,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2209,52.9,AUD,2010-06-30 18:28:00,,,Low,AIG Manufacturing Index,56.3,,27
2210,1,JPY,2010-06-30 18:50:00,-3,better,High,Tankan Manufacturing Index,-14,,27
2211,-5,JPY,2010-06-30 18:50:00,-8,better,Medium,Tankan Non-Manufacturing Index,-14,,27
2212,52.1,CNY,2010-06-30 20:00:00,53.2,worse,High,Manufacturing PMI,53.9,,27
2213,-6.6%,AUD,2010-06-30 20:30:00,0.0%,worse,High,Building Approvals m/m,-11.4%,better,27
2214,0.2%,AUD,2010-06-30 20:30:00,0.3%,worse,High,Retail Sales m/m,0.6%,,27
2215,50.4,CNY,2010-06-30 21:30:00,,,Medium,Caixin Manufacturing PMI,52.7,,27
2216,-1.2%,NZD,2010-06-30 22:00:00,,,Low,ANZ Commodity Prices m/m,2.8%,better,27
2217,0.4%,EUR,2010-07-01 01:00:00,0.5%,,Medium,German Retail Sales m/m,-0.5%,worse,27
2218,43.0%,AUD,2010-07-01 01:30:00,,,Medium,Commodity Prices y/y,43.6%,,27
2219,51.2,EUR,2010-07-01 02:15:00,,,Medium,Spanish Manufacturing PMI,51.5,,27
2220,65.7,CHF,2010-07-01 02:30:00,65.7,,Medium,Manufacturing PMI,66.4,,27
2221,54.3,EUR,2010-07-01 02:45:00,53.9,better,Medium,Italian Manufacturing PMI,54.0,,27
2222,54.8,EUR,2010-07-01 02:50:00,54.9,,Low,French Final Manufacturing PMI,54.9,,27
2223,58.4,EUR,2010-07-01 02:55:00,58.1,,Low,German Final Manufacturing PMI,58.1,,27
2224,55.6,EUR,2010-07-01 03:00:00,55.6,,Low,Final Manufacturing PMI,55.6,,27
2225,57.5,GBP,2010-07-01 03:30:00,57.6,,High,Manufacturing PMI,58.0,,27
2226,,GBP,2010-07-01 03:30:00,,,Medium,BOE Credit Conditions Survey,,,27
2227,3.04|3.5,EUR,2010-07-01 04:06:00,,,Medium,French 10-y Bond Auction,3.05|2.3,,27
2228,-47.1%,USD,2010-07-01 06:30:00,,,Low,Challenger Job Cuts y/y,-65.1%,,27
2229,,CAD,2010-07-01 00:00:00,,,Non-Economic,Bank Holiday,,,27
2230,472K,USD,2010-07-01 07:30:00,454K,worse,High,Unemployment Claims,459K,,27
2231,56.2,USD,2010-07-01 09:00:00,58.9,worse,High,ISM Manufacturing PMI,59.7,,27
2232,-30.0%,USD,2010-07-01 09:00:00,-7.4%,worse,High,Pending Home Sales m/m,6.0%,,27
2233,-0.2%,USD,2010-07-01 09:00:00,-0.7%,better,Low,Construction Spending m/m,2.3%,worse,27
2234,57.0,USD,2010-07-01 09:00:00,72.2,worse,Low,ISM Manufacturing Prices,77.5,,27
2235,60B,USD,2010-07-01 09:30:00,65B,,Low,Natural Gas Storage,81B,,27
2236,11.1M,USD,2010-07-01 00:00:00,11.4M,worse,Low,Total Vehicle Sales,11.6M,,27
2237,3.6%,JPY,2010-07-01 18:50:00,3.8%,,Low,Monetary Base y/y,3.7%,,27
2238,-83.8K,EUR,2010-07-02 02:00:00,,,Medium,Spanish Unemployment Change,-76.2K,,27
2239,58.4,GBP,2010-07-02 03:30:00,58.6,,Medium,Construction PMI,58.5,,27
2240,10.0%,EUR,2010-07-02 04:00:00,10.1%,better,Medium,Unemployment Rate,10.0%,better,27
2241,8.7%,EUR,2010-07-02 04:00:00,8.9%,better,Low,Italian Monthly Unemployment Rate,8.7%,better,27
2242,0.3%,EUR,2010-07-02 04:00:00,0.3%,,Low,PPI m/m,1.0%,better,27
2243,-125K,USD,2010-07-02 07:30:00,-106K,worse,High,Non-Farm Employment Change,433K,,27
2244,9.5%,USD,2010-07-02 07:30:00,9.8%,better,High,Unemployment Rate,9.7%,,27
2245,-0.1%,USD,2010-07-02 07:30:00,0.1%,worse,Medium,Average Hourly Earnings m/m,0.2%,worse,27
2246,-1.4%,USD,2010-07-02 09:00:00,-0.5%,worse,Medium,Factory Orders m/m,1.0%,worse,27
2247,57.4,CNY,2010-07-02 20:00:00,,,Low,Non-Manufacturing PMI,62.7,,27
2248,,CAD,2010-06-20 09:30:00,,,Low,BOC Financial System Review,,,26
2249,1.0%,NZD,2010-06-20 17:45:00,,,Low,Visitor Arrivals m/m,-1.8%,,26
2250,0.3%,GBP,2010-06-20 18:01:00,,,Medium,Rightmove HPI m/m,0.7%,,26
2251,-3.2%,AUD,2010-06-20 20:30:00,,,Medium,New Motor Vehicle Sales m/m,9.0%,better,26
2252,1.8%,JPY,2010-06-20 23:30:00,2.1%,worse,Low,All Industries Activity m/m,-0.7%,,26
2253,,EUR,2010-06-21 05:00:00,,,Low,German Buba Monthly Report,,,26
2254,,EUR,2010-06-21 09:30:00,,,High,ECB President Trichet Speaks,,,26
2255,,CHF,2010-06-21 11:00:00,,,Medium,SNB Chairman Hildebrand Speaks,,,26
2256,3.4%,NZD,2010-06-21 22:00:00,,,Low,Credit Card Spending y/y,0.7%,worse,26
2257,0.82B,CHF,2010-06-22 01:15:00,1.97B,worse,Medium,Trade Balance,2.06B,better,26
2258,101.8,EUR,2010-06-22 03:00:00,101.2,better,High,German Ifo Business Climate,101.5,,26
2259,-5.1B,EUR,2010-06-22 03:00:00,1.1B,worse,Medium,Current Account,1.5B,,26
2260,0.3%,CAD,2010-06-22 06:00:00,0.3%,,High,Core CPI m/m,0.3%,,26
2261,0.3%,CAD,2010-06-22 06:00:00,0.1%,better,Medium,CPI m/m,0.3%,,26
2262,,GBP,2010-06-22 06:30:00,,,High,Annual Budget Release,,,26
2263,23,USD,2010-06-22 08:59:00,21,better,Low,Richmond Manufacturing Index,26,,26
2264,-17,EUR,2010-06-22 09:00:00,-19,better,Low,Consumer Confidence,-18,,26
2265,5.66M,USD,2010-06-22 09:00:00,6.17M,worse,High,Existing Home Sales,5.79M,,26
2266,,USD,2010-06-22 09:00:00,,,Medium,Treasury Sec Geithner Speaks,,,26
2267,0.8%,USD,2010-06-22 09:00:00,0.2%,better,Low,HPI m/m,0.1%,worse,26
2268,,CAD,2010-06-22 12:30:00,,,Medium,Gov Council Member Lane Speaks,,,26
2269,0.18B,NZD,2010-06-22 17:45:00,-0.30B,better,High,Current Account,-3.41B,,26
2270,3.5,EUR,2010-06-23 01:00:00,3.3,better,Medium,German GfK Consumer Climate,3.5,,26
2271,,JPY,2010-06-23 01:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,26
2272,54.9,EUR,2010-06-23 02:00:00,55.2,,Medium,French Flash Manufacturing PMI,55.8,worse,26
2273,61.6,EUR,2010-06-23 02:00:00,60.6,better,Medium,French Flash Services PMI,61.4,worse,26
2274,58.1,EUR,2010-06-23 02:30:00,58.2,,Medium,German Flash Manufacturing PMI,58.4,,26
2275,54.6,EUR,2010-06-23 02:30:00,54.5,,Medium,German Flash Services PMI,54.8,better,26
2276,55.6,EUR,2010-06-23 03:00:00,55.4,,Medium,Flash Manufacturing PMI,55.8,,26
2277,55.4,EUR,2010-06-23 03:00:00,56.1,worse,Medium,Flash Services PMI,56.2,,26
2278,0-0-8,GBP,2010-06-23 03:30:00,0-0-8,,High,MPC Asset Purchase Facility Votes,0-0-9,,26
2279,1-0-7,GBP,2010-06-23 03:30:00,0-0-8,better,High,MPC Official Bank Rate Votes,0-0-9,,26
2280,36.7K,GBP,2010-06-23 03:30:00,36.8K,,Medium,High Street Lending,36.0K,,26
2281,-5,GBP,2010-06-23 05:00:00,-17,better,Medium,CBI Realized Sales,-18,,26
2282,-1.2%,CAD,2010-06-23 07:30:00,0.0%,worse,High,Core Retail Sales m/m,1.7%,,26
2283,-2.0%,CAD,2010-06-23 07:30:00,-0.4%,worse,Medium,Retail Sales m/m,2.2%,better,26
2284,-7.7,EUR,2010-06-23 08:00:00,-5.1,worse,Medium,Belgian NBB Business Climate,-4.9,,26
2285,300K,USD,2010-06-23 09:00:00,424K,worse,High,New Home Sales,446K,worse,26
2286,2.0M,USD,2010-06-23 09:30:00,-1.2M,,Medium,Crude Oil Inventories,1.7M,,26
2287,,USD,2010-06-23 13:15:00,,,High,FOMC Statement,,,26
2288,<0.25%,USD,2010-06-23 13:15:00,<0.25%,,High,Federal Funds Rate,<0.25%,,26
2289,0.6%,NZD,2010-06-23 17:45:00,0.5%,better,High,GDP q/q,0.9%,better,26
2290,-0.8%,JPY,2010-06-23 18:50:00,-1.0%,better,Low,SPPI y/y,-1.1%,,26
2291,0.42T,JPY,2010-06-23 18:52:00,0.64T,worse,Medium,Trade Balance,0.51T,worse,26
2292,0.1%,AUD,2010-06-23 19:00:00,,,Medium,CB Leading Index m/m,0.3%,,26
2293,0.7%,EUR,2010-06-24 01:45:00,0.3%,better,Medium,French Consumer Spending m/m,-1.3%,worse,26
2294,-0.3%,EUR,2010-06-24 03:00:00,-0.1%,worse,Low,Italian Retail Sales m/m,0.4%,worse,26
2295,0.9%,EUR,2010-06-24 04:00:00,1.6%,worse,Medium,Industrial New Orders m/m,5.1%,,26
2296,8.4%,EUR,2010-06-24 04:00:00,8.6%,better,Low,Italian Quarterly Unemployment Rate,8.3%,worse,26
2297,0.9%,USD,2010-06-24 07:30:00,1.1%,worse,High,Core Durable Goods Orders m/m,-0.8%,better,26
2298,457K,USD,2010-06-24 07:30:00,461K,,High,Unemployment Claims,476K,,26
2299,-1.1%,USD,2010-06-24 07:30:00,-1.2%,,Medium,Durable Goods Orders m/m,3.0%,,26
2300,81B,USD,2010-06-24 09:30:00,80B,,Low,Natural Gas Storage,87B,,26
2301,814M,NZD,2010-06-24 17:45:00,845M,worse,Medium,Trade Balance,665M,better,26
2302,,GBP,2010-06-24 18:01:00,,,Low,BOE Financial Stability Report,,,26
2303,-1.3%,JPY,2010-06-24 18:30:00,-1.5%,better,Medium,Tokyo Core CPI y/y,-1.5%,better,26
2304,-1.2%,JPY,2010-06-24 18:30:00,-1.3%,better,Low,National Core CPI y/y,-1.5%,,26
2305,0.6%,EUR,2010-06-25 01:00:00,0.1%,better,Low,German Import Prices m/m,2.0%,,26
2306,,CHF,2010-06-25 04:00:00,,,Low,SNB Quarterly Bulletin,,,26
2307,2.7%,USD,2010-06-25 07:30:00,3.0%,worse,Medium,Final GDP q/q,3.0%,,26
2308,1.1%,USD,2010-06-25 07:30:00,1.0%,,Low,Final GDP Price Index q/q,1.0%,,26
2309,,All,2010-06-25 00:00:00,,,Medium,G8 Meetings,,,26
2310,76.0,USD,2010-06-25 08:55:00,75.5,,Medium,Revised UoM Consumer Sentiment,75.5,,26
2311,2.8%,USD,2010-06-25 08:55:00,,,Low,Revised UoM Inflation Expectations,2.7%,,26
2312,,All,2010-06-26 00:00:00,,,Medium,G20 Meetings,,,26
2313,,All,2010-06-26 00:00:00,,,Medium,G8 Meetings,,,26
2314,,AUD,2010-06-13 00:00:00,,,Non-Economic,Bank Holiday,,,25
2315,-0.2%,NZD,2010-06-13 17:45:00,-0.4%,better,High,Core Retail Sales m/m,1.0%,worse,25
2316,-0.3%,NZD,2010-06-13 17:45:00,-0.2%,worse,Medium,Retail Sales m/m,0.5%,,25
2317,,GBP,2010-06-13 18:01:00,,,Low,BOE Quarterly Bulletin,,,25
2318,10.0,JPY,2010-06-13 18:50:00,7.8,better,Medium,BSI Manufacturing Index,4.3,,25
2319,,CNY,2010-06-13 00:00:00,,,Non-Economic,Bank Holiday,,,25
2320,1.3%,JPY,2010-06-13 23:30:00,1.4%,worse,Low,Revised Industrial Production m/m,1.3%,,25
2321,0.3%,CHF,2010-06-14 02:15:00,0.0%,better,Medium,PPI m/m,0.6%,,25
2322,0.8%,EUR,2010-06-14 04:00:00,0.7%,better,Medium,Industrial Production m/m,1.5%,better,25
2323,,USD,2010-06-14 04:15:00,,,Medium,FOMC Member Bullard Speaks,,,25
2324,-4.7%,CAD,2010-06-14 07:30:00,-4.7%,,Low,New Motor Vehicle Sales m/m,-4.2%,,25
2325,,GBP,2010-06-14 16:00:00,,,Medium,MPC Member Posen Speaks,,,25
2326,-1.4%,NZD,2010-06-14 17:00:00,,,Medium,REINZ HPI m/m,-0.4%,,25
2327,22%,GBP,2010-06-14 18:01:00,16%,better,Medium,RICS House Price Balance,19%,better,25
2328,,CNY,2010-06-14 00:00:00,,,Non-Economic,Bank Holiday,,,25
2329,,AUD,2010-06-14 20:30:00,,,High,Monetary Policy Meeting Minutes,,,25
2330,1.7%,CNY,2010-06-14 21:00:00,,,Low,CB Leading Index m/m,1.2%,better,25
2331,,AUD,2010-06-14 22:20:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,25
2332,,JPY,2010-06-14 22:56:00,,,Medium,Monetary Policy Statement,,,25
2333,0.10%,JPY,2010-06-14 22:56:00,0.10%,,Medium,Overnight Call Rate,0.10%,,25
2334,,JPY,2010-06-15 02:18:00,,,High,BOJ Press Conference,,,25
2335,-0.83B,EUR,2010-06-15 03:00:00,-1.03B,better,Low,Italian Trade Balance,-1.51B,worse,25
2336,3.4%,GBP,2010-06-15 03:30:00,3.5%,worse,High,CPI y/y,3.7%,,25
2337,2.9%,GBP,2010-06-15 03:30:00,3.0%,worse,Medium,Core CPI y/y,3.1%,,25
2338,5.1%,GBP,2010-06-15 03:30:00,5.0%,better,Low,RPI y/y,5.3%,,25
2339,10.1%,GBP,2010-06-15 03:34:00,10.3%,worse,Low,ONS HPI y/y,9.7%,,25
2340,28.7,EUR,2010-06-15 04:00:00,48.7,worse,High,German ZEW Economic Sentiment,45.8,,25
2341,18.8,EUR,2010-06-15 04:00:00,41.2,worse,Medium,ZEW Economic Sentiment,37.6,,25
2342,0.0%,EUR,2010-06-15 04:00:00,,,Low,Employment Change q/q,-0.3%,worse,25
2343,1.4B,EUR,2010-06-15 04:00:00,1.7B,worse,Low,Trade Balance,0.0B,worse,25
2344,,GBP,2010-06-15 04:00:00,,,High,Inflation Report Hearings,,,25
2345,0.6%,GBP,2010-06-15 04:00:00,,,Low,CB Leading Index m/m,1.1%,better,25
2346,,USD,2010-06-15 05:15:00,,,Medium,FOMC Member Bullard Speaks,,,25
2347,0.7%,CAD,2010-06-15 07:30:00,1.4%,better,Medium,Labor Productivity q/q,1.2%,better,25
2348,0.2%,CAD,2010-06-15 07:30:00,0.3%,,Medium,Manufacturing Sales m/m,1.4%,better,25
2349,19.6,USD,2010-06-15 07:30:00,20.1,worse,Medium,Empire State Manufacturing Index,19.1,,25
2350,-0.6%,USD,2010-06-15 07:30:00,-1.1%,better,Medium,Import Prices m/m,1.1%,better,25
2351,83.0B,USD,2010-06-15 08:00:00,77.3B,better,High,TIC Long-Term Purchases,140.5B,,25
2352,17,USD,2010-06-15 09:00:00,22,worse,Low,NAHB Housing Market Index,22,,25
2353,119.3,NZD,2010-06-15 17:01:00,,,Low,Westpac Consumer Sentiment,114.7,,25
2354,65,GBP,2010-06-15 18:01:00,74,worse,Medium,Nationwide Consumer Confidence,75,better,25
2355,2.1%,JPY,2010-06-15 18:50:00,2.5%,worse,Medium,Tertiary Industry Activity m/m,-2.7%,better,25
2356,,CNY,2010-06-15 00:00:00,,,Non-Economic,Bank Holiday,,,25
2357,0.0%,AUD,2010-06-15 19:30:00,,,Medium,MI Leading Index m/m,1.0%,better,25
2358,4.3%,AUD,2010-06-15 20:30:00,7.1%,worse,Low,Housing Starts q/q,16.8%,better,25
2359,,JPY,2010-06-16 00:00:00,,,Medium,BOJ Monthly Report,,,25
2360,-30.9K,GBP,2010-06-16 03:30:00,-23.2K,better,High,Claimant Count Change,-32.0K,better,25
2361,4.2%,GBP,2010-06-16 03:30:00,4.4%,worse,Medium,Average Earnings Index 3m/y,4.3%,better,25
2362,7.9%,GBP,2010-06-16 03:30:00,8.0%,better,Low,Unemployment Rate,8.0%,,25
2363,17.5,CHF,2010-06-16 04:00:00,,,Medium,Credit Suisse Economic Expectations,40.5,,25
2364,1.6%,EUR,2010-06-16 04:00:00,1.6%,,Medium,Final CPI y/y,1.6%,,25
2365,0.8%,EUR,2010-06-16 04:00:00,0.8%,,Medium,Final Core CPI y/y,0.8%,,25
2366,2.67|1.6,EUR,2010-06-16 04:05:00,,,Medium,German 10-y Bond Auction,2.75|1.4,,25
2367,0.57M,USD,2010-06-16 07:30:00,0.63M,worse,High,Building Permits,0.61M,,25
2368,-0.3%,USD,2010-06-16 07:30:00,-0.5%,better,High,PPI m/m,-0.1%,,25
2369,0.2%,USD,2010-06-16 07:30:00,0.1%,better,Medium,Core PPI m/m,0.2%,,25
2370,0.59M,USD,2010-06-16 07:30:00,0.65M,worse,Medium,Housing Starts,0.66M,,25
2371,74.7%,USD,2010-06-16 08:15:00,74.6%,,Medium,Capacity Utilization Rate,73.7%,,25
2372,1.2%,USD,2010-06-16 08:15:00,0.9%,better,Medium,Industrial Production m/m,0.7%,worse,25
2373,1.7M,USD,2010-06-16 09:30:00,-1.5M,,Medium,Crude Oil Inventories,-1.8M,,25
2374,,CAD,2010-06-16 10:50:00,,,Medium,BOC Gov Carney Speaks,,,25
2375,,GBP,2010-06-16 16:45:00,,,High,BOE Gov King Speaks,,,25
2376,,USD,2010-06-16 16:45:00,,,High,Fed Chairman Bernanke Speaks,,,25
2377,-7.8%,CHF,2010-06-17 02:15:00,-6.3%,worse,Medium,Industrial Production q/q,6.4%,,25
2378,0.25%,CHF,2010-06-17 02:30:00,0.25%,,High,Libor Rate,0.25%,,25
2379,,CHF,2010-06-17 02:30:00,,,High,SNB Monetary Policy Assessment,,,25
2380,,CHF,2010-06-17 02:30:00,,,High,SNB Press Conference,,,25
2381,,CHF,2010-06-17 02:30:00,,,Medium,SNB Financial Stability Report,,,25
2382,,EUR,2010-06-17 03:00:00,,,Medium,ECB Monthly Bulletin,,,25
2383,0.6%,GBP,2010-06-17 03:30:00,0.1%,better,High,Retail Sales m/m,0.0%,worse,25
2384,4.86|1.9,EUR,2010-06-17 03:48:00,,,Medium,Spanish 10-y Bond Auction,4.05|2.0,,25
2385,-23,GBP,2010-06-17 05:00:00,-15,worse,Medium,CBI Industrial Order Expectations,-18,,25
2386,,EUR,2010-06-17 07:00:00,,,Medium,German Buba President Weber Speaks,,,25
2387,-0.3%,CAD,2010-06-17 07:30:00,0.4%,worse,Medium,Wholesale Sales m/m,1.2%,worse,25
2388,0.1%,USD,2010-06-17 07:30:00,0.1%,,High,Core CPI m/m,0.0%,,25
2389,472K,USD,2010-06-17 07:30:00,452K,worse,High,Unemployment Claims,460K,,25
2390,-0.2%,USD,2010-06-17 07:30:00,-0.2%,,Medium,CPI m/m,-0.1%,,25
2391,-109B,USD,2010-06-17 07:30:00,-120B,better,Medium,Current Account,-101B,better,25
2392,8.0,USD,2010-06-17 09:00:00,21.1,worse,High,Philly Fed Manufacturing Index,21.4,,25
2393,0.4%,USD,2010-06-17 09:00:00,0.4%,,Low,CB Leading Index m/m,0.0%,better,25
2394,87B,USD,2010-06-17 09:30:00,86B,,Low,Natural Gas Storage,99B,,25
2395,,JPY,2010-06-17 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,25
2396,0.3%,EUR,2010-06-18 01:00:00,0.2%,better,Medium,German PPI m/m,0.8%,,25
2397,51K,GBP,2010-06-18 03:30:00,49K,better,Medium,Prelim Mortgage Approvals,48K,,25
2398,16.0B,GBP,2010-06-18 03:30:00,18.2B,better,Medium,Public Sector Net Borrowing,8.3B,better,25
2399,0.0%,GBP,2010-06-18 03:30:00,0.2%,worse,Low,M4 Money Supply m/m,0.1%,,25
2400,,CAD,2010-06-18 05:30:00,,,Medium,BOC Gov Carney Speaks,,,25
2401,12.36B,CAD,2010-06-18 07:30:00,2.87B,better,Medium,Foreign Securities Purchases,-0.64B,,25
2402,0.9%,CAD,2010-06-18 07:30:00,0.8%,better,Medium,Leading Index m/m,0.9%,,25
2403,,NZD,2010-06-06 00:00:00,,,Non-Economic,Bank Holiday,,,24
2404,53.2,AUD,2010-06-06 18:30:00,,,Low,AIG Construction Index,55.8,,24
2405,4.3%,AUD,2010-06-06 20:30:00,,,High,ANZ Job Advertisements m/m,-1.2%,,24
2406,,EUR,2010-06-07 00:00:00,,,Medium,Eurogroup Meetings,,,24
2407,-4.1,EUR,2010-06-07 03:30:00,-5.2,better,Low,Sentix Investor Confidence,-6.4,,24
2408,2.8%,EUR,2010-06-07 05:00:00,-0.1%,better,Medium,German Factory Orders m/m,5.1%,,24
2409,,CAD,2010-06-07 12:50:00,,,Medium,BOC Gov Carney Speaks,,,24
2410,1.0B,USD,2010-06-07 14:00:00,1.1B,,Low,Consumer Credit m/m,-5.4B,worse,24
2411,0.9%,NZD,2010-06-07 17:45:00,,,Low,Manufacturing Sales q/q,0.7%,,24
2412,0.8%,GBP,2010-06-07 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,-2.3%,,24
2413,-2.0%,JPY,2010-06-07 18:50:00,,,Low,Bank Lending y/y,-1.8%,,24
2414,1.38T,JPY,2010-06-07 18:50:00,1.42T,worse,Low,Current Account,1.77T,,24
2415,3.1%,JPY,2010-06-07 18:50:00,2.8%,better,Low,M2 Money Stock y/y,2.9%,,24
2416,,USD,2010-06-07 18:55:00,,,High,Fed Chairman Bernanke Speaks,,,24
2417,5,AUD,2010-06-07 20:30:00,,,Medium,NAB Business Confidence,13,,24
2418,2.04|2.3,JPY,2010-06-07 22:45:00,,,Low,30-y Bond Auction,2.20|3.7,,24
2419,101.7%,JPY,2010-06-08 00:00:00,102.8%,worse,Low,Leading Indicators,101.9%,worse,24
2420,,CHF,2010-06-08 00:45:00,,,Medium,SECO Economic Forecasts,,,24
2421,4.0%,CHF,2010-06-08 00:45:00,4.0%,,Low,Unemployment Rate,4.0%,,24
2422,13.1B,EUR,2010-06-08 01:00:00,14.1B,worse,Low,German Trade Balance,13.0B,,24
2423,47.7,JPY,2010-06-08 01:00:00,50.8,worse,Low,Economy Watchers Sentiment,49.8,,24
2424,-4.2B,EUR,2010-06-08 01:45:00,-4.3B,,Low,French Trade Balance,-4.4B,better,24
2425,-56.2B,EUR,2010-06-08 01:50:00,,,Low,French Gov Budget Balance,-28.9B,,24
2426,-0.1%,CHF,2010-06-08 02:15:00,0.1%,worse,Medium,CPI m/m,0.9%,,24
2427,,EUR,2010-06-08 00:00:00,,,Medium,ECOFIN Meetings,,,24
2428,0.9%,EUR,2010-06-08 05:00:00,0.7%,better,Medium,German Industrial Production m/m,4.3%,better,24
2429,92.2,USD,2010-06-08 06:30:00,91.1,better,Low,NFIB Small Business Index,90.6,,24
2430,189K,CAD,2010-06-08 07:15:00,203K,worse,High,Housing Starts,201K,,24
2431,,USD,2010-06-08 07:25:00,,,Low,FOMC Member Duke Speaks,,,24
2432,46.2,USD,2010-06-08 09:00:00,49.3,worse,Low,IBD/TIPP Economic Optimism,48.7,,24
2433,3.08M,USD,2010-06-08 09:00:00,,,Low,JOLTS Job Openings,2.79M,better,24
2434,,USD,2010-06-08 18:00:00,,,Medium,FOMC Member Hoenig Speaks,,,24
2435,1.8%,GBP,2010-06-08 18:01:00,,,Low,BRC Shop Price Index y/y,2.0%,,24
2436,4.0%,JPY,2010-06-08 18:50:00,1.2%,better,Medium,Core Machinery Orders m/m,5.4%,,24
2437,-5.7%,AUD,2010-06-08 19:30:00,,,Medium,Westpac Consumer Sentiment,-7.0%,,24
2438,-1.8%,AUD,2010-06-08 20:30:00,-1.9%,,High,Home Loans m/m,-2.9%,better,24
2439,191.8%,JPY,2010-06-09 01:08:00,,,Low,Prelim Machine Tool Orders y/y,220.9%,better,24
2440,,EUR,2010-06-09 00:00:00,,,Medium,Dutch Parliamentary Election,,,24
2441,-7.3B,GBP,2010-06-09 03:30:00,-7.0B,worse,Medium,Goods Trade Balance,-7.3B,better,24
2442,3.63|1.9,GBP,2010-06-09 04:39:00,,,Medium,10-y Bond Auction,3.68|1.8,,24
2443,,USD,2010-06-09 09:00:00,,,High,Fed Chairman Bernanke Testifies,,,24
2444,0.4%,USD,2010-06-09 09:00:00,0.6%,better,Low,Final Wholesale Inventories m/m,0.7%,worse,24
2445,-1.8M,USD,2010-06-09 09:30:00,-1.1M,,Medium,Crude Oil Inventories,-1.9M,,24
2446,3.24|3.2,USD,2010-06-09 12:00:00,,,Medium,10-y Bond Auction,3.55|3.0,,24
2447,,USD,2010-06-09 13:00:00,,,Medium,Beige Book,,,24
2448,,USD,2010-06-09 15:00:00,,,High,Fed Chairman Bernanke Speaks,,,24
2449,2.75%,NZD,2010-06-09 16:00:00,2.75%,,High,Official Cash Rate,2.50%,,24
2450,,NZD,2010-06-09 16:00:00,,,High,RBNZ Press Conference,,,24
2451,,NZD,2010-06-09 16:00:00,,,High,RBNZ Rate Statement,,,24
2452,,NZD,2010-06-09 16:00:00,,,Medium,RBNZ Monetary Policy Statement,,,24
2453,54.5,NZD,2010-06-09 17:32:00,,,Low,Business NZ Manufacturing Index,58.6,,24
2454,5.9%,NZD,2010-06-09 17:45:00,1.9%,better,Low,Overseas Trade Index q/q,5.8%,,24
2455,1.2%,JPY,2010-06-09 18:50:00,1.1%,better,Medium,Final GDP q/q,1.2%,,24
2456,0.4%,JPY,2010-06-09 18:50:00,0.3%,,Low,PPI y/y,-0.1%,,24
2457,-2.8%,JPY,2010-06-09 18:52:00,-3.0%,better,Low,Final GDP Price Index y/y,-3.0%,,24
2458,3.4%,AUD,2010-06-09 20:00:00,,,Medium,MI Inflation Expectations,3.6%,,24
2459,,NZD,2010-06-09 20:10:00,,,High,RBNZ Gov Bollard Speaks,,,24
2460,26.9K,AUD,2010-06-09 20:30:00,20.1K,better,High,Employment Change,35.3K,,24
2461,5.2%,AUD,2010-06-09 20:30:00,5.4%,better,High,Unemployment Rate,5.4%,,24
2462,,AUD,2010-06-09 20:30:00,,,Low,RBA Bulletin,,,24
2463,19.5B,CNY,2010-06-09 20:45:00,8.2B,better,High,USD-Denominated Trade Balance,1.7B,,24
2464,42.8,JPY,2010-06-10 00:00:00,42.3,better,Low,Consumer Confidence,42.0,,24
2465,0.1%,EUR,2010-06-10 01:00:00,0.1%,,Low,German Final CPI m/m,0.1%,,24
2466,-0.3%,EUR,2010-06-10 01:45:00,0.3%,worse,Medium,French Industrial Production m/m,1.3%,better,24
2467,0.2%,EUR,2010-06-10 01:45:00,-0.1%,better,Low,French Final Private Payrolls q/q,-0.1%,,24
2468,1.0%,EUR,2010-06-10 03:00:00,0.6%,better,Low,Italian Industrial Production m/m,0.2%,better,24
2469,200B,GBP,2010-06-10 06:00:00,200B,,High,Asset Purchase Facility,200B,,24
2470,0.50%,GBP,2010-06-10 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,24
2471,1.00%,EUR,2010-06-10 06:45:00,1.00%,,High,Main Refinancing Rate,1.00%,,24
2472,0.2B,CAD,2010-06-10 07:30:00,0.7B,worse,High,Trade Balance,-0.2B,worse,24
2473,,CAD,2010-06-10 07:30:00,,,Medium,BOC Gov Carney Speaks,,,24
2474,0.3%,CAD,2010-06-10 07:30:00,0.3%,,Medium,NHPI m/m,0.3%,,24
2475,,EUR,2010-06-10 07:30:00,,,High,ECB Press Conference,,,24
2476,-40.3B,USD,2010-06-10 07:30:00,-40.8B,,High,Trade Balance,-40.0B,,24
2477,456K,USD,2010-06-10 07:30:00,447K,worse,High,Unemployment Claims,459K,worse,24
2478,99B,USD,2010-06-10 09:30:00,91B,,Low,Natural Gas Storage,88B,,24
2479,4.18|2.9,USD,2010-06-10 12:00:00,,,Low,30-y Bond Auction,4.49|2.6,,24
2480,-135.9B,USD,2010-06-10 13:00:00,-138.6B,,Medium,Federal Budget Balance,-82.7B,,24
2481,-0.7%,NZD,2010-06-10 17:47:00,,,Low,FPI m/m,-0.5%,,24
2482,3.1%,CNY,2010-06-10 21:00:00,3.0%,better,High,CPI y/y,2.8%,,24
2483,25.9%,CNY,2010-06-10 21:00:00,25.8%,,Medium,Fixed Asset Investment ytd/y,26.1%,,24
