,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2206,3.8%,AUD,2007-06-13 19:30:00,,,Low,MI Inflation Expectations,4.4%,,24
2207,18.1%,CNY,2007-06-13 21:00:00,16.9%,better,High,Industrial Production y/y,17.4%,,24
2208,,AUD,2007-06-13 21:55:00,,,High,RBA Gov Stevens Speaks,,,24
2209,0.2%,EUR,2007-06-14 01:00:00,0.2%,,Low,German Final CPI m/m,0.2%,,24
2210,0.7%,EUR,2007-06-14 01:45:00,0.6%,better,Low,French Final Private Payrolls q/q,0.6%,,24
2211,2.50%,CHF,2007-06-14 02:30:00,2.50%,,High,Libor Rate,2.25%,,24
2212,,CHF,2007-06-14 02:30:00,,,High,SNB Monetary Policy Assessment,,,24
2213,,CHF,2007-06-14 02:30:00,,,High,SNB Press Conference,,,24
2214,,CHF,2007-06-14 03:00:00,,,Medium,SNB Financial Stability Report,,,24
2215,0.4%,GBP,2007-06-14 03:30:00,0.3%,better,High,Retail Sales m/m,-0.1%,,24
2216,2.7%,GBP,2007-06-14 03:30:00,,,Medium,Consumer Inflation Expectations,2.7%,,24
2217,,EUR,2007-06-14 04:00:00,,,Medium,ECB Monthly Bulletin,,,24
2218,1.9%,EUR,2007-06-14 04:00:00,2.0%,worse,Low,Final CPI y/y,1.9%,,24
2219,1.9%,EUR,2007-06-14 04:00:00,1.9%,,Low,Final Core CPI y/y,1.9%,,24
2220,0.9%,USD,2007-06-14 07:30:00,0.6%,better,High,PPI m/m,0.7%,,24
2221,0.2%,USD,2007-06-14 07:30:00,0.2%,,Medium,Core PPI m/m,0.0%,,24
2222,311K,USD,2007-06-14 07:30:00,315K,,Low,Unemployment Claims,311K,,24
2223,,USD,2007-06-14 08:00:00,,,Medium,FOMC Member Kroszner Speaks,,,24
2224,4.84%,USD,2007-06-14 09:00:00,,,Medium,Mortgage Delinquencies,4.95%,,24
2225,92B,USD,2007-06-14 09:30:00,98B,,Low,Natural Gas Storage,110B,,24
2226,,EUR,2007-06-14 14:40:00,,,Medium,German Buba President Weber Speaks,,,24
2227,0.8%,NZD,2007-06-14 17:45:00,,,Low,Manufacturing Sales q/q,-2.2%,,24
2228,1.7%,JPY,2007-06-14 18:50:00,1.4%,better,Medium,Tertiary Industry Activity m/m,-1.9%,better,24
2229,0.50%,JPY,2007-06-14 22:18:00,0.50%,,Medium,Overnight Call Rate,0.50%,,24
2230,,JPY,2007-06-15 01:00:00,,,Low,BOJ Monthly Report,,,24
2231,3.2%,CHF,2007-06-15 02:15:00,5.5%,worse,Medium,Retail Sales y/y,7.6%,,24
2232,,JPY,2007-06-15 02:22:00,,,High,BOJ Press Conference,,,24
2233,-1.32B,EUR,2007-06-15 03:00:00,-1.52B,better,Low,Italian Trade Balance,-0.13B,better,24
2234,,GBP,2007-06-15 03:00:00,,,Medium,MPC Member Tucker Speaks,,,24
2235,3.5B,EUR,2007-06-15 04:00:00,4.0B,worse,Low,Trade Balance,5.4B,better,24
2236,,EUR,2007-06-15 05:00:00,,,Low,ECB Financial Stability Review,,,24
2237,6.9%,CAD,2007-06-15 07:30:00,6.5%,better,Low,New Motor Vehicle Sales m/m,0.4%,better,24
2238,0.1%,USD,2007-06-15 07:30:00,0.2%,worse,High,Core CPI m/m,0.2%,,24
2239,,USD,2007-06-15 07:30:00,,,High,Fed Chairman Bernanke Speaks,,,24
2240,0.7%,USD,2007-06-15 07:30:00,0.6%,better,Medium,CPI m/m,0.4%,,24
2241,-193B,USD,2007-06-15 07:30:00,-203B,better,Medium,Current Account,-188B,better,24
2242,25.8,USD,2007-06-15 07:30:00,11.1,better,Medium,Empire State Manufacturing Index,8.0,,24
2243,84.1B,USD,2007-06-15 08:00:00,71.8B,better,High,TIC Long-Term Purchases,51.2B,worse,24
2244,81.3%,USD,2007-06-15 08:15:00,81.6%,worse,Medium,Capacity Utilization Rate,81.5%,,24
2245,0.0%,USD,2007-06-15 08:15:00,0.1%,worse,Medium,Industrial Production m/m,0.4%,worse,24
2246,83.7,USD,2007-06-15 09:00:00,88.5,worse,High,Prelim UoM Consumer Sentiment,88.3,,24
2247,3.5%,USD,2007-06-15 09:00:00,,,Low,Prelim UoM Inflation Expectations,3.3%,,24
2248,,NZD,2007-06-03 00:00:00,,,Non-Economic,Bank Holiday,,,23
2249,13.6%,JPY,2007-06-03 18:50:00,10.0%,better,Medium,Capital Spending q/y,16.8%,,23
2250,-5.7%,JPY,2007-06-03 18:50:00,-6.5%,,Low,Monetary Base y/y,-12.2%,,23
2251,0.1%,AUD,2007-06-03 19:30:00,,,Low,MI Inflation Gauge m/m,0.1%,,23
2252,10.3%,AUD,2007-06-03 20:30:00,,,Medium,ANZ Job Advertisements m/m,3.5%,,23
2253,7.6%,AUD,2007-06-03 20:30:00,2.9%,better,Low,Company Operating Profits q/q,3.0%,better,23
2254,-49.9K,EUR,2007-06-04 02:00:00,,,Low,Spanish Unemployment Change,-36.3K,,23
2255,,EUR,2007-06-04 03:00:00,,,Medium,German Buba President Weber Speaks,,,23
2256,,EUR,2007-06-04 00:00:00,,,Low,Eurogroup Meetings,,,23
2257,42.0,EUR,2007-06-04 03:30:00,41.3,better,Low,Sentix Investor Confidence,40.8,,23
2258,58.0,GBP,2007-06-04 03:30:00,59.5,worse,Low,Construction PMI,59.8,,23
2259,,EUR,2007-06-04 04:00:00,,,Medium,ECB President Trichet Speaks,,,23
2260,0.4%,EUR,2007-06-04 04:00:00,0.3%,better,Low,PPI m/m,0.3%,,23
2261,0.3%,USD,2007-06-04 09:00:00,0.7%,worse,Medium,Factory Orders m/m,4.1%,better,23
2262,1.8%,GBP,2007-06-04 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,2.4%,,23
2263,56.1,AUD,2007-06-04 18:30:00,,,Low,AIG Services Index,52.8,,23
2264,8.1%,AUD,2007-06-04 20:30:00,2.2%,better,High,Building Approvals m/m,-10.5%,better,23
2265,-15.4B,AUD,2007-06-04 20:30:00,-14.8B,worse,Medium,Current Account,-15.5B,worse,23
2266,1.81|3.2,JPY,2007-06-04 22:45:00,,,Low,10-y Bond Auction,1.65|4.0,,23
2267,,EUR,2007-06-05 01:15:00,,,Medium,ECB President Trichet Speaks,,,23
2268,56.2,EUR,2007-06-05 02:15:00,,,Low,Spanish Services PMI,54.2,,23
2269,56.5,EUR,2007-06-05 02:45:00,54.1,better,Low,Italian Services PMI,53.9,,23
2270,57.3,EUR,2007-06-05 03:00:00,57.0,,Low,Final Services PMI,57.0,,23
2271,,EUR,2007-06-05 00:00:00,,,Low,ECOFIN Meetings,,,23
2272,57.2,GBP,2007-06-05 03:30:00,57.1,,Medium,Services PMI,57.2,,23
2273,0.2%,EUR,2007-06-05 04:00:00,0.5%,worse,Low,Retail Sales m/m,0.4%,worse,23
2274,,USD,2007-06-05 07:15:00,,,High,Fed Chairman Bernanke Speaks,,,23
2275,59.7,USD,2007-06-05 09:00:00,55.3,better,High,ISM Non-Manufacturing PMI,56.0,,23
2276,,USD,2007-06-05 10:00:00,,,Low,FOMC Member Warsh Speaks,,,23
2277,,USD,2007-06-05 10:30:00,,,Low,Treasury Sec Paulson Speaks,,,23
2278,99,GBP,2007-06-05 18:01:00,92,better,Low,Nationwide Consumer Confidence,90,,23
2279,6.25%,AUD,2007-06-05 18:30:00,6.25%,,High,Cash Rate,6.25%,,23
2280,1.6%,AUD,2007-06-05 20:30:00,1.0%,better,High,GDP q/q,1.1%,better,23
2281,2.6%,NZD,2007-06-05 22:00:00,,,Low,ANZ Commodity Prices m/m,4.9%,,23
2282,20.0%,JPY,2007-06-06 00:00:00,20.0%,,Low,Leading Indicators,36.4%,worse,23
2283,45B,CHF,2007-06-06 02:00:00,,,Low,Foreign Currency Reserves,45B,,23
2284,,EUR,2007-06-06 03:00:00,,,Medium,German Buba President Weber Speaks,,,23
2285,,All,2007-06-06 00:00:00,,,Low,G8 Meetings,,,23
2286,0.4%,GBP,2007-06-06 04:30:00,,,Low,BRC Shop Price Index y/y,0.8%,,23
2287,-1.2%,EUR,2007-06-06 05:00:00,-0.9%,worse,Medium,German Factory Orders m/m,1.1%,worse,23
2288,18.4%,USD,2007-06-06 06:30:00,,,Low,Challenger Job Cuts y/y,-24.6%,,23
2289,4.00%,EUR,2007-06-06 06:45:00,4.00%,,High,Main Refinancing Rate,3.75%,,23
2290,-8.4%,CAD,2007-06-06 07:30:00,-3.2%,worse,Medium,Building Permits m/m,26.5%,worse,23
2291,,EUR,2007-06-06 07:30:00,,,High,ECB Press Conference,,,23
2292,1.0%,USD,2007-06-06 07:30:00,1.1%,,Medium,Revised Nonfarm Productivity q/q,1.7%,,23
2293,1.8%,USD,2007-06-06 07:30:00,1.3%,better,Low,Revised Unit Labor Costs q/q,0.6%,,23
2294,62.7,CAD,2007-06-06 09:00:00,65.0,worse,High,Ivey PMI,60.9,,23
2295,0.1M,USD,2007-06-06 09:30:00,0.1M,,Low,Crude Oil Inventories,-2.0M,,23
2296,8.00%,NZD,2007-06-06 16:00:00,7.75%,better,High,Official Cash Rate,7.75%,,23
2297,,NZD,2007-06-06 16:00:00,,,High,RBNZ Press Conference,,,23
2298,,NZD,2007-06-06 16:00:00,,,High,RBNZ Rate Statement,,,23
2299,,NZD,2007-06-06 16:00:00,,,Medium,RBNZ Monetary Policy Statement,,,23
2300,45.1,AUD,2007-06-06 18:30:00,,,Low,AIG Construction Index,47.9,,23
2301,39.4K,AUD,2007-06-06 20:30:00,11.3K,better,High,Employment Change,34.9K,worse,23
2302,4.2%,AUD,2007-06-06 20:30:00,4.4%,better,Medium,Unemployment Rate,4.4%,,23
2303,2.7%,CHF,2007-06-07 00:45:00,2.8%,better,Low,Unemployment Rate,2.9%,,23
2304,5.3%,JPY,2007-06-07 01:00:00,,,Low,Prelim Machine Tool Orders y/y,7.5%,better,23
2305,0.3%,GBP,2007-06-07 02:00:00,0.5%,worse,High,Halifax HPI m/m,1.1%,,23
2306,,All,2007-06-07 00:00:00,,,Low,G8 Meetings,,,23
2307,4.53|2.2,EUR,2007-06-07 03:56:00,,,Low,French 10-y Bond Auction,4.13|3.0,,23
2308,5.50%,GBP,2007-06-07 06:00:00,5.50%,,High,Official Bank Rate,5.50%,,23
2309,309K,USD,2007-06-07 07:30:00,315K,better,Medium,Unemployment Claims,310K,,23
2310,0.3%,USD,2007-06-07 09:00:00,0.3%,,Low,Final Wholesale Inventories m/m,0.4%,worse,23
2311,,USD,2007-06-07 09:30:00,,,High,FOMC Member Mishkin Speaks,,,23
2312,110B,USD,2007-06-07 09:30:00,105B,,Low,Natural Gas Storage,107B,,23
2313,2.6B,USD,2007-06-07 14:00:00,6.0B,worse,Low,Consumer Credit m/m,14.0B,better,23
2314,2.2%,JPY,2007-06-07 18:50:00,4.5%,worse,Medium,Core Machinery Orders m/m,-4.5%,,23
2315,0.9%,JPY,2007-06-07 18:50:00,,,Low,Bank Lending y/y,0.9%,worse,23
2316,1.4%,JPY,2007-06-07 18:50:00,1.2%,better,Low,M2 Money Stock y/y,1.1%,,23
2317,2.2%,AUD,2007-06-07 20:30:00,1.9%,better,Medium,Home Loans m/m,1.5%,better,23
2318,46.8,JPY,2007-06-08 00:00:00,50.1,worse,Low,Economy Watchers Sentiment,49.7,,23
2319,15.8B,EUR,2007-06-08 01:00:00,15.4B,,Low,German Trade Balance,15.6B,,23
2320,-42.5B,EUR,2007-06-08 01:45:00,,,Low,French Gov Budget Balance,-24.7B,,23
2321,-2.8B,EUR,2007-06-08 01:45:00,-2.0B,worse,Low,French Trade Balance,-1.5B,,23
2322,,All,2007-06-08 00:00:00,,,Medium,G8 Meetings,,,23
2323,0.3%,GBP,2007-06-08 03:30:00,0.2%,better,High,Manufacturing Production m/m,0.6%,,23
2324,0.3%,GBP,2007-06-08 03:30:00,0.2%,better,Low,Industrial Production m/m,0.2%,worse,23
2325,-2.3%,EUR,2007-06-08 05:00:00,0.4%,worse,Medium,German Industrial Production m/m,0.2%,better,23
2326,9.3K,CAD,2007-06-08 06:00:00,16.0K,worse,High,Employment Change,-5.2K,,23
2327,6.1%,CAD,2007-06-08 06:00:00,6.1%,,High,Unemployment Rate,6.1%,,23
2328,230K,CAD,2007-06-08 07:15:00,215K,better,High,Housing Starts,212K,,23
2329,5.8B,CAD,2007-06-08 07:30:00,4.9B,better,High,Trade Balance,5.1B,better,23
2330,-58.5B,USD,2007-06-08 07:30:00,-63.5B,better,High,Trade Balance,-62.4B,better,23
2331,0.8%,GBP,2007-06-08 18:01:00,,,Low,NIESR GDP Estimate,0.7%,,23
2332,1.1%,JPY,2007-05-27 18:50:00,0.6%,better,Low,SPPI y/y,0.6%,,22
2333,,CHF,2007-05-28 00:00:00,,,Non-Economic,Bank Holiday,,,22
2334,,EUR,2007-05-28 00:00:00,,,Non-Economic,German Bank Holiday,,,22
2335,,EUR,2007-05-28 00:00:00,,,Non-Economic,French Bank Holiday,,,22
2336,,GBP,2007-05-28 00:00:00,,,Non-Economic,Bank Holiday,,,22
2337,,USD,2007-05-28 00:00:00,,,Non-Economic,Bank Holiday,,,22
2338,1.1%,JPY,2007-05-28 18:30:00,0.1%,better,Low,Household Spending y/y,0.1%,,22
2339,3.8%,JPY,2007-05-28 18:30:00,4.0%,better,Low,Unemployment Rate,4.0%,,22
2340,-0.6%,JPY,2007-05-28 18:50:00,-0.3%,worse,Medium,Retail Sales y/y,-0.7%,,22
2341,2.6%,NZD,2007-05-28 22:00:00,,,High,Inflation Expectations q/q,2.6%,,22
2342,0.63B,CHF,2007-05-29 01:15:00,0.85B,worse,Medium,Trade Balance,0.67B,worse,22
2343,2.35,CHF,2007-05-29 03:00:00,,,Medium,UBS Consumption Indicator,2.09,worse,22
2344,5.4B,EUR,2007-05-29 03:00:00,-4.3B,better,Low,Current Account,-3.7B,better,22
2345,64.8K,GBP,2007-05-29 03:30:00,,,Medium,High Street Lending,75.1K,,22
2346,,CAD,2007-05-29 08:00:00,,,High,BOC Rate Statement,,,22
2347,4.25%,CAD,2007-05-29 08:00:00,4.25%,,High,Overnight Rate,4.25%,,22
2348,-1.4%,USD,2007-05-29 08:00:00,-1.2%,worse,Low,S&P/CS Composite-20 HPI y/y,-0.8%,better,22
2349,108.0,USD,2007-05-29 09:00:00,104.5,better,High,CB Consumer Confidence,106.3,better,22
2350,,EUR,2007-05-29 14:00:00,,,Medium,German Buba President Weber Speaks,,,22
2351,0.7%,NZD,2007-05-29 17:45:00,,,Medium,Building Consents m/m,-1.9%,better,22
2352,-0.1%,JPY,2007-05-29 18:50:00,0.5%,worse,Medium,Prelim Industrial Production m/m,-0.3%,better,22
2353,0.1%,AUD,2007-05-29 20:30:00,0.5%,worse,High,Retail Sales m/m,1.0%,worse,22
2354,2.7%,AUD,2007-05-29 20:30:00,1.4%,better,Medium,Construction Work Done q/q,3.8%,worse,22
2355,0.2%,EUR,2007-05-30 00:00:00,0.2%,,Medium,German Prelim CPI m/m,0.4%,,22
2356,10.4%,EUR,2007-05-30 03:00:00,10.6%,worse,Low,M3 Money Supply y/y,10.9%,,22
2357,10.3%,EUR,2007-05-30 03:00:00,10.5%,worse,Low,Private Loans y/y,10.5%,,22
2358,48.4,EUR,2007-05-30 03:00:00,,,Low,Retail PMI,54.6,,22
2359,4.51|1.5,EUR,2007-05-30 04:13:00,,,Low,Italian 10-y Bond Auction,4.37|1.5,,22
2360,97K,USD,2007-05-30 07:15:00,115K,worse,High,ADP Non-Farm Employment Change,61K,,22
2361,6.5B,CAD,2007-05-30 07:30:00,7.0B,worse,Medium,Current Account,4.6B,better,22
2362,0.2%,CAD,2007-05-30 07:30:00,0.5%,worse,Low,IPPI m/m,1.3%,,22
2363,3.3%,CAD,2007-05-30 07:30:00,0.9%,better,Low,RMPI m/m,1.9%,better,22
2364,,GBP,2007-05-30 12:00:00,,,Medium,MPC Member Blanchflower Speaks,,,22
2365,,USD,2007-05-30 13:00:00,,,High,FOMC Meeting Minutes,,,22
2366,51.4,JPY,2007-05-30 18:30:00,,,Low,Final Manufacturing PMI,52.3,,22
2367,9.1%,AUD,2007-05-30 20:30:00,3.3%,better,High,Private Capital Expenditure q/q,0.1%,better,22
2368,1.2%,AUD,2007-05-30 20:30:00,1.1%,better,Medium,Private Sector Credit m/m,1.1%,worse,22
2369,-0.96B,AUD,2007-05-30 20:30:00,-0.86B,worse,Medium,Trade Balance,-1.63B,,22
2370,-0.7%,JPY,2007-05-30 20:30:00,0.1%,worse,Low,Average Cash Earnings y/y,-0.1%,better,22
2371,-48.2,NZD,2007-05-30 22:00:00,,,Medium,ANZ Business Confidence,-19.4,,22
2372,-3.6%,JPY,2007-05-31 00:00:00,-4.3%,better,Low,Housing Starts y/y,5.5%,,22
2373,0.8%,CHF,2007-05-31 00:45:00,0.6%,better,Medium,GDP q/q,0.5%,,22
2374,0.5%,GBP,2007-05-31 01:00:00,0.6%,,Medium,Nationwide HPI m/m,0.9%,,22
2375,-13K,EUR,2007-05-31 02:55:00,-20K,worse,Medium,German Unemployment Change,-44K,,22
2376,107K,GBP,2007-05-31 03:30:00,111K,worse,Low,Mortgage Approvals,112K,,22
2377,9.4B,GBP,2007-05-31 03:30:00,10.6B,worse,Low,Net Lending to Individuals m/m,10.1B,worse,22
2378,1.9%,EUR,2007-05-31 04:00:00,1.9%,,Low,CPI Flash Estimate y/y,1.9%,better,22
2379,-1,EUR,2007-05-31 04:00:00,-4,better,Low,Consumer Confidence,-4,,22
2380,0.4%,EUR,2007-05-31 04:00:00,0.2%,better,Low,Italian Prelim CPI m/m,0.2%,,22
2381,-2,GBP,2007-05-31 04:30:00,-7,better,Low,GfK Consumer Confidence,-6,,22
2382,31,GBP,2007-05-31 05:00:00,39,worse,Medium,CBI Realized Sales,44,,22
2383,0.3%,CAD,2007-05-31 07:30:00,0.5%,worse,High,GDP m/m,0.4%,,22
2384,0.6%,USD,2007-05-31 07:30:00,0.7%,worse,High,Prelim GDP q/q,1.3%,,22
2385,4.0%,USD,2007-05-31 07:30:00,4.0%,,Low,Prelim GDP Price Index q/q,4.0%,,22
2386,310K,USD,2007-05-31 07:30:00,314K,,Low,Unemployment Claims,314K,,22
2387,61.7,USD,2007-05-31 08:45:00,54.2,better,Medium,Chicago PMI,52.9,,22
2388,0.1%,USD,2007-05-31 09:00:00,-0.1%,,Low,Construction Spending m/m,0.6%,better,22
2389,-2.0M,USD,2007-05-31 09:30:00,1.0M,,Low,Crude Oil Inventories,2.0M,,22
2390,107B,USD,2007-05-31 09:30:00,105B,,Low,Natural Gas Storage,104B,,22
2391,55.2,AUD,2007-05-31 18:30:00,,,Low,AIG Manufacturing Index,51.7,,22
2392,55.7,CNY,2007-05-31 20:00:00,,,High,Manufacturing PMI,58.6,,22
2393,54.1,CNY,2007-05-31 21:30:00,,,Medium,Caixin Manufacturing PMI,53.3,,22
2394,0.2%,CHF,2007-06-01 00:45:00,0.2%,,High,CPI m/m,1.1%,,22
2395,2.6%,EUR,2007-06-01 01:00:00,1.0%,better,Medium,German Retail Sales m/m,-0.3%,better,22
2396,5.8%,AUD,2007-06-01 01:30:00,,,Medium,Commodity Prices y/y,7.4%,worse,22
2397,53.3,EUR,2007-06-01 02:15:00,,,Low,Spanish Manufacturing PMI,56.0,,22
2398,58.9,CHF,2007-06-01 02:30:00,62.5,worse,Medium,Manufacturing PMI,61.9,,22
2399,,EUR,2007-06-01 02:30:00,,,Low,ECB President Trichet Speaks,,,22
2400,55.0,EUR,2007-06-01 02:45:00,54.1,better,Low,Italian Manufacturing PMI,53.9,,22
2401,55.0,EUR,2007-06-01 03:00:00,55.6,worse,Medium,Final Manufacturing PMI,55.4,,22
2402,54.9,GBP,2007-06-01 03:30:00,53.8,better,Medium,Manufacturing PMI,54.1,,22
2403,,USD,2007-06-01 03:30:00,,,Medium,FOMC Member Kroszner Speaks,,,22
2404,0.6%,EUR,2007-06-01 04:00:00,0.6%,,Low,Revised GDP q/q,0.6%,,22
2405,7.1%,EUR,2007-06-01 04:00:00,7.1%,,Low,Unemployment Rate,7.2%,,22
2406,0.1%,USD,2007-06-01 07:30:00,0.2%,worse,High,Core PCE Price Index m/m,0.0%,,22
2407,157K,USD,2007-06-01 07:30:00,135K,better,High,Non-Farm Employment Change,80K,worse,22
2408,4.5%,USD,2007-06-01 07:30:00,4.5%,,High,Unemployment Rate,4.5%,,22
2409,0.3%,USD,2007-06-01 07:30:00,0.3%,,Medium,Average Hourly Earnings m/m,0.2%,,22
2410,0.5%,USD,2007-06-01 07:30:00,0.4%,better,Medium,Personal Spending m/m,0.4%,better,22
2411,-0.1%,USD,2007-06-01 07:30:00,0.3%,worse,Low,Personal Income m/m,0.8%,better,22
2412,55.0,USD,2007-06-01 09:00:00,54.0,better,High,ISM Manufacturing PMI,54.7,,22
2413,-3.2%,USD,2007-06-01 09:00:00,0.3%,worse,High,Pending Home Sales m/m,-4.5%,better,22
2414,88.3,USD,2007-06-01 09:00:00,88.7,,Medium,Revised UoM Consumer Sentiment,88.7,,22
2415,71.0,USD,2007-06-01 09:00:00,73.0,worse,Low,ISM Manufacturing Prices,73.0,,22
2416,3.3%,USD,2007-06-01 09:00:00,,,Low,Revised UoM Inflation Expectations,3.3%,,22
2417,16.3M,USD,2007-06-01 00:00:00,16.3M,,Low,Total Vehicle Sales,16.3M,,22
2418,67.6,CNY,2007-06-02 20:00:00,,,Low,Non-Manufacturing PMI,65.6,,22
2419,0.4%,GBP,2007-05-20 18:01:00,,,Low,Rightmove HPI m/m,3.6%,,21
2420,7.8%,NZD,2007-05-20 22:00:00,,,Low,Credit Card Spending y/y,7.4%,,21
2421,0.9%,CHF,2007-05-21 02:15:00,0.4%,better,Medium,PPI m/m,0.3%,,21
2422,1.4%,GBP,2007-05-21 03:30:00,1.0%,better,Low,M4 Money Supply m/m,1.1%,,21
2423,1.1B,GBP,2007-05-21 03:30:00,1.4B,,Low,Public Sector Net Borrowing,8.4B,,21
2424,,EUR,2007-05-21 05:00:00,,,Medium,German Buba Monthly Report,,,21
2425,,CAD,2007-05-21 00:00:00,,,Non-Economic,Bank Holiday,,,21
2426,,JPY,2007-05-21 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,21
2427,,CNY,2007-05-21 00:00:00,,,Non-Economic,Bank Holiday,,,21
2428,-1.1%,AUD,2007-05-21 20:30:00,,,Low,New Motor Vehicle Sales m/m,0.7%,worse,21
2429,24.0,EUR,2007-05-22 04:00:00,22.5,better,Medium,German ZEW Economic Sentiment,16.5,,21
2430,5.1B,EUR,2007-05-22 04:00:00,0.5B,better,Low,Trade Balance,0.5B,better,21
2431,22.3,EUR,2007-05-22 04:00:00,14.5,better,Low,ZEW Economic Sentiment,10.7,,21
2432,,EUR,2007-05-22 05:00:00,,,Low,ECB President Trichet Speaks,,,21
2433,,USD,2007-05-22 08:15:00,,,Low,Treasury Sec Paulson Speaks,,,21
2434,-10,USD,2007-05-22 09:00:00,-6,worse,Low,Richmond Manufacturing Index,-11,,21
2435,,USD,2007-05-22 17:00:00,,,Medium,Fed Chairman Bernanke Speaks,,,21
2436,-1.4%,JPY,2007-05-22 18:50:00,-0.2%,worse,Low,All Industries Activity m/m,0.9%,,21
2437,0.2%,AUD,2007-05-22 19:30:00,,,Low,MI Leading Index m/m,0.7%,worse,21
2438,0.5%,EUR,2007-05-23 03:00:00,0.2%,better,Low,Italian Retail Sales m/m,0.2%,,21
2439,9-0-0,GBP,2007-05-23 03:30:00,8-0-1,better,High,MPC Official Bank Rate Votes,2-0-7,,21
2440,2.7%,EUR,2007-05-23 04:00:00,1.0%,better,Medium,Industrial New Orders m/m,-0.6%,,21
2441,4.36|1.7,EUR,2007-05-23 04:07:00,,,Low,German 10-y Bond Auction,4.11|1.8,,21
2442,0.4%,CAD,2007-05-23 07:30:00,0.4%,,Low,Leading Index m/m,0.4%,,21
2443,2.0M,USD,2007-05-23 09:30:00,0.6M,,Low,Crude Oil Inventories,1.1M,,21
2444,,USD,2007-05-23 10:45:00,,,Medium,Treasury Sec Paulson Speaks,,,21
2445,,USD,2007-05-23 12:00:00,,,Low,FOMC Member Kroszner Speaks,,,21
2446,-212M,NZD,2007-05-23 17:45:00,-100M,worse,High,Trade Balance,62M,,21
2447,1.03T,JPY,2007-05-23 18:50:00,0.85T,better,Low,Trade Balance,1.12T,,21
2448,0.5%,EUR,2007-05-24 01:00:00,0.5%,,Low,German Final GDP q/q,0.5%,,21
2449,3.71M,CHF,2007-05-24 02:15:00,3.71M,,Medium,Employment Level,3.70M,,21
2450,108.6,EUR,2007-05-24 03:00:00,108.9,worse,High,German Ifo Business Climate,108.6,,21
2451,-1.3%,GBP,2007-05-24 03:30:00,2.1%,worse,Medium,Prelim Business Investment q/q,4.5%,better,21
2452,0.0,CHF,2007-05-24 04:00:00,,,Medium,Credit Suisse Economic Expectations,-3.5,,21
2453,5.16|2.2,GBP,2007-05-24 04:52:00,,,Low,10-y Bond Auction,4.90|2.2,,21
2454,5,GBP,2007-05-24 05:00:00,3,better,Medium,CBI Industrial Order Expectations,2,,21
2455,2.9%,CAD,2007-05-24 07:30:00,,,Low,Corporate Profits q/q,1.5%,,21
2456,1.5%,USD,2007-05-24 07:30:00,0.5%,better,High,Core Durable Goods Orders m/m,0.3%,worse,21
2457,0.6%,USD,2007-05-24 07:30:00,0.9%,worse,Medium,Durable Goods Orders m/m,5.0%,better,21
2458,311K,USD,2007-05-24 07:30:00,305K,worse,Medium,Unemployment Claims,296K,,21
2459,3.9,EUR,2007-05-24 08:00:00,4.0,,Medium,Belgian NBB Business Climate,3.8,,21
2460,981K,USD,2007-05-24 09:00:00,860K,better,High,New Home Sales,844K,worse,21
2461,104B,USD,2007-05-24 09:30:00,96B,,Low,Natural Gas Storage,95B,,21
2462,,CHF,2007-05-24 11:15:00,,,Low,Gov Board Member Jordan Speaks,,,21
2463,0.0%,JPY,2007-05-24 18:30:00,0.0%,,Medium,Tokyo Core CPI y/y,0.0%,,21
2464,-0.1%,JPY,2007-05-24 18:30:00,-0.1%,,Low,National Core CPI y/y,-0.3%,,21
2465,0.5%,AUD,2007-05-24 19:00:00,,,Low,CB Leading Index m/m,1.5%,better,21
2466,,USD,2007-05-24 19:00:00,,,Low,FOMC Member Mishkin Speaks,,,21
2467,7.3,EUR,2007-05-25 01:00:00,6.0,better,Low,German GfK Consumer Climate,5.7,better,21
2468,0.9%,EUR,2007-05-25 01:00:00,0.4%,better,Low,German Import Prices m/m,0.6%,,21
2469,-0.3%,EUR,2007-05-25 01:45:00,0.3%,worse,Low,French Consumer Spending m/m,0.2%,worse,21
2470,0.7%,GBP,2007-05-25 03:30:00,0.7%,,High,Second Estimate GDP q/q,0.7%,,21
2471,0.8%,GBP,2007-05-25 03:30:00,0.8%,,Low,Index of Services 3m/3m,0.8%,,21
2472,1.96,CHF,2007-05-25 04:30:00,1.95,,Medium,KOF Economic Barometer,1.90,,21
2473,5.99M,USD,2007-05-25 09:00:00,6.14M,worse,High,Existing Home Sales,6.15M,better,21
2474,0.8%,NZD,2007-05-13 17:45:00,1.9%,worse,High,Core Retail Sales m/m,2.5%,better,20
2475,1.3%,NZD,2007-05-13 17:45:00,-0.2%,better,High,Retail Sales m/m,2.1%,better,20
2476,3.7%,NZD,2007-05-13 17:45:00,,,Low,Core Retail Sales q/q,1.8%,better,20
2477,3.8%,NZD,2007-05-13 17:45:00,1.9%,better,Low,Retail Sales q/q,1.8%,,20
2478,2.42T,JPY,2007-05-13 18:50:00,2.10T,better,Low,Current Account,1.48T,,20
2479,2.2%,JPY,2007-05-13 18:50:00,1.7%,better,Low,PPI y/y,2.0%,,20
2480,1.3%,AUD,2007-05-13 20:30:00,1.5%,worse,Medium,Home Loans m/m,0.1%,worse,20
2481,3.0%,CNY,2007-05-13 21:00:00,3.2%,worse,Medium,CPI y/y,3.3%,,20
