,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2117,4.4%,AUD,2017-07-12 20:00:00,,,Low,MI Inflation Expectations,3.6%,,28
2118,-0.1%,CNY,2017-07-12 21:07:00,,,Low,Foreign Direct Investment ytd/y,-0.7%,,28
2119,294B,CNY,2017-07-12 22:20:00,273B,better,Medium,Trade Balance,282B,,28
2120,42.8B,CNY,2017-07-12 22:22:00,42.9B,,Low,USD-Denominated Trade Balance,40.8B,,28
2121,0.2%,EUR,2017-07-13 01:00:00,0.2%,,Low,German Final CPI m/m,0.2%,,28
2122,0.0%,EUR,2017-07-13 01:45:00,0.0%,,Low,French Final CPI m/m,0.0%,,28
2123,-0.1%,CHF,2017-07-13 02:15:00,0.0%,worse,Medium,PPI m/m,-0.3%,,28
2124,,GBP,2017-07-13 03:30:00,,,Medium,BOE Credit Conditions Survey,,,28
2125,0.7%,CAD,2017-07-13 07:30:00,0.3%,better,Medium,NHPI m/m,0.8%,,28
2126,0.1%,USD,2017-07-13 07:30:00,0.0%,better,High,PPI m/m,0.0%,,28
2127,247K,USD,2017-07-13 07:30:00,245K,,High,Unemployment Claims,250K,,28
2128,0.1%,USD,2017-07-13 07:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,,28
2129,,USD,2017-07-13 08:30:00,,,High,Fed Chair Yellen Testifies,,,28
2130,57B,USD,2017-07-13 09:30:00,59B,,Low,Natural Gas Storage,72B,,28
2131,,USD,2017-07-13 12:00:00,,,Medium,FOMC Member Brainard Speaks,,,28
2132,2.94|2.3,USD,2017-07-13 12:01:00,,,Low,30-y Bond Auction,2.87|2.3,,28
2133,-90.2B,USD,2017-07-13 12:58:00,-36.2B,worse,Low,Federal Budget Balance,-88.4B,,28
2134,56.2,NZD,2017-07-13 17:30:00,,,Medium,Business NZ Manufacturing Index,58.2,,28
2135,-3.6%,JPY,2017-07-13 23:32:00,-3.3%,worse,Low,Revised Industrial Production m/m,-3.3%,,28
2136,,EUR,2017-07-14 00:00:00,,,Non-Economic,French Bank Holiday,,,28
2137,4.34B,EUR,2017-07-14 04:00:00,2.43B,better,Low,Italian Trade Balance,3.60B,,28
2138,19.7B,EUR,2017-07-14 04:00:00,20.3B,worse,Low,Trade Balance,18.6B,worse,28
2139,0.0%,USD,2017-07-14 07:30:00,0.1%,worse,High,CPI m/m,-0.1%,,28
2140,0.1%,USD,2017-07-14 07:30:00,0.2%,worse,High,Core CPI m/m,0.1%,,28
2141,-0.2%,USD,2017-07-14 07:30:00,0.2%,worse,High,Core Retail Sales m/m,-0.3%,,28
2142,-0.2%,USD,2017-07-14 07:30:00,0.1%,worse,High,Retail Sales m/m,-0.1%,better,28
2143,76.6%,USD,2017-07-14 08:15:00,76.7%,,Medium,Capacity Utilization Rate,76.4%,worse,28
2144,0.4%,USD,2017-07-14 08:15:00,0.3%,better,Medium,Industrial Production m/m,0.1%,better,28
2145,,USD,2017-07-14 08:30:00,,,Medium,FOMC Member Kaplan Speaks,,,28
2146,93.1,USD,2017-07-14 09:00:00,95.1,worse,Medium,Prelim UoM Consumer Sentiment,95.1,better,28
2147,0.3%,USD,2017-07-14 09:00:00,0.3%,,Low,Business Inventories m/m,-0.2%,,28
2148,2.7%,USD,2017-07-14 09:00:00,,,Low,Prelim UoM Inflation Expectations,2.6%,,28
2149,,EUR,2017-07-02 05:00:00,,,Medium,German Buba President Weidmann Speaks,,,27
2150,55.0,AUD,2017-07-02 18:30:00,,,Low,AIG Manufacturing Index,54.8,,27
2151,17,JPY,2017-07-02 18:50:00,15,better,Medium,Tankan Manufacturing Index,12,,27
2152,23,JPY,2017-07-02 18:50:00,24,worse,Medium,Tankan Non-Manufacturing Index,20,,27
2153,52.4,JPY,2017-07-02 19:30:00,52.0,better,Low,Final Manufacturing PMI,52.0,,27
2154,0.1%,AUD,2017-07-02 20:03:00,,,Low,MI Inflation Gauge m/m,0.0%,,27
2155,-5.6%,AUD,2017-07-02 20:30:00,-1.2%,worse,Medium,Building Approvals m/m,4.8%,,27
2156,2.7%,AUD,2017-07-02 20:30:00,,,Low,ANZ Job Advertisements m/m,0.4%,,27
2157,50.4,CNY,2017-07-02 20:45:00,49.9,better,High,Caixin Manufacturing PMI,49.6,,27
2158,43.3,JPY,2017-07-03 00:00:00,43.9,worse,Low,Consumer Confidence,43.6,,27
2159,25.0%,AUD,2017-07-03 01:30:00,,,Low,Commodity Prices y/y,30.1%,worse,27
2160,-0.3%,CHF,2017-07-03 02:15:00,-0.8%,better,Low,Retail Sales y/y,-0.9%,better,27
2161,54.7,EUR,2017-07-03 02:15:00,55.6,worse,Medium,Spanish Manufacturing PMI,55.4,,27
2162,60.1,CHF,2017-07-03 02:30:00,56.5,better,Low,Manufacturing PMI,55.6,,27
2163,55.2,EUR,2017-07-03 02:45:00,55.3,,Low,Italian Manufacturing PMI,55.1,,27
2164,54.8,EUR,2017-07-03 02:50:00,55.0,,Low,French Final Manufacturing PMI,55.0,,27
2165,59.6,EUR,2017-07-03 02:55:00,59.3,,Low,German Final Manufacturing PMI,59.3,,27
2166,57.4,EUR,2017-07-03 03:00:00,57.3,,Low,Final Manufacturing PMI,57.3,,27
2167,11.3%,EUR,2017-07-03 03:00:00,11.1%,worse,Low,Italian Monthly Unemployment Rate,11.2%,worse,27
2168,54.3,GBP,2017-07-03 03:30:00,56.4,worse,High,Manufacturing PMI,56.3,worse,27
2169,9.3%,EUR,2017-07-03 04:00:00,9.3%,,Low,Unemployment Rate,9.3%,,27
2170,,CAD,2017-07-03 00:00:00,,,Non-Economic,Bank Holiday,,,27
2171,52.0,USD,2017-07-03 08:45:00,52.1,,Low,Final Manufacturing PMI,52.1,,27
2172,57.8,USD,2017-07-03 09:00:00,55.0,better,High,ISM Manufacturing PMI,54.9,,27
2173,0.0%,USD,2017-07-03 09:00:00,0.3%,worse,Low,Construction Spending m/m,-0.7%,better,27
2174,55.0,USD,2017-07-03 09:00:00,58.5,worse,Low,ISM Manufacturing Prices,60.5,,27
2175,16.5M,USD,2017-07-03 00:00:00,16.5M,,Low,Total Vehicle Sales,16.7M,,27
2176,,GBP,2017-07-03 12:30:00,,,High,MPC Member Haldane Speaks,,,27
2177,18,NZD,2017-07-03 17:00:00,,,Medium,NZIER Business Confidence,17,,27
2178,17.0%,JPY,2017-07-03 18:50:00,19.2%,worse,Low,Monetary Base y/y,19.4%,,27
2179,0.6%,AUD,2017-07-03 20:30:00,0.2%,better,High,Retail Sales m/m,1.0%,,27
2180,0.08|4.8,JPY,2017-07-03 22:45:00,,,Low,10-y Bond Auction,0.05|3.6,,27
2181,,AUD,2017-07-03 23:30:00,,,High,RBA Rate Statement,,,27
2182,1.50%,AUD,2017-07-03 23:30:00,1.50%,,Medium,Cash Rate,1.50%,,27
2183,0.3%,JPY,2017-07-04 00:00:00,0.3%,,Low,BOJ Core CPI y/y,0.2%,,27
2184,-98.3K,EUR,2017-07-04 02:00:00,-120.3K,worse,Medium,Spanish Unemployment Change,-111.9K,,27
2185,54.8,GBP,2017-07-04 03:30:00,55.0,,High,Construction PMI,56.0,,27
2186,,GBP,2017-07-04 03:30:00,,,Low,FPC Meeting Minutes,,,27
2187,-0.4%,EUR,2017-07-04 04:00:00,-0.2%,worse,Low,PPI m/m,0.0%,,27
2188,,USD,2017-07-04 00:00:00,,,Non-Economic,Bank Holiday,,,27
2189,54.7,CAD,2017-07-04 08:30:00,,,Low,Manufacturing PMI,55.1,,27
2190,-0.4%,NZD,2017-07-04 09:51:00,,,Medium,GDT Price Index,-0.8%,,27
2191,-0.3%,GBP,2017-07-04 18:01:00,,,Low,BRC Shop Price Index y/y,-0.4%,,27
2192,54.8,AUD,2017-07-04 18:30:00,,,Low,AIG Services Index,51.5,,27
2193,2.1%,NZD,2017-07-04 20:00:00,,,Low,ANZ Commodity Prices m/m,3.2%,,27
2194,51.6,CNY,2017-07-04 20:45:00,52.9,worse,Low,Caixin Services PMI,52.8,,27
2195,58.3,EUR,2017-07-05 02:15:00,56.6,better,Low,Spanish Services PMI,57.3,,27
2196,53.6,EUR,2017-07-05 02:45:00,54.6,worse,Low,Italian Services PMI,55.1,,27
2197,56.9,EUR,2017-07-05 02:50:00,55.3,better,Low,French Final Services PMI,55.3,,27
2198,54.0,EUR,2017-07-05 02:55:00,53.7,,Low,German Final Services PMI,53.7,,27
2199,55.4,EUR,2017-07-05 03:00:00,54.7,better,Low,Final Services PMI,54.7,,27
2200,53.4,GBP,2017-07-05 03:30:00,53.6,,High,Services PMI,53.8,,27
2201,0.4%,EUR,2017-07-05 04:00:00,0.4%,,Low,Retail Sales m/m,0.1%,,27
2202,-0.8%,USD,2017-07-05 09:00:00,-0.5%,worse,Medium,Factory Orders m/m,-0.3%,,27
2203,50.2,USD,2017-07-05 09:13:00,51.6,worse,Low,IBD/TIPP Economic Optimism,51.3,,27
2204,,USD,2017-07-05 13:00:00,,,High,FOMC Meeting Minutes,,,27
2205,2.47B,AUD,2017-07-05 20:30:00,1.00B,better,High,Trade Balance,0.09B,worse,27
2206,0.88|3.6,JPY,2017-07-05 22:45:00,,,Low,30-y Bond Auction,0.82|3.6,,27
2207,1.0%,EUR,2017-07-06 01:00:00,1.9%,worse,Low,German Factory Orders m/m,-2.2%,,27
2208,-0.1%,CHF,2017-07-06 02:15:00,0.0%,worse,Medium,CPI m/m,0.2%,,27
2209,53.2,EUR,2017-07-06 03:10:00,,,Low,Retail PMI,52.0,,27
2210,-10.4B,GBP,2017-07-06 03:37:00,-7.4B,worse,Low,Housing Equity Withdrawal q/q,-10.6B,worse,27
2211,0.82|2.0,EUR,2017-07-06 03:58:00,,,Low,French 10-y Bond Auction,0.72|1.8,,27
2212,1.38|2.3,GBP,2017-07-06 04:36:00,,,Low,10-y Bond Auction,1.14|2.1,,27
2213,,EUR,2017-07-06 06:30:00,,,Medium,ECB Monetary Policy Meeting Accounts,,,27
2214,-19.3%,USD,2017-07-06 06:30:00,,,Low,Challenger Job Cuts y/y,9.7%,,27
2215,158K,USD,2017-07-06 07:15:00,184K,worse,High,ADP Non-Farm Employment Change,230K,worse,27
2216,-1.1B,CAD,2017-07-06 07:30:00,-0.5B,worse,High,Trade Balance,-0.6B,worse,27
2217,8.9%,CAD,2017-07-06 07:30:00,2.5%,better,Medium,Building Permits m/m,0.5%,better,27
2218,248K,USD,2017-07-06 07:30:00,243K,worse,High,Unemployment Claims,244K,,27
2219,-46.5B,USD,2017-07-06 07:30:00,-46.3B,,Medium,Trade Balance,-47.6B,,27
2220,54.2,USD,2017-07-06 08:45:00,53.0,better,Low,Final Services PMI,53.0,,27
2221,57.4,USD,2017-07-06 09:00:00,56.5,better,High,ISM Non-Manufacturing PMI,56.9,,27
2222,,USD,2017-07-06 09:00:00,,,Medium,FOMC Member Powell Speaks,,,27
2223,-6.3M,USD,2017-07-06 10:00:00,-2.4M,,High,Crude Oil Inventories,0.1M,,27
2224,56.0,AUD,2017-07-06 18:30:00,,,Low,AIG Construction Index,56.7,,27
2225,,USD,2017-07-06 18:30:00,,,Medium,FOMC Member Fischer Speaks,,,27
2226,0.7%,JPY,2017-07-06 19:00:00,0.4%,better,Low,Average Cash Earnings y/y,0.5%,,27
2227,104.7%,JPY,2017-07-07 00:00:00,104.6%,,Low,Leading Indicators,104.2%,,27
2228,3.2%,CHF,2017-07-07 00:45:00,3.2%,,Low,Unemployment Rate,3.2%,,27
2229,1.2%,EUR,2017-07-07 01:00:00,0.2%,better,Low,German Industrial Production m/m,0.7%,,27
2230,-66.4B,EUR,2017-07-07 01:45:00,,,Low,French Gov Budget Balance,-57.9B,,27
2231,1.9%,EUR,2017-07-07 01:45:00,0.5%,better,Low,French Industrial Production m/m,-0.6%,worse,27
2232,-4.9B,EUR,2017-07-07 01:45:00,-4.9B,,Low,French Trade Balance,-5.6B,,27
2233,693B,CHF,2017-07-07 02:00:00,,,Low,Foreign Currency Reserves,694B,,27
2234,-1.0%,GBP,2017-07-07 02:30:00,0.2%,worse,Medium,Halifax HPI m/m,0.3%,,27
2235,-0.1%,EUR,2017-07-07 03:00:00,0.3%,worse,Low,Italian Retail Sales m/m,-0.4%,worse,27
2236,-0.2%,GBP,2017-07-07 03:30:00,0.5%,worse,High,Manufacturing Production m/m,0.2%,,27
2237,-11.9B,GBP,2017-07-07 03:30:00,-10.8B,worse,Medium,Goods Trade Balance,-10.6B,worse,27
2238,-1.2%,GBP,2017-07-07 03:30:00,0.6%,worse,Low,Construction Output m/m,-1.1%,better,27
2239,-0.1%,GBP,2017-07-07 03:30:00,0.4%,worse,Low,Industrial Production m/m,0.2%,,27
2240,,GBP,2017-07-07 03:51:00,,,High,BOE Gov Carney Speaks,,,27
2241,,All,2017-07-07 00:00:00,,,High,G20 Meetings,,,27
2242,0.3%,GBP,2017-07-07 07:03:00,,,Low,NIESR GDP Estimate,0.3%,better,27
2243,45.3K,CAD,2017-07-07 07:30:00,11.4K,better,High,Employment Change,54.5K,,27
2244,6.5%,CAD,2017-07-07 07:30:00,6.6%,better,High,Unemployment Rate,6.6%,,27
2245,0.2%,USD,2017-07-07 07:30:00,0.3%,worse,High,Average Hourly Earnings m/m,0.1%,worse,27
2246,222K,USD,2017-07-07 07:30:00,175K,better,High,Non-Farm Employment Change,152K,better,27
2247,4.4%,USD,2017-07-07 07:30:00,4.3%,worse,High,Unemployment Rate,4.3%,,27
2248,61.6,CAD,2017-07-07 09:00:00,57.7,better,Medium,Ivey PMI,53.8,,27
2249,72B,USD,2017-07-07 09:30:00,61B,,Low,Natural Gas Storage,46B,,27
2250,,USD,2017-07-07 10:00:00,,,High,Fed Monetary Policy Report,,,27
2251,,GBP,2017-07-08 04:45:00,,,Medium,MPC Member Cunliffe Speaks,,,27
2252,,All,2017-07-08 00:00:00,,,High,G20 Meetings,,,27
2253,,JPY,2017-06-25 18:50:00,,,Low,BOJ Summary of Opinions,,,26
2254,0.7%,JPY,2017-06-25 18:50:00,0.7%,,Low,SPPI y/y,0.8%,better,26
2255,115.1,EUR,2017-06-26 03:00:00,114.7,better,Medium,German Ifo Business Climate,114.6,,26
2256,40.3K,GBP,2017-06-26 03:30:00,40.3K,,Low,High Street Lending,40.7K,,26
2257,,EUR,2017-06-26 05:00:00,,,Low,German Buba Monthly Report,,,26
2258,0.1%,USD,2017-06-26 07:30:00,0.4%,worse,High,Core Durable Goods Orders m/m,-0.5%,,26
2259,-1.1%,USD,2017-06-26 07:30:00,-0.5%,worse,Medium,Durable Goods Orders m/m,-0.8%,,26
2260,,EUR,2017-06-26 13:45:00,,,High,ECB President Draghi Speaks,,,26
2261,103M,NZD,2017-06-26 17:45:00,420M,worse,Low,Trade Balance,536M,worse,26
2262,,EUR,2017-06-27 03:00:00,,,High,ECB President Draghi Speaks,,,26
2263,,AUD,2017-06-27 03:30:00,,,Low,RBA Assist Gov Debelle Speaks,,,26
2264,,GBP,2017-06-27 04:30:00,,,High,BOE Financial Stability Report,,,26
2265,,GBP,2017-06-27 04:30:00,,,Low,FPC Statement,,,26
2266,,GBP,2017-06-27 05:00:00,,,High,BOE Gov Carney Speaks,,,26
2267,12,GBP,2017-06-27 05:00:00,4,better,Low,CBI Realized Sales,2,,26
2268,5.7%,USD,2017-06-27 08:00:00,5.9%,worse,Low,S&P/CS Composite-20 HPI y/y,5.9%,,26
2269,7,USD,2017-06-27 08:59:00,4,better,Low,Richmond Manufacturing Index,1,,26
2270,118.9,USD,2017-06-27 09:00:00,116.1,better,High,CB Consumer Confidence,117.6,,26
2271,,USD,2017-06-27 10:15:00,,,Medium,FOMC Member Harker Speaks,,,26
2272,,USD,2017-06-27 12:00:00,,,High,Fed Chair Yellen Speaks,,,26
2273,,USD,2017-06-27 16:30:00,,,Medium,FOMC Member Kashkari Speaks,,,26
2274,1.39,CHF,2017-06-28 01:00:00,,,Low,UBS Consumption Indicator,1.34,worse,26
2275,-1.0%,EUR,2017-06-28 01:00:00,-0.6%,worse,Low,German Import Prices m/m,-0.1%,,26
2276,1.1%,GBP,2017-06-28 01:00:00,0.1%,better,Low,Nationwide HPI m/m,-0.2%,,26
2277,20.7,CHF,2017-06-28 03:00:00,,,Low,Credit Suisse Economic Expectations,30.8,,26
2278,5.0%,EUR,2017-06-28 03:00:00,5.0%,,Medium,M3 Money Supply y/y,4.9%,,26
2279,2.6%,EUR,2017-06-28 03:00:00,2.5%,better,Low,Private Loans y/y,2.4%,,26
2280,-0.1%,EUR,2017-06-28 04:00:00,0.1%,worse,Low,Italian Prelim CPI m/m,-0.2%,,26
2281,-65.9B,USD,2017-06-28 07:30:00,-66.2B,,Low,Goods Trade Balance,-67.1B,,26
2282,0.3%,USD,2017-06-28 07:30:00,0.2%,worse,Low,Prelim Wholesale Inventories m/m,-0.5%,better,26
2283,,CAD,2017-06-28 08:30:00,,,High,BOC Gov Poloz Speaks,,,26
2284,,EUR,2017-06-28 08:30:00,,,High,ECB President Draghi Speaks,,,26
2285,,GBP,2017-06-28 08:30:00,,,High,BOE Gov Carney Speaks,,,26
2286,,JPY,2017-06-28 08:30:00,,,High,BOJ Gov Kuroda Speaks,,,26
2287,-0.8%,USD,2017-06-28 09:00:00,0.9%,worse,Medium,Pending Home Sales m/m,-1.7%,worse,26
2288,0.1M,USD,2017-06-28 09:30:00,-2.1M,,High,Crude Oil Inventories,-2.5M,,26
2289,,CAD,2017-06-28 13:20:00,,,Low,Gov Council Member Patterson Speaks,,,26
2290,,USD,2017-06-28 15:30:00,,,Low,Bank Stress Test Results,,,26
2291,2.0%,JPY,2017-06-28 18:50:00,2.6%,worse,Low,Retail Sales y/y,3.2%,,26
2292,1.1%,AUD,2017-06-28 20:00:00,,,Low,HIA New Home Sales m/m,0.8%,,26
2293,24.8,NZD,2017-06-28 20:00:00,,,Medium,ANZ Business Confidence,14.9,,26
2294,10.6,EUR,2017-06-29 01:00:00,10.4,better,Low,German GfK Consumer Climate,10.4,,26
2295,0.2%,EUR,2017-06-29 00:00:00,0.0%,better,Medium,German Prelim CPI m/m,-0.2%,,26
2296,1.5%,EUR,2017-06-29 02:00:00,1.6%,worse,Medium,Spanish Flash CPI y/y,1.9%,,26
2297,,EUR,2017-06-29 00:00:00,,,Non-Economic,Italian Bank Holiday,,,26
2298,5.3B,GBP,2017-06-29 03:30:00,4.0B,better,Medium,Net Lending to Individuals m/m,4.2B,,26
2299,-0.1%,GBP,2017-06-29 03:30:00,1.3%,worse,Low,M4 Money Supply m/m,1.3%,,26
2300,65K,GBP,2017-06-29 03:30:00,64K,,Low,Mortgage Approvals,65K,,26
2301,1.4%,USD,2017-06-29 07:30:00,1.2%,better,High,Final GDP q/q,1.2%,,26
2302,244K,USD,2017-06-29 07:30:00,241K,,High,Unemployment Claims,242K,,26
2303,1.9%,USD,2017-06-29 07:30:00,2.2%,worse,Low,Final GDP Price Index q/q,2.2%,,26
2304,46B,USD,2017-06-29 09:30:00,50B,,Low,Natural Gas Storage,61B,,26
2305,7.0%,NZD,2017-06-29 17:45:00,,,Low,Building Consents m/m,-7.4%,,26
2306,-10,GBP,2017-06-29 18:01:00,-7,worse,Low,GfK Consumer Confidence,-5,,26
2307,-0.1%,JPY,2017-06-29 18:30:00,-0.7%,better,Low,Household Spending y/y,-1.4%,,26
2308,0.4%,JPY,2017-06-29 18:30:00,0.4%,,Low,National Core CPI y/y,0.3%,,26
2309,0.0%,JPY,2017-06-29 18:30:00,0.2%,worse,Low,Tokyo Core CPI y/y,0.1%,,26
2310,3.1%,JPY,2017-06-29 18:30:00,2.8%,worse,Low,Unemployment Rate,2.8%,,26
2311,-3.3%,JPY,2017-06-29 18:50:00,-3.1%,worse,Low,Prelim Industrial Production m/m,4.0%,,26
2312,51.7,CNY,2017-06-29 20:00:00,51.0,better,Medium,Manufacturing PMI,51.2,,26
2313,54.9,CNY,2017-06-29 20:00:00,,,Medium,Non-Manufacturing PMI,54.5,,26
2314,0.4%,AUD,2017-06-29 20:30:00,0.4%,,Low,Private Sector Credit m/m,0.4%,,26
2315,-0.3%,JPY,2017-06-30 00:00:00,-1.1%,better,Low,Housing Starts y/y,1.9%,,26
2316,0.5%,EUR,2017-06-30 01:00:00,0.3%,better,Medium,German Retail Sales m/m,-0.2%,,26
2317,1.0%,EUR,2017-06-30 01:45:00,0.5%,better,Low,French Consumer Spending m/m,0.4%,worse,26
2318,0.0%,EUR,2017-06-30 01:45:00,0.0%,,Low,French Prelim CPI m/m,0.0%,worse,26
2319,105.5,CHF,2017-06-30 02:00:00,102.5,better,Medium,KOF Economic Barometer,102.0,better,26
2320,7K,EUR,2017-06-30 02:55:00,-10K,worse,Low,German Unemployment Change,-7K,worse,26
2321,-16.9B,GBP,2017-06-30 03:30:00,-17.2B,better,High,Current Account,-12.1B,,26
2322,0.2%,GBP,2017-06-30 03:30:00,0.2%,,Medium,Final GDP q/q,0.2%,,26
2323,0.2%,GBP,2017-06-30 03:30:00,0.3%,worse,Low,Index of Services 3m/3m,0.1%,worse,26
2324,0.6%,GBP,2017-06-30 03:30:00,0.6%,,Low,Revised Business Investment q/q,0.6%,,26
2325,1.3%,EUR,2017-06-30 04:00:00,1.2%,better,Medium,CPI Flash Estimate y/y,1.4%,,26
2326,1.1%,EUR,2017-06-30 04:00:00,1.0%,better,Medium,Core CPI Flash Estimate y/y,0.9%,,26
2327,2.16|1.3,EUR,2017-06-30 04:19:00,,,Low,Italian 10-y Bond Auction,2.15|1.5,,26
2328,0.2%,CAD,2017-06-30 07:30:00,0.2%,,High,GDP m/m,0.5%,,26
2329,-1.8%,CAD,2017-06-30 07:30:00,-0.6%,worse,Medium,RMPI m/m,1.6%,,26
2330,-0.2%,CAD,2017-06-30 07:30:00,0.4%,worse,Low,IPPI m/m,0.6%,,26
2331,0.1%,USD,2017-06-30 07:30:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,worse,26
2332,0.1%,USD,2017-06-30 07:30:00,0.1%,,Medium,Personal Spending m/m,0.4%,,26
2333,0.4%,USD,2017-06-30 07:30:00,0.3%,better,Low,Personal Income m/m,0.3%,worse,26
2334,65.7,USD,2017-06-30 08:45:00,58.1,better,Medium,Chicago PMI,59.4,,26
2335,95.1,USD,2017-06-30 09:00:00,94.5,better,Medium,Revised UoM Consumer Sentiment,94.5,,26
2336,2.6%,USD,2017-06-30 09:00:00,,,Low,Revised UoM Inflation Expectations,2.6%,,26
2337,,CAD,2017-06-30 09:30:00,,,High,BOC Business Outlook Survey,,,26
2338,,EUR,2017-07-01 05:00:00,,,Medium,German Buba President Weidmann Speaks,,,26
2339,113.4,NZD,2017-06-18 17:00:00,,,Low,Westpac Consumer Sentiment,111.9,,25
2340,-0.4%,GBP,2017-06-18 18:01:00,,,Low,Rightmove HPI m/m,1.2%,,25
2341,,AUD,2017-06-18 18:30:00,,,High,RBA Gov Lowe Speaks,,,25
2342,0.13T,JPY,2017-06-18 18:50:00,0.35T,worse,Low,Trade Balance,0.16T,better,25
2343,2.9%,AUD,2017-06-18 20:30:00,,,Low,New Motor Vehicle Sales m/m,0.6%,better,25
2344,,USD,2017-06-19 07:00:00,,,Medium,FOMC Member Dudley Speaks,,,25
2345,0.5%,AUD,2017-06-19 09:30:00,,,Low,CB Leading Index m/m,0.6%,better,25
2346,,EUR,2017-06-19 10:00:00,,,Medium,German Buba President Weidmann Speaks,,,25
2347,,USD,2017-06-19 17:15:00,,,Medium,FOMC Member Evans Speaks,,,25
2348,,AUD,2017-06-19 20:30:00,,,High,Monetary Policy Meeting Minutes,,,25
2349,2.2%,AUD,2017-06-19 20:30:00,2.2%,,Medium,HPI q/q,4.1%,,25
2350,,CHF,2017-06-20 00:45:00,,,Low,SECO Economic Forecasts,,,25
2351,-0.2%,EUR,2017-06-20 01:00:00,-0.1%,worse,Low,German PPI m/m,0.4%,,25
2352,,USD,2017-06-20 02:15:00,,,Medium,FOMC Member Fischer Speaks,,,25
2353,,GBP,2017-06-20 02:30:00,,,High,BOE Gov Carney Speaks,,,25
2354,22.2B,EUR,2017-06-20 03:00:00,31.3B,worse,Low,Current Account,35.7B,better,25
2355,,CHF,2017-06-20 03:45:00,,,High,SNB Chairman Jordan Speaks,,,25
2356,,CHF,2017-06-20 04:00:00,,,High,SNB Chairman Jordan Speaks,,,25
2357,1.0%,CAD,2017-06-20 07:30:00,0.5%,better,Medium,Wholesale Sales m/m,1.2%,better,25
2358,-117B,USD,2017-06-20 07:30:00,-124B,better,Medium,Current Account,-114B,,25
2359,1.3%,CNY,2017-06-20 08:00:00,,,Low,CB Leading Index m/m,1.0%,worse,25
2360,-0.8%,NZD,2017-06-20 10:03:00,,,Medium,GDT Price Index,0.6%,,25
2361,,USD,2017-06-20 14:00:00,,,Medium,FOMC Member Kaplan Speaks,,,25
2362,,JPY,2017-06-20 18:50:00,,,Low,Monetary Policy Meeting Minutes,,,25
2363,0.0%,AUD,2017-06-20 19:30:00,,,Low,MI Leading Index m/m,-0.1%,,25
2364,2.1%,JPY,2017-06-20 23:30:00,1.7%,better,Low,All Industries Activity m/m,-0.7%,,25
2365,6.0B,GBP,2017-06-21 03:30:00,7.3B,better,Medium,Public Sector Net Borrowing,8.7B,better,25
2366,1.02|2.0,EUR,2017-06-21 04:35:00,,,Low,German 30-y Bond Auction,1.24|2.3,,25
2367,,GBP,2017-06-21 06:00:00,,,Medium,MPC Member Haldane Speaks,,,25
2368,,CHF,2017-06-21 08:00:00,,,Low,SNB Quarterly Bulletin,,,25
2369,5.62M,USD,2017-06-21 09:00:00,5.54M,better,Medium,Existing Home Sales,5.56M,,25
2370,-2.5M,USD,2017-06-21 09:30:00,-1.2M,,High,Crude Oil Inventories,-1.7M,,25
2371,1.75%,NZD,2017-06-21 16:00:00,1.75%,,High,Official Cash Rate,1.75%,,25
2372,,NZD,2017-06-21 16:00:00,,,High,RBNZ Rate Statement,,,25
2373,-3.0%,NZD,2017-06-21 17:45:00,,,Low,Visitor Arrivals m/m,3.8%,better,25
2374,7.6%,NZD,2017-06-21 22:00:00,,,Low,Credit Card Spending y/y,6.5%,,25
2375,3.40B,CHF,2017-06-22 01:00:00,2.44B,better,Low,Trade Balance,1.96B,,25
2376,,EUR,2017-06-22 03:00:00,,,Low,ECB Economic Bulletin,,,25
2377,,All,2017-06-22 00:00:00,,,Medium,OPEC-JMMC Meetings,,,25
2378,1.67|2.1,GBP,2017-06-22 04:36:00,,,Low,30-y Bond Auction,1.79|1.8,,25
2379,16,GBP,2017-06-22 05:00:00,7,better,Low,CBI Industrial Order Expectations,9,,25
2380,1.5%,CAD,2017-06-22 07:30:00,0.6%,better,High,Core Retail Sales m/m,-0.1%,better,25
2381,0.8%,CAD,2017-06-22 07:30:00,0.3%,better,Medium,Retail Sales m/m,0.5%,worse,25
2382,241K,USD,2017-06-22 07:30:00,241K,,High,Unemployment Claims,238K,,25
2383,0.7%,USD,2017-06-22 08:00:00,0.4%,better,Low,HPI m/m,0.7%,better,25
2384,-1,EUR,2017-06-22 09:00:00,-3,better,Low,Consumer Confidence,-3,,25
2385,,USD,2017-06-22 09:00:00,,,Medium,FOMC Member Powell Speaks,,,25
2386,0.3%,USD,2017-06-22 09:00:00,0.4%,worse,Low,CB Leading Index m/m,0.2%,worse,25
2387,61B,USD,2017-06-22 09:30:00,55B,,Low,Natural Gas Storage,78B,,25
2388,,CHF,2017-06-22 11:00:00,,,Medium,Gov Board Member Maechler Speaks,,,25
2389,,GBP,2017-06-22 13:00:00,,,Low,MPC Member Forbes Speaks,,,25
2390,,USD,2017-06-22 15:30:00,,,Medium,Bank Stress Test Results,,,25
2391,52.0,JPY,2017-06-22 19:30:00,53.4,worse,Low,Flash Manufacturing PMI,53.1,better,25
2392,55.0,EUR,2017-06-23 02:00:00,54.1,better,Medium,French Flash Manufacturing PMI,53.8,,25
