,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2212,0.3%,USD,2008-07-03 07:30:00,0.3%,,Medium,Average Hourly Earnings m/m,0.3%,,27
2213,404K,USD,2008-07-03 07:30:00,384K,worse,Medium,Unemployment Claims,388K,,27
2214,48.2,USD,2008-07-03 09:00:00,51.1,worse,High,ISM Non-Manufacturing PMI,51.7,,27
2215,85B,USD,2008-07-03 09:35:00,89B,,Low,Natural Gas Storage,90B,,27
2216,92.6%,JPY,2008-07-04 00:00:00,93.0%,,Low,Leading Indicators,92.8%,,27
2217,-50.1B,EUR,2008-07-04 01:45:00,,,Low,French Gov Budget Balance,-45.0B,,27
2218,47B,CHF,2008-07-04 02:00:00,,,Low,Foreign Currency Reserves,47B,,27
2219,-0.9%,EUR,2008-07-04 05:00:00,0.8%,worse,Medium,German Factory Orders m/m,-1.7%,,27
2220,,USD,2008-07-04 00:00:00,,,Non-Economic,Bank Holiday,,,27
2221,69.6,CAD,2008-07-04 09:00:00,62.2,better,High,Ivey PMI,62.5,,27
2222,,All,2008-06-22 00:00:00,,,Medium,Jeddah Oil Summit,,,26
2223,-1.2%,GBP,2008-06-22 18:01:00,,,Medium,Rightmove HPI m/m,1.2%,,26
2224,-15.1,JPY,2008-06-22 18:50:00,-17.0,better,Medium,BSI Manufacturing Index,-12.9,,26
2225,-1.6%,AUD,2008-06-22 20:30:00,,,Low,New Motor Vehicle Sales m/m,-0.6%,better,26
2226,5.9%,NZD,2008-06-22 22:04:00,,,Low,Credit Card Spending y/y,8.2%,,26
2227,,CHF,2008-06-23 00:45:00,,,Medium,SECO Economic Forecasts,,,26
2228,49.2,EUR,2008-06-23 02:00:00,51.0,worse,Medium,French Flash Manufacturing PMI,51.5,,26
2229,49.2,EUR,2008-06-23 02:00:00,50.8,worse,Low,French Flash Services PMI,50.5,,26
2230,52.3,EUR,2008-06-23 02:30:00,53.2,worse,Medium,German Flash Manufacturing PMI,53.6,,26
2231,53.3,EUR,2008-06-23 02:30:00,53.1,,Low,German Flash Services PMI,53.8,,26
2232,101.3,EUR,2008-06-23 03:00:00,102.5,worse,High,German Ifo Business Climate,103.5,,26
2233,49.1,EUR,2008-06-23 03:00:00,50.2,worse,Medium,Flash Manufacturing PMI,50.5,,26
2234,49.5,EUR,2008-06-23 03:00:00,50.5,worse,Medium,Flash Services PMI,50.6,,26
2235,,EUR,2008-06-23 05:00:00,,,Medium,German Buba Monthly Report,,,26
2236,-5.9,EUR,2008-06-23 08:00:00,-3.5,worse,Medium,Belgian NBB Business Climate,-1.6,,26
2237,,CAD,2008-06-23 15:05:00,,,Medium,Gov Council Member Kennedy Speaks,,,26
2238,3.9,EUR,2008-06-24 01:00:00,4.6,worse,Medium,German GfK Consumer Climate,4.7,worse,26
2239,2.0%,EUR,2008-06-24 01:45:00,0.6%,better,Medium,French Consumer Spending m/m,-0.9%,worse,26
2240,1.91,CHF,2008-06-24 03:00:00,,,Medium,UBS Consumption Indicator,2.16,worse,26
2241,28.0K,GBP,2008-06-24 03:30:00,,,Medium,High Street Lending,34.8K,worse,26
2242,-15.3%,USD,2008-06-24 08:00:00,-16.0%,better,Low,S&P/CS Composite-20 HPI y/y,-14.3%,,26
2243,50.4,USD,2008-06-24 09:00:00,56.4,worse,High,CB Consumer Confidence,58.1,better,26
2244,-0.8%,USD,2008-06-24 09:00:00,-0.5%,worse,Low,HPI m/m,-0.6%,worse,26
2245,-12,USD,2008-06-24 09:00:00,-5,worse,Low,Richmond Manufacturing Index,-3,,26
2246,0.6%,JPY,2008-06-24 18:50:00,0.5%,better,Low,SPPI y/y,0.5%,,26
2247,0.64T,JPY,2008-06-24 18:50:00,0.41T,better,Low,Trade Balance,0.64T,,26
2248,81.7,NZD,2008-06-24 21:00:00,,,Low,Westpac Consumer Sentiment,96.5,,26
2249,0.0%,EUR,2008-06-25 03:00:00,0.3%,worse,Low,Italian Retail Sales m/m,-0.6%,worse,26
2250,,EUR,2008-06-25 03:30:00,,,High,ECB President Trichet Speaks,,,26
2251,2.5%,EUR,2008-06-25 04:00:00,-0.5%,better,Medium,Industrial New Orders m/m,-1.2%,worse,26
2252,-9,GBP,2008-06-25 05:00:00,-17,better,High,CBI Realized Sales,-14,,26
2253,-0.9%,USD,2008-06-25 07:30:00,-0.9%,,High,Core Durable Goods Orders m/m,1.9%,worse,26
2254,0.0%,USD,2008-06-25 07:30:00,0.0%,,Medium,Durable Goods Orders m/m,-1.0%,worse,26
2255,512K,USD,2008-06-25 09:00:00,515K,worse,High,New Home Sales,525K,,26
2256,0.8M,USD,2008-06-25 09:35:00,-0.1M,,Low,Crude Oil Inventories,-1.2M,,26
2257,,EUR,2008-06-25 10:00:00,,,Medium,German Buba President Weber Speaks,,,26
2258,,USD,2008-06-25 13:09:00,,,High,FOMC Statement,,,26
2259,2.00%,USD,2008-06-25 13:09:00,2.00%,,High,Federal Funds Rate,2.00%,,26
2260,-2.16B,NZD,2008-06-25 17:45:00,-1.72B,worse,High,Current Account,-3.41B,,26
2261,0.3%,AUD,2008-06-25 19:00:00,,,Low,CB Leading Index m/m,-0.4%,,26
2262,2.4%,EUR,2008-06-26 01:00:00,1.5%,better,Low,German Import Prices m/m,0.9%,,26
2263,10.5%,EUR,2008-06-26 03:00:00,10.4%,,Low,M3 Money Supply y/y,10.5%,,26
2264,10.4%,EUR,2008-06-26 03:00:00,10.3%,better,Low,Private Loans y/y,10.6%,,26
2265,-1.8%,GBP,2008-06-26 03:34:00,-1.4%,worse,Low,Revised Business Investment q/q,-1.4%,,26
2266,,GBP,2008-06-26 03:45:00,,,High,Inflation Report Hearings,,,26
2267,1.0%,USD,2008-06-26 07:30:00,1.0%,,Medium,Final GDP q/q,0.9%,,26
2268,384K,USD,2008-06-26 07:30:00,375K,worse,Medium,Unemployment Claims,384K,,26
2269,2.7%,USD,2008-06-26 07:30:00,2.6%,,Low,Final GDP Price Index q/q,2.6%,,26
2270,4.99M,USD,2008-06-26 09:00:00,4.96M,better,High,Existing Home Sales,4.89M,,26
2271,90B,USD,2008-06-26 09:35:00,90B,,Low,Natural Gas Storage,57B,,26
2272,-0.3%,NZD,2008-06-26 17:45:00,-0.3%,,High,GDP q/q,0.8%,worse,26
2273,-196M,NZD,2008-06-26 17:45:00,153M,worse,High,Trade Balance,-296M,better,26
2274,1.3%,JPY,2008-06-26 18:30:00,1.1%,better,Medium,Tokyo Core CPI y/y,0.9%,,26
2275,-3.2%,JPY,2008-06-26 18:30:00,-2.0%,worse,Low,Household Spending y/y,-2.7%,,26
2276,1.5%,JPY,2008-06-26 18:30:00,1.3%,better,Low,National Core CPI y/y,0.9%,,26
2277,4.0%,JPY,2008-06-26 18:30:00,4.0%,,Low,Unemployment Rate,4.0%,,26
2278,2.9%,JPY,2008-06-26 18:50:00,2.5%,better,Medium,Prelim Industrial Production m/m,-0.2%,better,26
2279,0.2%,JPY,2008-06-26 18:50:00,-0.1%,better,Medium,Retail Sales y/y,0.1%,,26
2280,,AUD,2008-06-26 23:30:00,,,Medium,RBA Assist Gov Debelle Speaks,,,26
2281,0.3%,EUR,2008-06-27 00:00:00,0.3%,,Medium,German Prelim CPI m/m,0.6%,,26
2282,-0.3B,EUR,2008-06-27 03:00:00,-5.0B,better,Low,Current Account,-13.2B,better,26
2283,44.0,EUR,2008-06-27 03:00:00,,,Low,Retail PMI,53.1,,26
2284,-8.4B,GBP,2008-06-27 03:30:00,-12.0B,better,High,Current Account,-12.2B,worse,26
2285,0.3%,GBP,2008-06-27 03:30:00,0.4%,worse,Low,Final GDP q/q,0.4%,,26
2286,-17,EUR,2008-06-27 04:00:00,-16,worse,Low,Consumer Confidence,-15,,26
2287,5.08|1.5,EUR,2008-06-27 04:13:00,,,Low,Italian 10-y Bond Auction,4.86|1.4,,26
2288,1.01,CHF,2008-06-27 04:30:00,1.00,,Medium,KOF Economic Barometer,1.08,,26
2289,3.1%,CAD,2008-06-27 07:30:00,5.1%,worse,Medium,RMPI m/m,5.0%,,26
2290,0.6%,CAD,2008-06-27 07:30:00,1.2%,worse,Low,IPPI m/m,1.6%,better,26
2291,0.1%,USD,2008-06-27 07:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,26
2292,0.8%,USD,2008-06-27 07:30:00,0.7%,better,Medium,Personal Spending m/m,0.4%,better,26
2293,1.9%,USD,2008-06-27 07:30:00,0.3%,better,Low,Personal Income m/m,0.3%,better,26
2294,56.4,USD,2008-06-27 08:55:00,56.8,,Medium,Revised UoM Consumer Sentiment,56.7,,26
2295,5.1%,USD,2008-06-27 08:55:00,,,Low,Revised UoM Inflation Expectations,5.1%,,26
2296,,EUR,2008-06-27 11:30:00,,,Medium,ECB President Trichet Speaks,,,26
2297,3.7%,NZD,2008-06-15 17:49:00,,,Low,Manufacturing Sales q/q,8.3%,,25
2298,,GBP,2008-06-15 18:01:00,,,Low,BOE Quarterly Bulletin,,,25
2299,16.0%,CNY,2008-06-15 21:00:00,16.2%,,High,Industrial Production y/y,15.7%,,25
2300,2.4%,CHF,2008-06-16 02:15:00,4.1%,worse,Medium,Retail Sales y/y,-2.5%,,25
2301,3.7%,EUR,2008-06-16 04:00:00,3.6%,better,High,Final CPI y/y,3.6%,,25
2302,1.7%,EUR,2008-06-16 04:00:00,1.8%,worse,Medium,Final Core CPI y/y,1.6%,,25
2303,-2.6%,CAD,2008-06-16 07:30:00,0.0%,worse,Low,New Motor Vehicle Sales m/m,-1.6%,worse,25
2304,-8.7,USD,2008-06-16 07:30:00,-1.5,worse,Medium,Empire State Manufacturing Index,-3.2,,25
2305,115.1B,USD,2008-06-16 08:00:00,63.0B,better,High,TIC Long-Term Purchases,79.6B,,25
2306,,USD,2008-06-16 09:00:00,,,High,Fed Chairman Bernanke Speaks,,,25
2307,18,USD,2008-06-16 12:14:00,19,worse,Low,NAHB Housing Market Index,19,,25
2308,1.8%,JPY,2008-06-16 18:50:00,0.5%,better,Medium,Tertiary Industry Activity m/m,0.0%,worse,25
2309,,AUD,2008-06-16 20:30:00,,,High,Monetary Policy Meeting Minutes,,,25
2310,-3.3%,AUD,2008-06-16 20:30:00,-0.7%,worse,Low,Housing Starts q/q,4.2%,better,25
2311,25.6%,CNY,2008-06-16 21:00:00,25.6%,,Medium,Fixed Asset Investment ytd/y,25.7%,,25
2312,-9.3%,CHF,2008-06-17 02:15:00,-5.1%,worse,Medium,Industrial Production q/q,7.3%,better,25
2313,-1.00B,EUR,2008-06-17 03:00:00,-1.01B,,Low,Italian Trade Balance,-0.54B,,25
2314,3.3%,GBP,2008-06-17 03:30:00,3.2%,better,High,CPI y/y,3.0%,,25
2315,1.5%,GBP,2008-06-17 03:30:00,1.5%,,Medium,Core CPI y/y,1.4%,,25
2316,4.3%,GBP,2008-06-17 03:30:00,4.2%,better,Low,RPI y/y,4.2%,,25
2317,-52.4,EUR,2008-06-17 04:00:00,-42.4,worse,High,German ZEW Economic Sentiment,-41.4,,25
2318,-52.7,EUR,2008-06-17 04:00:00,-43.9,worse,Medium,ZEW Economic Sentiment,-43.6,,25
2319,2.2B,EUR,2008-06-17 04:00:00,-0.5B,better,Low,Trade Balance,-1.1B,better,25
2320,,GBP,2008-06-17 04:30:00,,,High,BOE Inflation Letter,,,25
2321,9.75B,CAD,2008-06-17 07:30:00,4.03B,better,Medium,Foreign Securities Purchases,5.30B,,25
2322,0.97M,USD,2008-06-17 07:30:00,0.96M,,High,Building Permits,0.98M,,25
2323,1.4%,USD,2008-06-17 07:30:00,1.0%,better,High,PPI m/m,0.2%,,25
2324,0.2%,USD,2008-06-17 07:30:00,0.2%,,Medium,Core PPI m/m,0.4%,,25
2325,-176B,USD,2008-06-17 07:30:00,-174B,,Medium,Current Account,-167B,better,25
2326,0.98M,USD,2008-06-17 07:30:00,0.99M,,Medium,Housing Starts,1.01M,,25
2327,79.4%,USD,2008-06-17 08:15:00,79.7%,worse,Medium,Capacity Utilization Rate,79.6%,,25
2328,-0.2%,USD,2008-06-17 08:15:00,0.1%,worse,Medium,Industrial Production m/m,-0.7%,,25
2329,,JPY,2008-06-17 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,25
2330,0.4%,AUD,2008-06-17 19:30:00,,,Low,MI Leading Index m/m,0.1%,worse,25
2331,0-1-8,GBP,2008-06-18 03:30:00,0-1-8,,High,MPC Official Bank Rate Votes,0-1-8,,25
2332,-63.8,CHF,2008-06-18 04:00:00,,,Medium,Credit Suisse Economic Expectations,-60.4,,25
2333,1,GBP,2008-06-18 05:00:00,-12,better,Medium,CBI Industrial Order Expectations,-10,,25
2334,0.2%,CAD,2008-06-18 07:30:00,0.2%,,Low,Leading Index m/m,0.0%,worse,25
2335,-1.2M,USD,2008-06-18 09:35:00,-1.5M,,Medium,Crude Oil Inventories,-4.6M,,25
2336,,GBP,2008-06-18 13:30:00,,,High,BOE Gov King Speaks,,,25
2337,0.8%,JPY,2008-06-18 18:50:00,0.3%,better,Low,All Industries Activity m/m,0.3%,worse,25
2338,,AUD,2008-06-18 20:30:00,,,Low,RBA Bulletin,,,25
2339,1.87B,CHF,2008-06-19 01:15:00,1.58B,better,Low,Trade Balance,1.53B,worse,25
2340,,JPY,2008-06-19 01:40:00,,,Medium,BOJ Gov Shirakawa Speaks,,,25
2341,2.75%,CHF,2008-06-19 02:30:00,2.75%,,High,Libor Rate,2.75%,,25
2342,,CHF,2008-06-19 02:30:00,,,High,SNB Monetary Policy Assessment,,,25
2343,,CHF,2008-06-19 02:30:00,,,High,SNB Press Conference,,,25
2344,,CHF,2008-06-19 03:00:00,,,Medium,SNB Financial Stability Report,,,25
2345,3.5%,GBP,2008-06-19 03:30:00,-0.1%,better,High,Retail Sales m/m,-0.3%,worse,25
2346,0.4%,GBP,2008-06-19 03:30:00,0.5%,,Low,M4 Money Supply m/m,0.5%,worse,25
2347,11.0B,GBP,2008-06-19 03:30:00,9.0B,worse,Low,Public Sector Net Borrowing,1.8B,worse,25
2348,6.5%,EUR,2008-06-19 04:00:00,6.0%,worse,Low,Italian Quarterly Unemployment Rate,6.2%,worse,25
2349,4.83|1.6,EUR,2008-06-19 04:30:00,,,Low,Spanish 10-y Bond Auction,4.26|2.3,,25
2350,0.3%,CAD,2008-06-19 06:00:00,0.3%,,High,Core CPI m/m,0.3%,,25
2351,1.0%,CAD,2008-06-19 06:00:00,0.6%,better,Medium,CPI m/m,0.8%,,25
2352,1.4%,CAD,2008-06-19 07:30:00,0.8%,better,Medium,Wholesale Sales m/m,0.7%,,25
2353,381K,USD,2008-06-19 07:30:00,375K,worse,High,Unemployment Claims,386K,,25
2354,-17.1,USD,2008-06-19 09:00:00,-10.0,worse,Medium,Philly Fed Manufacturing Index,-15.6,,25
2355,0.1%,USD,2008-06-19 09:00:00,0.0%,better,Low,CB Leading Index m/m,0.1%,,25
2356,57B,USD,2008-06-19 09:35:00,61B,,Low,Natural Gas Storage,80B,,25
2357,,USD,2008-06-19 11:45:00,,,Low,Treasury Sec Paulson Speaks,,,25
2358,,USD,2008-06-19 13:30:00,,,High,FOMC Member Kohn Speaks,,,25
2359,,GBP,2008-06-19 14:00:00,,,Medium,MPC Member Gieve Speaks,,,25
2360,9.4%,NZD,2008-06-19 17:45:00,,,Low,Visitor Arrivals m/m,-11.8%,,25
2361,,CAD,2008-06-19 21:45:00,,,Medium,BOC Gov Carney Speaks,,,25
2362,1.0%,EUR,2008-06-20 01:00:00,0.9%,better,Medium,German PPI m/m,1.1%,,25
2363,1.2%,CHF,2008-06-20 02:15:00,0.9%,better,Medium,PPI m/m,0.7%,,25
2364,1.1%,CAD,2008-06-20 07:30:00,0.5%,better,High,Core Retail Sales m/m,0.1%,better,25
2365,0.6%,CAD,2008-06-20 07:30:00,0.6%,,Medium,Retail Sales m/m,0.0%,worse,25
2366,,EUR,2008-06-20 11:45:00,,,Medium,ECB President Trichet Speaks,,,25
2367,,CAD,2008-06-21 09:30:00,,,Low,BOC Financial System Review,,,25
2368,,AUD,2008-06-08 00:00:00,,,Non-Economic,Bank Holiday,,,24
2369,1.5%,JPY,2008-06-08 18:50:00,,,Low,Bank Lending y/y,1.2%,,24
2370,2.0%,JPY,2008-06-08 18:50:00,2.0%,,Low,M2 Money Stock y/y,1.9%,,24
2371,,CNY,2008-06-08 00:00:00,,,Non-Economic,Bank Holiday,,,24
2372,92.8%,JPY,2008-06-09 00:00:00,93.0%,,Low,Leading Indicators,90.8%,worse,24
2373,2.5%,CHF,2008-06-09 00:45:00,2.5%,,Low,Unemployment Rate,2.5%,better,24
2374,17.7B,EUR,2008-06-09 01:00:00,15.9B,better,Low,German Trade Balance,15.3B,,24
2375,32.1,JPY,2008-06-09 02:00:00,34.5,worse,Low,Economy Watchers Sentiment,35.5,,24
2376,5.2,EUR,2008-06-09 03:30:00,3.0,better,Low,Sentix Investor Confidence,3.5,,24
2377,3.8%,GBP,2008-06-09 03:30:00,2.6%,better,High,PPI Input m/m,3.2%,better,24
2378,1.6%,GBP,2008-06-09 03:30:00,0.8%,better,Low,PPI Output m/m,1.5%,,24
2379,,EUR,2008-06-09 05:00:00,,,Low,ECB Financial Stability Review,,,24
2380,221K,CAD,2008-06-09 07:15:00,220K,,High,Housing Starts,214K,,24
2381,,CHF,2008-06-09 09:00:00,,,Medium,SNB Chairman Roth Speaks,,,24
2382,6.3%,USD,2008-06-09 09:00:00,-0.5%,better,High,Pending Home Sales m/m,-1.0%,,24
2383,,USD,2008-06-09 11:15:00,,,Medium,FOMC Member Geithner Speaks,,,24
2384,,EUR,2008-06-09 11:30:00,,,Medium,ECB President Trichet Speaks,,,24
2385,1.9%,GBP,2008-06-09 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,-1.5%,,24
2386,-93%,GBP,2008-06-09 18:01:00,-97%,better,Medium,RICS House Price Balance,-95%,,24
2387,5.5%,JPY,2008-06-09 18:50:00,3.1%,better,Medium,Core Machinery Orders m/m,-8.3%,,24
2388,,USD,2008-06-09 19:15:00,,,High,Fed Chairman Bernanke Speaks,,,24
2389,-3.0%,AUD,2008-06-09 20:30:00,-2.0%,worse,High,Home Loans m/m,-5.7%,better,24
2390,-1.7%,AUD,2008-06-09 20:30:00,,,Medium,ANZ Job Advertisements m/m,3.1%,,24
2391,-4,AUD,2008-06-09 20:30:00,,,Low,NAB Business Confidence,-8,,24
2392,1.4%,EUR,2008-06-10 01:00:00,0.6%,better,Low,German WPI m/m,0.6%,,24
2393,1.4%,JPY,2008-06-10 01:00:00,,,Low,Prelim Machine Tool Orders y/y,0.4%,,24
2394,1.4%,EUR,2008-06-10 01:45:00,0.3%,better,Medium,French Industrial Production m/m,-1.0%,worse,24
2395,0.7%,EUR,2008-06-10 03:00:00,-0.2%,better,Low,Italian Industrial Production m/m,-0.1%,better,24
2396,0.1%,GBP,2008-06-10 03:30:00,0.0%,better,High,Manufacturing Production m/m,-0.5%,,24
2397,0.2%,GBP,2008-06-10 03:30:00,0.0%,better,Low,Industrial Production m/m,-0.5%,,24
2398,4.9%,GBP,2008-06-10 05:06:00,3.4%,better,Low,ONS HPI y/y,5.2%,,24
2399,,GBP,2008-06-10 06:00:00,,,High,BOE Gov King Speaks,,,24
2400,89.3,USD,2008-06-10 06:30:00,,,Low,NFIB Small Business Index,91.5,,24
2401,,USD,2008-06-10 07:00:00,,,Medium,FOMC Member Fisher Speaks,,,24
2402,5.1B,CAD,2008-06-10 07:30:00,5.7B,worse,High,Trade Balance,5.7B,better,24
2403,-60.9B,USD,2008-06-10 07:30:00,-59.5B,worse,High,Trade Balance,-56.5B,better,24
2404,,USD,2008-06-10 07:30:00,,,Medium,FOMC Member Mishkin Speaks,,,24
2405,,CAD,2008-06-10 08:00:00,,,High,BOC Rate Statement,,,24
2406,3.00%,CAD,2008-06-10 08:00:00,2.75%,better,High,Overnight Rate,3.00%,,24
2407,,EUR,2008-06-10 08:15:00,,,Medium,German Buba President Weber Speaks,,,24
2408,37.4,USD,2008-06-10 09:00:00,40.0,worse,Low,IBD/TIPP Economic Optimism,40.3,,24
2409,3.71M,USD,2008-06-10 09:00:00,,,Low,JOLTS Job Openings,3.67M,,24
2410,4.1%,NZD,2008-06-10 17:45:00,0.3%,better,Low,Overseas Trade Index q/q,2.6%,worse,24
2411,0.2%,GBP,2008-06-10 18:01:00,,,Low,NIESR GDP Estimate,0.4%,,24
2412,1.0%,JPY,2008-06-10 18:50:00,0.9%,better,Medium,Final GDP q/q,0.8%,,24
2413,1.51T,JPY,2008-06-10 18:50:00,1.83T,worse,Low,Current Account,2.10T,,24
2414,-1.5%,JPY,2008-06-10 18:50:00,-1.4%,worse,Low,Final GDP Price Index y/y,-1.4%,,24
2415,4.7%,JPY,2008-06-10 18:50:00,3.9%,better,Low,PPI y/y,3.9%,better,24
2416,-5.6%,AUD,2008-06-10 19:30:00,,,Medium,Westpac Consumer Sentiment,2.7%,,24
2417,8.2%,CNY,2008-06-10 21:00:00,8.3%,,Medium,PPI y/y,8.1%,,24
2418,20.2B,CNY,2008-06-11 01:30:00,21.3B,worse,High,USD-Denominated Trade Balance,16.7B,,24
2419,0.5%,EUR,2008-06-11 01:45:00,0.4%,better,Low,French Final CPI m/m,0.3%,,24
2420,9.0K,GBP,2008-06-11 03:30:00,8.0K,worse,High,Claimant Count Change,11.2K,worse,24
2421,3.8%,GBP,2008-06-11 03:30:00,4.1%,worse,Medium,Average Earnings Index 3m/y,4.0%,,24
2422,-7.6B,GBP,2008-06-11 03:30:00,-7.3B,worse,Medium,Goods Trade Balance,-7.1B,better,24
2423,5.3%,GBP,2008-06-11 03:30:00,5.2%,worse,Low,Unemployment Rate,5.2%,,24
2424,79.8%,CAD,2008-06-11 07:30:00,80.7%,worse,Low,Capacity Utilization Rate,81.8%,,24
2425,0.0%,CAD,2008-06-11 07:30:00,0.3%,worse,Low,NHPI m/m,0.2%,,24
2426,-4.6M,USD,2008-06-11 09:35:00,-0.9M,,Medium,Crude Oil Inventories,-4.8M,,24
2427,,USD,2008-06-11 10:30:00,,,Medium,FOMC Member Kohn Speaks,,,24
2428,,USD,2008-06-11 11:15:00,,,Medium,FOMC Member Kroszner Speaks,,,24
2429,,USD,2008-06-11 13:00:00,,,Medium,Beige Book,,,24
2430,-165.9B,USD,2008-06-11 13:00:00,-160.0B,worse,Medium,Federal Budget Balance,159.3B,,24
2431,49.3,NZD,2008-06-11 17:31:00,,,Low,Business NZ Manufacturing Index,51.5,,24
2432,1.0%,NZD,2008-06-11 17:45:00,,,Low,FPI m/m,0.3%,,24
2433,5.9%,AUD,2008-06-11 20:00:00,,,Low,MI Inflation Expectations,5.2%,,24
2434,55.0%,CNY,2008-06-11 20:25:00,,,Low,Foreign Direct Investment ytd/y,59.3%,,24
2435,-19.7K,AUD,2008-06-11 20:30:00,13.8K,worse,High,Employment Change,37.5K,better,24
2436,4.3%,AUD,2008-06-11 20:30:00,4.2%,worse,High,Unemployment Rate,4.3%,worse,24
2437,7.7%,CNY,2008-06-11 21:00:00,7.9%,worse,Medium,CPI y/y,8.5%,,24
2438,319B,CNY,2008-06-11 21:00:00,,,Medium,New Loans,464B,,24
2439,18.1%,CNY,2008-06-11 21:00:00,16.8%,better,Low,M2 Money Supply y/y,16.9%,,24
2440,0.4%,EUR,2008-06-12 01:45:00,0.3%,better,Low,French Final Private Payrolls q/q,0.2%,,24
2441,,EUR,2008-06-12 03:00:00,,,Medium,ECB Monthly Bulletin,,,24
2442,4.3%,GBP,2008-06-12 03:30:00,,,Medium,Consumer Inflation Expectations,3.3%,,24
2443,0.9%,EUR,2008-06-12 04:00:00,0.0%,better,Medium,Industrial Production m/m,-0.5%,worse,24
2444,,EUR,2008-06-12 04:15:00,,,Medium,German Buba President Weber Speaks,,,24
2445,,CHF,2008-06-12 05:00:00,,,Medium,Gov Board Member Jordan Speaks,,,24
2446,1.2%,USD,2008-06-12 07:30:00,0.7%,better,High,Core Retail Sales m/m,1.0%,better,24
2447,1.0%,USD,2008-06-12 07:30:00,0.5%,better,High,Retail Sales m/m,0.4%,better,24
2448,2.3%,USD,2008-06-12 07:30:00,2.5%,worse,Medium,Import Prices m/m,2.4%,better,24
2449,384K,USD,2008-06-12 07:30:00,370K,worse,Medium,Unemployment Claims,359K,,24
2450,0.5%,USD,2008-06-12 09:00:00,0.3%,worse,Medium,Business Inventories m/m,0.2%,worse,24
2451,80B,USD,2008-06-12 09:35:00,94B,,Low,Natural Gas Storage,105B,,24
2452,,USD,2008-06-12 10:30:00,,,High,Fed Chairman Bernanke Speaks,,,24
2453,4.23|2.3,USD,2008-06-12 12:00:00,,,Medium,10-y Bond Auction,3.94|2.2,,24
2454,-0.5%,NZD,2008-06-12 17:45:00,0.2%,worse,High,Core Retail Sales m/m,-0.4%,better,24
2455,1.0%,NZD,2008-06-12 17:45:00,0.5%,better,High,Retail Sales m/m,-1.2%,,24
2456,,All,2008-06-12 00:00:00,,,Medium,G8 Meetings,,,24
2457,21.6%,CNY,2008-06-12 21:00:00,21.9%,worse,Low,Retail Sales y/y,22.0%,,24
2458,,AUD,2008-06-12 22:10:00,,,High,RBA Gov Stevens Speaks,,,24
2459,0.50%,JPY,2008-06-12 22:23:00,0.50%,,Medium,Overnight Call Rate,0.50%,,24
2460,-0.2%,JPY,2008-06-12 23:30:00,-0.3%,better,Low,Revised Industrial Production m/m,-0.3%,,24
2461,33.9,JPY,2008-06-13 00:00:00,34.5,worse,Low,Consumer Confidence,35.2,,24
2462,0.6%,EUR,2008-06-13 01:00:00,0.6%,,Low,German Final CPI m/m,0.6%,,24
2463,,JPY,2008-06-13 01:00:00,,,Medium,BOJ Monthly Report,,,24
2464,,JPY,2008-06-13 02:25:00,,,High,BOJ Press Conference,,,24
2465,0.3%,EUR,2008-06-13 04:00:00,,,Low,Employment Change q/q,0.3%,better,24
2466,-0.3%,CAD,2008-06-13 07:30:00,-0.4%,worse,Medium,Labor Productivity q/q,-0.7%,worse,24
2467,2.0%,CAD,2008-06-13 07:30:00,0.2%,better,Medium,Manufacturing Sales m/m,-1.7%,,24
2468,0.2%,USD,2008-06-13 07:30:00,0.2%,,High,Core CPI m/m,0.1%,,24
2469,0.6%,USD,2008-06-13 07:30:00,0.5%,better,Medium,CPI m/m,0.2%,,24
2470,56.7,USD,2008-06-13 08:55:00,59.5,worse,High,Prelim UoM Consumer Sentiment,59.8,,24
2471,5.1%,USD,2008-06-13 08:55:00,,,Low,Prelim UoM Inflation Expectations,5.2%,,24
2472,No,EUR,2008-06-13 00:00:00,No,,Medium,Irish Lisbon Treaty Vote,,,24
2473,,USD,2008-06-14 00:00:00,,,Medium,Treasury Sec Paulson Speaks,,,24
2474,-1.2%,NZD,2008-06-01 09:34:00,,,Low,GDT Price Index,,,23
2475,,NZD,2008-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,23
2476,51.2,AUD,2008-06-01 18:30:00,,,Low,AIG Manufacturing Index,52.7,,23
2477,0.3%,AUD,2008-06-01 19:30:00,,,Low,MI Inflation Gauge m/m,0.5%,,23
2478,-0.2%,AUD,2008-06-01 20:30:00,0.2%,worse,High,Retail Sales m/m,0.2%,worse,23
2479,2.2%,AUD,2008-06-01 20:30:00,1.5%,better,Low,Company Operating Profits q/q,4.1%,better,23
2480,0.6%,JPY,2008-06-01 20:30:00,1.3%,worse,Medium,Average Cash Earnings y/y,1.5%,better,23
2481,0.1%,AUD,2008-06-01 20:55:00,,,Medium,HIA New Home Sales m/m,-6.0%,,23
2482,54.7,CNY,2008-06-01 21:30:00,,,Medium,Caixin Manufacturing PMI,55.4,,23
2483,0.3%,CHF,2008-06-02 00:45:00,0.3%,,Medium,GDP q/q,0.9%,worse,23
2484,28.6%,AUD,2008-06-02 01:30:00,,,Medium,Commodity Prices y/y,21.8%,better,23
