,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2393,1.04M,USD,2015-06-16 07:30:00,1.10M,worse,Medium,Housing Starts,1.17M,better,25
2394,0.4%,GBP,2015-06-16 08:30:00,,,Low,CB Leading Index m/m,0.3%,better,25
2395,-1.3%,NZD,2015-06-16 09:08:00,,,High,GDT Price Index,-4.3%,,25
2396,0.66B,NZD,2015-06-16 17:45:00,0.27B,better,Medium,Current Account,-3.17B,,25
2397,-0.18T,JPY,2015-06-16 18:50:00,-0.17T,,Medium,Trade Balance,-0.24T,,25
2398,-0.1%,AUD,2015-06-16 19:30:00,,,Low,MI Leading Index m/m,0.0%,worse,25
2399,3.74B,EUR,2015-06-17 03:04:00,3.27B,better,Low,Italian Trade Balance,4.01B,,25
2400,2.7%,GBP,2015-06-17 03:30:00,2.5%,better,High,Average Earnings Index 3m/y,2.3%,better,25
2401,-6.5K,GBP,2015-06-17 03:30:00,-12.5K,worse,High,Claimant Count Change,-7.8K,better,25
2402,0-0-9,GBP,2015-06-17 03:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,25
2403,0-0-9,GBP,2015-06-17 03:30:00,0-0-9,,Medium,MPC Asset Purchase Facility Votes,0-0-9,,25
2404,5.5%,GBP,2015-06-17 03:30:00,5.5%,,Medium,Unemployment Rate,5.5%,,25
2405,0.1,CHF,2015-06-17 04:00:00,,,Low,Credit Suisse Economic Expectations,-0.1,,25
2406,0.3%,EUR,2015-06-17 04:00:00,0.3%,,Medium,Final CPI y/y,0.3%,,25
2407,0.9%,EUR,2015-06-17 04:00:00,0.9%,,Low,Final Core CPI y/y,0.9%,,25
2408,0.81|1.7,EUR,2015-06-17 04:34:00,,,Medium,German 10-y Bond Auction,0.65|1.3,,25
2409,1.9%,CAD,2015-06-17 07:30:00,0.3%,better,High,Wholesale Sales m/m,1.0%,better,25
2410,-2.7M,USD,2015-06-17 09:30:00,-1.6M,,Medium,Crude Oil Inventories,-6.8M,,25
2411,,GBP,2015-06-17 12:30:00,,,Medium,MPC Member Forbes Speaks,,,25
2412,,GBP,2015-06-17 12:45:00,,,High,BOE Gov Carney Speaks,,,25
2413,,USD,2015-06-17 13:00:00,,,High,FOMC Economic Projections,,,25
2414,,USD,2015-06-17 13:00:00,,,High,FOMC Statement,,,25
2415,<0.25%,USD,2015-06-17 13:00:00,<0.25%,,High,Federal Funds Rate,<0.25%,,25
2416,,USD,2015-06-17 13:30:00,,,High,FOMC Press Conference,,,25
2417,0.2%,NZD,2015-06-17 17:45:00,0.6%,worse,High,GDP q/q,0.7%,worse,25
2418,,GBP,2015-06-17 18:05:00,,,Low,BOE Quarterly Bulletin,,,25
2419,,AUD,2015-06-17 20:30:00,,,Low,RBA Bulletin,,,25
2420,10.5%,CNY,2015-06-17 21:02:00,,,Low,Foreign Direct Investment ytd/y,11.1%,,25
2421,,CHF,2015-06-17 23:30:00,,,Medium,SNB Financial Stability Report,,,25
2422,3.43B,CHF,2015-06-18 01:00:00,2.72B,better,Medium,Trade Balance,2.66B,worse,25
2423,-0.75%,CHF,2015-06-18 02:30:00,-0.75%,,High,Libor Rate,-0.75%,,25
2424,,CHF,2015-06-18 02:30:00,,,High,SNB Monetary Policy Assessment,,,25
2425,,CHF,2015-06-18 02:30:00,,,High,SNB Press Conference,,,25
2426,,EUR,2015-06-18 03:00:00,,,Low,ECB Economic Bulletin,,,25
2427,0.2%,GBP,2015-06-18 03:30:00,0.0%,better,High,Retail Sales m/m,0.9%,worse,25
2428,2.35|1.9,EUR,2015-06-18 03:47:00,,,Low,Spanish 10-y Bond Auction,1.88|3.0,,25
2429,73.8B,EUR,2015-06-18 04:30:00,60.0B,,High,Long Term Refinancing Operation,97.8B,,25
2430,,EUR,2015-06-18 00:00:00,,,High,Eurogroup Meetings,,,25
2431,0.4%,USD,2015-06-18 07:30:00,0.5%,worse,High,CPI m/m,0.1%,,25
2432,0.1%,USD,2015-06-18 07:30:00,0.2%,worse,High,Core CPI m/m,0.3%,,25
2433,267K,USD,2015-06-18 07:30:00,278K,better,High,Unemployment Claims,279K,,25
2434,-113B,USD,2015-06-18 07:30:00,-116B,better,Medium,Current Account,-103B,better,25
2435,15.2,USD,2015-06-18 09:00:00,8.1,better,High,Philly Fed Manufacturing Index,6.7,,25
2436,0.7%,USD,2015-06-18 09:00:00,0.4%,better,Low,CB Leading Index m/m,0.7%,,25
2437,89B,USD,2015-06-18 09:30:00,95B,,Low,Natural Gas Storage,111B,,25
2438,,JPY,2015-06-18 22:04:00,,,High,Monetary Policy Statement,,,25
2439,0.1%,JPY,2015-06-18 23:30:00,0.3%,worse,Low,All Industries Activity m/m,-1.4%,,25
2440,0.0%,EUR,2015-06-19 01:00:00,0.2%,worse,Low,German PPI m/m,0.1%,,25
2441,,JPY,2015-06-19 01:31:00,,,High,BOJ Press Conference,,,25
2442,22.3B,EUR,2015-06-19 03:00:00,18.1B,better,Low,Current Account,18.0B,worse,25
2443,9.4B,GBP,2015-06-19 03:30:00,10.1B,better,Medium,Public Sector Net Borrowing,5.5B,better,25
2444,,EUR,2015-06-19 00:00:00,,,Medium,ECOFIN Meetings,,,25
2445,0.4%,CAD,2015-06-19 07:30:00,0.3%,better,High,Core CPI m/m,0.1%,,25
2446,-0.6%,CAD,2015-06-19 07:30:00,0.3%,worse,High,Core Retail Sales m/m,0.7%,better,25
2447,0.6%,CAD,2015-06-19 07:30:00,0.4%,better,Medium,CPI m/m,-0.1%,,25
2448,-0.1%,CAD,2015-06-19 07:30:00,0.7%,worse,Medium,Retail Sales m/m,0.9%,better,25
2449,,USD,2015-06-19 10:40:00,,,Medium,FOMC Member Williams Speaks,,,25
2450,,All,2015-06-07 00:00:00,,,High,G7 Meetings,,,24
2451,,AUD,2015-06-07 00:00:00,,,Non-Economic,Bank Holiday,,,24
2452,1.27T,JPY,2015-06-07 18:50:00,1.45T,worse,Medium,Current Account,2.07T,,24
2453,1.0%,JPY,2015-06-07 18:50:00,0.7%,better,Medium,Final GDP q/q,0.6%,,24
2454,2.6%,JPY,2015-06-07 18:50:00,,,Low,Bank Lending y/y,2.6%,,24
2455,3.4%,JPY,2015-06-07 18:50:00,3.4%,,Low,Final GDP Price Index y/y,3.4%,,24
2456,367B,CNY,2015-06-07 21:19:00,245B,better,High,Trade Balance,210B,,24
2457,59.5B,CNY,2015-06-07 21:25:00,44.9B,better,Low,USD-Denominated Trade Balance,34.1B,,24
2458,53.3,JPY,2015-06-08 00:00:00,54.2,worse,Low,Economy Watchers Sentiment,53.6,,24
2459,0.9%,EUR,2015-06-08 01:00:00,0.6%,better,Medium,German Industrial Production m/m,-0.4%,,24
2460,22.3B,EUR,2015-06-08 01:00:00,18.1B,better,Low,German Trade Balance,19.4B,,24
2461,17.1,EUR,2015-06-08 03:30:00,18.9,worse,Low,Sentix Investor Confidence,19.6,,24
2462,,All,2015-06-08 00:00:00,,,High,G7 Meetings,,,24
2463,202K,CAD,2015-06-08 07:13:00,187K,better,Low,Housing Starts,183K,,24
2464,11.6%,CAD,2015-06-08 07:30:00,3.4%,better,High,Building Permits m/m,13.6%,better,24
2465,1.3,USD,2015-06-08 09:00:00,,,Low,Labor Market Conditions Index m/m,-0.5,better,24
2466,,CAD,2015-06-08 15:30:00,,,Medium,Gov Council Member Wilkins Speaks,,,24
2467,-2.8%,NZD,2015-06-08 17:45:00,,,Low,Manufacturing Sales q/q,-1.0%,worse,24
2468,0.0%,GBP,2015-06-08 18:01:00,,,Low,BRC Retail Sales Monitor y/y,-2.4%,,24
2469,4.0%,JPY,2015-06-08 18:50:00,3.6%,better,Low,M2 Money Stock y/y,3.6%,,24
2470,7,AUD,2015-06-08 20:30:00,,,High,NAB Business Confidence,3,,24
2471,0.0%,AUD,2015-06-08 20:30:00,,,Medium,ANZ Job Advertisements m/m,2.5%,better,24
2472,1.0%,AUD,2015-06-08 20:30:00,-1.8%,better,Medium,Home Loans m/m,1.5%,,24
2473,1.2%,CNY,2015-06-08 20:30:00,1.3%,worse,High,CPI y/y,1.5%,,24
2474,-4.6%,CNY,2015-06-08 20:30:00,-4.5%,,Medium,PPI y/y,-4.6%,,24
2475,41.4,JPY,2015-06-09 00:00:00,41.9,worse,Low,Consumer Confidence,41.5,,24
2476,3.3%,CHF,2015-06-09 00:45:00,3.3%,,Low,Unemployment Rate,3.3%,,24
2477,15.0%,JPY,2015-06-09 00:59:00,,,Low,Prelim Machine Tool Orders y/y,10.5%,,24
2478,-59.8B,EUR,2015-06-09 01:45:00,,,Low,French Gov Budget Balance,-26.3B,,24
2479,0.2%,CHF,2015-06-09 02:15:00,0.1%,better,Medium,CPI m/m,-0.2%,,24
2480,-8.6B,GBP,2015-06-09 03:30:00,-10.0B,better,Medium,Goods Trade Balance,-10.7B,worse,24
2481,0.4%,EUR,2015-06-09 04:00:00,0.4%,,Low,Revised GDP q/q,0.4%,,24
2482,98.3,USD,2015-06-09 05:00:00,97.1,better,Low,NFIB Small Business Index,96.9,,24
2483,5.38M,USD,2015-06-09 09:00:00,5.03M,better,Medium,JOLTS Job Openings,5.11M,better,24
2484,0.4%,USD,2015-06-09 09:00:00,0.2%,worse,Low,Final Wholesale Inventories m/m,0.2%,worse,24
2485,3.8%,JPY,2015-06-09 18:50:00,-2.0%,better,Medium,Core Machinery Orders m/m,2.9%,,24
2486,-2.1%,JPY,2015-06-09 18:50:00,-2.2%,,Low,PPI y/y,-2.1%,,24
2487,-6.9%,AUD,2015-06-09 19:30:00,,,Medium,Westpac Consumer Sentiment,6.4%,,24
2488,,AUD,2015-06-09 21:50:00,,,High,RBA Gov Stevens Speaks,,,24
2489,-0.9%,EUR,2015-06-10 01:45:00,0.4%,worse,Low,French Industrial Production m/m,0.0%,better,24
2490,-0.3%,EUR,2015-06-10 03:00:00,0.3%,worse,Low,Italian Industrial Production m/m,0.5%,better,24
2491,-0.4%,GBP,2015-06-10 03:30:00,0.1%,worse,High,Manufacturing Production m/m,0.4%,,24
2492,0.4%,GBP,2015-06-10 03:30:00,0.1%,better,Low,Industrial Production m/m,0.6%,better,24
2493,0.6%,GBP,2015-06-10 09:00:00,,,Medium,NIESR GDP Estimate,0.5%,better,24
2494,-6.8M,USD,2015-06-10 09:30:00,-1.5M,,Medium,Crude Oil Inventories,-1.9M,,24
2495,2.46|2.7,USD,2015-06-10 12:01:00,,,Low,10-y Bond Auction,2.24|2.7,,24
2496,-82.4B,USD,2015-06-10 13:00:00,-97.4B,better,Low,Federal Budget Balance,156.7B,,24
2497,,GBP,2015-06-10 15:00:00,,,High,BOE Gov Carney Speaks,,,24
2498,3.25%,NZD,2015-06-10 16:00:00,3.50%,worse,High,Official Cash Rate,3.50%,,24
2499,,NZD,2015-06-10 16:00:00,,,High,RBNZ Rate Statement,,,24
2500,,NZD,2015-06-10 16:00:00,,,Medium,RBNZ Monetary Policy Statement,,,24
2501,,NZD,2015-06-10 16:05:00,,,High,RBNZ Press Conference,,,24
2502,34%,GBP,2015-06-10 18:01:00,35%,worse,Low,RICS House Price Balance,32%,worse,24
2503,-6.0,JPY,2015-06-10 18:50:00,3.2,worse,Medium,BSI Manufacturing Index,2.4,,24
2504,3.0%,AUD,2015-06-10 20:00:00,,,Medium,MI Inflation Expectations,3.6%,,24
2505,42.0K,AUD,2015-06-10 20:30:00,12.1K,better,High,Employment Change,-13.7K,worse,24
2506,6.0%,AUD,2015-06-10 20:30:00,6.2%,better,High,Unemployment Rate,6.1%,better,24
2507,6.1%,CNY,2015-06-11 00:30:00,6.0%,,High,Industrial Production y/y,5.9%,,24
2508,11.4%,CNY,2015-06-11 00:30:00,11.7%,worse,Medium,Fixed Asset Investment ytd/y,12.0%,,24
2509,10.1%,CNY,2015-06-11 00:30:00,10.1%,,Low,Retail Sales y/y,10.0%,,24
2510,0.0%,EUR,2015-06-11 00:30:00,-0.1%,better,Low,French Final Private Payrolls q/q,-0.1%,,24
2511,0.2%,EUR,2015-06-11 01:45:00,0.3%,worse,Low,French Final CPI m/m,0.1%,,24
2512,901B,CNY,2015-06-11 02:04:00,860B,better,Medium,New Loans,708B,,24
2513,10.8%,CNY,2015-06-11 02:04:00,10.6%,,Low,M2 Money Supply y/y,10.1%,,24
2514,2.86|1.6,GBP,2015-06-11 04:35:00,,,Low,30-y Bond Auction,2.34|1.4,,24
2515,0.1%,CAD,2015-06-11 07:30:00,0.2%,worse,Medium,NHPI m/m,0.0%,,24
2516,82.7%,CAD,2015-06-11 07:30:00,83.1%,worse,Low,Capacity Utilization Rate,83.5%,,24
2517,1.0%,USD,2015-06-11 07:30:00,0.7%,better,High,Core Retail Sales m/m,0.1%,,24
2518,1.2%,USD,2015-06-11 07:30:00,1.1%,better,High,Retail Sales m/m,0.2%,better,24
2519,279K,USD,2015-06-11 07:30:00,277K,,High,Unemployment Claims,277K,,24
2520,1.3%,USD,2015-06-11 07:30:00,0.9%,better,Medium,Import Prices m/m,-0.2%,,24
2521,0.4%,USD,2015-06-11 09:00:00,0.2%,worse,Medium,Business Inventories m/m,0.1%,,24
2522,,CAD,2015-06-11 09:30:00,,,Low,BOC Financial System Review,,,24
2523,111B,USD,2015-06-11 09:30:00,114B,,Low,Natural Gas Storage,132B,,24
2524,,CAD,2015-06-11 10:15:00,,,High,BOC Gov Poloz Speaks,,,24
2525,3.14|2.5,USD,2015-06-11 12:01:00,,,Low,30-y Bond Auction,3.04|2.2,,24
2526,51.5,NZD,2015-06-11 17:30:00,,,Medium,Business NZ Manufacturing Index,51.7,,24
2527,0.4%,NZD,2015-06-11 17:45:00,,,Low,FPI m/m,-0.3%,,24
2528,1.2%,JPY,2015-06-11 23:30:00,1.0%,better,Low,Revised Industrial Production m/m,1.0%,,24
2529,-0.2%,JPY,2015-06-11 23:35:00,0.4%,worse,Low,Tertiary Industry Activity m/m,-1.0%,,24
2530,0.5%,EUR,2015-06-12 01:00:00,0.3%,better,Low,German WPI m/m,0.4%,,24
2531,-0.8%,GBP,2015-06-12 03:30:00,0.1%,worse,Low,Construction Output m/m,1.4%,worse,24
2532,0.1%,EUR,2015-06-12 04:00:00,0.4%,worse,Low,Industrial Production m/m,-0.4%,worse,24
2533,0.5%,USD,2015-06-12 07:30:00,0.4%,better,High,PPI m/m,-0.4%,,24
2534,0.1%,USD,2015-06-12 07:30:00,0.1%,,Medium,Core PPI m/m,-0.2%,,24
2535,94.6,USD,2015-06-12 09:00:00,91.3,better,High,Prelim UoM Consumer Sentiment,90.7,better,24
2536,2.7%,USD,2015-06-12 09:00:00,,,Low,Prelim UoM Inflation Expectations,2.8%,,24
2537,,NZD,2015-05-31 00:00:00,,,Non-Economic,Bank Holiday,,,23
2538,52.3,AUD,2015-05-31 18:12:00,,,Low,AIG Manufacturing Index,48.0,,23
2539,7.3%,JPY,2015-05-31 18:50:00,-0.1%,better,Low,Capital Spending q/y,2.8%,,23
2540,0.3%,AUD,2015-05-31 19:24:00,,,Low,MI Inflation Gauge m/m,0.3%,,23
2541,50.2,CNY,2015-05-31 19:58:00,50.2,,High,Manufacturing PMI,50.1,,23
2542,53.2,CNY,2015-05-31 20:00:00,,,Medium,Non-Manufacturing PMI,53.4,,23
2543,-4.4%,AUD,2015-05-31 20:30:00,-1.7%,worse,High,Building Approvals m/m,2.9%,,23
2544,0.2%,AUD,2015-05-31 20:30:00,0.1%,,Low,Company Operating Profits q/q,-0.4%,worse,23
2545,50.9,JPY,2015-05-31 20:35:00,50.9,,Low,Final Manufacturing PMI,50.9,,23
2546,49.2,CNY,2015-05-31 20:45:00,49.2,,High,Caixin Manufacturing PMI,49.1,,23
2547,0.1%,EUR,2015-06-01 00:00:00,0.0%,better,Medium,German Prelim CPI m/m,0.0%,better,23
2548,-19.5%,AUD,2015-06-01 01:30:00,,,Low,Commodity Prices y/y,-20.7%,,23
2549,55.8,EUR,2015-06-01 02:15:00,54.4,better,Medium,Spanish Manufacturing PMI,54.2,,23
2550,49.4,CHF,2015-06-01 02:30:00,47.2,better,Low,Manufacturing PMI,47.9,,23
2551,54.8,EUR,2015-06-01 02:45:00,53.1,better,Medium,Italian Manufacturing PMI,53.8,,23
2552,49.4,EUR,2015-06-01 02:50:00,49.3,,Low,French Final Manufacturing PMI,49.3,,23
2553,51.1,EUR,2015-06-01 02:55:00,51.4,,Medium,German Final Manufacturing PMI,51.4,,23
2554,52.2,EUR,2015-06-01 03:00:00,52.3,,Low,Final Manufacturing PMI,52.3,,23
2555,52.0,GBP,2015-06-01 03:30:00,52.7,worse,High,Manufacturing PMI,51.8,,23
2556,0.1%,USD,2015-06-01 07:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,23
2557,0.0%,USD,2015-06-01 07:30:00,0.2%,worse,Medium,Personal Spending m/m,0.5%,better,23
2558,0.4%,USD,2015-06-01 07:30:00,0.3%,better,Low,Personal Income m/m,0.0%,,23
2559,49.8,CAD,2015-06-01 08:30:00,,,Low,Manufacturing PMI,49.0,,23
2560,,USD,2015-06-01 08:30:00,,,Medium,FOMC Member Fischer Speaks,,,23
2561,54.0,USD,2015-06-01 08:45:00,54.2,,Low,Final Manufacturing PMI,53.8,,23
2562,52.8,USD,2015-06-01 09:00:00,51.9,better,High,ISM Manufacturing PMI,51.5,,23
2563,2.2%,USD,2015-06-01 09:00:00,0.7%,better,Low,Construction Spending m/m,0.5%,better,23
2564,49.5,USD,2015-06-01 09:00:00,43.0,better,Low,ISM Manufacturing Prices,40.5,,23
2565,1.5%,NZD,2015-06-01 17:45:00,1.6%,,Medium,Overseas Trade Index q/q,-2.3%,worse,23
2566,35.6%,JPY,2015-06-01 18:50:00,34.3%,better,Low,Monetary Base y/y,35.2%,,23
2567,-10.7B,AUD,2015-06-01 20:30:00,-10.9B,,Medium,Current Account,-10.2B,worse,23
2568,0.9%,JPY,2015-06-01 20:30:00,0.4%,better,Medium,Average Cash Earnings y/y,0.0%,worse,23
2569,0.45|2.7,JPY,2015-06-01 22:45:00,,,Low,10-y Bond Auction,0.43|2.2,,23
2570,2.00%,AUD,2015-06-01 23:30:00,2.00%,,High,Cash Rate,2.00%,,23
2571,,AUD,2015-06-01 23:30:00,,,High,RBA Rate Statement,,,23
2572,,EUR,2015-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,23
2573,-118.0K,EUR,2015-06-02 02:00:00,-115.4K,,Medium,Spanish Unemployment Change,-118.9K,,23
2574,-6K,EUR,2015-06-02 02:55:00,-10K,worse,Medium,German Unemployment Change,-9K,,23
2575,55.9,GBP,2015-06-02 03:30:00,55.1,better,High,Construction PMI,54.2,,23
2576,2.9B,GBP,2015-06-02 03:30:00,2.3B,better,Medium,Net Lending to Individuals m/m,3.3B,better,23
2577,0.4%,GBP,2015-06-02 03:30:00,0.4%,,Low,M4 Money Supply m/m,0.3%,,23
2578,68K,GBP,2015-06-02 03:30:00,64K,better,Low,Mortgage Approvals,62K,,23
2579,0.3%,EUR,2015-06-02 04:00:00,0.2%,better,Medium,CPI Flash Estimate y/y,0.0%,,23
2580,0.9%,EUR,2015-06-02 04:00:00,0.7%,better,Medium,Core CPI Flash Estimate y/y,0.6%,,23
2581,-0.1%,EUR,2015-06-02 04:00:00,0.1%,worse,Low,PPI m/m,0.2%,,23
2582,2.02|1.2,GBP,2015-06-02 04:38:00,,,Low,10-y Bond Auction,1.88|1.5,,23
2583,,USD,2015-06-02 09:00:00,,,Medium,FOMC Member Brainard Speaks,,,23
2584,-0.4%,USD,2015-06-02 09:00:00,0.0%,worse,Medium,Factory Orders m/m,2.2%,,23
2585,48.1,USD,2015-06-02 09:00:00,49.8,worse,Low,IBD/TIPP Economic Optimism,49.7,,23
2586,-4.3%,NZD,2015-06-02 09:08:00,,,High,GDT Price Index,-2.2%,,23
2587,17.8M,USD,2015-06-02 00:00:00,17.0M,better,Low,Total Vehicle Sales,16.5M,,23
2588,-1.9%,GBP,2015-06-02 18:01:00,,,Low,BRC Shop Price Index y/y,-1.9%,,23
2589,49.6,AUD,2015-06-02 18:30:00,,,Low,AIG Services Index,49.7,,23
2590,-4.7%,NZD,2015-06-02 20:00:00,,,Low,ANZ Commodity Prices m/m,-7.4%,,23
2591,0.9%,AUD,2015-06-02 20:30:00,0.7%,better,High,GDP q/q,0.5%,,23
2592,53.5,CNY,2015-06-02 20:45:00,53.3,,Medium,Caixin Services PMI,52.9,,23
2593,0.3%,GBP,2015-06-03 00:57:00,0.4%,,Low,Nationwide HPI m/m,1.0%,,23
2594,58.4,EUR,2015-06-03 02:15:00,59.5,worse,Medium,Spanish Services PMI,60.3,,23
2595,52.5,EUR,2015-06-03 02:45:00,52.8,,Medium,Italian Services PMI,53.1,,23
2596,52.8,EUR,2015-06-03 02:50:00,51.6,better,Low,French Final Services PMI,51.6,,23
2597,53.0,EUR,2015-06-03 02:55:00,52.9,,Medium,German Final Services PMI,52.9,,23
2598,53.8,EUR,2015-06-03 03:00:00,53.3,better,Low,Final Services PMI,53.3,,23
2599,12.4%,EUR,2015-06-03 03:00:00,12.8%,better,Low,Italian Monthly Unemployment Rate,12.6%,better,23
2600,12.4%,EUR,2015-06-03 03:00:00,12.9%,better,Low,Italian Quarterly Unemployment Rate,12.7%,better,23
2601,56.5,GBP,2015-06-03 03:30:00,59.2,worse,High,Services PMI,59.5,,23
2602,0.7%,EUR,2015-06-03 04:00:00,0.7%,,Medium,Retail Sales m/m,-0.6%,better,23
2603,11.1%,EUR,2015-06-03 04:00:00,11.2%,better,Medium,Unemployment Rate,11.2%,better,23
2604,0.05%,EUR,2015-06-03 06:45:00,0.05%,,High,Main Refinancing Rate,0.05%,,23
2605,201K,USD,2015-06-03 07:15:00,198K,,High,ADP Non-Farm Employment Change,165K,,23
2606,-3.0B,CAD,2015-06-03 07:30:00,-2.1B,worse,High,Trade Balance,-3.9B,worse,23
2607,,EUR,2015-06-03 07:30:00,,,High,ECB Press Conference,,,23
2608,-40.9B,USD,2015-06-03 07:30:00,-43.9B,better,High,Trade Balance,-50.6B,better,23
2609,56.2,USD,2015-06-03 08:45:00,56.5,,Low,Final Services PMI,56.4,,23
2610,55.7,USD,2015-06-03 09:00:00,57.1,worse,High,ISM Non-Manufacturing PMI,57.8,,23
2611,-1.9M,USD,2015-06-03 09:30:00,-1.9M,,Medium,Crude Oil Inventories,-2.8M,,23
2612,,USD,2015-06-03 13:00:00,,,Low,Beige Book,,,23
2613,,USD,2015-06-03 13:15:00,,,Medium,FOMC Member Evans Speaks,,,23
2614,0.0%,AUD,2015-06-03 20:30:00,0.4%,worse,High,Retail Sales m/m,0.2%,worse,23
2615,-3.89B,AUD,2015-06-03 20:30:00,-2.17B,worse,High,Trade Balance,-1.23B,better,23
2616,1.53|3.1,JPY,2015-06-03 22:45:00,,,Low,30-y Bond Auction,1.51|2.7,,23
2617,-0.1%,GBP,2015-06-04 02:00:00,0.2%,worse,Medium,Halifax HPI m/m,1.6%,,23
2618,51.4,EUR,2015-06-04 03:10:00,,,Low,Retail PMI,49.5,,23
2619,1.28|1.8,EUR,2015-06-04 04:00:00,,,Low,French 10-y Bond Auction,0.98|1.7,,23
2620,0.50%,GBP,2015-06-04 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,23
2621,375B,GBP,2015-06-04 06:00:00,375B,,Medium,Asset Purchase Facility,375B,,23
2622,-22.5%,USD,2015-06-04 06:30:00,,,Low,Challenger Job Cuts y/y,52.8%,,23
2623,276K,USD,2015-06-04 07:30:00,280K,,High,Unemployment Claims,284K,,23
2624,-3.1%,USD,2015-06-04 07:30:00,-2.8%,better,Medium,Revised Nonfarm Productivity q/q,-1.9%,,23
2625,6.7%,USD,2015-06-04 07:30:00,5.8%,better,Low,Revised Unit Labor Costs q/q,5.0%,,23
2626,62.3,CAD,2015-06-04 09:00:00,55.1,better,High,Ivey PMI,58.2,,23
2627,132B,USD,2015-06-04 09:30:00,119B,,Low,Natural Gas Storage,112B,,23
2628,,USD,2015-06-04 11:00:00,,,Low,FOMC Member Tarullo Speaks,,,23
2629,47.8,AUD,2015-06-04 18:30:00,,,Low,AIG Construction Index,47.0,,23
2630,107.2%,JPY,2015-06-05 00:00:00,107.3%,,Low,Leading Indicators,106.0%,better,23
2631,1.4%,EUR,2015-06-05 01:00:00,0.6%,better,Medium,German Factory Orders m/m,1.1%,better,23
2632,-3.0B,EUR,2015-06-05 01:45:00,-4.0B,better,Low,French Trade Balance,-4.4B,better,23
2633,518B,CHF,2015-06-05 02:00:00,,,Medium,Foreign Currency Reserves,522B,,23
2634,2.2%,GBP,2015-06-05 03:30:00,,,Low,Consumer Inflation Expectations,1.9%,,23
2635,,All,2015-06-05 00:00:00,,,High,OPEC Meetings,,,23
2636,58.9K,CAD,2015-06-05 07:30:00,10.2K,better,High,Employment Change,-19.7K,,23
2637,6.8%,CAD,2015-06-05 07:30:00,6.8%,,High,Unemployment Rate,6.8%,,23
2638,-0.1%,CAD,2015-06-05 07:30:00,0.2%,better,Medium,Labor Productivity q/q,0.3%,worse,23
2639,280K,USD,2015-06-05 07:30:00,222K,better,High,Non-Farm Employment Change,221K,,23
2640,5.5%,USD,2015-06-05 07:30:00,5.4%,worse,High,Unemployment Rate,5.4%,,23
2641,0.3%,USD,2015-06-05 07:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,,23
2642,,USD,2015-06-05 11:30:00,,,High,FOMC Member Dudley Speaks,,,23
2643,20.5B,USD,2015-06-05 14:00:00,16.5B,better,Low,Consumer Credit m/m,21.3B,better,23
2644,-0.21T,JPY,2015-05-24 18:50:00,-0.38T,better,Medium,Trade Balance,0.01T,,22
2645,,JPY,2015-05-25 00:00:00,,,Low,BOJ Monthly Report,,,22
2646,,CHF,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,22
2647,,EUR,2015-05-25 00:00:00,,,Non-Economic,German Bank Holiday,,,22
2648,,EUR,2015-05-25 00:00:00,,,Non-Economic,French Bank Holiday,,,22
2649,,GBP,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,22
2650,,USD,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,22
2651,,USD,2015-05-25 10:00:00,,,Medium,FOMC Member Fischer Speaks,,,22
2652,123M,NZD,2015-05-25 17:45:00,105M,better,High,Trade Balance,754M,better,22
2653,0.7%,JPY,2015-05-25 18:50:00,0.6%,better,Low,SPPI y/y,3.1%,worse,22
2654,4.23M,CHF,2015-05-26 02:15:00,4.21M,,Medium,Employment Level,4.23M,,22
2655,51,GBP,2015-05-26 05:00:00,18,better,Low,CBI Realized Sales,12,,22
2656,0.5%,USD,2015-05-26 07:30:00,0.5%,,High,Core Durable Goods Orders m/m,0.3%,better,22
2657,-0.5%,USD,2015-05-26 07:30:00,-0.4%,,Medium,Durable Goods Orders m/m,4.7%,better,22
2658,0.3%,USD,2015-05-26 08:00:00,0.7%,worse,Low,HPI m/m,0.6%,worse,22
2659,5.0%,USD,2015-05-26 08:00:00,4.6%,better,Low,S&P/CS Composite-20 HPI y/y,5.0%,,22
2660,56.4,USD,2015-05-26 08:45:00,57.0,worse,Low,Flash Services PMI,57.4,worse,22
2661,1,USD,2015-05-26 08:59:00,0,better,Low,Richmond Manufacturing Index,-3,,22
2662,95.4,USD,2015-05-26 09:00:00,95.2,,High,CB Consumer Confidence,94.3,worse,22
2663,517K,USD,2015-05-26 09:00:00,501K,better,Medium,New Home Sales,484K,better,22
2664,,USD,2015-05-26 11:30:00,,,Medium,FOMC Member Fischer Speaks,,,22
2665,,JPY,2015-05-26 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,22
2666,,USD,2015-05-26 19:10:00,,,Medium,FOMC Member Lacker Speaks,,,22
2667,0.1%,AUD,2015-05-26 19:30:00,,,Low,MI Leading Index m/m,-0.3%,,22
