,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
3923,11.0%,CNY,"Monday, July 17, 2017",10.6%,u,Medium,CNY Retail Sales (YoY) (JUN),10.7%,-,02:00
3924,10.4%,CNY,"Monday, July 17, 2017",10.3%,u,Medium,CNY Retail Sales YTD (YoY) (JUN),10.3%,-,02:00
3925,8.6%,CNY,"Monday, July 17, 2017",8.5%,u,Medium,CNY Fixed Assets Ex Rural YTD (YoY) (JUN),8.6%,-,02:00
3926,7.6%,CNY,"Monday, July 17, 2017",6.5%,u,Medium,CNY Industrial Production (YoY) (JUN),6.5%,-,02:00
3927,6.9%,CNY,"Monday, July 17, 2017",6.7%,u,Medium,CNY Industrial Production YTD (YoY) (JUN),6.7%,-,02:00
3928,6.9%,CNY,"Monday, July 17, 2017",6.8%,u,High,CNY Gross Domestic Product (YoY) (2Q),6.9%,-,02:00
3929,1.7%,CNY,"Monday, July 17, 2017",1.7%,-,High,CNY Gross Domestic Product SA (QoQ) (2Q),1.3%,-,02:00
3930,6.9%,CNY,"Monday, July 17, 2017",6.8%,u,High,CNY Gross Domestic Product YTD (YoY) (2Q),6.9%,-,02:00
3931,578.9b,CHF,"Monday, July 17, 2017",,-,Low,CHF Total Sight Deposits CHF (JUL 14),578.7b,-,08:00
3932,482.7b,CHF,"Monday, July 17, 2017",,-,Low,CHF Domestic Sight Deposits CHF (JUL 14),486.0b,-,08:00
3933,0.0%,EUR,"Monday, July 17, 2017",0.0%,-,Medium,EUR Euro-Zone Consumer Price Index (MoM) (JUN),-0.1%,-,09:00
3934,1.3%,EUR,"Monday, July 17, 2017",1.3%,-,Medium,EUR Euro-Zone Consumer Price Index (YoY) (JUN F),1.3%,-,09:00
3935,1.1%,EUR,"Monday, July 17, 2017",1.1%,-,Medium,EUR Euro-Zone Consumer Price Index - Core (YoY) (JUN F),1.1%,-,09:00
3936,29.46b,CAD,"Monday, July 17, 2017",,-,Low,CAD International Securities Transactions (Canadian dollar) (MAY),10.61b,u,12:30
3937,9.8,USD,"Monday, July 17, 2017",15,d,Low,USD Empire Manufacturing (JUL),19.8,-,12:30
3938,-6.7%,CAD,"Monday, July 17, 2017",,-,Medium,CAD Existing Home Sales (MoM) (JUN),-6.2%,-,13:00
3939,,USD,"Monday, July 17, 2017",,-,Low,USD U.S. to Sell USD39 Bln 3-Month Bills,,-,15:30
3940,,USD,"Monday, July 17, 2017",,-,Low,USD U.S. to Sell USD33 Bln 6-Month Bills,,-,15:30
3941,0.0%,NZD,"Monday, July 17, 2017",0.2%,d,Medium,NZD Consumer Prices Index (QoQ) (2Q),1.0%,-,22:45
3942,1.7%,NZD,"Monday, July 17, 2017",1.9%,d,High,NZD Consumer Prices Index (YoY) (2Q),2.2%,-,22:45
3943,112.5,AUD,"Monday, July 17, 2017",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (JUL 16),113,-,23:30
3944,58.6,NZD,"Sunday, July 16, 2017",,-,Medium,NZD Performance Services Index (JUN),58.8,-,22:30
3945,0.1%,GBP,"Sunday, July 16, 2017",,-,Low,GBP Rightmove House Prices (MoM) (JUL),-0.4%,-,23:01
3946,2.8%,GBP,"Sunday, July 16, 2017",,-,Medium,GBP Rightmove House Prices (YoY) (JUL),1.8%,-,23:01
3947,125.4,NZD,"Thursday, July 13, 2017",,-,Low,NZD ANZ Consumer Confidence Index (JUL),127.8,-,01:00
3948,-1.9%,NZD,"Thursday, July 13, 2017",,-,Low,NZD ANZ Consumer Confidence (MoM) (JUL),3.1%,-,01:00
3949,4.4%,AUD,"Thursday, July 13, 2017",,-,Medium,AUD Consumer Inflation Expectation (JUL),3.6%,-,01:00
3950,3.26,JPY,"Thursday, July 13, 2017",,-,Low,JPY Tokyo Avg Office Vacancies (JUN),3.41,-,02:00
3951,2.3%,CNY,"Thursday, July 13, 2017",,-,Medium,CNY Foreign Direct Investment (YoY) CNY (JUN),-3.7%,-,02:01
3952,294.30b,CNY,"Thursday, July 13, 2017",275.10b,u,Medium,CNY Trade Balance CNY (JUN),281.60b,-,03:20
3953,23.1%,CNY,"Thursday, July 13, 2017",22.3%,u,Low,CNY Imports (YoY) CNY (JUN),22.1%,-,03:20
3954,17.3%,CNY,"Thursday, July 13, 2017",14.8%,-,Low,CNY Exports (YoY) CNY (JUN),15.5%,-,03:20
3955,17.2%,CNY,"Thursday, July 13, 2017",14.0%,u,Low,CNY Imports (YoY) (JUN),14.8%,-,03:20
3956,11.3%,CNY,"Thursday, July 13, 2017",9.0%,u,Low,CNY Exports (YoY) (JUN),8.7%,-,03:20
3957,$42.80b,CNY,"Thursday, July 13, 2017",$42.60b,u,Medium,CNY Trade Balance (JUN),$40.79b,u,03:20
3958,0.2%,EUR,"Thursday, July 13, 2017",0.2%,-,Low,EUR German Consumer Price Index (MoM) (JUN F),0.2%,-,06:00
3959,1.6%,EUR,"Thursday, July 13, 2017",1.6%,-,Medium,EUR German Consumer Price Index (YoY) (JUN F),1.6%,-,06:00
3960,-0.1%,CHF,"Thursday, July 13, 2017",0.0%,d,Low,CHF Producer & Import Prices (MoM) (JUN),-0.3%,-,07:15
3961,-0.1%,CHF,"Thursday, July 13, 2017",0.0%,d,Low,CHF Producer & Import Prices (YoY) (JUN),0.1%,-,07:15
3962,,GBP,"Thursday, July 13, 2017",,-,High,GBP Bank of England Credit Conditions & Bank Liabilities Surveys,,-,08:30
3963,0.7%,CAD,"Thursday, July 13, 2017",0.3%,u,Low,CAD New Housing Price Index (MoM) (MAY),0.8%,-,12:30
3964,3.8%,CAD,"Thursday, July 13, 2017",3.5%,u,Medium,CAD New Housing Price Index (YoY) (MAY),3.9%,-,12:30
3965,0.1%,USD,"Thursday, July 13, 2017",0.0%,u,Low,USD PPI Final Demand (MoM) (JUN),0.0%,-,12:30
3966,0.1%,USD,"Thursday, July 13, 2017",0.2%,d,Low,USD PPI Ex Food and Energy (MoM) (JUN),0.3%,-,12:30
3967,0.2%,USD,"Thursday, July 13, 2017",0.2%,-,Low,"USD PPI Ex Food, Energy, Trade (MoM) (JUN)",-0.1%,-,12:30
3968,2.0%,USD,"Thursday, July 13, 2017",1.9%,u,Low,USD PPI Final Demand (YoY) (JUN),2.4%,-,12:30
3969,1.9%,USD,"Thursday, July 13, 2017",2.0%,d,Low,USD PPI Ex Food and Energy (YoY) (JUN),2.1%,-,12:30
3970,247k,USD,"Thursday, July 13, 2017",245k,d,Medium,USD Initial Jobless Claims (JUL 08),250k,d,12:30
3971,2.0%,USD,"Thursday, July 13, 2017",,-,Low,"USD PPI Ex Food, Energy, Trade (YoY) (JUN)",2.1%,-,12:30
3972,1945k,USD,"Thursday, July 13, 2017",1950k,u,Medium,USD Continuing Claims (JUL 01),1965k,d,12:30
3973,,USD,"Thursday, July 13, 2017",,-,High,USD Fed Chair Yellen Testifies Before Senate Banking Panel,,-,14:00
3974,57,USD,"Thursday, July 13, 2017",59,d,Low,USD EIA Natural Gas Storage Change (JUL 07),72,-,14:30
3975,57,USD,"Thursday, July 13, 2017",59,d,Low,USD EIA Working Natural Gas Implied Flow (JUL 07),72,-,14:30
3976,,USD,"Thursday, July 13, 2017",,-,Low,USD U.S. to Sell USD12 Bln 30-Year Bonds Reopening,,-,15:30
3977,,USD,"Thursday, July 13, 2017",,-,Low,"USD Fed's Brainard Speaks in Cambridge, Mass.",,-,17:00
3978,-$90.2b,USD,"Thursday, July 13, 2017",-$38.0b,d,Medium,USD Monthly Budget Statement (JUN),-$6.3b,-,18:00
3979,56.2,NZD,"Thursday, July 13, 2017",,-,Medium,NZD Business NZ Performance of Manufacturing Index (JUN),58.2,d,22:30
3980,96.6,AUD,"Wednesday, July 12, 2017",,-,Low,AUD Westpac Consumer Conf Index (JUL),96.2,-,00:30
3981,0.4%,AUD,"Wednesday, July 12, 2017",,-,Medium,AUD Westpac Consumer Confidence (JUL),-1.8%,-,00:30
3982,A$28.3b,AUD,"Wednesday, July 12, 2017",,-,Low,AUD Credit Card Purchases (MAY),A$22.9b,-,01:30
3983,A$52.3b,AUD,"Wednesday, July 12, 2017",,-,Low,AUD Credit Card Balances (MAY),A$52.0b,-,01:30
3984,-0.1%,JPY,"Wednesday, July 12, 2017",-0.5%,u,Medium,JPY Tertiary Industry Index (MoM) (MAY),1.4%,u,04:30
3985,462.3,CHF,"Wednesday, July 12, 2017",,-,Medium,CHF Real Estate Index Family Homes (2Q),461.8,-,05:29
3986,0.0%,EUR,"Wednesday, July 12, 2017",,-,Low,EUR German Wholesale Price Index (MoM) (JUN),-0.7%,-,06:00
3987,2.5%,EUR,"Wednesday, July 12, 2017",,-,Low,EUR German Wholesale Price Index (YoY) (JUN),3.1%,-,06:00
3988,9.4%,CNY,"Wednesday, July 12, 2017",9.5%,d,Low,CNY Money Supply M2 (YoY) (JUN),9.6%,-,08:00
3989,15.0%,CNY,"Wednesday, July 12, 2017",15.9%,d,Low,CNY Money Supply M1 (YoY) (JUN),17.0%,-,08:00
3990,6.6%,CNY,"Wednesday, July 12, 2017",6.8%,d,Low,CNY Money Supply M0 (YoY) (JUN),7.3%,-,08:00
3991,1540.0b,CNY,"Wednesday, July 12, 2017",1300.0b,u,High,CNY New Yuan Loans CNY (JUN),1110.0b,-,08:00
3992,1780.0b,CNY,"Wednesday, July 12, 2017",1500.0b,u,Medium,CNY Aggregate Financing CNY (JUN),1062.5b,u,08:00
3993,2.3%,GBP,"Wednesday, July 12, 2017",,-,Medium,GBP Claimant Count Rate (JUN),2.3%,-,08:30
3994,6.0k,GBP,"Wednesday, July 12, 2017",,-,Medium,GBP Jobless Claims Change (JUN),7.5k,u,08:30
3995,1.8%,GBP,"Wednesday, July 12, 2017",1.8%,-,Medium,GBP Average Weekly Earnings (3M/YoY) (MAY),2.1%,-,08:30
3996,2.0%,GBP,"Wednesday, July 12, 2017",1.9%,u,Medium,GBP Weekly Earnings ex Bonus (3M/YoY) (MAY),1.8%,u,08:30
3997,4.5%,GBP,"Wednesday, July 12, 2017",4.6%,u,Medium,GBP ILO Unemployment Rate (3M) (MAY),4.6%,-,08:30
3998,175k,GBP,"Wednesday, July 12, 2017",120k,u,Medium,GBP Employment Change (3M/3M) (MAY),109k,-,08:30
3999,1.3%,EUR,"Wednesday, July 12, 2017",1.0%,u,Low,EUR Euro-Zone Industrial Production s.a. (MoM) (MAY),0.3%,u,09:00
4000,4.0%,EUR,"Wednesday, July 12, 2017",3.5%,u,Medium,EUR Euro-Zone Industrial Production w.d.a. (YoY) (MAY),1.2%,u,09:00
4001,-7.4%,USD,"Wednesday, July 12, 2017",,-,Medium,USD MBA Mortgage Applications (JUL 07),1.4%,-,11:00
4002,,USD,"Wednesday, July 12, 2017",,-,High,USD Fed Releases Chair Yellen's testimony to Congress,,-,12:30
4003,2.6%,CAD,"Wednesday, July 12, 2017",,-,Low,CAD Teranet/National Bank HPI (MoM) (JUN),2.2%,-,12:30
4004,14.2%,CAD,"Wednesday, July 12, 2017",,-,Low,CAD Teranet/National Bank HPI (YoY) (JUN),13.9%,-,12:30
4005,216.50,CAD,"Wednesday, July 12, 2017",,-,Low,CAD Teranet/National Bank HP Index (JUN),210.92,-,12:30
4006,0.75%,CAD,"Wednesday, July 12, 2017",0.75%,-,High,CAD Bank of Canada Rate Decision (JUL 12),0.50%,-,14:00
4007,,CAD,"Wednesday, July 12, 2017",,-,High,CAD Bank of Canada Releases July Monetary Policy Report,,-,14:00
4008,,USD,"Wednesday, July 12, 2017",,-,High,USD Yellen to Appear Before U.S. House Panel,,-,14:00
4009,-7564k,USD,"Wednesday, July 12, 2017",-2450k,d,Medium,USD DOE U.S. Crude Oil Inventories (JUL 07),-6299k,-,14:30
4010,-1948k,USD,"Wednesday, July 12, 2017",,-,Low,USD DOE Cushing OK Crude Inventory (JUL 07),-1334k,-,14:30
4011,-1647k,USD,"Wednesday, July 12, 2017",-534k,d,Low,USD DOE U.S. Gasoline Inventories (JUL 07),-3669k,-,14:30
4012,3131k,USD,"Wednesday, July 12, 2017",900k,u,Low,USD DOE U.S. Distillate Inventory (JUL 07),-1850k,-,14:30
4013,,CAD,"Wednesday, July 12, 2017",,-,High,CAD BOC's Poloz and Wilkins Hold Press Conference in Ottawa,,-,15:15
4014,,USD,"Wednesday, July 12, 2017",,-,Low,USD U.S. to Sell USD20 Bln 10-Year Notes Reopening,,-,17:00
4015,,USD,"Wednesday, July 12, 2017",,-,Medium,USD U.S. Federal Reserve Releases Beige Book,,-,18:00
4016,,USD,"Wednesday, July 12, 2017",,-,Low,USD Fed's George Speaks in Denver on the Economic Outlook,,-,18:15
4017,-24.7%,NZD,"Wednesday, July 12, 2017",,-,Medium,NZD REINZ House Sales (YoY) (JUN),-18.4%,-,21:00
4018,0.2%,NZD,"Wednesday, July 12, 2017",,-,Low,NZD Food Prices (MoM) (JUN),2.4%,-,22:45
4019,7%,GBP,"Wednesday, July 12, 2017",15%,d,Medium,GBP RICS House Price Balance (JUN),17%,-,23:01
4020,¥839.5b,JPY,"Wednesday, July 12, 2017",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (JUL 07),-¥772.8b,-,23:50
4021,¥324.9b,JPY,"Wednesday, July 12, 2017",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (JUL 07),¥149.7b,-,23:50
4022,-¥408.5b,JPY,"Wednesday, July 12, 2017",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (JUL 07),¥75.8b,-,23:50
4023,-¥35.0b,JPY,"Wednesday, July 12, 2017",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (JUL 07),-¥14.0b,-,23:50
4024,15,AUD,"Tuesday, July 11, 2017",,-,Low,AUD NAB Business Conditions (JUN),11,d,01:30
4025,9,AUD,"Tuesday, July 11, 2017",,-,Medium,AUD NAB Business Confidence (JUN),8,-,01:30
4026,1.0%,AUD,"Tuesday, July 11, 2017",1.5%,d,Medium,AUD Home Loans (MAY),-1.9%,-,01:30
4027,-1.4%,AUD,"Tuesday, July 11, 2017",,-,Low,AUD Investment Lending (MAY),-2.3%,-,01:30
4028,2.9%,AUD,"Tuesday, July 11, 2017",,-,Low,AUD Value of Loans (MoM) (MAY),-0.9%,u,01:30
4029,,USD,"Tuesday, July 11, 2017",,-,Low,USD Fed's Williams Speaks in Sydney,,-,03:05
4030,31.1%,JPY,"Tuesday, July 11, 2017",,-,Medium,JPY Machine Tool Orders (YoY) (JUN P),24.5%,-,06:00
4031,,GBP,"Tuesday, July 11, 2017",,-,Low,GBP BOE's Andy Haldane speaks in London,,-,09:00
4032,103.6,USD,"Tuesday, July 11, 2017",104.4,d,Low,USD NFIB Small Business Optimism (JUN),104.5,-,10:00
4033,212.7k,CAD,"Tuesday, July 11, 2017",200k,u,Medium,CAD Housing Starts (JUN),194.6k,d,12:15
4034,,GBP,"Tuesday, July 11, 2017",,-,Low,GBP BOE's Ben Broadbent speaks in Aberdeen,,-,12:30
4035,5666,USD,"Tuesday, July 11, 2017",5950,d,Low,USD JOLTS Job Openings (MAY),5967,d,14:00
4036,0.4%,USD,"Tuesday, July 11, 2017",0.3%,u,Low,USD Wholesale Inventories (MAY F),0.3%,-,14:00
4037,-0.5%,USD,"Tuesday, July 11, 2017",,-,Low,USD Wholesale Trade Sales (MoM) (MAY),-0.3%,u,14:00
4038,,USD,"Tuesday, July 11, 2017",,-,Low,USD U.S. to Sell 4-Week Bills,,-,15:30
4039,,USD,"Tuesday, July 11, 2017",,-,Low,USD Fed's Brainard Speaks on Monetary Policy in New York,,-,16:30
4040,,USD,"Tuesday, July 11, 2017",,-,Low,USD U.S. to Sell USD24 Bln 3-Year Notes,,-,17:00
4041,0.0%,NZD,"Tuesday, July 11, 2017",,-,Low,NZD ANZ Truckometer Heavy (MoM) (JUN),4.0%,d,22:00
4042,0.0%,JPY,"Tuesday, July 11, 2017",0.0%,-,Low,JPY Domestic Corporate Goods Price Index (MoM) (JUN),0.0%,-,23:50
4043,2.1%,JPY,"Tuesday, July 11, 2017",2.0%,u,Low,JPY Domestic Corporate Goods Price Index (YoY) (JUN),2.1%,-,23:50
4044,,JPY,"Monday, July 10, 2017",,-,High,JPY BOJ Kuroda speaks at Branch Managers' meeting,,-,00:30
4045,1.5%,CNY,"Monday, July 10, 2017",1.6%,d,High,CNY Consumer Price Index (YoY) (JUN),1.5%,-,01:30
4046,5.5%,CNY,"Monday, July 10, 2017",5.5%,-,Medium,CNY Producer Price Index (YoY) (JUN),5.5%,-,01:30
4047,-7.47%,JPY,"Monday, July 10, 2017",,-,Medium,JPY Bankruptcies (YoY) (JUN),19.52%,-,04:30
4048,50.0,JPY,"Monday, July 10, 2017",49.0,u,Medium,JPY Eco Watchers Survey Current SA (JUN),48.6,-,05:00
4049,50.5,JPY,"Monday, July 10, 2017",50.3,u,Medium,JPY Eco Watchers Survey Outlook SA (JUN),49.6,-,05:00
4050,22.0b,EUR,"Monday, July 10, 2017",18.7b,u,Medium,EUR German Trade Balance (euros) (MAY),18.1b,-,06:00
4051,17.3b,EUR,"Monday, July 10, 2017",15.4b,u,Low,EUR German Current Account (euros) (MAY),14.9b,d,06:00
4052,1.4%,EUR,"Monday, July 10, 2017",0.3%,u,Low,EUR German Exports s.a. (MoM) (MAY),0.9%,-,06:00
4053,1.2%,EUR,"Monday, July 10, 2017",0.3%,u,Low,EUR German Imports s.a. (MoM) (MAY),1.2%,-,06:00
4054,578.7b,CHF,"Monday, July 10, 2017",,-,Low,CHF Total Sight Deposits CHF (JUL 07),578.6b,-,08:00
4055,486.0b,CHF,"Monday, July 10, 2017",,-,Low,CHF Domestic Sight Deposits CHF (JUL 07),490.1b,-,08:00
4056,28.3,EUR,"Monday, July 10, 2017",28.1,u,Low,EUR Euro-Zone Sentix Investor Confidence (JUL),28.4,-,08:30
4057,1.5,USD,"Monday, July 10, 2017",2.5,d,Medium,USD Labor Market Conditions Index Change (JUN),3.3,u,14:00
4058,,USD,"Monday, July 10, 2017",,-,Low,USD U.S. to Sell USD39 Bln 3-Month Bills,,-,15:30
4059,,USD,"Monday, July 10, 2017",,-,Low,USD U.S. to Sell USD33 Bln 6-Month Bills,,-,15:30
4060,$18.410b,USD,"Monday, July 10, 2017",$13.500b,u,Medium,USD Consumer Credit (MAY),$12.929b,u,19:00
4061,0.0%,NZD,"Monday, July 10, 2017",0.8%,d,Low,NZD Card Spending Retail (MoM) (JUN),-0.4%,-,22:45
4062,0.1%,NZD,"Monday, July 10, 2017",,-,Low,NZD NZ Card Spending (MoM) (JUN),-0.1%,u,22:45
4063,1.2%,GBP,"Monday, July 10, 2017",0.8%,u,Low,GBP BRC Sales Like-For-Like (YoY) (JUN),-0.4%,-,23:01
4064,113.0,AUD,"Monday, July 10, 2017",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (JUL 09),114.5,-,23:30
4065,3.9%,JPY,"Monday, July 10, 2017",3.9%,-,Low,JPY Japan Money Stock M2+CD (YoY) (JUN),3.8%,d,23:50
4066,3.3%,JPY,"Monday, July 10, 2017",3.4%,d,Low,JPY Japan Money Stock M3 (YoY) (JUN),3.2%,d,23:50
4067,,EUR,"Sunday, July 9, 2017",,-,Low,EUR ECB's Coeure Speaks in Aix-en-Provence,,-,10:00
4068,-3.6%,JPY,"Sunday, July 9, 2017",1.7%,d,Low,JPY Machine Orders (MoM) (MAY),-3.1%,-,23:50
4069,0.6%,JPY,"Sunday, July 9, 2017",7.6%,d,Medium,JPY Machine Orders (YoY) (MAY),2.7%,-,23:50
4070,¥1653.9b,JPY,"Sunday, July 9, 2017",¥1792.8b,d,Low,JPY Current Account Total (Yen) (MAY),¥1951.9b,-,23:50
4071,¥1400.9b,JPY,"Sunday, July 9, 2017",¥1629.5b,d,Low,JPY Adjusted Current Account Total (Yen) (MAY),¥1807.4b,-,23:50
4072,-¥115.1b,JPY,"Sunday, July 9, 2017",-¥45.0b,d,Medium,JPY Trade Balance - BOP Basis (Yen) (MAY),¥553.6b,-,23:50
4073,3.3%,JPY,"Sunday, July 9, 2017",3.2%,u,Medium,JPY Bank Lending incl Trusts (YoY) (JUN),3.2%,-,23:50
4074,3.3%,JPY,"Sunday, July 9, 2017",3.3%,-,Medium,JPY Bank Lending Banks ex-Trust (JUN),3.3%,-,23:50
4075,A$2471m,AUD,"Thursday, July 6, 2017",A$1100m,u,Medium,AUD Trade Balance (Australian dollar) (MAY),A$90m,d,01:30
4076,1.0%,EUR,"Thursday, July 6, 2017",1.9%,d,Low,EUR German Factory Orders s.a. (MoM) (MAY),-2.2%,d,06:00
4077,3.7%,EUR,"Thursday, July 6, 2017",4.5%,d,Medium,EUR German Factory Orders n.s.a. (YoY) (MAY),3.3%,d,06:00
4078,-0.1%,CHF,"Thursday, July 6, 2017",0.0%,d,Low,CHF Consumer Price Index (MoM) (JUN),0.2%,-,07:15
4079,0.2%,CHF,"Thursday, July 6, 2017",0.3%,d,Medium,CHF Consumer Price Index (YoY) (JUN),0.5%,-,07:15
4080,0.0%,CHF,"Thursday, July 6, 2017",,-,Low,CHF CPI EU Harmonized (MoM) (JUN),-0.2%,-,07:15
4081,0.4%,CHF,"Thursday, July 6, 2017",,-,Medium,CHF CPI EU Harmonized (YoY) (JUN),0.4%,-,07:15
4082,55.1,EUR,"Thursday, July 6, 2017",,-,Medium,EUR Markit Germany Construction PMI (JUN),55.3,-,07:30
4083,,USD,"Thursday, July 6, 2017",,-,Low,"USD Fed's Williams Speaks in Hobart, Tasmania",,-,07:45
4084,54.5,EUR,"Thursday, July 6, 2017",,-,Medium,EUR Markit Germany Retail PMI (JUN),55,-,08:10
4085,53.2,EUR,"Thursday, July 6, 2017",,-,Low,EUR Markit Eurozone Retail PMI (JUN),52,-,08:10
4086,56.3,EUR,"Thursday, July 6, 2017",,-,Low,EUR Markit France Retail PMI (JUN),53.3,-,08:10
4087,47.1,EUR,"Thursday, July 6, 2017",,-,Low,EUR Markit Italy Retail PMI (JUN),45.5,-,08:10
4088,,EUR,"Thursday, July 6, 2017",,-,Low,EUR ECB's Praet Speaks in Paris,,-,10:00
4089,1.4%,USD,"Thursday, July 6, 2017",,-,Medium,USD MBA Mortgage Applications (JUN 30),-6.2%,-,11:00
4090,-19.3%,USD,"Thursday, July 6, 2017",,-,Low,USD Challenger Job Cuts (YoY) (JUN),9.7%,-,11:30
4091,,EUR,"Thursday, July 6, 2017",,-,Medium,EUR ECB account of the monetary policy meeting,,-,11:30
4092,158k,USD,"Thursday, July 6, 2017",188k,d,Medium,USD ADP Employment Change (JUN),230k,d,12:15
4093,8.9%,CAD,"Thursday, July 6, 2017",1.0%,u,Medium,CAD Building Permits (MoM) (MAY),0.5%,u,12:30
4094,-1.09b,CAD,"Thursday, July 6, 2017",-0.50b,d,Low,CAD International Merchandise Trade (Canadian dollar) (MAY),-0.55b,d,12:30
4095,248k,USD,"Thursday, July 6, 2017",243k,d,Medium,USD Initial Jobless Claims (JUL 01),244k,-,12:30
4096,1956k,USD,"Thursday, July 6, 2017",1940k,d,Medium,USD Continuing Claims (JUN 24),1945k,u,12:30
4097,-$46.5b,USD,"Thursday, July 6, 2017",-$46.3b,d,Medium,USD Trade Balance (MAY),-$47.6b,-,12:30
4098,54.2,USD,"Thursday, July 6, 2017",53,u,Low,USD Markit US Services PMI (JUN F),53,-,13:45
4099,53,USD,"Thursday, July 6, 2017",,-,Low,USD Markit US Composite PMI (JUN F),53,-,13:45
4100,57.4,USD,"Thursday, July 6, 2017",56.5,u,High,USD ISM Services/Non-Manufacturing Composite (JUN),56.9,-,14:00
4101,,USD,"Thursday, July 6, 2017",,-,Low,USD Fed's Powell Speaks in Washington on Housing Finance Reform,,-,14:00
4102,-6299k,USD,"Thursday, July 6, 2017",-2000k,d,Medium,USD DOE U.S. Crude Oil Inventories (JUN 30),118k,-,15:00
4103,-1334k,USD,"Thursday, July 6, 2017",,-,Low,USD DOE Cushing OK Crude Inventory (JUN 30),-297k,-,15:00
4104,-3669k,USD,"Thursday, July 6, 2017",-1800k,d,Low,USD DOE U.S. Gasoline Inventories (JUN 30),-894k,-,15:00
4105,-1850k,USD,"Thursday, July 6, 2017",500k,d,Low,USD DOE U.S. Distillate Inventory (JUN 30),-223k,-,15:00
4106,56,AUD,"Thursday, July 6, 2017",,-,Medium,AUD AiG Performance of Construction Index (JUN),56.7,-,23:30
4107,,USD,"Thursday, July 6, 2017",,-,Low,"USD Fed's Fischer Speaks on Government Policy, Labor Productivity",,-,23:30
4108,$1249.8b,JPY,"Thursday, July 6, 2017",$1257.2b,d,Low,JPY Official Reserve Assets (JUN),$1251.9b,-,23:50
4109,53.3,JPY,"Wednesday, July 5, 2017",,-,Medium,JPY Nikkei Japan PMI Services (JUN),53,-,00:30
4110,2.1%,NZD,"Wednesday, July 5, 2017",,-,Low,NZD ANZ Commodity Price (JUN),3.2%,-,01:00
4111,51.1,CNY,"Wednesday, July 5, 2017",,-,Medium,CNY Caixin China PMI Composite (JUN),51.5,-,01:45
4112,51.6,CNY,"Wednesday, July 5, 2017",,-,Medium,CNY Caixin China PMI Services (JUN),52.8,-,01:45
4113,53.6,EUR,"Wednesday, July 5, 2017",54.6,d,Low,EUR Markit/ADACI Italy Services PMI (JUN),55.1,-,07:45
4114,54.5,EUR,"Wednesday, July 5, 2017",54.9,d,Low,EUR Markit/ADACI Italy Composite PMI (JUN),55.2,-,07:45
4115,56.9,EUR,"Wednesday, July 5, 2017",55.3,u,Low,EUR Markit France Services PMI (JUN F),55.3,-,07:50
4116,56.6,EUR,"Wednesday, July 5, 2017",55.3,u,Low,EUR Markit France Composite PMI (JUN F),55.3,-,07:50
4117,54.0,EUR,"Wednesday, July 5, 2017",53.7,u,Low,EUR Markit Germany Services PMI (JUN F),53.7,-,07:55
4118,56.4,EUR,"Wednesday, July 5, 2017",56.1,u,Low,EUR Markit/BME Germany Composite PMI (JUN F),56.1,-,07:55
4119,55.4,EUR,"Wednesday, July 5, 2017",54.7,u,Low,EUR Markit Eurozone Services PMI (JUN F),54.7,-,08:00
4120,56.3,EUR,"Wednesday, July 5, 2017",55.7,u,Low,EUR Markit Eurozone Composite PMI (JUN F),55.7,-,08:00
4121,-4.8%,GBP,"Wednesday, July 5, 2017",,-,Low,GBP New Car Registrations (YoY) (JUN),-8.5%,-,08:00
4122,53.4,GBP,"Wednesday, July 5, 2017",53.5,d,Medium,GBP Markit/CIPS UK Services PMI (JUN),53.8,-,08:30
4123,53.9,GBP,"Wednesday, July 5, 2017",53.9,-,Medium,GBP Markit/CIPS UK Composite PMI (JUN),54.5,-,08:30
4124,$491m,GBP,"Wednesday, July 5, 2017",,-,Low,GBP Official Reserves (Changes) (JUN),$1115m,-,08:30
4125,2.1%,GBP,"Wednesday, July 5, 2017",,-,Medium,GBP Unit Labor Costs (YoY) (1Q),2.1%,-,08:30
4126,0.4%,EUR,"Wednesday, July 5, 2017",0.3%,u,Low,EUR Euro-Zone Retail Sales (MoM) (MAY),0.1%,-,09:00
4127,2.6%,EUR,"Wednesday, July 5, 2017",2.3%,u,Medium,EUR Euro-Zone Retail Sales (YoY) (MAY),2.6%,u,09:00
4128,-0.8%,USD,"Wednesday, July 5, 2017",-0.5%,d,Medium,USD Factory Orders (MAY),-0.3%,d,14:00
4129,-0.8%,USD,"Wednesday, July 5, 2017",-1.0%,u,Medium,USD Durable Goods Orders (MAY F),-1.1%,-,14:00
4130,-0.3%,USD,"Wednesday, July 5, 2017",,-,Low,USD Factory Orders Ex Trans (MAY),0.1%,-,14:00
4131,0.3%,USD,"Wednesday, July 5, 2017",,-,Low,USD Durables Ex Transportation (MAY F),0.1%,-,14:00
4132,0.2%,USD,"Wednesday, July 5, 2017",,-,Low,USD Cap Goods Orders Nondef Ex Air (MAY F),-0.2%,-,14:00
