,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2605,,GBP,2011-06-01 12:35:00,,,Medium,MPC Member Tucker Speaks,,,22
2606,3.3%,JPY,2011-06-01 18:50:00,3.2%,,Medium,Capital Spending q/y,3.8%,,22
2607,16.2%,JPY,2011-06-01 18:50:00,24.7%,worse,Low,Monetary Base y/y,23.9%,,22
2608,1.1%,AUD,2011-06-01 20:30:00,0.4%,better,High,Retail Sales m/m,-0.3%,better,22
2609,1.60B,AUD,2011-06-01 20:30:00,2.07B,worse,High,Trade Balance,1.69B,,22
2610,,CHF,2011-06-02 00:00:00,,,Non-Economic,Bank Holiday,,,22
2611,,EUR,2011-06-02 00:00:00,,,Non-Economic,German Bank Holiday,,,22
2612,,EUR,2011-06-02 00:00:00,,,Non-Economic,French Bank Holiday,,,22
2613,,EUR,2011-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,22
2614,-79.7K,EUR,2011-06-02 02:00:00,,,Medium,Spanish Unemployment Change,-64.3K,,22
2615,54.0,GBP,2011-06-02 03:30:00,53.7,,High,Construction PMI,53.3,,22
2616,,EUR,2011-06-02 04:15:00,,,Medium,ECB President Trichet Speaks,,,22
2617,3.42|1.6,GBP,2011-06-02 04:36:00,,,Medium,10-y Bond Auction,3.88|1.7,,22
2618,422K,USD,2011-06-02 07:30:00,416K,worse,High,Unemployment Claims,428K,,22
2619,1.8%,USD,2011-06-02 07:30:00,1.8%,,Medium,Revised Nonfarm Productivity q/q,1.6%,,22
2620,0.7%,USD,2011-06-02 07:30:00,0.8%,,Low,Revised Unit Labor Costs q/q,1.0%,,22
2621,54.8,CAD,2011-06-02 08:30:00,,,Low,Manufacturing PMI,,,22
2622,-1.2%,USD,2011-06-02 09:00:00,-0.7%,worse,Medium,Factory Orders m/m,3.8%,better,22
2623,83B,USD,2011-06-02 09:30:00,92B,,Low,Natural Gas Storage,105B,,22
2624,2.9M,USD,2011-06-02 10:00:00,-1.5M,,Medium,Crude Oil Inventories,0.6M,,22
2625,-1.6%,NZD,2011-06-02 17:45:00,,,High,Building Consents m/m,2.0%,,22
2626,49.9,AUD,2011-06-02 18:30:00,,,Medium,AIG Services Index,51.5,,22
2627,61.9,CNY,2011-06-02 20:00:00,,,Low,Non-Manufacturing PMI,62.5,,22
2628,54.3,CNY,2011-06-02 21:30:00,,,Low,Caixin Services PMI,51.6,,22
2629,50.9,EUR,2011-06-03 02:15:00,,,Low,Spanish Services PMI,50.4,,22
2630,50.1,EUR,2011-06-03 02:45:00,51.9,worse,Low,Italian Services PMI,52.2,,22
2631,62.5,EUR,2011-06-03 02:50:00,62.8,,Low,French Final Services PMI,62.8,,22
2632,56.1,EUR,2011-06-03 02:55:00,54.9,better,Low,German Final Services PMI,54.9,,22
2633,56.0,EUR,2011-06-03 03:00:00,55.4,better,Low,Final Services PMI,55.4,,22
2634,53.8,GBP,2011-06-03 03:30:00,54.4,worse,High,Services PMI,54.3,,22
2635,54K,USD,2011-06-03 07:30:00,161K,worse,High,Non-Farm Employment Change,232K,worse,22
2636,9.1%,USD,2011-06-03 07:30:00,9.0%,worse,High,Unemployment Rate,9.0%,,22
2637,0.3%,USD,2011-06-03 07:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,,22
2638,54.6,USD,2011-06-03 09:00:00,53.8,better,High,ISM Non-Manufacturing PMI,52.8,,22
2639,,USD,2011-06-03 11:30:00,,,Low,FOMC Member Tarullo Speaks,,,22
2640,51.1,CNY,2011-05-22 21:30:00,,,Medium,Caixin Flash Manufacturing PMI,51.8,,21
2641,,JPY,2011-05-23 00:00:00,,,Medium,BOJ Monthly Report,,,21
2642,55.0,EUR,2011-05-23 02:00:00,57.0,worse,Medium,French Flash Manufacturing PMI,57.5,better,21
2643,62.8,EUR,2011-05-23 02:00:00,62.2,better,Medium,French Flash Services PMI,62.9,worse,21
2644,58.2,EUR,2011-05-23 02:30:00,61.2,worse,Medium,German Flash Manufacturing PMI,62.0,,21
2645,54.9,EUR,2011-05-23 02:30:00,57.1,worse,Medium,German Flash Services PMI,56.8,worse,21
2646,54.8,EUR,2011-05-23 03:00:00,57.6,worse,Medium,Flash Manufacturing PMI,58.0,,21
2647,55.4,EUR,2011-05-23 03:00:00,56.6,worse,Medium,Flash Services PMI,56.7,,21
2648,,CAD,2011-05-23 00:00:00,,,Non-Economic,Bank Holiday,,,21
2649,,GBP,2011-05-23 07:30:00,,,Medium,MPC Member Tucker Speaks,,,21
2650,3.0%,NZD,2011-05-23 22:00:00,,,High,Inflation Expectations q/q,2.6%,,21
2651,1.5%,EUR,2011-05-24 01:00:00,1.5%,,Low,German Final GDP q/q,1.5%,,21
2652,114.2,EUR,2011-05-24 03:00:00,113.9,better,High,German Ifo Business Climate,114.2,,21
2653,7.7B,GBP,2011-05-24 03:30:00,5.0B,worse,High,Public Sector Net Borrowing,15.6B,better,21
2654,-1.8%,EUR,2011-05-24 04:00:00,-1.2%,worse,Medium,Industrial New Orders m/m,0.5%,worse,21
2655,,GBP,2011-05-24 06:00:00,,,Medium,MPC Member Fisher Speaks,,,21
2656,18,GBP,2011-05-24 06:30:00,11,better,Medium,CBI Realized Sales,21,,21
2657,,USD,2011-05-24 07:25:00,,,Low,FOMC Member Duke Speaks,,,21
2658,-0.5,EUR,2011-05-24 08:00:00,2.8,worse,Medium,Belgian NBB Business Climate,2.8,,21
2659,,USD,2011-05-24 08:50:00,,,Medium,FOMC Member Plosser Speaks,,,21
2660,323K,USD,2011-05-24 09:00:00,305K,better,High,New Home Sales,301K,,21
2661,-6,USD,2011-05-24 09:00:00,10,worse,Low,Richmond Manufacturing Index,10,,21
2662,,JPY,2011-05-24 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,21
2663,-0.50T,JPY,2011-05-24 18:50:00,-0.59T,better,Medium,Trade Balance,0.00T,worse,21
2664,0.4%,AUD,2011-05-24 19:00:00,,,Medium,CB Leading Index m/m,0.6%,,21
2665,0.5%,AUD,2011-05-24 19:30:00,,,Medium,MI Leading Index m/m,0.5%,better,21
2666,0.7%,AUD,2011-05-24 20:30:00,1.5%,worse,Medium,Construction Work Done q/q,1.4%,better,21
2667,,JPY,2011-05-24 23:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,21
2668,5.5,EUR,2011-05-25 01:00:00,5.7,worse,Medium,German GfK Consumer Climate,5.7,,21
2669,,USD,2011-05-25 02:30:00,,,Medium,FOMC Member Plosser Speaks,,,21
2670,-0.2%,EUR,2011-05-25 03:00:00,-0.1%,worse,Low,Italian Retail Sales m/m,0.1%,,21
2671,0.5%,GBP,2011-05-25 03:30:00,0.5%,,High,Second Estimate GDP q/q,0.5%,,21
2672,29.4K,GBP,2011-05-25 03:30:00,32.2K,worse,Medium,High Street Lending,31.2K,worse,21
2673,-7.1%,GBP,2011-05-25 03:30:00,2.4%,worse,Medium,Prelim Business Investment q/q,0.0%,better,21
2674,0.9%,GBP,2011-05-25 03:30:00,0.2%,better,Low,Index of Services 3m/3m,-0.4%,worse,21
2675,3.04|1.7,EUR,2011-05-25 04:06:00,,,Medium,German 10-y Bond Auction,3.28|1.4,,21
2676,-1.5%,USD,2011-05-25 07:30:00,0.7%,worse,High,Core Durable Goods Orders m/m,2.5%,better,21
2677,-3.6%,USD,2011-05-25 07:30:00,-2.0%,worse,Medium,Durable Goods Orders m/m,4.4%,better,21
2678,,GBP,2011-05-25 07:40:00,,,Low,MPC Member Sentance Speaks,,,21
2679,-0.3%,USD,2011-05-25 09:00:00,-0.7%,better,Low,HPI m/m,-1.5%,better,21
2680,0.6M,USD,2011-05-25 09:30:00,-1.6M,,Medium,Crude Oil Inventories,0.0M,,21
2681,,USD,2011-05-25 12:30:00,,,Medium,FOMC Member Kocherlakota Speaks,,,21
2682,,AUD,2011-05-25 18:15:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,21
2683,-0.8%,JPY,2011-05-25 18:50:00,-1.0%,better,Low,SPPI y/y,-1.2%,,21
2684,3.4%,AUD,2011-05-25 20:30:00,2.8%,better,High,Private Capital Expenditure q/q,1.5%,better,21
2685,1.52B,CHF,2011-05-26 01:00:00,2.01B,worse,Medium,Trade Balance,1.00B,worse,21
2686,0.3%,EUR,2011-05-26 01:00:00,0.8%,worse,Low,German Import Prices m/m,1.1%,,21
2687,4.11M,CHF,2011-05-26 02:15:00,4.10M,,Medium,Employment Level,4.09M,,21
2688,,All,2011-05-26 00:00:00,,,Medium,G8 Meetings,,,21
2689,,EUR,2011-05-26 04:20:00,,,Medium,ECB President Trichet Speaks,,,21
2690,,GBP,2011-05-26 07:20:00,,,Medium,MPC Member Tucker Speaks,,,21
2691,4.2%,CAD,2011-05-26 07:30:00,,,Low,Corporate Profits q/q,7.9%,,21
2692,1.8%,USD,2011-05-26 07:30:00,2.2%,worse,High,Prelim GDP q/q,1.8%,,21
2693,424K,USD,2011-05-26 07:30:00,403K,worse,High,Unemployment Claims,414K,worse,21
2694,1.9%,USD,2011-05-26 07:30:00,1.9%,,Low,Prelim GDP Price Index q/q,1.9%,,21
2695,105B,USD,2011-05-26 09:30:00,93B,,Low,Natural Gas Storage,92B,,21
2696,-21,GBP,2011-05-26 18:01:00,-31,better,Medium,GfK Consumer Confidence,-31,,21
2697,0.1%,JPY,2011-05-26 18:30:00,0.2%,worse,Medium,Tokyo Core CPI y/y,0.2%,,21
2698,0.6%,JPY,2011-05-26 18:30:00,0.6%,,Low,National Core CPI y/y,-0.1%,,21
2699,-4.8%,JPY,2011-05-26 18:50:00,-6.1%,better,Medium,Retail Sales y/y,-8.3%,better,21
2700,0.3%,GBP,2011-05-27 01:00:00,0.1%,better,High,Nationwide HPI m/m,-0.2%,,21
2701,0.0%,EUR,2011-05-27 00:00:00,0.1%,worse,Medium,German Prelim CPI m/m,0.2%,,21
2702,2.0%,EUR,2011-05-27 03:00:00,2.5%,worse,Medium,M3 Money Supply y/y,2.3%,,21
2703,2.6%,EUR,2011-05-27 03:00:00,2.7%,worse,Low,Private Loans y/y,2.5%,,21
2704,,All,2011-05-27 00:00:00,,,Medium,G8 Meetings,,,21
2705,2.30,CHF,2011-05-27 04:30:00,2.22,,High,KOF Economic Barometer,2.30,,21
2706,0.2%,USD,2011-05-27 07:30:00,0.2%,,Medium,Core PCE Price Index m/m,0.1%,,21
2707,0.4%,USD,2011-05-27 07:30:00,0.5%,worse,Medium,Personal Spending m/m,0.5%,worse,21
2708,0.4%,USD,2011-05-27 07:30:00,0.4%,,Low,Personal Income m/m,0.4%,worse,21
2709,74.3,USD,2011-05-27 08:55:00,72.5,better,Medium,Revised UoM Consumer Sentiment,72.4,,21
2710,4.1%,USD,2011-05-27 08:55:00,,,Low,Revised UoM Inflation Expectations,4.4%,,21
2711,-11.6%,USD,2011-05-27 09:00:00,-0.9%,worse,High,Pending Home Sales m/m,3.5%,worse,21
2712,,USD,2011-05-27 15:00:00,,,Medium,Treasury Currency Report,,,21
2713,,JPY,2011-05-28 02:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,21
2714,1.3%,GBP,2011-05-15 18:01:00,,,Medium,Rightmove HPI m/m,1.7%,,20
2715,2.9%,JPY,2011-05-15 18:50:00,-9.7%,better,Medium,Core Machinery Orders m/m,-2.3%,,20
2716,2.5%,JPY,2011-05-15 18:50:00,2.1%,better,Low,PPI y/y,2.0%,,20
2717,-1.5%,AUD,2011-05-15 20:30:00,2.3%,worse,High,Home Loans m/m,-4.7%,better,20
2718,-3.5%,AUD,2011-05-15 20:30:00,,,Medium,New Motor Vehicle Sales m/m,3.9%,better,20
2719,33.1,JPY,2011-05-16 00:00:00,37.3,worse,Low,Consumer Confidence,38.6,,20
2720,-3.94B,EUR,2011-05-16 03:00:00,-2.29B,worse,Low,Italian Trade Balance,-3.64B,,20
2721,,EUR,2011-05-16 00:00:00,,,Medium,Eurogroup Meetings,,,20
2722,2.8%,EUR,2011-05-16 04:00:00,2.8%,,Medium,Final CPI y/y,2.8%,,20
2723,1.6%,EUR,2011-05-16 04:00:00,1.5%,better,Medium,Final Core CPI y/y,1.3%,,20
2724,-0.9B,EUR,2011-05-16 04:00:00,1.7B,worse,Low,Trade Balance,-2.1B,better,20
2725,1.9%,CAD,2011-05-16 07:30:00,1.6%,better,Medium,Manufacturing Sales m/m,-1.8%,worse,20
2726,11.9,USD,2011-05-16 07:30:00,20.7,worse,Medium,Empire State Manufacturing Index,21.7,,20
2727,,USD,2011-05-16 08:00:00,,,High,Fed Chairman Bernanke Speaks,,,20
2728,24.0B,USD,2011-05-16 08:00:00,57.7B,worse,High,TIC Long-Term Purchases,27.2B,,20
2729,16,USD,2011-05-16 09:00:00,17,worse,Low,NAHB Housing Market Index,16,,20
2730,,CAD,2011-05-16 11:45:00,,,Medium,BOC Gov Carney Speaks,,,20
2731,,AUD,2011-05-16 20:30:00,,,High,Monetary Policy Meeting Minutes,,,20
2732,26.0%,CNY,2011-05-16 20:52:00,,,Low,Foreign Direct Investment ytd/y,29.4%,,20
2733,,EUR,2011-05-17 00:00:00,,,Medium,ECOFIN Meetings,,,20
2734,4.5%,GBP,2011-05-17 03:30:00,4.2%,better,High,CPI y/y,4.0%,,20
2735,5.2%,GBP,2011-05-17 03:30:00,5.3%,worse,Medium,RPI y/y,5.3%,,20
2736,3.7%,GBP,2011-05-17 03:30:00,3.4%,better,Low,Core CPI y/y,3.2%,,20
2737,0.9%,GBP,2011-05-17 03:33:00,0.9%,,Low,ONS HPI y/y,0.5%,worse,20
2738,3.1,EUR,2011-05-17 04:00:00,4.8,worse,High,German ZEW Economic Sentiment,7.6,,20
2739,13.6,EUR,2011-05-17 04:00:00,17.9,worse,Medium,ZEW Economic Sentiment,19.7,,20
2740,0.4%,GBP,2011-05-17 04:00:00,,,Low,CB Leading Index m/m,0.5%,worse,20
2741,,GBP,2011-05-17 04:30:00,,,High,BOE Inflation Letter,,,20
2742,,GBP,2011-05-17 05:00:00,,,Medium,MPC Member Posen Speaks,,,20
2743,6.34B,CAD,2011-05-17 07:30:00,4.93B,better,Medium,Foreign Securities Purchases,2.47B,,20
2744,0.55M,USD,2011-05-17 07:30:00,0.59M,worse,High,Building Permits,0.57M,,20
2745,0.52M,USD,2011-05-17 07:30:00,0.58M,worse,Medium,Housing Starts,0.59M,better,20
2746,76.9%,USD,2011-05-17 08:15:00,77.7%,worse,Medium,Capacity Utilization Rate,77.0%,worse,20
2747,0.0%,USD,2011-05-17 08:15:00,0.5%,worse,Medium,Industrial Production m/m,0.7%,worse,20
2748,-2.2%,NZD,2011-05-17 09:30:00,,,Low,GDT Price Index,-2.0%,,20
2749,,CHF,2011-05-17 11:30:00,,,Medium,Gov Board Member Jordan Speaks,,,20
2750,2.2%,NZD,2011-05-17 17:45:00,0.9%,better,High,PPI Input q/q,0.9%,,20
2751,1.7%,NZD,2011-05-17 17:45:00,0.6%,better,Low,PPI Output q/q,0.2%,,20
2752,-6.0%,JPY,2011-05-17 18:50:00,-5.4%,worse,Medium,Tertiary Industry Activity m/m,1.0%,better,20
2753,-1.3%,AUD,2011-05-17 19:30:00,,,Medium,Westpac Consumer Sentiment,1.2%,,20
2754,0.8%,AUD,2011-05-17 20:30:00,1.2%,worse,Medium,Wage Price Index q/q,1.0%,,20
2755,12.4K,GBP,2011-05-18 03:30:00,0.4K,worse,High,Claimant Count Change,6.4K,worse,20
2756,1-0-8,GBP,2011-05-18 03:30:00,1-0-8,,High,MPC Asset Purchase Facility Votes,1-0-8,,20
2757,3-0-6,GBP,2011-05-18 03:30:00,3-0-6,,High,MPC Official Bank Rate Votes,3-0-6,,20
2758,2.3%,GBP,2011-05-18 03:30:00,2.0%,better,Medium,Average Earnings Index 3m/y,2.1%,better,20
2759,7.7%,GBP,2011-05-18 03:30:00,7.9%,better,Low,Unemployment Rate,7.8%,,20
2760,0.8%,CAD,2011-05-18 07:30:00,0.8%,,Medium,Leading Index m/m,0.6%,worse,20
2761,0.1%,CAD,2011-05-18 07:30:00,1.3%,worse,Medium,Wholesale Sales m/m,-0.9%,worse,20
2762,0.0M,USD,2011-05-18 09:30:00,1.4M,,Medium,Crude Oil Inventories,3.8M,,20
2763,,USD,2011-05-18 12:30:00,,,Medium,FOMC Member Fisher Speaks,,,20
2764,,USD,2011-05-18 13:00:00,,,High,FOMC Meeting Minutes,,,20
2765,43,GBP,2011-05-18 18:01:00,48,worse,Medium,Nationwide Consumer Confidence,45,better,20
2766,-0.9%,JPY,2011-05-18 18:50:00,-0.5%,worse,High,Prelim GDP q/q,-0.8%,worse,20
2767,-1.9%,JPY,2011-05-18 18:50:00,-1.9%,,Medium,Prelim GDP Price Index y/y,-1.6%,,20
2768,3.3%,AUD,2011-05-18 20:00:00,,,Medium,MI Inflation Expectations,3.5%,,20
2769,,NZD,2011-05-18 21:00:00,,,High,Annual Budget Release,,,20
2770,-15.5%,JPY,2011-05-18 23:30:00,-15.1%,worse,Low,Revised Industrial Production m/m,-15.3%,,20
2771,,GBP,2011-05-19 03:00:00,,,Medium,MPC Member Tucker Speaks,,,20
2772,1.1%,GBP,2011-05-19 03:30:00,0.9%,better,High,Retail Sales m/m,0.3%,better,20
2773,5.40|1.8,EUR,2011-05-19 03:45:00,,,Medium,Spanish 10-y Bond Auction,5.47|2.1,,20
2774,-11.5,CHF,2011-05-19 04:00:00,,,Medium,Credit Suisse Economic Expectations,8.8,,20
2775,-2,GBP,2011-05-19 05:00:00,-5,better,Medium,CBI Industrial Order Expectations,-11,,20
2776,,GBP,2011-05-19 06:20:00,,,Medium,MPC Member Bean Speaks,,,20
2777,409K,USD,2011-05-19 07:30:00,421K,better,High,Unemployment Claims,438K,,20
2778,,USD,2011-05-19 07:30:00,,,Low,FOMC Member Dudley Speaks,,,20
2779,5.05M,USD,2011-05-19 09:00:00,5.21M,worse,High,Existing Home Sales,5.09M,,20
2780,3.9,USD,2011-05-19 09:00:00,20.2,worse,High,Philly Fed Manufacturing Index,18.5,,20
2781,8.32%,USD,2011-05-19 09:00:00,,,Medium,Mortgage Delinquencies,8.22%,,20
2782,-0.3%,USD,2011-05-19 09:00:00,0.2%,worse,Low,CB Leading Index m/m,0.7%,better,20
2783,,CAD,2011-05-19 09:30:00,,,Low,BOC Review,,,20
2784,92B,USD,2011-05-19 09:30:00,91B,,Low,Natural Gas Storage,70B,,20
2785,,USD,2011-05-19 11:00:00,,,Low,FOMC Member Dudley Speaks,,,20
2786,,USD,2011-05-19 12:30:00,,,Medium,FOMC Member Evans Speaks,,,20
2787,8.2%,NZD,2011-05-19 17:49:00,,,Low,Visitor Arrivals m/m,-8.0%,worse,20
2788,6.0%,NZD,2011-05-19 22:00:00,,,Low,Credit Card Spending y/y,1.6%,,20
2789,,JPY,2011-05-19 22:14:00,,,High,Monetary Policy Statement,,,20
2790,<0.10%,JPY,2011-05-19 22:14:00,<0.10%,,High,Overnight Call Rate,<0.10%,,20
2791,-6.3%,JPY,2011-05-19 23:30:00,-5.5%,worse,Low,All Industries Activity m/m,0.7%,,20
2792,1.0%,EUR,2011-05-20 01:00:00,0.6%,better,Medium,German PPI m/m,0.4%,,20
2793,,JPY,2011-05-20 02:13:00,,,High,BOJ Press Conference,,,20
2794,-4.7B,EUR,2011-05-20 03:00:00,-5.7B,better,Medium,Current Account,-6.5B,better,20
2795,,EUR,2011-05-20 05:00:00,,,Low,German Buba Monthly Report,,,20
2796,0.2%,CAD,2011-05-20 06:00:00,0.1%,better,High,Core CPI m/m,0.7%,,20
2797,0.3%,CAD,2011-05-20 06:00:00,0.5%,worse,Medium,CPI m/m,1.1%,,20
2798,,EUR,2011-05-20 06:00:00,,,Medium,German Buba President Weidmann Speaks,,,20
2799,,USD,2011-05-20 07:00:00,,,Low,FOMC Member Dudley Speaks,,,20
2800,-0.1%,CAD,2011-05-20 07:30:00,0.8%,worse,High,Core Retail Sales m/m,0.8%,better,20
2801,0.0%,CAD,2011-05-20 07:30:00,0.9%,worse,Medium,Retail Sales m/m,0.5%,better,20
2802,,CHF,2011-05-20 08:30:00,,,Low,Gov Board Member Danthine Speaks,,,20
2803,-10,EUR,2011-05-20 08:46:00,-12,better,Low,Consumer Confidence,-12,worse,20
2804,,JPY,2011-05-08 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,19
2805,1.0%,AUD,2011-05-08 20:30:00,,,High,ANZ Job Advertisements m/m,1.3%,,19
2806,7,AUD,2011-05-08 20:30:00,,,Medium,NAB Business Confidence,9,,19
2807,15.2B,EUR,2011-05-09 01:00:00,12.5B,better,Low,German Trade Balance,11.2B,,19
2808,-1.4%,GBP,2011-05-09 02:00:00,0.2%,worse,High,Halifax HPI m/m,0.0%,,19
2809,10.9,EUR,2011-05-09 03:30:00,14.3,worse,Low,Sentix Investor Confidence,14.2,,19
2810,179K,CAD,2011-05-09 07:15:00,183K,worse,High,Housing Starts,185K,worse,19
2811,5.2%,GBP,2011-05-09 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,-3.5%,,19
2812,-21%,GBP,2011-05-09 18:01:00,-22%,better,Medium,RICS House Price Balance,-23%,,19
2813,1.74B,AUD,2011-05-09 20:30:00,0.49B,better,High,Trade Balance,-0.09B,better,19
2814,11.4B,CNY,2011-05-09 22:01:00,3.3B,better,High,USD-Denominated Trade Balance,0.1B,,19
2815,-1,CHF,2011-05-10 00:45:00,10,worse,Medium,SECO Consumer Climate,10,,19
2816,-0.9%,EUR,2011-05-10 01:45:00,0.5%,worse,Medium,French Industrial Production m/m,0.5%,better,19
2817,0.1%,CHF,2011-05-10 02:15:00,0.5%,worse,Medium,CPI m/m,0.6%,,19
2818,0.4%,EUR,2011-05-10 03:00:00,0.6%,worse,Low,Italian Industrial Production m/m,1.5%,better,19
2819,,AUD,2011-05-10 04:30:00,,,High,Annual Budget Release,,,19
2820,91.2,USD,2011-05-10 06:30:00,91.9,,Low,NFIB Small Business Index,91.9,,19
2821,2.2%,USD,2011-05-10 07:30:00,1.8%,better,Medium,Import Prices m/m,2.6%,,19
2822,,USD,2011-05-10 08:30:00,,,Low,FOMC Member Duke Speaks,,,19
2823,1.1%,USD,2011-05-10 09:00:00,1.0%,worse,Low,Final Wholesale Inventories m/m,1.0%,,19
2824,42.8,USD,2011-05-10 09:00:00,41.5,better,Low,IBD/TIPP Economic Optimism,40.8,,19
2825,,NZD,2011-05-10 16:00:00,,,High,RBNZ Financial Stability Report,,,19
2826,1.1%,NZD,2011-05-10 17:00:00,,,Medium,REINZ HPI m/m,0.5%,,19
2827,740B,CNY,2011-05-10 20:59:00,703B,better,Medium,New Loans,679B,,19
2828,15.3%,CNY,2011-05-10 20:59:00,16.7%,worse,Low,M2 Money Supply y/y,16.6%,,19
2829,5.3%,CNY,2011-05-10 21:00:00,5.3%,,High,CPI y/y,5.4%,,19
2830,25.4%,CNY,2011-05-10 21:00:00,24.9%,better,Medium,Fixed Asset Investment ytd/y,25.0%,,19
2831,13.4%,CNY,2011-05-10 21:00:00,14.5%,worse,Medium,Industrial Production y/y,14.8%,,19
2832,,CNY,2011-05-10 21:00:00,,,Medium,NBS Press Conference,,,19
2833,6.8%,CNY,2011-05-10 21:00:00,7.1%,worse,Medium,PPI y/y,7.3%,,19
2834,17.1%,CNY,2011-05-10 21:00:00,17.6%,worse,Low,Retail Sales y/y,17.4%,,19
2835,99.5%,JPY,2011-05-11 00:00:00,99.9%,,Low,Leading Indicators,104.0%,,19
2836,0.2%,EUR,2011-05-11 01:00:00,0.2%,,Low,German Final CPI m/m,0.2%,,19
2837,0.2%,EUR,2011-05-11 01:00:00,1.1%,worse,Low,German WPI m/m,1.3%,,19
2838,-7.7B,GBP,2011-05-11 03:30:00,-7.4B,worse,Medium,Goods Trade Balance,-7.0B,worse,19
2839,,GBP,2011-05-11 04:30:00,,,High,BOE Gov King Speaks,,,19
2840,,GBP,2011-05-11 04:30:00,,,High,BOE Inflation Report,,,19
2841,0.6B,CAD,2011-05-11 07:30:00,0.5B,,High,Trade Balance,0.4B,better,19
2842,-48.2B,USD,2011-05-11 07:30:00,-46.8B,worse,High,Trade Balance,-45.4B,,19
2843,3.12M,USD,2011-05-11 09:00:00,,,Low,JOLTS Job Openings,3.03M,,19
2844,3.8M,USD,2011-05-11 09:30:00,1.1M,,Medium,Crude Oil Inventories,3.4M,,19
2845,,USD,2011-05-11 12:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,19
2846,3.21|3.0,USD,2011-05-11 13:00:00,,,Medium,10-y Bond Auction,3.49|3.1,,19
2847,-40.5B,USD,2011-05-11 13:00:00,-50.5B,better,Medium,Federal Budget Balance,-188.2B,,19
2848,51.5,NZD,2011-05-11 17:16:00,,,Low,Business NZ Manufacturing Index,50.2,,19
2849,0.1%,NZD,2011-05-11 17:45:00,,,Low,FPI m/m,0.3%,,19
2850,-0.9%,JPY,2011-05-11 18:50:00,,,Low,Bank Lending y/y,-1.7%,,19
2851,2.7%,JPY,2011-05-11 18:50:00,2.7%,,Low,M2 Money Stock y/y,2.6%,worse,19
2852,0.75T,JPY,2011-05-11 18:55:00,1.02T,worse,Low,Current Account,1.22T,,19
2853,-22.1K,AUD,2011-05-11 20:30:00,17.6K,worse,High,Employment Change,43.3K,better,19
2854,4.9%,AUD,2011-05-11 20:30:00,4.9%,,High,Unemployment Rate,4.9%,,19
2855,1.13|2.7,JPY,2011-05-11 22:45:00,,,Low,10-y Bond Auction,1.30|4.0,,19
2856,0.3%,EUR,2011-05-12 00:30:00,0.5%,worse,Low,French Final CPI m/m,0.8%,,19
2857,28.3,JPY,2011-05-12 01:00:00,24.3,better,Low,Economy Watchers Sentiment,27.7,,19
2858,32.3%,JPY,2011-05-12 01:00:00,,,Low,Prelim Machine Tool Orders y/y,49.6%,,19
2859,,EUR,2011-05-12 03:00:00,,,Medium,ECB Monthly Bulletin,,,19
2860,0.2%,GBP,2011-05-12 03:30:00,0.3%,worse,High,Manufacturing Production m/m,0.0%,,19
2861,0.3%,GBP,2011-05-12 03:30:00,0.9%,worse,Low,Industrial Production m/m,-1.2%,,19
2862,-0.2%,EUR,2011-05-12 04:00:00,0.4%,worse,Medium,Industrial Production m/m,0.6%,better,19
2863,4.21|1.5,GBP,2011-05-12 04:38:00,,,Low,30-y Bond Auction,4.32|1.7,,19
2864,0.0%,CAD,2011-05-12 07:30:00,0.3%,worse,Medium,NHPI m/m,0.4%,,19
2865,0.6%,USD,2011-05-12 07:30:00,0.7%,worse,High,Core Retail Sales m/m,1.2%,better,19
2866,0.8%,USD,2011-05-12 07:30:00,0.6%,better,High,PPI m/m,0.7%,,19
2867,0.5%,USD,2011-05-12 07:30:00,0.5%,,High,Retail Sales m/m,0.9%,better,19
2868,434K,USD,2011-05-12 07:30:00,430K,,High,Unemployment Claims,478K,,19
2869,0.3%,USD,2011-05-12 07:30:00,0.2%,better,Medium,Core PPI m/m,0.3%,,19
2870,,USD,2011-05-12 07:30:00,,,Medium,FOMC Member Plosser Speaks,,,19
2871,0.3%,GBP,2011-05-12 09:00:00,,,Medium,NIESR GDP Estimate,0.5%,worse,19
2872,,USD,2011-05-12 09:00:00,,,High,Fed Chairman Bernanke Testifies,,,19
2873,1.0%,USD,2011-05-12 09:00:00,0.8%,worse,Medium,Business Inventories m/m,0.7%,worse,19
2874,70B,USD,2011-05-12 09:30:00,69B,,Low,Natural Gas Storage,72B,,19
2875,4.38|2.4,USD,2011-05-12 12:00:00,,,Low,30-y Bond Auction,4.53|2.8,,19
2876,,USD,2011-05-12 19:00:00,,,Medium,Fed Chairman Bernanke Speaks,,,19
2877,1.0%,CNY,2011-05-12 21:00:00,,,Low,CB Leading Index m/m,0.3%,,19
2878,1.0%,EUR,2011-05-13 00:15:00,0.6%,better,Medium,French Prelim GDP q/q,0.4%,better,19
