,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2357,113B,USD,2014-06-19 09:30:00,112B,,Low,Natural Gas Storage,107B,,25
2358,-0.2%,EUR,2014-06-20 01:00:00,0.2%,worse,Medium,German PPI m/m,-0.1%,,25
2359,,JPY,2014-06-20 01:35:00,,,High,BOJ Gov Kuroda Speaks,,,25
2360,21.5B,EUR,2014-06-20 03:00:00,19.4B,better,Medium,Current Account,19.6B,better,25
2361,11.5B,GBP,2014-06-20 03:30:00,11.8B,,Medium,Public Sector Net Borrowing,9.0B,better,25
2362,,EUR,2014-06-20 00:00:00,,,Medium,ECOFIN Meetings,,,25
2363,0.5%,CAD,2014-06-20 07:30:00,0.2%,better,High,Core CPI m/m,0.2%,,25
2364,0.7%,CAD,2014-06-20 07:30:00,0.4%,better,High,Core Retail Sales m/m,0.2%,better,25
2365,0.5%,CAD,2014-06-20 07:30:00,0.2%,better,Medium,CPI m/m,0.3%,,25
2366,1.1%,CAD,2014-06-20 07:30:00,0.4%,better,Medium,Retail Sales m/m,0.1%,better,25
2367,-7,EUR,2014-06-20 09:00:00,-6,worse,Low,Consumer Confidence,-7,,25
2368,,AUD,2014-06-08 00:00:00,,,Non-Economic,Bank Holiday,,,24
2369,0.13T,JPY,2014-06-08 18:50:00,0.23T,worse,Medium,Current Account,-0.78T,,24
2370,1.6%,JPY,2014-06-08 18:50:00,1.4%,better,Medium,Final GDP q/q,1.5%,,24
2371,2.3%,JPY,2014-06-08 18:50:00,,,Low,Bank Lending y/y,2.1%,,24
2372,-0.1%,JPY,2014-06-08 18:50:00,0.0%,worse,Low,Final GDP Price Index y/y,0.0%,,24
2373,,NZD,2014-06-08 19:00:00,,,Low,RBNZ Assist Gov McDermott Speaks,,,24
2374,39.3,JPY,2014-06-09 00:00:00,37.7,better,Low,Consumer Confidence,37.0,,24
2375,,CHF,2014-06-09 00:00:00,,,Non-Economic,Bank Holiday,,,24
2376,,EUR,2014-06-09 00:00:00,,,Non-Economic,French Bank Holiday,,,24
2377,,EUR,2014-06-09 00:00:00,,,Non-Economic,German Bank Holiday,,,24
2378,45.1,JPY,2014-06-09 01:00:00,45.2,,Low,Economy Watchers Sentiment,41.6,,24
2379,8.5,EUR,2014-06-09 03:30:00,13.5,worse,Low,Sentix Investor Confidence,12.8,,24
2380,198K,CAD,2014-06-09 07:13:00,185K,better,Medium,Housing Starts,197K,,24
2381,,AUD,2014-06-09 11:00:00,,,High,RBA Gov Stevens Speaks,,,24
2382,0.6%,NZD,2014-06-09 17:45:00,,,Low,Manufacturing Sales q/q,6.0%,worse,24
2383,0.5%,GBP,2014-06-09 18:01:00,,,Medium,BRC Retail Sales Monitor y/y,4.2%,,24
2384,-5.4%,JPY,2014-06-09 18:50:00,-3.3%,worse,Medium,Tertiary Industry Activity m/m,2.4%,,24
2385,3.3%,JPY,2014-06-09 18:50:00,3.2%,better,Low,M2 Money Stock y/y,3.5%,better,24
2386,7,AUD,2014-06-09 20:30:00,,,High,NAB Business Confidence,7,better,24
2387,-5.6%,AUD,2014-06-09 20:30:00,,,Medium,ANZ Job Advertisements m/m,1.9%,worse,24
2388,0.0%,AUD,2014-06-09 20:30:00,0.3%,worse,Medium,Home Loans m/m,-0.8%,,24
2389,2.5%,CNY,2014-06-09 20:30:00,2.4%,better,High,CPI y/y,1.8%,,24
2390,-1.4%,CNY,2014-06-09 20:30:00,-1.5%,,Medium,PPI y/y,-2.0%,,24
2391,3.2%,CHF,2014-06-10 00:45:00,3.2%,,Low,Unemployment Rate,3.2%,,24
2392,24.1%,JPY,2014-06-10 00:59:00,,,Low,Prelim Machine Tool Orders y/y,48.7%,,24
2393,0.3%,EUR,2014-06-10 01:45:00,0.3%,,Medium,French Industrial Production m/m,-0.4%,better,24
2394,0.4%,CHF,2014-06-10 02:15:00,2.2%,worse,Medium,Retail Sales y/y,3.4%,better,24
2395,0.7%,EUR,2014-06-10 03:00:00,0.4%,better,Low,Italian Industrial Production m/m,-0.4%,better,24
2396,0.4%,GBP,2014-06-10 03:30:00,0.4%,,High,Manufacturing Production m/m,0.5%,,24
2397,0.4%,GBP,2014-06-10 03:30:00,0.4%,,Low,Industrial Production m/m,0.1%,better,24
2398,2.82|2.0,GBP,2014-06-10 04:36:00,,,Low,10-y Bond Auction,2.82|1.7,,24
2399,96.6,USD,2014-06-10 06:30:00,96.1,,Low,NFIB Small Business Index,95.2,,24
2400,0.9%,GBP,2014-06-10 09:00:00,,,Medium,NIESR GDP Estimate,1.1%,better,24
2401,4.46M,USD,2014-06-10 09:00:00,4.04M,better,Medium,JOLTS Job Openings,4.17M,better,24
2402,1.1%,USD,2014-06-10 09:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,1.1%,,24
2403,-13.9,JPY,2014-06-10 18:50:00,14.1,worse,Medium,BSI Manufacturing Index,12.5,,24
2404,4.4%,JPY,2014-06-10 18:50:00,4.1%,better,Low,PPI y/y,4.2%,,24
2405,0.2%,AUD,2014-06-10 19:30:00,,,High,Westpac Consumer Sentiment,-6.8%,,24
2406,,All,2014-06-11 00:00:00,,,Low,OPEC Meetings,,,24
2407,-27.4K,GBP,2014-06-11 03:30:00,-25.0K,better,High,Claimant Count Change,-28.4K,better,24
2408,6.6%,GBP,2014-06-11 03:30:00,6.7%,better,High,Unemployment Rate,6.8%,,24
2409,0.7%,GBP,2014-06-11 03:30:00,1.2%,worse,Medium,Average Earnings Index 3m/y,1.9%,better,24
2410,,GBP,2014-06-11 08:45:00,,,Medium,MPC Member Broadbent Speaks,,,24
2411,-2.6M,USD,2014-06-11 09:30:00,-1.3M,,Medium,Crude Oil Inventories,-3.4M,,24
2412,2.65|2.9,USD,2014-06-11 12:01:00,,,Medium,10-y Bond Auction,2.61|2.6,,24
2413,-130.0B,USD,2014-06-11 13:00:00,-132.8B,,Medium,Federal Budget Balance,106.9B,,24
2414,3.25%,NZD,2014-06-11 16:00:00,3.25%,,High,Official Cash Rate,3.00%,,24
2415,,NZD,2014-06-11 16:00:00,,,High,RBNZ Monetary Policy Statement,,,24
2416,,NZD,2014-06-11 16:00:00,,,High,RBNZ Press Conference,,,24
2417,,NZD,2014-06-11 16:00:00,,,High,RBNZ Rate Statement,,,24
2418,57%,GBP,2014-06-11 18:01:00,52%,better,Low,RICS House Price Balance,55%,better,24
2419,-9.1%,JPY,2014-06-11 18:50:00,-11.5%,better,Medium,Core Machinery Orders m/m,19.1%,,24
2420,4.0%,AUD,2014-06-11 19:59:00,,,Medium,MI Inflation Expectations,4.4%,,24
2421,-4.8K,AUD,2014-06-11 20:30:00,10.3K,worse,High,Employment Change,10.3K,worse,24
2422,5.8%,AUD,2014-06-11 20:30:00,5.9%,better,High,Unemployment Rate,5.8%,,24
2423,-0.1%,EUR,2014-06-12 01:00:00,0.3%,worse,Low,German WPI m/m,0.2%,,24
2424,0.0%,EUR,2014-06-12 01:45:00,0.1%,worse,Low,French Final CPI m/m,0.0%,,24
2425,,EUR,2014-06-12 03:00:00,,,Medium,ECB Monthly Bulletin,,,24
2426,871B,CNY,2014-06-12 03:01:00,750B,better,Medium,New Loans,775B,,24
2427,13.4%,CNY,2014-06-12 03:01:00,13.1%,better,Low,M2 Money Supply y/y,13.2%,,24
2428,0.8%,EUR,2014-06-12 04:00:00,0.5%,better,Medium,Industrial Production m/m,-0.4%,worse,24
2429,0.2%,CAD,2014-06-12 07:30:00,0.3%,worse,Medium,NHPI m/m,0.2%,,24
2430,82.5%,CAD,2014-06-12 07:30:00,82.6%,,Low,Capacity Utilization Rate,82.2%,better,24
2431,0.1%,USD,2014-06-12 07:30:00,0.4%,worse,High,Core Retail Sales m/m,0.4%,better,24
2432,0.3%,USD,2014-06-12 07:30:00,0.5%,worse,High,Retail Sales m/m,0.5%,better,24
2433,317K,USD,2014-06-12 07:30:00,306K,worse,High,Unemployment Claims,313K,,24
2434,0.1%,USD,2014-06-12 07:30:00,0.2%,,Medium,Import Prices m/m,-0.5%,,24
2435,0.6%,USD,2014-06-12 09:00:00,0.4%,worse,Medium,Business Inventories m/m,0.4%,,24
2436,,CAD,2014-06-12 09:30:00,,,Low,BOC Financial System Review,,,24
2437,107B,USD,2014-06-12 09:30:00,111B,,Low,Natural Gas Storage,119B,,24
2438,,CAD,2014-06-12 10:15:00,,,High,BOC Gov Poloz Speaks,,,24
2439,3.44|2.7,USD,2014-06-12 12:01:00,,,Low,30-y Bond Auction,3.44|2.1,,24
2440,,EUR,2014-06-12 13:00:00,,,Medium,German Buba President Weidmann Speaks,,,24
2441,,GBP,2014-06-12 13:00:00,,,Low,Chancellor Osborne Speaks,,,24
2442,,GBP,2014-06-12 15:00:00,,,High,BOE Gov Carney Speaks,,,24
2443,52.7,NZD,2014-06-12 17:30:00,,,Medium,Business NZ Manufacturing Index,54.4,worse,24
2444,0.6%,NZD,2014-06-12 17:45:00,,,Low,FPI m/m,0.6%,,24
2445,,JPY,2014-06-12 21:41:00,,,High,Monetary Policy Statement,,,24
2446,-2.8%,JPY,2014-06-12 23:30:00,-2.5%,worse,Low,Revised Industrial Production m/m,-2.5%,,24
2447,8.8%,CNY,2014-06-13 00:30:00,8.8%,,High,Industrial Production y/y,8.7%,,24
2448,17.2%,CNY,2014-06-13 00:30:00,17.1%,,Medium,Fixed Asset Investment ytd/y,17.3%,,24
2449,12.5%,CNY,2014-06-13 00:30:00,12.3%,,Low,Retail Sales y/y,11.9%,,24
2450,-0.1%,EUR,2014-06-13 00:30:00,-0.1%,,Low,French Final Private Payrolls q/q,-0.1%,,24
2451,-0.1%,EUR,2014-06-13 01:00:00,-0.1%,,Low,German Final CPI m/m,-0.1%,,24
2452,,JPY,2014-06-13 01:32:00,,,High,BOJ Press Conference,,,24
2453,1.2%,GBP,2014-06-13 03:30:00,0.7%,better,Low,Construction Output m/m,-0.2%,better,24
2454,0.1%,EUR,2014-06-13 04:00:00,0.1%,,Low,Employment Change q/q,0.1%,,24
2455,15.8B,EUR,2014-06-13 04:00:00,15.9B,,Low,Trade Balance,15.4B,,24
2456,0.5%,GBP,2014-06-13 04:00:00,,,Low,CB Leading Index m/m,0.3%,,24
2457,-0.1%,CAD,2014-06-13 07:30:00,0.9%,worse,High,Manufacturing Sales m/m,0.3%,,24
2458,-0.2%,USD,2014-06-13 07:30:00,0.1%,worse,High,PPI m/m,0.6%,,24
2459,-0.1%,USD,2014-06-13 07:30:00,0.2%,worse,Medium,Core PPI m/m,0.5%,,24
2460,81.2,USD,2014-06-13 08:55:00,83.2,worse,High,Prelim UoM Consumer Sentiment,81.9,,24
2461,3.0%,USD,2014-06-13 08:55:00,,,Low,Prelim UoM Inflation Expectations,3.3%,,24
2462,,NZD,2014-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,23
2463,49.2,AUD,2014-06-01 18:30:00,,,Low,AIG Manufacturing Index,44.8,,23
2464,7.4%,JPY,2014-06-01 18:50:00,5.7%,better,Medium,Capital Spending q/y,4.0%,,23
2465,,CNY,2014-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,23
2466,0.3%,AUD,2014-06-01 19:30:00,,,Low,MI Inflation Gauge m/m,0.4%,,23
2467,-5.6%,AUD,2014-06-01 20:30:00,2.1%,worse,High,Building Approvals m/m,-4.8%,worse,23
2468,3.1%,AUD,2014-06-01 20:30:00,2.6%,better,Medium,Company Operating Profits q/q,2.5%,better,23
2469,49.9,JPY,2014-06-01 20:35:00,49.9,,Low,Final Manufacturing PMI,49.9,,23
2470,,EUR,2014-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,23
2471,-0.1%,EUR,2014-06-02 00:00:00,0.1%,worse,High,German Prelim CPI m/m,-0.2%,,23
2472,-12.8%,AUD,2014-06-02 01:30:00,,,Low,Commodity Prices y/y,-14.1%,worse,23
2473,52.9,EUR,2014-06-02 02:15:00,52.6,,Medium,Spanish Manufacturing PMI,52.7,,23
2474,52.5,CHF,2014-06-02 02:30:00,55.7,worse,Medium,Manufacturing PMI,55.8,,23
2475,53.2,EUR,2014-06-02 02:45:00,54.3,worse,Medium,Italian Manufacturing PMI,54.0,,23
2476,49.6,EUR,2014-06-02 02:50:00,49.3,,Low,French Final Manufacturing PMI,49.3,,23
2477,52.3,EUR,2014-06-02 02:55:00,52.9,worse,Low,German Final Manufacturing PMI,52.9,,23
2478,52.2,EUR,2014-06-02 03:00:00,52.5,,Low,Final Manufacturing PMI,52.5,,23
2479,57.0,GBP,2014-06-02 03:30:00,57.1,,High,Manufacturing PMI,57.3,,23
2480,2.4B,GBP,2014-06-02 03:30:00,2.7B,worse,Medium,Net Lending to Individuals m/m,2.8B,,23
2481,-0.2%,GBP,2014-06-02 03:30:00,0.3%,worse,Low,M4 Money Supply m/m,-2.3%,,23
2482,63K,GBP,2014-06-02 03:30:00,64K,,Low,Mortgage Approvals,67K,,23
2483,,USD,2014-06-02 07:40:00,,,Medium,Treasury Sec Lew Speaks,,,23
2484,52.2,CAD,2014-06-02 08:30:00,,,Low,Manufacturing PMI,52.9,,23
2485,56.4,USD,2014-06-02 08:45:00,56.2,,Low,Final Manufacturing PMI,56.2,,23
2486,55.4,USD,2014-06-02 09:00:00,55.7,,High,ISM Manufacturing PMI,54.9,,23
2487,0.2%,USD,2014-06-02 09:00:00,0.8%,worse,Low,Construction Spending m/m,0.6%,better,23
2488,60.0,USD,2014-06-02 09:00:00,56.8,better,Low,ISM Manufacturing Prices,56.5,,23
2489,1.8%,NZD,2014-06-02 17:45:00,1.9%,,Medium,Overseas Trade Index q/q,2.5%,better,23
2490,45.6%,JPY,2014-06-02 18:50:00,51.2%,worse,Low,Monetary Base y/y,48.5%,,23
2491,55.5,CNY,2014-06-02 20:00:00,,,High,Non-Manufacturing PMI,54.8,,23
2492,0.2%,AUD,2014-06-02 20:30:00,0.3%,worse,High,Retail Sales m/m,0.1%,,23
2493,-5.7B,AUD,2014-06-02 20:30:00,-7.1B,better,Medium,Current Account,-11.7B,worse,23
2494,0.9%,JPY,2014-06-02 20:30:00,0.6%,better,Medium,Average Cash Earnings y/y,0.7%,,23
2495,49.4,CNY,2014-06-02 20:45:00,49.7,,High,Caixin Manufacturing PMI,49.7,,23
2496,0.61|3.7,JPY,2014-06-02 22:45:00,,,Low,10-y Bond Auction,0.60|3.5,,23
2497,2.50%,AUD,2014-06-02 23:30:00,2.50%,,High,Cash Rate,2.50%,,23
2498,,AUD,2014-06-02 23:30:00,,,High,RBA Rate Statement,,,23
2499,0.7%,GBP,2014-06-03 01:00:00,0.7%,,Medium,Nationwide HPI m/m,1.2%,,23
2500,-111.9K,EUR,2014-06-03 02:00:00,-112.3K,,Medium,Spanish Unemployment Change,-111.6K,,23
2501,12.6%,EUR,2014-06-03 03:00:00,12.7%,better,Low,Italian Monthly Unemployment Rate,12.6%,better,23
2502,12.7%,EUR,2014-06-03 03:00:00,12.7%,,Low,Italian Quarterly Unemployment Rate,12.5%,better,23
2503,60.0,GBP,2014-06-03 03:30:00,61.2,worse,High,Construction PMI,60.8,,23
2504,0.5%,EUR,2014-06-03 04:00:00,0.7%,worse,High,CPI Flash Estimate y/y,0.7%,,23
2505,0.7%,EUR,2014-06-03 04:00:00,0.9%,worse,Medium,Core CPI Flash Estimate y/y,1.0%,,23
2506,11.7%,EUR,2014-06-03 04:00:00,11.8%,better,Medium,Unemployment Rate,11.8%,,23
2507,0.7%,USD,2014-06-03 09:00:00,0.6%,,Medium,Factory Orders m/m,1.5%,better,23
2508,47.7,USD,2014-06-03 09:00:00,46.5,better,Low,IBD/TIPP Economic Optimism,45.8,,23
2509,-4.2%,NZD,2014-06-03 09:39:00,,,Medium,GDT Price Index,-1.8%,,23
2510,16.8M,USD,2014-06-03 00:00:00,16.0M,better,Low,Total Vehicle Sales,16.0M,,23
2511,-1.4%,GBP,2014-06-03 18:01:00,,,Low,BRC Shop Price Index y/y,-1.4%,,23
2512,49.9,AUD,2014-06-03 18:30:00,,,Low,AIG Services Index,48.6,,23
2513,-2.2%,NZD,2014-06-03 20:00:00,,,Low,ANZ Commodity Prices m/m,-3.7%,better,23
2514,1.1%,AUD,2014-06-03 20:30:00,0.9%,better,High,GDP q/q,0.8%,,23
2515,55.7,EUR,2014-06-04 02:15:00,56.1,worse,Medium,Spanish Services PMI,56.5,,23
2516,51.6,EUR,2014-06-04 02:45:00,51.4,,Medium,Italian Services PMI,51.1,,23
2517,49.1,EUR,2014-06-04 02:50:00,49.2,,Low,French Final Services PMI,49.2,,23
2518,56.0,EUR,2014-06-04 02:55:00,56.4,worse,Low,German Final Services PMI,56.4,,23
2519,53.2,EUR,2014-06-04 03:00:00,53.5,,Low,Final Services PMI,53.5,,23
2520,58.6,GBP,2014-06-04 03:30:00,58.3,,High,Services PMI,58.7,,23
2521,-0.1%,EUR,2014-06-04 04:00:00,-0.1%,,Low,PPI m/m,-0.2%,,23
2522,0.2%,EUR,2014-06-04 04:00:00,0.2%,,Low,Revised GDP q/q,0.2%,,23
2523,,All,2014-06-04 00:00:00,,,High,G7 Meetings,,,23
2524,179K,USD,2014-06-04 07:15:00,217K,worse,High,ADP Non-Farm Employment Change,215K,,23
2525,-0.6B,CAD,2014-06-04 07:30:00,-0.2B,worse,High,Trade Balance,0.8B,better,23
2526,-47.2B,USD,2014-06-04 07:30:00,-40.8B,worse,High,Trade Balance,-44.2B,worse,23
2527,-3.2%,USD,2014-06-04 07:30:00,-2.2%,better,Medium,Revised Nonfarm Productivity q/q,-1.7%,,23
2528,5.7%,USD,2014-06-04 07:30:00,4.8%,better,Low,Revised Unit Labor Costs q/q,4.2%,,23
2529,58.1,USD,2014-06-04 08:45:00,58.4,,Low,Final Services PMI,58.4,,23
2530,,CAD,2014-06-04 09:00:00,,,High,BOC Rate Statement,,,23
2531,1.00%,CAD,2014-06-04 09:00:00,1.00%,,High,Overnight Rate,1.00%,,23
2532,56.3,USD,2014-06-04 09:00:00,55.6,better,High,ISM Non-Manufacturing PMI,55.2,,23
2533,-3.4M,USD,2014-06-04 09:30:00,-0.2M,,Medium,Crude Oil Inventories,1.7M,,23
2534,,USD,2014-06-04 13:00:00,,,Medium,Beige Book,,,23
2535,-0.12B,AUD,2014-06-04 20:30:00,0.40B,worse,High,Trade Balance,0.90B,better,23
2536,50.7,CNY,2014-06-04 20:45:00,,,Medium,Caixin Services PMI,51.4,,23
2537,1.71|3.0,JPY,2014-06-04 22:45:00,,,Low,30-y Bond Auction,1.71|4.6,,23
2538,3.1%,EUR,2014-06-05 01:00:00,1.3%,better,Medium,German Factory Orders m/m,-2.8%,,23
2539,3.9%,GBP,2014-06-05 02:00:00,0.7%,better,Medium,Halifax HPI m/m,-0.3%,,23
2540,49.9,EUR,2014-06-05 03:10:00,,,Low,Retail PMI,51.2,,23
2541,1.96|1.7,EUR,2014-06-05 03:58:00,,,Low,French 10-y Bond Auction,2.00|2.2,,23
2542,0.4%,EUR,2014-06-05 04:00:00,0.1%,better,Medium,Retail Sales m/m,0.1%,worse,23
2543,,All,2014-06-05 00:00:00,,,High,G7 Meetings,,,23
2544,375B,GBP,2014-06-05 06:00:00,375B,,High,Asset Purchase Facility,375B,,23
2545,0.50%,GBP,2014-06-05 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,23
2546,45.5%,USD,2014-06-05 06:30:00,,,Low,Challenger Job Cuts y/y,5.7%,,23
2547,0.15%,EUR,2014-06-05 06:45:00,0.10%,better,High,Main Refinancing Rate,0.25%,,23
2548,1.1%,CAD,2014-06-05 07:30:00,4.1%,worse,High,Building Permits m/m,-3.2%,worse,23
2549,,EUR,2014-06-05 07:30:00,,,High,ECB Press Conference,,,23
2550,312K,USD,2014-06-05 07:30:00,309K,,High,Unemployment Claims,304K,,23
2551,48.2,CAD,2014-06-05 09:00:00,56.3,worse,High,Ivey PMI,54.1,,23
2552,119B,USD,2014-06-05 09:30:00,116B,,Low,Natural Gas Storage,114B,,23
2553,,USD,2014-06-05 12:30:00,,,Medium,FOMC Member Kocherlakota Speaks,,,23
2554,46.7,AUD,2014-06-05 18:30:00,,,Low,AIG Construction Index,45.9,,23
2555,106.6%,JPY,2014-06-06 00:00:00,106.2%,,Low,Leading Indicators,107.1%,better,23
2556,17.7B,EUR,2014-06-06 01:00:00,15.1B,better,Medium,German Trade Balance,15.0B,,23
2557,0.2%,EUR,2014-06-06 01:00:00,0.4%,worse,Low,German Industrial Production m/m,-0.6%,,23
2558,-64.2B,EUR,2014-06-06 01:45:00,,,Low,French Gov Budget Balance,-28.0B,,23
2559,-3.9B,EUR,2014-06-06 01:45:00,-5.0B,better,Low,French Trade Balance,-4.9B,,23
2560,444B,CHF,2014-06-06 02:00:00,,,Medium,Foreign Currency Reserves,439B,,23
2561,0.3%,CHF,2014-06-06 02:15:00,0.2%,better,Medium,CPI m/m,0.1%,,23
2562,2.6%,GBP,2014-06-06 03:30:00,,,Medium,Consumer Inflation Expectations,2.8%,,23
2563,-8.9B,GBP,2014-06-06 03:30:00,-8.7B,worse,Medium,Goods Trade Balance,-8.3B,better,23
2564,25.8K,CAD,2014-06-06 07:30:00,24.5K,,High,Employment Change,-28.9K,,23
2565,7.0%,CAD,2014-06-06 07:30:00,6.9%,worse,High,Unemployment Rate,6.9%,,23
2566,-0.1%,CAD,2014-06-06 07:30:00,0.7%,better,Medium,Labor Productivity q/q,1.0%,,23
2567,217K,USD,2014-06-06 07:30:00,214K,,High,Non-Farm Employment Change,282K,,23
2568,6.3%,USD,2014-06-06 07:30:00,6.4%,better,High,Unemployment Rate,6.3%,,23
2569,0.2%,USD,2014-06-06 07:30:00,0.2%,,Medium,Average Hourly Earnings m/m,0.0%,,23
2570,26.8B,USD,2014-06-06 14:00:00,15.3B,better,Low,Consumer Credit m/m,19.5B,better,23
2571,,JPY,2014-06-07 09:45:00,,,High,BOJ Gov Kuroda Speaks,,,23
2572,35.9B,CNY,2014-06-07 21:28:00,22.6B,better,High,USD-Denominated Trade Balance,18.5B,,23
2573,,EUR,2014-05-25 00:00:00,,,High,European Parliamentary Elections,,,22
2574,,EUR,2014-05-25 12:30:00,,,High,ECB President Draghi Speaks,,,22
2575,534M,NZD,2014-05-25 17:45:00,636M,worse,High,Trade Balance,935M,better,22
2576,,JPY,2014-05-25 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,22
2577,8.5,EUR,2014-05-26 01:00:00,8.5,,Medium,German GfK Consumer Climate,8.5,,22
2578,,GBP,2014-05-26 00:00:00,,,Non-Economic,Bank Holiday,,,22
2579,,EUR,2014-05-26 03:00:00,,,High,ECB President Draghi Speaks,,,22
2580,,USD,2014-05-26 00:00:00,,,Non-Economic,Bank Holiday,,,22
2581,3.4%,JPY,2014-05-26 18:50:00,3.3%,better,Low,SPPI y/y,0.7%,,22
2582,2.43B,CHF,2014-05-27 01:00:00,2.43B,,Medium,Trade Balance,2.00B,worse,22
2583,4.19M,CHF,2014-05-27 02:15:00,4.21M,,Medium,Employment Level,4.19M,,22
2584,42.2K,GBP,2014-05-27 03:30:00,45.2K,worse,Medium,High Street Lending,45.0K,worse,22
2585,7.4%,CAD,2014-05-27 07:30:00,,,Low,Corporate Profits q/q,0.8%,,22
2586,0.1%,USD,2014-05-27 07:30:00,0.2%,,High,Core Durable Goods Orders m/m,2.4%,better,22
2587,0.8%,USD,2014-05-27 07:30:00,-0.5%,better,Medium,Durable Goods Orders m/m,2.9%,better,22
2588,12.4%,USD,2014-05-27 08:00:00,11.9%,better,Medium,S&P/CS Composite-20 HPI y/y,12.9%,,22
2589,0.7%,USD,2014-05-27 08:05:00,0.5%,better,Low,HPI m/m,0.6%,,22
2590,,EUR,2014-05-27 08:30:00,,,High,ECB President Draghi Speaks,,,22
2591,58.4,USD,2014-05-27 08:45:00,55.6,better,Low,Flash Services PMI,55.0,better,22
2592,7,USD,2014-05-27 08:59:00,5,better,Low,Richmond Manufacturing Index,7,,22
2593,83.0,USD,2014-05-27 09:00:00,83.2,,High,CB Consumer Confidence,81.7,worse,22
2594,,GBP,2014-05-27 14:00:00,,,High,BOE Gov Carney Speaks,,,22
2595,,JPY,2014-05-27 19:00:00,,,High,BOJ Gov Kuroda Speaks,,,22
2596,-0.5%,AUD,2014-05-27 19:30:00,,,Low,MI Leading Index m/m,0.0%,,22
2597,53.5,NZD,2014-05-27 20:00:00,,,High,ANZ Business Confidence,64.8,,22
2598,0.3%,AUD,2014-05-27 20:30:00,-0.3%,better,Medium,Construction Work Done q/q,-1.1%,,22
2599,0.5%,CHF,2014-05-28 00:45:00,0.6%,worse,Low,GDP q/q,0.2%,,22
2600,1.72,CHF,2014-05-28 01:00:00,,,Low,UBS Consumption Indicator,1.84,,22
2601,-0.3%,EUR,2014-05-28 01:00:00,0.3%,worse,Low,German Import Prices m/m,-0.6%,,22
2602,-0.3%,EUR,2014-05-28 01:45:00,0.5%,worse,Medium,French Consumer Spending m/m,0.6%,better,22
2603,24K,EUR,2014-05-28 02:55:00,-14K,worse,Medium,German Unemployment Change,-25K,,22
2604,0.8%,EUR,2014-05-28 03:00:00,1.2%,worse,Medium,M3 Money Supply y/y,1.0%,,22
2605,-1.8%,EUR,2014-05-28 03:00:00,-2.1%,better,Medium,Private Loans y/y,-2.2%,,22
2606,2.25|1.1,EUR,2014-05-28 04:34:00,,,Low,German 30-y Bond Auction,2.53|1.1,,22
2607,,EUR,2014-05-28 05:00:00,,,Low,ECB Financial Stability Review,,,22
2608,16,GBP,2014-05-28 05:00:00,36,worse,Medium,CBI Realized Sales,30,,22
2609,-4.4%,JPY,2014-05-28 18:50:00,-3.2%,worse,Medium,Retail Sales y/y,11.0%,,22
2610,2.9%,AUD,2014-05-28 20:00:00,,,Medium,HIA New Home Sales m/m,0.2%,,22
2611,-4.2%,AUD,2014-05-28 20:30:00,-1.6%,worse,High,Private Capital Expenditure q/q,-4.5%,better,22
2612,,CHF,2014-05-29 00:00:00,,,Non-Economic,Bank Holiday,,,22
2613,,EUR,2014-05-29 00:00:00,,,Non-Economic,French Bank Holiday,,,22
2614,,EUR,2014-05-29 00:00:00,,,Non-Economic,German Bank Holiday,,,22
2615,3.01|1.3,EUR,2014-05-29 04:21:00,,,Medium,Italian 10-y Bond Auction,3.22|1.3,,22
2616,-12.4B,CAD,2014-05-29 07:30:00,-12.4B,,Medium,Current Account,-15.6B,better,22
2617,-1.0%,USD,2014-05-29 07:30:00,-0.6%,worse,High,Prelim GDP q/q,0.1%,,22
2618,300K,USD,2014-05-29 07:30:00,321K,better,High,Unemployment Claims,327K,,22
2619,1.3%,USD,2014-05-29 07:30:00,1.3%,,Low,Prelim GDP Price Index q/q,1.3%,,22
2620,0.4%,USD,2014-05-29 09:00:00,1.1%,worse,High,Pending Home Sales m/m,3.4%,,22
2621,114B,USD,2014-05-29 09:30:00,110B,,Low,Natural Gas Storage,106B,,22
2622,1.7M,USD,2014-05-29 10:00:00,-0.1M,,Medium,Crude Oil Inventories,-7.2M,,22
2623,0,GBP,2014-05-29 17:15:00,-2,better,Low,GfK Consumer Confidence,-3,,22
2624,1.5%,NZD,2014-05-29 17:45:00,,,Medium,Building Consents m/m,9.2%,better,22
2625,-4.6%,JPY,2014-05-29 18:30:00,-3.4%,worse,Medium,Household Spending y/y,7.2%,,22
2626,3.2%,JPY,2014-05-29 18:30:00,3.1%,better,Medium,National Core CPI y/y,1.3%,,22
2627,2.8%,JPY,2014-05-29 18:30:00,2.9%,worse,Medium,Tokyo Core CPI y/y,2.7%,,22
2628,3.6%,JPY,2014-05-29 18:30:00,3.6%,,Low,Unemployment Rate,3.6%,,22
2629,-2.5%,JPY,2014-05-29 18:50:00,-1.9%,worse,Medium,Prelim Industrial Production m/m,0.7%,better,22
2630,0.5%,AUD,2014-05-29 20:30:00,0.4%,better,Low,Private Sector Credit m/m,0.4%,,22
