,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
2569,6.0%,USD,2010-06-02 00:00:00,4.9%,better,High,Pending Home Sales m/m,7.1%,better,10:00am
2570,11.6M,USD,2010-06-02 00:00:00,11.4M,better,Low,Total Vehicle Sales,11.2M,,12:00am
2571,47.5,AUD,2010-06-02 00:00:00,,,Medium,AIG Services Index,52.3,,7:30pm
2572,-11.5%,JPY,2010-06-02 00:00:00,-9.5%,worse,Medium,Capital Spending q/y,-17.3%,,7:50pm
2573,62.7,CNY,2010-06-02 00:00:00,,,Low,Non-Manufacturing PMI,63.0,,9:00pm
2574,0.13B,AUD,2010-06-02 00:00:00,-0.62B,better,High,Trade Balance,-2.04B,,9:30pm
2575,0.5%,GBP,2010-06-03 00:00:00,0.5%,,High,Nationwide HPI m/m,1.1%,,2:00am
2576,52.3,EUR,2010-06-03 00:00:00,,,Low,Spanish Services PMI,50.9,,3:15am
2577,53.7,EUR,2010-06-03 00:00:00,54.9,worse,Low,Italian Services PMI,54.5,,3:45am
2578,61.4,EUR,2010-06-03 00:00:00,61.9,worse,Low,French Final Services PMI,61.9,,3:50am
2579,54.8,EUR,2010-06-03 00:00:00,53.7,better,Low,German Final Services PMI,53.7,,3:55am
2580,56.2,EUR,2010-06-03 00:00:00,56.0,,Low,Final Services PMI,56.0,,4:00am
2581,55.4,GBP,2010-06-03 00:00:00,55.6,,High,Services PMI,55.3,,4:30am
2582,-1.2%,EUR,2010-06-03 00:00:00,0.1%,worse,Medium,Retail Sales m/m,0.5%,better,5:00am
2583,3.05|2.3,EUR,2010-06-03 00:00:00,,,Medium,French 10-y Bond Auction,3.18|1.5,,5:12am
2584,55K,USD,2010-06-03 00:00:00,68K,worse,High,ADP Non-Farm Employment Change,65K,better,8:15am
2585,453K,USD,2010-06-03 00:00:00,451K,,High,Unemployment Claims,463K,,8:30am
2586,2.8%,USD,2010-06-03 00:00:00,3.5%,better,Medium,Revised Nonfarm Productivity q/q,3.6%,,8:30am
2587,-1.3%,USD,2010-06-03 00:00:00,-1.4%,,Low,Revised Unit Labor Costs q/q,-1.6%,,8:30am
2588,55.4,USD,2010-06-03 00:00:00,55.7,,High,ISM Non-Manufacturing PMI,55.4,,10:00am
2589,1.2%,USD,2010-06-03 00:00:00,1.7%,worse,Medium,Factory Orders m/m,1.7%,better,10:00am
2590,88B,USD,2010-06-03 00:00:00,90B,,Low,Natural Gas Storage,104B,,10:30am
2591,-1.9M,USD,2010-06-03 00:00:00,-0.4M,,Medium,Crude Oil Inventories,2.4M,,11:00am
2592,,USD,2010-06-03 00:00:00,,,Medium,Fed Chairman Bernanke Speaks,,,11:15am
2593,,USD,2010-06-03 00:00:00,,,Medium,FOMC Member Rosengren Speaks,,,12:15pm
2594,,USD,2010-06-03 00:00:00,,,Medium,FOMC Member Hoenig Speaks,,,1:15pm
2595,,All,2010-06-03 00:00:00,,,Medium,G20 Meetings,,,12:00am
2596,232B,CHF,2010-06-04 00:00:00,,,High,Foreign Currency Reserves,154B,,3:00am
2597,,CHF,2010-06-04 00:00:00,,,Medium,SNB Chairman Hildebrand Speaks,,,3:40am
2598,-0.4%,GBP,2010-06-04 00:00:00,0.3%,worse,High,Halifax HPI m/m,-0.1%,,4:00am
2599,0.2%,EUR,2010-06-04 00:00:00,0.2%,,Low,Revised GDP q/q,0.2%,,5:00am
2600,24.7K,CAD,2010-06-04 00:00:00,16.8K,better,High,Employment Change,108.7K,,7:00am
2601,8.1%,CAD,2010-06-04 00:00:00,8.1%,,High,Unemployment Rate,8.1%,,7:00am
2602,5.4%,CAD,2010-06-04 00:00:00,-1.8%,better,High,Building Permits m/m,12.3%,,8:30am
2603,431K,USD,2010-06-04 00:00:00,521K,worse,High,Non-Farm Employment Change,290K,,8:30am
2604,9.7%,USD,2010-06-04 00:00:00,9.8%,better,High,Unemployment Rate,9.9%,,8:30am
2605,0.3%,USD,2010-06-04 00:00:00,0.1%,better,Medium,Average Hourly Earnings m/m,0.1%,better,8:30am
2606,62.7,CAD,2010-06-04 00:00:00,59.8,better,High,Ivey PMI,58.7,,10:00am
2607,,All,2010-06-04 00:00:00,,,Medium,G20 Meetings,,,12:00am
2608,,USD,2010-06-05 00:00:00,,,Medium,Treasury Sec Geithner Speaks,,,4:30am
2609,,USD,2010-05-23 00:00:00,,,Medium,FOMC Member Pianalto Speaks,,,2:00pm
2610,8.4%,AUD,2010-05-23 00:00:00,,,Medium,New Motor Vehicle Sales m/m,-2.8%,,9:30pm
2611,-0.8%,JPY,2010-05-24 00:00:00,-0.6%,worse,Low,All Industries Activity m/m,-2.3%,,12:30am
2612,,JPY,2010-05-24 00:00:00,,,Medium,BOJ Monthly Report,,,1:00am
2613,,CHF,2010-05-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2614,,EUR,2010-05-24 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
2615,,EUR,2010-05-24 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
2616,,CAD,2010-05-24 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2617,5.77M,USD,2010-05-24 00:00:00,5.62M,better,High,Existing Home Sales,5.36M,,10:00am
2618,,GBP,2010-05-24 00:00:00,,,Medium,MPC Member Posen Speaks,,,1:30pm
2619,2.8%,NZD,2010-05-24 00:00:00,,,High,Inflation Expectations q/q,2.7%,,11:00pm
2620,1.76,CHF,2010-05-25 00:00:00,,,Medium,UBS Consumption Indicator,1.68,worse,2:00am
2621,0.5%,EUR,2010-05-25 00:00:00,0.1%,better,Low,Italian Retail Sales m/m,0.1%,,4:00am
2622,0.3%,GBP,2010-05-25 00:00:00,0.3%,,High,Second Estimate GDP q/q,0.2%,,4:30am
2623,0.2%,GBP,2010-05-25 00:00:00,0.2%,,Low,Index of Services 3m/3m,0.4%,,4:30am
2624,5.2%,EUR,2010-05-25 00:00:00,2.2%,better,Medium,Industrial New Orders m/m,1.9%,better,5:00am
2625,2.3%,USD,2010-05-25 00:00:00,2.5%,worse,Medium,S&P/CS Composite-20 HPI y/y,0.7%,,9:00am
2626,26,USD,2010-05-25 00:00:00,25,better,Low,Richmond Manufacturing Index,30,,9:59am
2627,63.3,USD,2010-05-25 00:00:00,59.1,better,High,CB Consumer Confidence,57.7,,10:00am
2628,0.3%,USD,2010-05-25 00:00:00,0.0%,better,Low,HPI m/m,-0.4%,worse,10:00am
2629,,USD,2010-05-25 00:00:00,,,Medium,FOMC Member Bullard Speaks,,,11:15am
2630,,JPY,2010-05-25 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
2631,-1.1%,JPY,2010-05-25 00:00:00,-1.4%,better,Low,SPPI y/y,-1.2%,worse,7:50pm
2632,0.9%,AUD,2010-05-25 00:00:00,,,Low,MI Leading Index m/m,0.5%,,8:30pm
2633,,JPY,2010-05-25 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,8:30pm
2634,,USD,2010-05-25 00:00:00,,,High,Fed Chairman Bernanke Speaks,,,8:30pm
2635,1.9%,AUD,2010-05-25 00:00:00,4.1%,worse,Medium,Construction Work Done q/q,-0.2%,worse,9:30pm
2636,3.5,EUR,2010-05-26 00:00:00,3.7,worse,Medium,German GfK Consumer Climate,3.7,,2:00am
2637,-1.2%,EUR,2010-05-26 00:00:00,-0.5%,worse,Medium,French Consumer Spending m/m,1.6%,better,2:45am
2638,35.7K,GBP,2010-05-26 00:00:00,37.6K,worse,Medium,High Street Lending,35.0K,,4:30am
2639,,EUR,2010-05-26 00:00:00,,,Low,German Buba Monthly Report,,,6:00am
2640,-1.0%,USD,2010-05-26 00:00:00,0.5%,worse,High,Core Durable Goods Orders m/m,4.8%,better,8:30am
2641,2.9%,USD,2010-05-26 00:00:00,1.4%,better,Medium,Durable Goods Orders m/m,0.0%,better,8:30am
2642,-4.9,EUR,2010-05-26 00:00:00,-2.1,worse,Medium,Belgian NBB Business Climate,-2.4,,9:00am
2643,504K,USD,2010-05-26 00:00:00,425K,better,High,New Home Sales,439K,better,10:00am
2644,2.4M,USD,2010-05-26 00:00:00,0.2M,,Medium,Crude Oil Inventories,0.2M,,10:30am
2645,656M,NZD,2010-05-26 00:00:00,455M,better,Medium,Trade Balance,590M,better,6:45pm
2646,0.73T,JPY,2010-05-26 00:00:00,0.69T,,Medium,Trade Balance,0.77T,better,7:50pm
2647,0.3%,AUD,2010-05-26 00:00:00,,,Medium,CB Leading Index m/m,-0.3%,,8:00pm
2648,-0.2%,AUD,2010-05-26 00:00:00,2.1%,worse,High,Private Capital Expenditure q/q,6.1%,better,9:30pm
2649,0.1%,EUR,2010-05-27 00:00:00,0.1%,,Medium,German Prelim CPI m/m,-0.1%,,12:00am
2650,,USD,2010-05-27 00:00:00,,,Medium,FOMC Member Bullard Speaks,,,2:40am
2651,3.96M,CHF,2010-05-27 00:00:00,3.97M,,Medium,Employment Level,3.96M,,3:15am
2652,,EUR,2010-05-27 00:00:00,,,Medium,German Buba President Weber Speaks,,,5:00am
2653,-18,GBP,2010-05-27 00:00:00,13,worse,High,CBI Realized Sales,13,,6:00am
2654,4.8%,CAD,2010-05-27 00:00:00,,,Low,Corporate Profits q/q,7.9%,,8:30am
2655,3.0%,USD,2010-05-27 00:00:00,3.5%,worse,High,Prelim GDP q/q,3.2%,,8:30am
2656,460K,USD,2010-05-27 00:00:00,450K,worse,High,Unemployment Claims,474K,,8:30am
2657,1.0%,USD,2010-05-27 00:00:00,0.9%,,Medium,Prelim GDP Price Index q/q,0.9%,,8:30am
2658,104B,USD,2010-05-27 00:00:00,101B,,Low,Natural Gas Storage,76B,,10:30am
2659,8.5%,NZD,2010-05-27 00:00:00,,,Medium,Building Consents m/m,0.1%,better,6:45pm
2660,-18,GBP,2010-05-27 00:00:00,-15,worse,Medium,GfK Consumer Confidence,-16,,7:01pm
2661,-0.7%,JPY,2010-05-27 00:00:00,2.5%,worse,Medium,Household Spending y/y,4.4%,,7:30pm
2662,-1.6%,JPY,2010-05-27 00:00:00,-1.5%,worse,Medium,Tokyo Core CPI y/y,-1.9%,,7:30pm
2663,-1.5%,JPY,2010-05-27 00:00:00,-1.3%,worse,Low,National Core CPI y/y,-1.2%,,7:30pm
2664,5.1%,JPY,2010-05-27 00:00:00,5.0%,worse,Low,Unemployment Rate,5.0%,,7:30pm
2665,4.9%,JPY,2010-05-27 00:00:00,3.7%,better,Medium,Retail Sales y/y,4.7%,,7:50pm
2666,2.0%,EUR,2010-05-28 00:00:00,1.4%,better,Low,German Import Prices m/m,1.7%,,2:00am
2667,2.02B,CHF,2010-05-28 00:00:00,2.17B,worse,Medium,Trade Balance,1.70B,worse,2:15am
2668,47.4,EUR,2010-05-28 00:00:00,,,Low,Retail PMI,47.2,,4:00am
2669,4.07|1.4,EUR,2010-05-28 00:00:00,,,Medium,Italian 10-y Bond Auction,4.09|1.4,,5:28am
2670,2.16,CHF,2010-05-28 00:00:00,2.04,,High,KOF Economic Barometer,2.05,,5:30am
2671,-7.8B,CAD,2010-05-28 00:00:00,-8.5B,better,Medium,Current Account,-10.2B,worse,8:30am
2672,,EUR,2010-05-28 00:00:00,,,Medium,German Buba President Weber Speaks,,,8:30am
2673,0.1%,USD,2010-05-28 00:00:00,0.1%,,Medium,Core PCE Price Index m/m,0.1%,,8:30am
2674,0.4%,USD,2010-05-28 00:00:00,0.5%,worse,Medium,Personal Income m/m,0.4%,better,8:30am
2675,0.0%,USD,2010-05-28 00:00:00,0.3%,worse,Medium,Personal Spending m/m,0.6%,,8:30am
2676,59.7,USD,2010-05-28 00:00:00,62.1,worse,Medium,Chicago PMI,63.8,,9:45am
2677,73.6,USD,2010-05-28 00:00:00,73.4,,Medium,Revised UoM Consumer Sentiment,73.3,,9:55am
2678,3.2%,USD,2010-05-28 00:00:00,,,Low,Revised UoM Inflation Expectations,3.1%,,9:55am
2679,0.7%,GBP,2010-05-16 00:00:00,,,Medium,Rightmove HPI m/m,2.6%,,7:01pm
2680,5.4%,JPY,2010-05-16 00:00:00,5.8%,worse,Medium,Core Machinery Orders m/m,-5.4%,,7:50pm
2681,-0.2%,JPY,2010-05-16 00:00:00,-0.2%,,Low,PPI y/y,-1.3%,,7:50pm
2682,1.1%,CNY,2010-05-16 00:00:00,,,Low,CB Leading Index m/m,0.4%,,10:00pm
2683,,GBP,2010-05-17 00:00:00,,,Low,Chancellor Osborne Speaks,,,4:00am
2684,-18,GBP,2010-05-17 00:00:00,-33,better,Medium,CBI Industrial Order Expectations,-36,,6:00am
2685,19.1,USD,2010-05-17 00:00:00,30.1,worse,Medium,Empire State Manufacturing Index,31.9,,8:30am
2686,140.5B,USD,2010-05-17 00:00:00,50.5B,better,High,TIC Long-Term Purchases,47.1B,,9:00am
2687,,CHF,2010-05-17 00:00:00,,,High,SNB Chairman Hildebrand Speaks,,,12:00pm
2688,22,USD,2010-05-17 00:00:00,20,better,Low,NAHB Housing Market Index,19,,1:00pm
2689,1.3%,NZD,2010-05-17 00:00:00,0.5%,better,High,PPI Input q/q,0.3%,,6:45pm
2690,1.8%,NZD,2010-05-17 00:00:00,0.5%,better,Low,PPI Output q/q,-0.4%,,6:45pm
2691,-3.0%,JPY,2010-05-17 00:00:00,-1.3%,worse,Medium,Tertiary Industry Activity m/m,-0.3%,,7:50pm
2692,,AUD,2010-05-17 00:00:00,,,High,Monetary Policy Meeting Minutes,,,9:30pm
2693,42.0,JPY,2010-05-18 00:00:00,42.2,,Low,Consumer Confidence,40.9,,1:00am
2694,-0.1%,EUR,2010-05-18 00:00:00,0.1%,worse,Medium,French Prelim Private Payrolls q/q,-0.1%,better,2:45am
2695,-1.34B,EUR,2010-05-18 00:00:00,-1.97B,better,Low,Italian Trade Balance,-2.33B,,4:00am
2696,,EUR,2010-05-18 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
2697,3.7%,GBP,2010-05-18 00:00:00,3.5%,better,High,CPI y/y,3.4%,,4:30am
2698,5.3%,GBP,2010-05-18 00:00:00,4.8%,better,Medium,RPI y/y,4.4%,,4:30am
2699,3.1%,GBP,2010-05-18 00:00:00,2.9%,better,Low,Core CPI y/y,3.0%,,4:30am
2700,45.8,EUR,2010-05-18 00:00:00,47.1,worse,High,German ZEW Economic Sentiment,53.0,,5:00am
2701,1.5%,EUR,2010-05-18 00:00:00,1.5%,,Medium,Final CPI y/y,1.5%,,5:00am
2702,0.8%,EUR,2010-05-18 00:00:00,0.9%,worse,Medium,Final Core CPI y/y,1.0%,,5:00am
2703,37.6,EUR,2010-05-18 00:00:00,44.2,worse,Medium,ZEW Economic Sentiment,46.0,,5:00am
2704,0.6B,EUR,2010-05-18 00:00:00,1.7B,worse,Low,Trade Balance,3.4B,better,5:00am
2705,,GBP,2010-05-18 00:00:00,,,High,BOE Inflation Letter,,,5:30am
2706,-0.62B,CAD,2010-05-18 00:00:00,6.42B,worse,Medium,Foreign Securities Purchases,6.74B,,8:30am
2707,,EUR,2010-05-18 00:00:00,,,Medium,German Buba President Weber Speaks,,,8:30am
2708,0.61M,USD,2010-05-18 00:00:00,0.68M,worse,High,Building Permits,0.69M,,8:30am
2709,-0.1%,USD,2010-05-18 00:00:00,0.1%,worse,High,PPI m/m,0.7%,,8:30am
2710,0.2%,USD,2010-05-18 00:00:00,0.2%,,Medium,Core PPI m/m,0.1%,,8:30am
2711,0.67M,USD,2010-05-18 00:00:00,0.66M,,Medium,Housing Starts,0.64M,,8:30am
2712,,USD,2010-05-18 00:00:00,,,Medium,FOMC Member Pianalto Speaks,,,12:20pm
2713,,NZD,2010-05-18 00:00:00,,,High,RBNZ Financial Stability Report,,,5:00pm
2714,,AUD,2010-05-18 00:00:00,,,Medium,RBA Assist Gov Edey Speaks,,,8:30pm
2715,-7.0%,AUD,2010-05-18 00:00:00,,,Medium,Westpac Consumer Sentiment,-1.0%,,8:30pm
2716,0.9%,AUD,2010-05-18 00:00:00,0.9%,,Medium,Wage Price Index q/q,0.6%,,9:30pm
2717,1.2%,JPY,2010-05-19 00:00:00,0.4%,better,Low,Revised Industrial Production m/m,0.3%,,12:30am
2718,0-0-9,GBP,2010-05-19 00:00:00,0-0-9,,High,MPC Asset Purchase Facility Votes,0-0-9,,4:30am
2719,0-0-9,GBP,2010-05-19 00:00:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,4:30am
2720,2.75|1.4,EUR,2010-05-19 00:00:00,,,Medium,German 10-y Bond Auction,2.97|1.7,,5:06am
2721,1.4%,CAD,2010-05-19 00:00:00,0.3%,better,Medium,Wholesale Sales m/m,-1.5%,worse,8:30am
2722,-0.1%,USD,2010-05-19 00:00:00,0.2%,worse,High,CPI m/m,0.1%,,8:30am
2723,0.0%,USD,2010-05-19 00:00:00,0.1%,worse,High,Core CPI m/m,0.0%,,8:30am
2724,10.06%,USD,2010-05-19 00:00:00,,,Medium,Mortgage Delinquencies,9.47%,,10:00am
2725,0.2M,USD,2010-05-19 00:00:00,0.7M,,Medium,Crude Oil Inventories,1.9M,,10:30am
2726,,EUR,2010-05-19 00:00:00,,,Medium,ECB President Trichet Speaks,,,11:00am
2727,,EUR,2010-05-19 00:00:00,,,Medium,German Buba President Weber Speaks,,,1:30pm
2728,,USD,2010-05-19 00:00:00,,,High,FOMC Meeting Minutes,,,2:00pm
2729,,GBP,2010-05-19 00:00:00,,,Low,Chancellor Osborne Speaks,,,2:45pm
2730,1.2%,JPY,2010-05-19 00:00:00,1.4%,worse,High,Prelim GDP q/q,1.0%,worse,7:50pm
2731,-3.0%,JPY,2010-05-19 00:00:00,-2.9%,worse,Medium,Prelim GDP Price Index y/y,-2.7%,better,7:50pm
2732,3.6%,AUD,2010-05-19 00:00:00,,,Medium,MI Inflation Expectations,4.1%,,9:00pm
2733,,NZD,2010-05-19 00:00:00,,,High,Annual Budget Release,,,10:00pm
2734,0.8%,EUR,2010-05-20 00:00:00,0.6%,better,Medium,German PPI m/m,0.7%,,2:00am
2735,0.3%,GBP,2010-05-20 00:00:00,0.3%,,High,Retail Sales m/m,0.5%,better,4:30am
2736,4.05|2.0,EUR,2010-05-20 00:00:00,,,Medium,Spanish 10-y Bond Auction,3.86|1.6,,4:40am
2737,40.5,CHF,2010-05-20 00:00:00,,,Medium,Credit Suisse Economic Expectations,53.4,,5:00am
2738,,GBP,2010-05-20 00:00:00,,,Medium,MPC Member Posen Speaks,,,5:00am
2739,3.68|1.8,GBP,2010-05-20 00:00:00,,,Medium,10-y Bond Auction,4.08|1.9,,5:38am
2740,0.9%,CAD,2010-05-20 00:00:00,0.7%,better,Medium,Leading Index m/m,1.2%,better,8:30am
2741,471K,USD,2010-05-20 00:00:00,439K,worse,High,Unemployment Claims,446K,,8:30am
2742,,CHF,2010-05-20 00:00:00,,,Medium,Gov Board Member Jordan Speaks,,,10:00am
2743,-18,EUR,2010-05-20 00:00:00,-15,worse,Low,Consumer Confidence,-15,,10:00am
2744,21.4,USD,2010-05-20 00:00:00,21.9,worse,High,Philly Fed Manufacturing Index,20.2,,10:00am
2745,-0.1%,USD,2010-05-20 00:00:00,0.3%,worse,Low,CB Leading Index m/m,1.3%,worse,10:00am
2746,,CAD,2010-05-20 00:00:00,,,Low,BOC Review,,,10:30am
2747,76B,USD,2010-05-20 00:00:00,79B,,Low,Natural Gas Storage,94B,,10:30am
2748,-1.8%,NZD,2010-05-20 00:00:00,,,Low,Visitor Arrivals m/m,0.8%,worse,6:45pm
2749,1.9%,NZD,2010-05-20 00:00:00,,,Low,Credit Card Spending y/y,6.2%,,11:00pm
2750,,JPY,2010-05-20 00:00:00,,,Medium,Monetary Policy Statement,,,11:41pm
2751,0.10%,JPY,2010-05-20 00:00:00,0.10%,,Medium,Overnight Call Rate,0.10%,,11:41pm
2752,0.2%,EUR,2010-05-21 00:00:00,0.2%,,Low,German Final GDP q/q,0.2%,,2:00am
2753,56.2,EUR,2010-05-21 00:00:00,56.7,worse,Medium,French Flash Manufacturing PMI,56.6,,3:00am
2754,61.9,EUR,2010-05-21 00:00:00,58.9,better,Medium,French Flash Services PMI,59.2,better,3:00am
2755,,JPY,2010-05-21 00:00:00,,,High,BOJ Press Conference,,,3:15am
2756,58.3,EUR,2010-05-21 00:00:00,61.6,worse,Medium,German Flash Manufacturing PMI,61.5,,3:30am
2757,53.7,EUR,2010-05-21 00:00:00,55.6,worse,Medium,German Flash Services PMI,55.2,,3:30am
2758,101.5,EUR,2010-05-21 00:00:00,101.9,worse,High,German Ifo Business Climate,101.6,,4:00am
2759,1.7B,EUR,2010-05-21 00:00:00,-2.7B,better,Medium,Current Account,-4.5B,worse,4:00am
2760,55.9,EUR,2010-05-21 00:00:00,57.6,worse,Medium,Flash Manufacturing PMI,57.6,,4:00am
2761,56.0,EUR,2010-05-21 00:00:00,55.5,better,Medium,Flash Services PMI,55.6,,4:00am
2762,10.0B,GBP,2010-05-21 00:00:00,11.1B,better,High,Public Sector Net Borrowing,18.0B,better,4:30am
2763,6.0%,GBP,2010-05-21 00:00:00,-0.5%,better,Medium,Prelim Business Investment q/q,-4.3%,better,4:30am
2764,47K,GBP,2010-05-21 00:00:00,54K,worse,Medium,Prelim Mortgage Approvals,51K,,4:30am
2765,0.0%,GBP,2010-05-21 00:00:00,0.3%,worse,Low,M4 Money Supply m/m,0.1%,,4:30am
2766,0.3%,CAD,2010-05-21 00:00:00,0.2%,better,High,Core CPI m/m,-0.2%,,7:00am
2767,0.3%,CAD,2010-05-21 00:00:00,0.2%,better,Medium,CPI m/m,0.0%,,7:00am
2768,1.7%,CAD,2010-05-21 00:00:00,0.5%,better,High,Core Retail Sales m/m,0.0%,better,8:30am
2769,2.1%,CAD,2010-05-21 00:00:00,0.2%,better,Medium,Retail Sales m/m,0.8%,better,8:30am
2770,,USD,2010-05-21 00:00:00,,,Low,FOMC Member Dudley Speaks,,,7:00pm
2771,,EUR,2010-05-09 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
2772,,JPY,2010-05-09 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
2773,,USD,2010-05-09 00:00:00,,,High,Fed Announcement,,,9:15pm
2774,-1.2%,AUD,2010-05-09 00:00:00,,,High,ANZ Job Advertisements m/m,1.8%,,9:30pm
2775,13,AUD,2010-05-09 00:00:00,,,Medium,NAB Business Confidence,16,,9:30pm
2776,,JPY,2010-05-09 00:00:00,,,Medium,Monetary Policy Statement,,,11:11pm
2777,0.10%,JPY,2010-05-09 00:00:00,,,Medium,Overnight Call Rate,0.10%,,11:11pm
2778,1.7B,CNY,2010-05-09 00:00:00,-0.6B,better,High,USD-Denominated Trade Balance,-7.2B,,11:35pm
2779,13.3B,EUR,2010-05-10 00:00:00,14.2B,worse,Low,German Trade Balance,12.1B,,2:00am
2780,1.0%,EUR,2010-05-10 00:00:00,0.3%,better,Medium,French Industrial Production m/m,0.0%,,2:45am
2781,-0.1%,EUR,2010-05-10 00:00:00,0.9%,worse,Low,Italian Industrial Production m/m,0.0%,,4:00am
2782,,EUR,2010-05-10 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
2783,-6.4,EUR,2010-05-10 00:00:00,1.1,worse,Low,Sentix Investor Confidence,2.5,,4:30am
2784,200B,GBP,2010-05-10 00:00:00,200B,,High,Asset Purchase Facility,200B,,7:00am
2785,0.50%,GBP,2010-05-10 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
2786,202K,CAD,2010-05-10 00:00:00,203K,,High,Housing Starts,199K,,8:15am
2787,,EUR,2010-05-10 00:00:00,,,Medium,ECB President Trichet Speaks,,,8:45am
2788,,USD,2010-05-10 00:00:00,,,High,Fed Announcement,,,12:00pm
2789,-2.3%,GBP,2010-05-10 00:00:00,,,Medium,BRC Retail Sales Monitor y/y,4.4%,,7:01pm
2790,17%,GBP,2010-05-10 00:00:00,11%,better,Medium,RICS House Price Balance,9%,,7:01pm
2791,2.8%,CNY,2010-05-10 00:00:00,2.7%,better,High,CPI y/y,2.4%,,10:00pm
2792,26.1%,CNY,2010-05-10 00:00:00,26.1%,,Medium,Fixed Asset Investment ytd/y,26.4%,,10:00pm
2793,17.8%,CNY,2010-05-10 00:00:00,18.5%,worse,Medium,Industrial Production y/y,18.1%,,10:00pm
2794,,CNY,2010-05-10 00:00:00,,,Medium,NBS Press Conference,,,10:00pm
2795,6.8%,CNY,2010-05-10 00:00:00,6.5%,better,Medium,PPI y/y,5.9%,,10:00pm
2796,18.5%,CNY,2010-05-10 00:00:00,18.2%,better,Low,Retail Sales y/y,18.0%,,10:00pm
2797,774B,CNY,2010-05-10 00:00:00,,,Medium,New Loans,511B,,10:03pm
2798,21.5%,CNY,2010-05-10 00:00:00,22.1%,worse,Low,M2 Money Supply y/y,22.5%,,10:03pm
2799,1.32|3.5,JPY,2010-05-10 00:00:00,,,Low,10-y Bond Auction,1.40|2.5,,11:45pm
2800,14,CHF,2010-05-11 00:00:00,1,better,Medium,SECO Consumer Climate,-7,,1:45am
2801,-0.1%,EUR,2010-05-11 00:00:00,-0.1%,,Low,German Final CPI m/m,-0.1%,,2:00am
2802,1.7%,EUR,2010-05-11 00:00:00,0.3%,better,Low,German WPI m/m,1.3%,,2:00am
2803,2.3%,GBP,2010-05-11 00:00:00,0.3%,better,High,Manufacturing Production m/m,1.4%,better,4:30am
2804,2.0%,GBP,2010-05-11 00:00:00,0.3%,better,Low,Industrial Production m/m,0.9%,worse,4:30am
2805,,AUD,2010-05-11 00:00:00,,,High,Annual Budget Release,,,5:30am
2806,90.6,USD,2010-05-11 00:00:00,87.2,better,Low,NFIB Small Business Index,86.8,,7:30am
2807,0.5%,GBP,2010-05-11 00:00:00,,,Medium,NIESR GDP Estimate,0.2%,worse,10:00am
2808,0.4%,USD,2010-05-11 00:00:00,0.5%,better,Low,Final Wholesale Inventories m/m,0.6%,,10:00am
2809,48.7,USD,2010-05-11 00:00:00,48.9,,Low,IBD/TIPP Economic Optimism,48.4,,10:00am
2810,2.69M,USD,2010-05-11 00:00:00,,,Low,JOLTS Job Openings,2.65M,worse,10:00am
2811,,EUR,2010-05-11 00:00:00,,,Medium,German Buba President Weber Speaks,,,10:15am
2812,,CHF,2010-05-11 00:00:00,,,High,SNB Chairman Hildebrand Speaks,,,12:45pm
2813,-3.4%,AUD,2010-05-11 00:00:00,-2.9%,worse,High,Home Loans m/m,-2.0%,worse,9:30pm
2814,102.8%,JPY,2010-05-12 00:00:00,99.3%,better,Low,Leading Indicators,98.4%,better,1:00am
2815,0.2%,EUR,2010-05-12 00:00:00,0.0%,better,High,German Prelim GDP q/q,0.2%,better,2:00am
2816,0.3%,EUR,2010-05-12 00:00:00,0.2%,better,Low,French Final CPI m/m,0.5%,,2:45am
2817,0.1%,EUR,2010-05-12 00:00:00,0.3%,worse,Low,French Prelim GDP q/q,0.5%,worse,2:45am
2818,0.1%,EUR,2010-05-12 00:00:00,0.0%,better,Medium,Spanish Flash GDP q/q,-0.1%,,3:00am
2819,0.6%,CHF,2010-05-12 00:00:00,0.4%,better,Medium,PPI m/m,0.5%,,3:15am
2820,0.5%,EUR,2010-05-12 00:00:00,0.3%,better,Low,Italian Prelim GDP q/q,-0.1%,better,4:00am
2821,-27.1K,GBP,2010-05-12 00:00:00,-20.1K,better,High,Claimant Count Change,-32.7K,,4:30am
2822,4.0%,GBP,2010-05-12 00:00:00,2.2%,better,Medium,Average Earnings Index 3m/y,2.5%,better,4:30am
2823,8.0%,GBP,2010-05-12 00:00:00,8.0%,,Low,Unemployment Rate,8.0%,,4:30am
2824,0.2%,EUR,2010-05-12 00:00:00,0.1%,better,Medium,Flash GDP q/q,0.0%,worse,5:00am
2825,1.3%,EUR,2010-05-12 00:00:00,1.1%,better,Medium,Industrial Production m/m,0.7%,worse,5:00am
2826,,GBP,2010-05-12 00:00:00,,,High,BOE Gov King Speaks,,,5:30am
