,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
3516,2013-09-24 09:00:00,S&P/CS Composite-20 HPI y/y_HPI m/m,1,15,21,23,25,25
3517,2013-09-24 09:59:00,Richmond Manufacturing Index,-1,3,8,10,10,10
3518,2013-09-24 10:00:00,CB Consumer Confidence,0,3,8,10,10,10
3519,2013-09-25 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-6,6,6,12,35,35
3520,2013-09-25 10:00:00,New Home Sales,-3,9,10,32,32,32
3521,2013-09-25 10:30:00,Crude Oil Inventories,0,5,27,27,27,27
3522,2013-09-26 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,0,14,14,20,20,20
3523,2013-09-26 10:00:00,Pending Home Sales m/m,-3,1,1,1,1,1
3524,2013-09-26 10:30:00,Natural Gas Storage,0,4,4,4,4,4
3525,2013-09-27 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,4,2,10,19,19,19
3526,2013-09-27 09:55:00,Revised UoM Consumer Sentiment,-2,14,14,14,14,14
3527,2013-09-30 09:45:00,Chicago PMI,2,5,5,10,10,10
3528,2013-10-01 01:00:00,Total Vehicle Sales,-1,1,1,41,41,41
3529,2013-10-01 09:00:00,Final Manufacturing PMI,0,6,6,6,6,6
3530,2013-10-01 10:00:00,ISM Manufacturing PMI_ISM Manufacturing Prices,4,9,9,9,9,9
3531,2013-10-02 08:15:00,ADP Non-Farm Employment Change,-6,46,67,77,77,77
3532,2013-10-02 10:30:00,Crude Oil Inventories,0,5,14,15,15,15
3533,2013-10-03 08:30:00,Unemployment Claims,3,7,7,21,26,40
3534,2013-10-03 10:00:00,ISM Non-Manufacturing PMI,-3,0,6,20,20,20
3535,2013-10-03 10:30:00,Natural Gas Storage,0,25,25,39,39,39
3536,2013-10-07 15:00:00,Consumer Credit m/m,1,2,2,5,5,5
3537,2013-10-08 07:30:00,NFIB Small Business Index,-1,0,10,17,24,30
3538,2013-10-08 10:00:00,IBD/TIPP Economic Optimism,-1,3,12,12,12,12
3539,2013-10-09 10:30:00,Crude Oil Inventories,0,1,3,3,3,3
3540,2013-10-10 08:30:00,Unemployment Claims,-3,2,2,2,6,7
3541,2013-10-10 10:30:00,Natural Gas Storage,0,11,28,29,29,29
3542,2013-10-11 09:55:00,Prelim UoM Consumer Sentiment,0,4,11,21,21,21
3543,2013-10-15 08:30:00,Empire State Manufacturing Index,-2,4,6,15,16,16
3544,2013-10-16 10:00:00,NAHB Housing Market Index,-4,8,8,8,8,21
3545,2013-10-17 08:30:00,Unemployment Claims,0,7,20,36,36,36
3546,2013-10-17 10:00:00,Philly Fed Manufacturing Index,3,3,3,3,3,3
3547,2013-10-21 10:00:00,Existing Home Sales,-3,19,19,19,20,29
3548,2013-10-21 10:30:00,Crude Oil Inventories,0,5,5,5,12,16
3549,2013-10-22 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,6,6,36,47,49
3550,2013-10-22 09:00:00,TIC Long-Term Purchases,-2,13,35,54,54,58
3551,2013-10-22 09:59:00,Richmond Manufacturing Index,1,10,21,21,25,28
3552,2013-10-22 10:00:00,Construction Spending m/m,1,10,21,21,25,28
3553,2013-10-22 10:30:00,Natural Gas Storage,0,16,16,18,21,23
3554,2013-10-23 08:30:00,Import Prices m/m,2,9,15,36,36,36
3555,2013-10-23 09:00:00,HPI m/m,-2,10,31,31,31,31
3556,2013-10-23 10:30:00,Crude Oil Inventories,0,8,8,12,15,15
3557,2013-10-24 08:30:00,Trade Balance_Unemployment Claims,-3,6,19,19,19,19
3558,2013-10-24 09:00:00,Flash Manufacturing PMI,-2,16,16,16,16,16
3559,2013-10-24 10:00:00,JOLTS Job Openings,4,12,12,16,18,18
3560,2013-10-24 10:30:00,Natural Gas Storage,0,2,2,9,9,9
3561,2013-10-25 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-4,8,15,25,25,25
3562,2013-10-25 09:55:00,Revised UoM Consumer Sentiment,-2,16,16,16,16,16
3563,2013-10-25 10:00:00,Final Wholesale Inventories m/m,-2,9,9,9,9,9
3564,2013-10-28 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,1,3,6,6,6
3565,2013-10-28 10:00:00,Pending Home Sales m/m,-3,2,6,6,6,6
3566,2013-10-29 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Core PPI m/m,-6,12,12,35,53,53
3567,2013-10-29 09:00:00,S&P/CS Composite-20 HPI y/y,2,7,8,50,50,50
3568,2013-10-29 10:00:00,Business Inventories m/m_CB Consumer Confidence,0,33,51,51,51,51
3569,2013-10-30 08:15:00,ADP Non-Farm Employment Change,-6,4,4,11,11,11
3570,2013-10-30 08:30:00,Core CPI m/m_CPI m/m,-3,1,1,8,8,8
3571,2013-10-30 10:30:00,Crude Oil Inventories,0,3,4,5,5,17
3572,2013-10-30 14:00:00,Federal Funds Rate,0,8,8,8,8,8
3573,2013-10-30 16:30:00,Federal Budget Balance,2,2,2,2,2,2
3574,2013-10-31 08:30:00,Unemployment Claims,0,5,11,11,11,11
3575,2013-10-31 09:45:00,Chicago PMI,2,7,7,7,7,7
3576,2013-10-31 10:30:00,Natural Gas Storage,0,14,15,15,15,15
3577,2013-11-01 01:00:00,Total Vehicle Sales,-1,0,1,4,12,12
3578,2013-11-01 09:00:00,Final Manufacturing PMI,1,0,0,0,0,0
3579,2013-11-01 10:00:00,ISM Manufacturing PMI_ISM Manufacturing Prices,4,4,12,12,12,12
3580,2013-11-04 00:00:00,Factory Orders m/m,-2,12,12,17,18,34
3581,2013-11-04 10:00:00,Factory Orders m/m,-2,5,5,11,11,11
3582,2013-11-05 10:00:00,IBD/TIPP Economic Optimism_ISM Non-Manufacturing PMI,3,6,27,27,27,27
3583,2013-11-06 10:00:00,CB Leading Index m/m,0,4,4,4,4,4
3584,2013-11-06 10:30:00,Crude Oil Inventories,0,0,0,0,0,0
3585,2013-11-07 08:30:00,Unemployment Claims_Advance GDP q/q_Advance GDP Price Index q/q,5,35,68,72,121,121
3586,2013-11-07 10:30:00,Natural Gas Storage,0,11,53,53,63,78
3587,2013-11-07 15:00:00,Consumer Credit m/m,2,2,2,2,2,2
3588,2013-11-08 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m_Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,2,25,25,25,25,25
3589,2013-11-08 09:55:00,Prelim UoM Consumer Sentiment,-6,13,13,13,18,18
3590,2013-11-11 14:25:00,NFIB Small Business Index,-1,1,1,5,5,5
3591,2013-11-13 14:00:00,Federal Budget Balance,2,7,10,10,39,41
3592,2013-11-14 08:30:00,Trade Balance_Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-17,10,10,17,36,36
3593,2013-11-14 10:30:00,Natural Gas Storage,0,24,44,44,44,44
3594,2013-11-14 11:00:00,Crude Oil Inventories,0,37,37,37,37,37
3595,2013-11-15 08:30:00,Import Prices m/m_Empire State Manufacturing Index,-4,21,38,38,38,38
3596,2013-11-15 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-2,4,4,4,4,4
3597,2013-11-15 10:00:00,Final Wholesale Inventories m/m,0,0,0,0,0,0
3598,2013-11-18 09:00:00,TIC Long-Term Purchases,2,13,23,23,23,23
3599,2013-11-18 10:00:00,NAHB Housing Market Index,-4,1,1,1,1,1
3600,2013-11-19 08:30:00,Employment Cost Index q/q,-2,6,6,26,26,32
3601,2013-11-20 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,4,28,31,31,31,31
3602,2013-11-20 10:00:00,Business Inventories m/m_Existing Home Sales,-7,5,5,5,5,5
3603,2013-11-20 10:30:00,Crude Oil Inventories,0,12,12,12,12,12
3604,2013-11-21 08:30:00,Unemployment Claims_PPI m/m_Core PPI m/m,2,11,11,12,15,15
3605,2013-11-21 09:00:00,Flash Manufacturing PMI,4,5,5,12,15,15
3606,2013-11-21 10:00:00,Philly Fed Manufacturing Index,-3,14,14,17,17,17
3607,2013-11-21 10:30:00,Natural Gas Storage,0,7,20,20,20,20
3608,2013-11-22 10:00:00,JOLTS Job Openings,0,6,6,22,22,22
3609,2013-11-25 10:00:00,Pending Home Sales m/m,0,8,11,11,15,17
3610,2013-11-26 00:00:00,Building Permits,1,1,2,2,16,39
3611,2013-11-26 08:30:00,Building Permits,3,5,5,7,21,21
3612,2013-11-26 09:00:00,S&P/CS Composite-20 HPI y/y_HPI m/m,2,0,14,28,28,28
3613,2013-11-26 09:59:00,Richmond Manufacturing Index,1,11,25,25,25,33
3614,2013-11-26 10:00:00,CB Consumer Confidence,0,11,25,25,25,33
3615,2013-11-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,-2,8,10,10,10,10
3616,2013-11-27 09:45:00,Chicago PMI,2,5,5,5,5,5
3617,2013-11-27 09:55:00,Revised UoM Consumer Sentiment,2,9,9,9,9,9
3618,2013-11-27 10:00:00,CB Leading Index m/m,2,4,4,4,4,4
3619,2013-11-27 10:30:00,Crude Oil Inventories,0,9,9,9,9,9
3620,2013-11-27 12:00:00,Natural Gas Storage,0,3,10,10,12,12
3621,2013-12-02 00:00:00,Construction Spending m/m,-1,3,3,3,13,13
3622,2013-12-02 09:00:00,Final Manufacturing PMI,1,3,12,18,18,18
3623,2013-12-02 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,3,18,26,26,26,26
3624,2013-12-03 00:00:00,Total Vehicle Sales,1,6,10,16,17,39
3625,2013-12-03 10:00:00,IBD/TIPP Economic Optimism,0,1,9,28,28,28
3626,2013-12-04 00:00:00,New Home Sales,-2,4,4,4,4,4
3627,2013-12-04 08:15:00,ADP Non-Farm Employment Change,6,1,1,1,1,1
3628,2013-12-04 08:30:00,Trade Balance,-3,0,0,0,0,24
3629,2013-12-04 09:00:00,Final Services PMI,-1,3,19,19,23,63
3630,2013-12-04 10:00:00,New Home Sales_ISM Non-Manufacturing PMI,0,3,4,9,49,49
3631,2013-12-04 10:30:00,Crude Oil Inventories,0,14,19,48,59,59
3632,2013-12-05 08:30:00,Unemployment Claims_Prelim GDP q/q_Prelim GDP Price Index q/q,3,77,97,113,113,120
3633,2013-12-05 10:00:00,Factory Orders m/m,0,8,8,15,15,15
3634,2013-12-05 10:30:00,Natural Gas Storage,0,12,19,26,26,29
3635,2013-12-06 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m_Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,5,50,58,58,60,64
3636,2013-12-06 09:55:00,Prelim UoM Consumer Sentiment,6,14,20,24,24,24
3637,2013-12-06 15:00:00,Consumer Credit m/m,2,10,10,10,10,10
3638,2013-12-10 07:30:00,NFIB Small Business Index,0,7,10,27,48,48
3639,2013-12-10 10:00:00,Final Wholesale Inventories m/m_JOLTS Job Openings,-2,1,1,1,1,1
3640,2013-12-11 10:30:00,Crude Oil Inventories,0,28,28,39,39,39
3641,2013-12-11 13:59:00,Federal Budget Balance,2,1,1,1,1,1
3642,2013-12-12 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,9,8,8,9,9,9
3643,2013-12-12 10:00:00,Business Inventories m/m,-2,18,18,18,18,18
3644,2013-12-12 10:30:00,Natural Gas Storage,0,5,5,5,5,5
3645,2013-12-13 08:30:00,PPI m/m_Core PPI m/m,-3,26,26,26,26,26
3646,2013-12-16 08:30:00,Empire State Manufacturing Index_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,-2,3,3,4,4,4
3647,2013-12-16 09:00:00,TIC Long-Term Purchases_Flash Manufacturing PMI,4,3,3,11,11,11
3648,2013-12-16 09:15:00,Capacity Utilization Rate_Industrial Production m/m,6,10,11,20,20,20
3649,2013-12-17 08:30:00,Core CPI m/m_CPI m/m_Current Account,3,4,4,4,4,4
3650,2013-12-17 10:00:00,NAHB Housing Market Index,2,4,4,16,16,31
3651,2013-12-18 00:00:00,Housing Starts_Housing Starts,-2,1,1,1,4,4
3652,2013-12-18 08:30:00,Building Permits_Housing Starts,2,12,22,33,40,40
3653,2013-12-18 09:00:00,Flash Services PMI,-2,10,21,24,28,28
3654,2013-12-18 10:30:00,Crude Oil Inventories,0,11,15,15,15,39
3655,2013-12-18 14:00:00,Federal Funds Rate,0,62,75,75,75,75
3656,2013-12-19 08:30:00,Unemployment Claims,-3,4,4,4,4,4
3657,2013-12-19 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m_Existing Home Sales,-6,2,3,3,3,3
3658,2013-12-19 10:30:00,Natural Gas Storage,0,14,14,14,14,14
3659,2013-12-20 08:30:00,Final GDP q/q_Final GDP Price Index q/q,2,16,18,58,71,71
3660,2013-12-23 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,1,6,6,11,17,17
3661,2013-12-23 09:55:00,Revised UoM Consumer Sentiment,0,7,19,19,19,19
3662,2013-12-24 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,10,2,2,2,2,2
3663,2013-12-24 09:00:00,HPI m/m,-1,2,2,2,12,16
3664,2013-12-24 09:59:00,Richmond Manufacturing Index,-1,4,4,15,19,20
3665,2013-12-24 10:00:00,New Home Sales,6,4,4,15,19,20
3666,2013-12-26 08:30:00,Unemployment Claims,3,3,3,3,3,3
3667,2013-12-27 10:30:00,Natural Gas Storage,0,10,10,10,10,10
3668,2013-12-27 11:00:00,Crude Oil Inventories,0,2,2,2,2,2
3669,2013-12-30 10:00:00,Pending Home Sales m/m,-6,13,18,19,19,19
3670,2013-12-31 09:00:00,S&P/CS Composite-20 HPI y/y,2,0,0,11,11,12
3671,2013-12-31 09:45:00,Chicago PMI,-2,11,21,22,22,23
3672,2013-12-31 10:00:00,CB Consumer Confidence,6,13,22,22,23,23
3673,2014-01-02 08:30:00,Unemployment Claims,-3,13,15,18,26,35
3674,2014-01-02 09:00:00,Final Manufacturing PMI,1,4,4,7,24,24
3675,2014-01-02 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,2,8,8,25,25,25
3676,2014-01-03 00:00:00,Total Vehicle Sales,-1,3,3,3,3,3
3677,2014-01-03 10:30:00,Natural Gas Storage,0,5,7,7,7,7
3678,2014-01-03 11:00:00,Crude Oil Inventories,0,4,4,4,4,4
3679,2014-01-06 09:00:00,Final Services PMI,0,24,40,53,57,57
3680,2014-01-06 10:00:00,Factory Orders m/m_ISM Non-Manufacturing PMI,-1,3,16,20,20,22
3681,2014-01-07 08:30:00,Trade Balance,6,9,9,9,9,10
3682,2014-01-08 08:15:00,ADP Non-Farm Employment Change,6,19,35,45,45,45
3683,2014-01-08 10:30:00,Crude Oil Inventories,0,4,4,4,4,4
3684,2014-01-08 15:00:00,Consumer Credit m/m,-2,10,10,10,10,10
3685,2014-01-09 08:30:00,Unemployment Claims,0,3,3,3,3,3
3686,2014-01-09 10:30:00,Natural Gas Storage,0,4,4,4,4,4
3687,2014-01-10 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,1,2,2,28,28,28
3688,2014-01-10 10:00:00,IBD/TIPP Economic Optimism_Final Wholesale Inventories m/m,0,6,6,6,6,6
3689,2014-01-13 14:00:00,Federal Budget Balance,2,9,16,16,16,16
3690,2014-01-14 07:30:00,NFIB Small Business Index,0,3,3,6,11,17
3691,2014-01-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,-7,11,11,16,22,22
3692,2014-01-14 10:00:00,Business Inventories m/m,-2,9,15,15,15,15
3693,2014-01-15 08:30:00,Empire State Manufacturing Index_PPI m/m_Core PPI m/m,1,24,24,24,24,24
3694,2014-01-15 10:30:00,Crude Oil Inventories,0,3,3,3,3,3
3695,2014-01-16 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,0,23,28,28,28,28
3696,2014-01-16 09:00:00,TIC Long-Term Purchases,-4,7,7,7,7,7
3697,2014-01-16 10:00:00,NAHB Housing Market Index_Philly Fed Manufacturing Index,-1,7,7,7,7,7
3698,2014-01-16 10:30:00,Natural Gas Storage,0,2,5,5,5,5
3699,2014-01-17 08:30:00,Building Permits_Housing Starts,0,8,8,11,11,11
3700,2014-01-17 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-4,10,17,17,17,17
3701,2014-01-17 09:55:00,Prelim UoM Consumer Sentiment,-3,2,2,2,2,2
3702,2014-01-17 10:00:00,JOLTS Job Openings,0,10,10,10,10,10
3703,2014-01-23 08:30:00,Unemployment Claims,3,23,23,38,39,42
3704,2014-01-23 09:00:00,HPI m/m_Flash Manufacturing PMI,-3,3,11,25,25,28
3705,2014-01-23 10:00:00,CB Leading Index m/m_Existing Home Sales,-6,20,21,21,24,31
3706,2014-01-23 10:30:00,Natural Gas Storage,0,1,1,4,4,11
3707,2014-01-23 11:00:00,Crude Oil Inventories,0,1,1,5,12,15
3708,2014-01-27 09:00:00,Flash Services PMI,1,12,12,15,15,15
3709,2014-01-27 10:00:00,New Home Sales,-6,12,19,19,19,19
3710,2014-01-28 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-2,8,19,19,19,19
3711,2014-01-28 09:00:00,S&P/CS Composite-20 HPI y/y,0,15,15,15,15,15
3712,2014-01-28 09:59:00,Richmond Manufacturing Index,-1,6,6,6,6,6
3713,2014-01-28 10:00:00,CB Consumer Confidence,0,6,6,6,6,6
3714,2014-01-29 10:30:00,Crude Oil Inventories,0,1,4,14,14,21
3715,2014-01-29 14:00:00,Federal Funds Rate,0,21,22,22,22,22
3716,2014-01-30 08:30:00,Unemployment Claims_Advance GDP q/q_Advance GDP Price Index q/q,-3,11,11,11,11,11
3717,2014-01-30 10:00:00,Pending Home Sales m/m,-6,5,5,5,5,5
3718,2014-01-30 10:30:00,Natural Gas Storage,0,3,3,3,3,3
3719,2014-01-31 08:30:00,Employment Cost Index q/q_Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,5,14,14,14,14,14
3720,2014-01-31 09:45:00,Chicago PMI,0,1,6,6,6,9
3721,2014-01-31 09:55:00,Revised UoM Consumer Sentiment,0,12,20,20,20,23
3722,2014-02-03 00:00:00,Total Vehicle Sales,-1,1,3,14,14,16
3723,2014-02-03 09:00:00,Final Manufacturing PMI,0,3,28,28,40,40
3724,2014-02-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,-2,9,9,24,24,24
3725,2014-02-04 10:00:00,IBD/TIPP Economic Optimism_Factory Orders m/m,-1,0,7,7,13,13
3726,2014-02-05 08:15:00,ADP Non-Farm Employment Change,-6,13,13,13,13,13
3727,2014-02-05 09:00:00,Final Services PMI,0,2,4,31,31,31
3728,2014-02-05 10:00:00,ISM Non-Manufacturing PMI,3,40,40,40,40,40
3729,2014-02-05 10:30:00,Crude Oil Inventories,0,0,2,2,2,2
3730,2014-02-06 08:30:00,Trade Balance_Unemployment Claims_Prelim Nonfarm Productivity q/q_Prelim Unit Labor Costs q/q,-8,56,69,69,69,69
3731,2014-02-06 10:30:00,Natural Gas Storage,0,3,4,4,5,5
3732,2014-02-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-2,7,7,7,7,7
3733,2014-02-07 15:00:00,Consumer Credit m/m,1,8,14,14,14,14
3734,2014-02-11 07:30:00,NFIB Small Business Index,0,3,5,5,5,5
3735,2014-02-11 10:00:00,Final Wholesale Inventories m/m_JOLTS Job Openings,1,26,34,35,35,35
3736,2014-02-12 10:30:00,Crude Oil Inventories,0,10,15,15,15,15
3737,2014-02-12 13:59:00,Federal Budget Balance,2,0,2,3,3,4
3738,2014-02-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m,-15,9,9,9,9,9
3739,2014-02-13 10:00:00,Business Inventories m/m,-2,4,4,4,4,4
3740,2014-02-13 10:30:00,Natural Gas Storage,0,3,3,3,3,5
3741,2014-02-14 08:30:00,Import Prices m/m,4,0,3,3,3,3
3742,2014-02-14 09:15:00,Capacity Utilization Rate_Industrial Production m/m,-6,8,8,8,8,8
3743,2014-02-14 09:55:00,Prelim UoM Consumer Sentiment,6,8,8,8,12,15
3744,2014-02-18 08:30:00,Empire State Manufacturing Index,-2,2,23,23,23,23
3745,2014-02-18 09:00:00,TIC Long-Term Purchases,-2,25,25,25,25,25
3746,2014-02-18 10:00:00,NAHB Housing Market Index,-2,10,10,10,10,10
3747,2014-02-19 08:30:00,PPI m/m_Core PPI m/m_Building Permits_Housing Starts,-3,9,16,16,21,21
3748,2014-02-20 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,0,22,24,29,29,29
3749,2014-02-20 09:00:00,Flash Manufacturing PMI,2,6,11,11,11,11
3750,2014-02-20 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m,-5,3,3,3,3,3
3751,2014-02-20 10:30:00,Natural Gas Storage,0,2,2,2,2,2
3752,2014-02-20 11:00:00,Crude Oil Inventories,0,0,0,0,1,13
3753,2014-02-21 10:00:00,Existing Home Sales,-3,7,7,7,7,7
3754,2014-02-24 09:00:00,Flash Services PMI,-1,1,4,5,23,23
3755,2014-02-25 09:00:00,S&P/CS Composite-20 HPI y/y_HPI m/m,0,5,11,11,11,11
3756,2014-02-25 09:59:00,Richmond Manufacturing Index,-1,1,1,5,5,5
3757,2014-02-25 10:00:00,CB Consumer Confidence,-6,1,1,5,5,5
3758,2014-02-26 10:00:00,New Home Sales,6,5,5,5,5,5
3759,2014-02-26 10:30:00,Crude Oil Inventories,0,1,1,1,5,6
3760,2014-02-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Durable Goods Orders m/m,1,22,22,31,60,71
3761,2014-02-27 10:30:00,Natural Gas Storage,0,5,38,49,49,49
3762,2014-02-28 08:30:00,Prelim GDP q/q_Prelim GDP Price Index q/q,-2,11,20,20,20,20
3763,2014-02-28 09:45:00,Chicago PMI,3,1,2,11,16,16
3764,2014-02-28 09:55:00,Revised UoM Consumer Sentiment,0,9,19,19,24,24
3765,2014-02-28 10:00:00,Pending Home Sales m/m,0,10,19,19,24,24
3766,2014-03-03 00:00:00,Total Vehicle Sales,0,7,8,15,15,15
3767,2014-03-03 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,1,7,7,7,7,7
3768,2014-03-03 09:00:00,Final Manufacturing PMI,1,0,0,0,0,0
3769,2014-03-03 10:00:00,Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,5,0,7,11,11,11
3770,2014-03-04 10:00:00,IBD/TIPP Economic Optimism,-1,0,0,0,0,0
3771,2014-03-05 08:15:00,ADP Non-Farm Employment Change,-6,1,1,1,7,7
3772,2014-03-05 09:00:00,Final Services PMI,1,8,19,29,29,29
3773,2014-03-05 09:57:00,ISM Non-Manufacturing PMI,-3,4,14,14,14,14
3774,2014-03-05 10:30:00,Crude Oil Inventories,0,12,12,12,12,12
3775,2014-03-06 08:30:00,Unemployment Claims_Revised Nonfarm Productivity q/q_Revised Unit Labor Costs q/q,6,78,90,100,104,119
3776,2014-03-06 10:00:00,Factory Orders m/m,-4,2,5,15,30,30
3777,2014-03-06 10:30:00,Natural Gas Storage,0,9,19,34,34,34
3778,2014-03-07 08:30:00,Trade Balance_Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,5,6,6,6,6,6
3779,2014-03-07 15:00:00,Consumer Credit m/m,-2,3,3,10,10,10
3780,2014-03-11 07:30:00,NFIB Small Business Index,-1,9,13,14,19,29
3781,2014-03-11 10:00:00,Final Wholesale Inventories m/m_JOLTS Job Openings,-5,4,7,14,14,14
3782,2014-03-12 10:30:00,Crude Oil Inventories,0,3,13,23,26,26
3783,2014-03-13 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_Import Prices m/m,4,7,9,14,14,14
3784,2014-03-13 10:00:00,Business Inventories m/m,0,5,5,5,5,5
3785,2014-03-13 10:30:00,Natural Gas Storage,0,5,5,5,5,5
3786,2014-03-13 13:52:00,Federal Budget Balance,2,3,3,3,7,16
3787,2014-03-14 08:30:00,PPI m/m_Core PPI m/m,-5,9,9,54,54,54
3788,2014-03-14 09:55:00,Prelim UoM Consumer Sentiment,-3,24,24,24,24,24
3789,2014-03-17 08:30:00,Empire State Manufacturing Index,-2,9,12,45,45,45
3790,2014-03-17 09:15:00,Capacity Utilization Rate_Industrial Production m/m,4,38,43,43,43,43
3791,2014-03-17 10:00:00,NAHB Housing Market Index,-2,8,8,8,8,8
3792,2014-03-18 08:30:00,Core CPI m/m_Building Permits_CPI m/m_Housing Starts,5,3,3,3,3,3
3793,2014-03-18 09:00:00,TIC Long-Term Purchases,-2,5,5,5,10,11
3794,2014-03-19 08:30:00,Current Account,2,0,0,0,0,0
3795,2014-03-19 10:30:00,Crude Oil Inventories,0,8,8,10,15,19
3796,2014-03-19 14:00:00,Federal Funds Rate,0,0,0,0,0,0
3797,2014-03-20 08:30:00,Unemployment Claims,3,11,16,17,23,29
3798,2014-03-20 10:00:00,Philly Fed Manufacturing Index_CB Leading Index m/m_Existing Home Sales,0,18,24,25,32,32
3799,2014-03-20 10:30:00,Natural Gas Storage,0,8,8,14,16,16
3800,2014-03-24 09:45:00,Flash Manufacturing PMI,0,0,1,1,10,41
3801,2014-03-25 09:00:00,S&P/CS Composite-20 HPI y/y_HPI m/m,-2,1,1,9,13,20
3802,2014-03-25 09:59:00,Richmond Manufacturing Index,-1,11,14,18,25,59
3803,2014-03-25 10:00:00,New Home Sales_CB Consumer Confidence,-3,11,14,18,25,59
3804,2014-03-26 08:30:00,Core Durable Goods Orders m/m_Durable Goods Orders m/m,-3,3,3,3,3,11
3805,2014-03-26 09:45:00,Flash Services PMI,2,1,1,1,11,12
3806,2014-03-26 10:30:00,Crude Oil Inventories,0,8,8,20,20,21
3807,2014-03-27 08:30:00,Unemployment Claims_Final GDP q/q_Final GDP Price Index q/q,1,14,14,23,23,23
3808,2014-03-27 10:00:00,Pending Home Sales m/m,-6,8,8,8,8,8
3809,2014-03-27 10:30:00,Natural Gas Storage,0,0,0,0,0,0
3810,2014-03-28 08:30:00,Core PCE Price Index m/m_Personal Spending m/m_Personal Income m/m,-3,24,36,39,39,39
3811,2014-03-28 09:55:00,Revised UoM Consumer Sentiment,-2,17,17,17,17,17
3812,2014-03-31 09:45:00,Chicago PMI,-2,21,21,21,21,21
3813,2014-04-01 01:00:00,Total Vehicle Sales,1,1,1,8,21,24
3814,2014-04-01 09:45:00,Final Manufacturing PMI,-1,2,2,9,9,9
3815,2014-04-01 10:00:00,IBD/TIPP Economic Optimism_Construction Spending m/m_ISM Manufacturing PMI_ISM Manufacturing Prices,-3,1,1,14,14,14
3816,2014-04-02 08:15:00,ADP Non-Farm Employment Change,3,6,9,9,9,9
3817,2014-04-02 10:00:00,Factory Orders m/m,0,1,1,1,1,1
3818,2014-04-02 10:30:00,Crude Oil Inventories,0,1,1,1,1,1
3819,2014-04-03 08:30:00,Trade Balance_Unemployment Claims,-6,4,4,4,4,4
3820,2014-04-03 09:45:00,Final Services PMI,0,1,1,1,1,1
3821,2014-04-03 10:00:00,ISM Non-Manufacturing PMI,-3,3,7,7,8,8
3822,2014-04-03 10:30:00,Natural Gas Storage,0,11,11,11,12,12
3823,2014-04-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-5,41,41,41,41,41
3824,2014-04-07 15:00:00,Consumer Credit m/m,1,3,5,5,5,5
3825,2014-04-08 07:30:00,NFIB Small Business Index,1,2,19,29,29,29
