,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
2477,7,AUD,2015-06-08 00:00:00,,,High,NAB Business Confidence,3,,9:30pm
2478,0.0%,AUD,2015-06-08 00:00:00,,,Medium,ANZ Job Advertisements m/m,2.5%,better,9:30pm
2479,1.0%,AUD,2015-06-08 00:00:00,-1.8%,better,Medium,Home Loans m/m,1.5%,,9:30pm
2480,1.2%,CNY,2015-06-08 00:00:00,1.3%,worse,High,CPI y/y,1.5%,,9:30pm
2481,-4.6%,CNY,2015-06-08 00:00:00,-4.5%,,Medium,PPI y/y,-4.6%,,9:30pm
2482,41.4,JPY,2015-06-09 00:00:00,41.9,worse,Low,Consumer Confidence,41.5,,1:00am
2483,3.3%,CHF,2015-06-09 00:00:00,3.3%,,Low,Unemployment Rate,3.3%,,1:45am
2484,15.0%,JPY,2015-06-09 00:00:00,,,Low,Prelim Machine Tool Orders y/y,10.5%,,1:59am
2485,-59.8B,EUR,2015-06-09 00:00:00,,,Low,French Gov Budget Balance,-26.3B,,2:45am
2486,0.2%,CHF,2015-06-09 00:00:00,0.1%,better,Medium,CPI m/m,-0.2%,,3:15am
2487,-8.6B,GBP,2015-06-09 00:00:00,-10.0B,better,Medium,Goods Trade Balance,-10.7B,worse,4:30am
2488,0.4%,EUR,2015-06-09 00:00:00,0.4%,,Low,Revised GDP q/q,0.4%,,5:00am
2489,98.3,USD,2015-06-09 00:00:00,97.1,better,Low,NFIB Small Business Index,96.9,,6:00am
2490,5.38M,USD,2015-06-09 00:00:00,5.03M,better,Medium,JOLTS Job Openings,5.11M,better,10:00am
2491,0.4%,USD,2015-06-09 00:00:00,0.2%,worse,Low,Final Wholesale Inventories m/m,0.2%,worse,10:00am
2492,3.8%,JPY,2015-06-09 00:00:00,-2.0%,better,Medium,Core Machinery Orders m/m,2.9%,,7:50pm
2493,-2.1%,JPY,2015-06-09 00:00:00,-2.2%,,Low,PPI y/y,-2.1%,,7:50pm
2494,-6.9%,AUD,2015-06-09 00:00:00,,,Medium,Westpac Consumer Sentiment,6.4%,,8:30pm
2495,,AUD,2015-06-09 00:00:00,,,High,RBA Gov Stevens Speaks,,,10:50pm
2496,-0.9%,EUR,2015-06-10 00:00:00,0.4%,worse,Low,French Industrial Production m/m,0.0%,better,2:45am
2497,-0.3%,EUR,2015-06-10 00:00:00,0.3%,worse,Low,Italian Industrial Production m/m,0.5%,better,4:00am
2498,-0.4%,GBP,2015-06-10 00:00:00,0.1%,worse,High,Manufacturing Production m/m,0.4%,,4:30am
2499,0.4%,GBP,2015-06-10 00:00:00,0.1%,better,Low,Industrial Production m/m,0.6%,better,4:30am
2500,0.6%,GBP,2015-06-10 00:00:00,,,Medium,NIESR GDP Estimate,0.5%,better,10:00am
2501,-6.8M,USD,2015-06-10 00:00:00,-1.5M,,Medium,Crude Oil Inventories,-1.9M,,10:30am
2502,2.46|2.7,USD,2015-06-10 00:00:00,,,Low,10-y Bond Auction,2.24|2.7,,1:01pm
2503,-82.4B,USD,2015-06-10 00:00:00,-97.4B,better,Low,Federal Budget Balance,156.7B,,2:00pm
2504,,GBP,2015-06-10 00:00:00,,,High,BOE Gov Carney Speaks,,,4:00pm
2505,3.25%,NZD,2015-06-10 00:00:00,3.50%,worse,High,Official Cash Rate,3.50%,,5:00pm
2506,,NZD,2015-06-10 00:00:00,,,High,RBNZ Rate Statement,,,5:00pm
2507,,NZD,2015-06-10 00:00:00,,,Medium,RBNZ Monetary Policy Statement,,,5:00pm
2508,,NZD,2015-06-10 00:00:00,,,High,RBNZ Press Conference,,,5:05pm
2509,34%,GBP,2015-06-10 00:00:00,35%,worse,Low,RICS House Price Balance,32%,worse,7:01pm
2510,-6.0,JPY,2015-06-10 00:00:00,3.2,worse,Medium,BSI Manufacturing Index,2.4,,7:50pm
2511,3.0%,AUD,2015-06-10 00:00:00,,,Medium,MI Inflation Expectations,3.6%,,9:00pm
2512,42.0K,AUD,2015-06-10 00:00:00,12.1K,better,High,Employment Change,-13.7K,worse,9:30pm
2513,6.0%,AUD,2015-06-10 00:00:00,6.2%,better,High,Unemployment Rate,6.1%,better,9:30pm
2514,6.1%,CNY,2015-06-11 00:00:00,6.0%,,High,Industrial Production y/y,5.9%,,1:30am
2515,11.4%,CNY,2015-06-11 00:00:00,11.7%,worse,Medium,Fixed Asset Investment ytd/y,12.0%,,1:30am
2516,10.1%,CNY,2015-06-11 00:00:00,10.1%,,Low,Retail Sales y/y,10.0%,,1:30am
2517,0.0%,EUR,2015-06-11 00:00:00,-0.1%,better,Low,French Final Private Payrolls q/q,-0.1%,,1:30am
2518,0.2%,EUR,2015-06-11 00:00:00,0.3%,worse,Low,French Final CPI m/m,0.1%,,2:45am
2519,901B,CNY,2015-06-11 00:00:00,860B,better,Medium,New Loans,708B,,3:04am
2520,10.8%,CNY,2015-06-11 00:00:00,10.6%,,Low,M2 Money Supply y/y,10.1%,,3:04am
2521,2.86|1.6,GBP,2015-06-11 00:00:00,,,Low,30-y Bond Auction,2.34|1.4,,5:35am
2522,0.1%,CAD,2015-06-11 00:00:00,0.2%,worse,Medium,NHPI m/m,0.0%,,8:30am
2523,82.7%,CAD,2015-06-11 00:00:00,83.1%,worse,Low,Capacity Utilization Rate,83.5%,,8:30am
2524,1.0%,USD,2015-06-11 00:00:00,0.7%,better,High,Core Retail Sales m/m,0.1%,,8:30am
2525,1.2%,USD,2015-06-11 00:00:00,1.1%,better,High,Retail Sales m/m,0.2%,better,8:30am
2526,279K,USD,2015-06-11 00:00:00,277K,,High,Unemployment Claims,277K,,8:30am
2527,1.3%,USD,2015-06-11 00:00:00,0.9%,better,Medium,Import Prices m/m,-0.2%,,8:30am
2528,0.4%,USD,2015-06-11 00:00:00,0.2%,worse,Medium,Business Inventories m/m,0.1%,,10:00am
2529,,CAD,2015-06-11 00:00:00,,,Low,BOC Financial System Review,,,10:30am
2530,111B,USD,2015-06-11 00:00:00,114B,,Low,Natural Gas Storage,132B,,10:30am
2531,,CAD,2015-06-11 00:00:00,,,High,BOC Gov Poloz Speaks,,,11:15am
2532,3.14|2.5,USD,2015-06-11 00:00:00,,,Low,30-y Bond Auction,3.04|2.2,,1:01pm
2533,51.5,NZD,2015-06-11 00:00:00,,,Medium,Business NZ Manufacturing Index,51.7,,6:30pm
2534,0.4%,NZD,2015-06-11 00:00:00,,,Low,FPI m/m,-0.3%,,6:45pm
2535,1.2%,JPY,2015-06-12 00:00:00,1.0%,better,Low,Revised Industrial Production m/m,1.0%,,12:30am
2536,-0.2%,JPY,2015-06-12 00:00:00,0.4%,worse,Low,Tertiary Industry Activity m/m,-1.0%,,12:35am
2537,0.5%,EUR,2015-06-12 00:00:00,0.3%,better,Low,German WPI m/m,0.4%,,2:00am
2538,-0.8%,GBP,2015-06-12 00:00:00,0.1%,worse,Low,Construction Output m/m,1.4%,worse,4:30am
2539,0.1%,EUR,2015-06-12 00:00:00,0.4%,worse,Low,Industrial Production m/m,-0.4%,worse,5:00am
2540,0.5%,USD,2015-06-12 00:00:00,0.4%,better,High,PPI m/m,-0.4%,,8:30am
2541,0.1%,USD,2015-06-12 00:00:00,0.1%,,Medium,Core PPI m/m,-0.2%,,8:30am
2542,94.6,USD,2015-06-12 00:00:00,91.3,better,High,Prelim UoM Consumer Sentiment,90.7,better,10:00am
2543,2.7%,USD,2015-06-12 00:00:00,,,Low,Prelim UoM Inflation Expectations,2.8%,,10:00am
2544,,NZD,2015-05-31 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2545,52.3,AUD,2015-05-31 00:00:00,,,Low,AIG Manufacturing Index,48.0,,7:12pm
2546,7.3%,JPY,2015-05-31 00:00:00,-0.1%,better,Low,Capital Spending q/y,2.8%,,7:50pm
2547,0.3%,AUD,2015-05-31 00:00:00,,,Low,MI Inflation Gauge m/m,0.3%,,8:24pm
2548,50.2,CNY,2015-05-31 00:00:00,50.2,,High,Manufacturing PMI,50.1,,8:58pm
2549,53.2,CNY,2015-05-31 00:00:00,,,Medium,Non-Manufacturing PMI,53.4,,9:00pm
2550,-4.4%,AUD,2015-05-31 00:00:00,-1.7%,worse,High,Building Approvals m/m,2.9%,,9:30pm
2551,0.2%,AUD,2015-05-31 00:00:00,0.1%,,Low,Company Operating Profits q/q,-0.4%,worse,9:30pm
2552,50.9,JPY,2015-05-31 00:00:00,50.9,,Low,Final Manufacturing PMI,50.9,,9:35pm
2553,49.2,CNY,2015-05-31 00:00:00,49.2,,High,Caixin Manufacturing PMI,49.1,,9:45pm
2554,0.1%,EUR,2015-06-01 00:00:00,0.0%,better,Medium,German Prelim CPI m/m,0.0%,better,12:00am
2555,-19.5%,AUD,2015-06-01 00:00:00,,,Low,Commodity Prices y/y,-20.7%,,2:30am
2556,55.8,EUR,2015-06-01 00:00:00,54.4,better,Medium,Spanish Manufacturing PMI,54.2,,3:15am
2557,49.4,CHF,2015-06-01 00:00:00,47.2,better,Low,Manufacturing PMI,47.9,,3:30am
2558,54.8,EUR,2015-06-01 00:00:00,53.1,better,Medium,Italian Manufacturing PMI,53.8,,3:45am
2559,49.4,EUR,2015-06-01 00:00:00,49.3,,Low,French Final Manufacturing PMI,49.3,,3:50am
2560,51.1,EUR,2015-06-01 00:00:00,51.4,,Medium,German Final Manufacturing PMI,51.4,,3:55am
2561,52.2,EUR,2015-06-01 00:00:00,52.3,,Low,Final Manufacturing PMI,52.3,,4:00am
2562,52.0,GBP,2015-06-01 00:00:00,52.7,worse,High,Manufacturing PMI,51.8,,4:30am
2563,0.1%,USD,2015-06-01 00:00:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,8:30am
2564,0.0%,USD,2015-06-01 00:00:00,0.2%,worse,Medium,Personal Spending m/m,0.5%,better,8:30am
2565,0.4%,USD,2015-06-01 00:00:00,0.3%,better,Low,Personal Income m/m,0.0%,,8:30am
2566,49.8,CAD,2015-06-01 00:00:00,,,Low,Manufacturing PMI,49.0,,9:30am
2567,,USD,2015-06-01 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,9:30am
2568,54.0,USD,2015-06-01 00:00:00,54.2,,Low,Final Manufacturing PMI,53.8,,9:45am
2569,52.8,USD,2015-06-01 00:00:00,51.9,better,High,ISM Manufacturing PMI,51.5,,10:00am
2570,2.2%,USD,2015-06-01 00:00:00,0.7%,better,Low,Construction Spending m/m,0.5%,better,10:00am
2571,49.5,USD,2015-06-01 00:00:00,43.0,better,Low,ISM Manufacturing Prices,40.5,,10:00am
2572,1.5%,NZD,2015-06-01 00:00:00,1.6%,,Medium,Overseas Trade Index q/q,-2.3%,worse,6:45pm
2573,35.6%,JPY,2015-06-01 00:00:00,34.3%,better,Low,Monetary Base y/y,35.2%,,7:50pm
2574,-10.7B,AUD,2015-06-01 00:00:00,-10.9B,,Medium,Current Account,-10.2B,worse,9:30pm
2575,0.9%,JPY,2015-06-01 00:00:00,0.4%,better,Medium,Average Cash Earnings y/y,0.0%,worse,9:30pm
2576,0.45|2.7,JPY,2015-06-01 00:00:00,,,Low,10-y Bond Auction,0.43|2.2,,11:45pm
2577,2.00%,AUD,2015-06-02 00:00:00,2.00%,,High,Cash Rate,2.00%,,12:30am
2578,,AUD,2015-06-02 00:00:00,,,High,RBA Rate Statement,,,12:30am
2579,,EUR,2015-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
2580,-118.0K,EUR,2015-06-02 00:00:00,-115.4K,,Medium,Spanish Unemployment Change,-118.9K,,3:00am
2581,-6K,EUR,2015-06-02 00:00:00,-10K,worse,Medium,German Unemployment Change,-9K,,3:55am
2582,55.9,GBP,2015-06-02 00:00:00,55.1,better,High,Construction PMI,54.2,,4:30am
2583,2.9B,GBP,2015-06-02 00:00:00,2.3B,better,Medium,Net Lending to Individuals m/m,3.3B,better,4:30am
2584,0.4%,GBP,2015-06-02 00:00:00,0.4%,,Low,M4 Money Supply m/m,0.3%,,4:30am
2585,68K,GBP,2015-06-02 00:00:00,64K,better,Low,Mortgage Approvals,62K,,4:30am
2586,0.3%,EUR,2015-06-02 00:00:00,0.2%,better,Medium,CPI Flash Estimate y/y,0.0%,,5:00am
2587,0.9%,EUR,2015-06-02 00:00:00,0.7%,better,Medium,Core CPI Flash Estimate y/y,0.6%,,5:00am
2588,-0.1%,EUR,2015-06-02 00:00:00,0.1%,worse,Low,PPI m/m,0.2%,,5:00am
2589,2.02|1.2,GBP,2015-06-02 00:00:00,,,Low,10-y Bond Auction,1.88|1.5,,5:38am
2590,,USD,2015-06-02 00:00:00,,,Medium,FOMC Member Brainard Speaks,,,10:00am
2591,-0.4%,USD,2015-06-02 00:00:00,0.0%,worse,Medium,Factory Orders m/m,2.2%,,10:00am
2592,48.1,USD,2015-06-02 00:00:00,49.8,worse,Low,IBD/TIPP Economic Optimism,49.7,,10:00am
2593,-4.3%,NZD,2015-06-02 00:00:00,,,High,GDT Price Index,-2.2%,,10:08am
2594,17.8M,USD,2015-06-02 00:00:00,17.0M,better,Low,Total Vehicle Sales,16.5M,,12:00am
2595,-1.9%,GBP,2015-06-02 00:00:00,,,Low,BRC Shop Price Index y/y,-1.9%,,7:01pm
2596,49.6,AUD,2015-06-02 00:00:00,,,Low,AIG Services Index,49.7,,7:30pm
2597,-4.7%,NZD,2015-06-02 00:00:00,,,Low,ANZ Commodity Prices m/m,-7.4%,,9:00pm
2598,0.9%,AUD,2015-06-02 00:00:00,0.7%,better,High,GDP q/q,0.5%,,9:30pm
2599,53.5,CNY,2015-06-02 00:00:00,53.3,,Medium,Caixin Services PMI,52.9,,9:45pm
2600,0.3%,GBP,2015-06-03 00:00:00,0.4%,,Low,Nationwide HPI m/m,1.0%,,1:57am
2601,58.4,EUR,2015-06-03 00:00:00,59.5,worse,Medium,Spanish Services PMI,60.3,,3:15am
2602,52.5,EUR,2015-06-03 00:00:00,52.8,,Medium,Italian Services PMI,53.1,,3:45am
2603,52.8,EUR,2015-06-03 00:00:00,51.6,better,Low,French Final Services PMI,51.6,,3:50am
2604,53.0,EUR,2015-06-03 00:00:00,52.9,,Medium,German Final Services PMI,52.9,,3:55am
2605,53.8,EUR,2015-06-03 00:00:00,53.3,better,Low,Final Services PMI,53.3,,4:00am
2606,12.4%,EUR,2015-06-03 00:00:00,12.8%,better,Low,Italian Monthly Unemployment Rate,12.6%,better,4:00am
2607,12.4%,EUR,2015-06-03 00:00:00,12.9%,better,Low,Italian Quarterly Unemployment Rate,12.7%,better,4:00am
2608,56.5,GBP,2015-06-03 00:00:00,59.2,worse,High,Services PMI,59.5,,4:30am
2609,0.7%,EUR,2015-06-03 00:00:00,0.7%,,Medium,Retail Sales m/m,-0.6%,better,5:00am
2610,11.1%,EUR,2015-06-03 00:00:00,11.2%,better,Medium,Unemployment Rate,11.2%,better,5:00am
2611,0.05%,EUR,2015-06-03 00:00:00,0.05%,,High,Main Refinancing Rate,0.05%,,7:45am
2612,201K,USD,2015-06-03 00:00:00,198K,,High,ADP Non-Farm Employment Change,165K,,8:15am
2613,-3.0B,CAD,2015-06-03 00:00:00,-2.1B,worse,High,Trade Balance,-3.9B,worse,8:30am
2614,,EUR,2015-06-03 00:00:00,,,High,ECB Press Conference,,,8:30am
2615,-40.9B,USD,2015-06-03 00:00:00,-43.9B,better,High,Trade Balance,-50.6B,better,8:30am
2616,56.2,USD,2015-06-03 00:00:00,56.5,,Low,Final Services PMI,56.4,,9:45am
2617,55.7,USD,2015-06-03 00:00:00,57.1,worse,High,ISM Non-Manufacturing PMI,57.8,,10:00am
2618,-1.9M,USD,2015-06-03 00:00:00,-1.9M,,Medium,Crude Oil Inventories,-2.8M,,10:30am
2619,,USD,2015-06-03 00:00:00,,,Low,Beige Book,,,2:00pm
2620,,USD,2015-06-03 00:00:00,,,Medium,FOMC Member Evans Speaks,,,2:15pm
2621,0.0%,AUD,2015-06-03 00:00:00,0.4%,worse,High,Retail Sales m/m,0.2%,worse,9:30pm
2622,-3.89B,AUD,2015-06-03 00:00:00,-2.17B,worse,High,Trade Balance,-1.23B,better,9:30pm
2623,1.53|3.1,JPY,2015-06-03 00:00:00,,,Low,30-y Bond Auction,1.51|2.7,,11:45pm
2624,-0.1%,GBP,2015-06-04 00:00:00,0.2%,worse,Medium,Halifax HPI m/m,1.6%,,3:00am
2625,51.4,EUR,2015-06-04 00:00:00,,,Low,Retail PMI,49.5,,4:10am
2626,1.28|1.8,EUR,2015-06-04 00:00:00,,,Low,French 10-y Bond Auction,0.98|1.7,,5:00am
2627,0.50%,GBP,2015-06-04 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
2628,375B,GBP,2015-06-04 00:00:00,375B,,Medium,Asset Purchase Facility,375B,,7:00am
2629,-22.5%,USD,2015-06-04 00:00:00,,,Low,Challenger Job Cuts y/y,52.8%,,7:30am
2630,276K,USD,2015-06-04 00:00:00,280K,,High,Unemployment Claims,284K,,8:30am
2631,-3.1%,USD,2015-06-04 00:00:00,-2.8%,better,Medium,Revised Nonfarm Productivity q/q,-1.9%,,8:30am
2632,6.7%,USD,2015-06-04 00:00:00,5.8%,better,Low,Revised Unit Labor Costs q/q,5.0%,,8:30am
2633,62.3,CAD,2015-06-04 00:00:00,55.1,better,High,Ivey PMI,58.2,,10:00am
2634,132B,USD,2015-06-04 00:00:00,119B,,Low,Natural Gas Storage,112B,,10:30am
2635,,USD,2015-06-04 00:00:00,,,Low,FOMC Member Tarullo Speaks,,,12:00pm
2636,47.8,AUD,2015-06-04 00:00:00,,,Low,AIG Construction Index,47.0,,7:30pm
2637,107.2%,JPY,2015-06-05 00:00:00,107.3%,,Low,Leading Indicators,106.0%,better,1:00am
2638,1.4%,EUR,2015-06-05 00:00:00,0.6%,better,Medium,German Factory Orders m/m,1.1%,better,2:00am
2639,-3.0B,EUR,2015-06-05 00:00:00,-4.0B,better,Low,French Trade Balance,-4.4B,better,2:45am
2640,518B,CHF,2015-06-05 00:00:00,,,Medium,Foreign Currency Reserves,522B,,3:00am
2641,2.2%,GBP,2015-06-05 00:00:00,,,Low,Consumer Inflation Expectations,1.9%,,4:30am
2642,,All,2015-06-05 00:00:00,,,High,OPEC Meetings,,,12:00am
2643,58.9K,CAD,2015-06-05 00:00:00,10.2K,better,High,Employment Change,-19.7K,,8:30am
2644,6.8%,CAD,2015-06-05 00:00:00,6.8%,,High,Unemployment Rate,6.8%,,8:30am
2645,-0.1%,CAD,2015-06-05 00:00:00,0.2%,better,Medium,Labor Productivity q/q,0.3%,worse,8:30am
2646,280K,USD,2015-06-05 00:00:00,222K,better,High,Non-Farm Employment Change,221K,,8:30am
2647,5.5%,USD,2015-06-05 00:00:00,5.4%,worse,High,Unemployment Rate,5.4%,,8:30am
2648,0.3%,USD,2015-06-05 00:00:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,,8:30am
2649,,USD,2015-06-05 00:00:00,,,High,FOMC Member Dudley Speaks,,,12:30pm
2650,20.5B,USD,2015-06-05 00:00:00,16.5B,better,Low,Consumer Credit m/m,21.3B,better,3:00pm
2651,-0.21T,JPY,2015-05-24 00:00:00,-0.38T,better,Medium,Trade Balance,0.01T,,7:50pm
2652,,JPY,2015-05-25 00:00:00,,,Low,BOJ Monthly Report,,,1:00am
2653,,CHF,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2654,,EUR,2015-05-25 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
2655,,EUR,2015-05-25 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
2656,,GBP,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2657,,USD,2015-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2658,,USD,2015-05-25 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,11:00am
2659,123M,NZD,2015-05-25 00:00:00,105M,better,High,Trade Balance,754M,better,6:45pm
2660,0.7%,JPY,2015-05-25 00:00:00,0.6%,better,Low,SPPI y/y,3.1%,worse,7:50pm
2661,4.23M,CHF,2015-05-26 00:00:00,4.21M,,Medium,Employment Level,4.23M,,3:15am
2662,51,GBP,2015-05-26 00:00:00,18,better,Low,CBI Realized Sales,12,,6:00am
2663,0.5%,USD,2015-05-26 00:00:00,0.5%,,High,Core Durable Goods Orders m/m,0.3%,better,8:30am
2664,-0.5%,USD,2015-05-26 00:00:00,-0.4%,,Medium,Durable Goods Orders m/m,4.7%,better,8:30am
2665,0.3%,USD,2015-05-26 00:00:00,0.7%,worse,Low,HPI m/m,0.6%,worse,9:00am
2666,5.0%,USD,2015-05-26 00:00:00,4.6%,better,Low,S&P/CS Composite-20 HPI y/y,5.0%,,9:00am
2667,56.4,USD,2015-05-26 00:00:00,57.0,worse,Low,Flash Services PMI,57.4,worse,9:45am
2668,1,USD,2015-05-26 00:00:00,0,better,Low,Richmond Manufacturing Index,-3,,9:59am
2669,95.4,USD,2015-05-26 00:00:00,95.2,,High,CB Consumer Confidence,94.3,worse,10:00am
2670,517K,USD,2015-05-26 00:00:00,501K,better,Medium,New Home Sales,484K,better,10:00am
2671,,USD,2015-05-26 00:00:00,,,Medium,FOMC Member Fischer Speaks,,,12:30pm
2672,,JPY,2015-05-26 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
2673,,USD,2015-05-26 00:00:00,,,Medium,FOMC Member Lacker Speaks,,,8:10pm
2674,0.1%,AUD,2015-05-26 00:00:00,,,Low,MI Leading Index m/m,-0.3%,,8:30pm
2675,,AUD,2015-05-26 00:00:00,,,Medium,RBA Deputy Gov Lowe Speaks,,,8:45pm
2676,-2.4%,AUD,2015-05-26 00:00:00,-1.5%,worse,Medium,Construction Work Done q/q,-0.6%,worse,9:30pm
2677,1.25,CHF,2015-05-27 00:00:00,,,Low,UBS Consumption Indicator,1.34,,2:00am
2678,10.2,EUR,2015-05-27 00:00:00,10.0,better,Medium,German GfK Consumer Climate,10.1,,2:00am
2679,,All,2015-05-27 00:00:00,,,High,G7 Meetings,,,12:00am
2680,1.18|1.1,EUR,2015-05-27 00:00:00,,,Low,German 30-y Bond Auction,1.07|1.3,,5:33am
2681,-4.9,EUR,2015-05-27 00:00:00,-5.7,better,Low,Belgian NBB Business Climate,-6.2,,9:00am
2682,,CAD,2015-05-27 00:00:00,,,High,BOC Rate Statement,,,10:00am
2683,0.75%,CAD,2015-05-27 00:00:00,0.75%,,High,Overnight Rate,0.75%,,10:00am
2684,5.0%,JPY,2015-05-27 00:00:00,5.3%,worse,Medium,Retail Sales y/y,-9.7%,,7:50pm
2685,-4.4%,AUD,2015-05-27 00:00:00,-2.3%,worse,High,Private Capital Expenditure q/q,-1.7%,better,9:30pm
2686,2.86B,CHF,2015-05-28 00:00:00,2.77B,better,Medium,Trade Balance,2.50B,,2:00am
2687,0.6%,EUR,2015-05-28 00:00:00,0.5%,better,Low,German Import Prices m/m,1.0%,,2:00am
2688,,USD,2015-05-28 00:00:00,,,Medium,FOMC Member Williams Speaks,,,2:20am
2689,,EUR,2015-05-28 00:00:00,,,Low,ECB Financial Stability Review,,,4:00am
2690,0.3%,GBP,2015-05-28 00:00:00,0.4%,worse,High,Second Estimate GDP q/q,0.3%,,4:30am
2691,1.7%,GBP,2015-05-28 00:00:00,1.2%,better,Medium,Prelim Business Investment q/q,-0.9%,better,4:30am
2692,42.1K,GBP,2015-05-28 00:00:00,39.2K,better,Low,High Street Lending,39.2K,,4:30am
2693,0.4%,GBP,2015-05-28 00:00:00,0.5%,worse,Low,Index of Services 3m/3m,0.7%,,4:30am
2694,,All,2015-05-28 00:00:00,,,High,G7 Meetings,,,12:00am
2695,1.83|1.4,EUR,2015-05-28 00:00:00,,,Low,Italian 10-y Bond Auction,1.40|1.6,,5:20am
2696,-17.5B,CAD,2015-05-28 00:00:00,-18.6B,better,Medium,Current Account,-13.1B,better,8:30am
2697,3.8%,CAD,2015-05-28 00:00:00,1.7%,better,Medium,RMPI m/m,-1.5%,worse,8:30am
2698,-6.0%,CAD,2015-05-28 00:00:00,,,Low,Corporate Profits q/q,-2.8%,,8:30am
2699,-0.9%,CAD,2015-05-28 00:00:00,-0.1%,worse,Low,IPPI m/m,0.2%,worse,8:30am
2700,282K,USD,2015-05-28 00:00:00,271K,worse,High,Unemployment Claims,275K,,8:30am
2701,3.4%,USD,2015-05-28 00:00:00,0.8%,better,Medium,Pending Home Sales m/m,1.2%,,10:00am
2702,112B,USD,2015-05-28 00:00:00,95B,,Low,Natural Gas Storage,92B,,10:30am
2703,-2.8M,USD,2015-05-28 00:00:00,-1.5M,,Medium,Crude Oil Inventories,-2.7M,,11:00am
2704,1,GBP,2015-05-28 00:00:00,4,worse,Low,GfK Consumer Confidence,4,,6:08pm
2705,-1.7%,NZD,2015-05-28 00:00:00,,,Medium,Building Consents m/m,10.3%,worse,6:45pm
2706,-1.3%,JPY,2015-05-28 00:00:00,3.1%,worse,Medium,Household Spending y/y,-10.6%,,7:30pm
2707,0.2%,JPY,2015-05-28 00:00:00,0.2%,,Medium,Tokyo Core CPI y/y,0.4%,,7:30pm
2708,0.3%,JPY,2015-05-28 00:00:00,0.2%,better,Low,National Core CPI y/y,2.2%,,7:30pm
2709,3.3%,JPY,2015-05-28 00:00:00,3.4%,better,Low,Unemployment Rate,3.4%,,7:30pm
2710,1.0%,JPY,2015-05-28 00:00:00,0.9%,better,Low,Prelim Industrial Production m/m,-0.8%,worse,7:50pm
2711,0.6%,AUD,2015-05-28 00:00:00,,,Low,HIA New Home Sales m/m,4.4%,,9:00pm
2712,15.7,NZD,2015-05-28 00:00:00,,,High,ANZ Business Confidence,30.2,,9:00pm
2713,0.3%,AUD,2015-05-28 00:00:00,0.5%,worse,Low,Private Sector Credit m/m,0.5%,,9:30pm
2714,0.4%,JPY,2015-05-29 00:00:00,0.3%,,Low,Housing Starts y/y,0.7%,,1:00am
2715,-0.2%,CHF,2015-05-29 00:00:00,0.0%,worse,Medium,GDP q/q,0.5%,worse,1:45am
2716,1.7%,EUR,2015-05-29 00:00:00,1.1%,better,Medium,German Retail Sales m/m,-1.4%,better,2:00am
2717,0.1%,EUR,2015-05-29 00:00:00,0.4%,worse,Low,French Consumer Spending m/m,-0.7%,worse,2:45am
2718,93.1,CHF,2015-05-29 00:00:00,90.1,better,Medium,KOF Economic Barometer,89.8,better,3:00am
2719,-0.2%,EUR,2015-05-29 00:00:00,-0.5%,better,Medium,Spanish Flash CPI y/y,-0.6%,,3:00am
2720,5.3%,EUR,2015-05-29 00:00:00,4.9%,better,Medium,M3 Money Supply y/y,4.6%,,4:00am
2721,0.0%,EUR,2015-05-29 00:00:00,0.4%,worse,Medium,Private Loans y/y,0.1%,,4:00am
2722,0.2%,EUR,2015-05-29 00:00:00,0.1%,better,Low,Italian Prelim CPI m/m,0.2%,worse,5:00am
2723,,All,2015-05-29 00:00:00,,,High,G7 Meetings,,,12:00am
2724,-0.2%,CAD,2015-05-29 00:00:00,0.2%,worse,High,GDP m/m,-0.1%,worse,8:30am
2725,-0.7%,USD,2015-05-29 00:00:00,-0.8%,better,High,Prelim GDP q/q,0.2%,,8:30am
2726,-0.1%,USD,2015-05-29 00:00:00,-0.1%,,Low,Prelim GDP Price Index q/q,-0.1%,,8:30am
2727,46.2,USD,2015-05-29 00:00:00,53.1,worse,Medium,Chicago PMI,52.3,,9:45am
2728,90.7,USD,2015-05-29 00:00:00,90.0,better,Medium,Revised UoM Consumer Sentiment,88.6,,10:00am
2729,2.8%,USD,2015-05-29 00:00:00,,,Low,Revised UoM Inflation Expectations,2.9%,,10:00am
2730,,CAD,2015-05-30 00:00:00,,,Medium,Gov Council Member Schembri Speaks,,,2:00pm
2731,-0.1%,GBP,2015-05-17 00:00:00,,,Low,Rightmove HPI m/m,1.6%,,7:01pm
