,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
2367,<0.25%,USD,2014-06-18 00:00:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,2:00pm
2368,,USD,2014-06-18 00:00:00,,,High,FOMC Press Conference,,,2:30pm
2369,1.0%,NZD,2014-06-18 00:00:00,1.2%,worse,High,GDP q/q,1.0%,better,6:45pm
2370,,AUD,2014-06-18 00:00:00,,,Low,RBA Bulletin,,,9:30pm
2371,,CHF,2014-06-19 00:00:00,,,Medium,SNB Financial Stability Report,,,12:30am
2372,-4.3%,JPY,2014-06-19 00:00:00,-3.7%,worse,Low,All Industries Activity m/m,1.5%,,12:30am
2373,<0.25%,CHF,2014-06-19 00:00:00,<0.25%,,High,Libor Rate,<0.25%,,3:30am
2374,,CHF,2014-06-19 00:00:00,,,High,SNB Monetary Policy Assessment,,,3:30am
2375,,CHF,2014-06-19 00:00:00,,,High,SNB Press Conference,,,3:30am
2376,-0.5%,GBP,2014-06-19 00:00:00,-0.5%,,High,Retail Sales m/m,1.0%,worse,4:30am
2377,,EUR,2014-06-19 00:00:00,,,Medium,Eurogroup Meetings,,,12:00am
2378,11,GBP,2014-06-19 00:00:00,3,better,Medium,CBI Industrial Order Expectations,0,,6:00am
2379,,GBP,2014-06-19 00:00:00,,,Medium,MPC Member McCafferty Speaks,,,7:30am
2380,312K,USD,2014-06-19 00:00:00,316K,,High,Unemployment Claims,318K,,8:30am
2381,17.8,USD,2014-06-19 00:00:00,14.3,better,High,Philly Fed Manufacturing Index,15.4,,10:00am
2382,0.5%,USD,2014-06-19 00:00:00,0.6%,worse,Low,CB Leading Index m/m,0.3%,worse,10:00am
2383,113B,USD,2014-06-19 00:00:00,112B,,Low,Natural Gas Storage,107B,,10:30am
2384,-0.2%,EUR,2014-06-20 00:00:00,0.2%,worse,Medium,German PPI m/m,-0.1%,,2:00am
2385,,JPY,2014-06-20 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,2:35am
2386,21.5B,EUR,2014-06-20 00:00:00,19.4B,better,Medium,Current Account,19.6B,better,4:00am
2387,11.5B,GBP,2014-06-20 00:00:00,11.8B,,Medium,Public Sector Net Borrowing,9.0B,better,4:30am
2388,,EUR,2014-06-20 00:00:00,,,Medium,ECOFIN Meetings,,,12:00am
2389,0.5%,CAD,2014-06-20 00:00:00,0.2%,better,High,Core CPI m/m,0.2%,,8:30am
2390,0.7%,CAD,2014-06-20 00:00:00,0.4%,better,High,Core Retail Sales m/m,0.2%,better,8:30am
2391,0.5%,CAD,2014-06-20 00:00:00,0.2%,better,Medium,CPI m/m,0.3%,,8:30am
2392,1.1%,CAD,2014-06-20 00:00:00,0.4%,better,Medium,Retail Sales m/m,0.1%,better,8:30am
2393,-7,EUR,2014-06-20 00:00:00,-6,worse,Low,Consumer Confidence,-7,,10:00am
2394,,AUD,2014-06-08 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2395,0.13T,JPY,2014-06-08 00:00:00,0.23T,worse,Medium,Current Account,-0.78T,,7:50pm
2396,1.6%,JPY,2014-06-08 00:00:00,1.4%,better,Medium,Final GDP q/q,1.5%,,7:50pm
2397,2.3%,JPY,2014-06-08 00:00:00,,,Low,Bank Lending y/y,2.1%,,7:50pm
2398,-0.1%,JPY,2014-06-08 00:00:00,0.0%,worse,Low,Final GDP Price Index y/y,0.0%,,7:50pm
2399,,NZD,2014-06-08 00:00:00,,,Low,RBNZ Assist Gov McDermott Speaks,,,8:00pm
2400,39.3,JPY,2014-06-09 00:00:00,37.7,better,Low,Consumer Confidence,37.0,,1:00am
2401,,CHF,2014-06-09 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2402,,EUR,2014-06-09 00:00:00,,,Non-Economic,French Bank Holiday,,,12:00am
2403,,EUR,2014-06-09 00:00:00,,,Non-Economic,German Bank Holiday,,,12:00am
2404,45.1,JPY,2014-06-09 00:00:00,45.2,,Low,Economy Watchers Sentiment,41.6,,2:00am
2405,8.5,EUR,2014-06-09 00:00:00,13.5,worse,Low,Sentix Investor Confidence,12.8,,4:30am
2406,198K,CAD,2014-06-09 00:00:00,185K,better,Medium,Housing Starts,197K,,8:13am
2407,,AUD,2014-06-09 00:00:00,,,High,RBA Gov Stevens Speaks,,,12:00pm
2408,0.6%,NZD,2014-06-09 00:00:00,,,Low,Manufacturing Sales q/q,6.0%,worse,6:45pm
2409,0.5%,GBP,2014-06-09 00:00:00,,,Medium,BRC Retail Sales Monitor y/y,4.2%,,7:01pm
2410,-5.4%,JPY,2014-06-09 00:00:00,-3.3%,worse,Medium,Tertiary Industry Activity m/m,2.4%,,7:50pm
2411,3.3%,JPY,2014-06-09 00:00:00,3.2%,better,Low,M2 Money Stock y/y,3.5%,better,7:50pm
2412,7,AUD,2014-06-09 00:00:00,,,High,NAB Business Confidence,7,better,9:30pm
2413,-5.6%,AUD,2014-06-09 00:00:00,,,Medium,ANZ Job Advertisements m/m,1.9%,worse,9:30pm
2414,0.0%,AUD,2014-06-09 00:00:00,0.3%,worse,Medium,Home Loans m/m,-0.8%,,9:30pm
2415,2.5%,CNY,2014-06-09 00:00:00,2.4%,better,High,CPI y/y,1.8%,,9:30pm
2416,-1.4%,CNY,2014-06-09 00:00:00,-1.5%,,Medium,PPI y/y,-2.0%,,9:30pm
2417,3.2%,CHF,2014-06-10 00:00:00,3.2%,,Low,Unemployment Rate,3.2%,,1:45am
2418,24.1%,JPY,2014-06-10 00:00:00,,,Low,Prelim Machine Tool Orders y/y,48.7%,,1:59am
2419,0.3%,EUR,2014-06-10 00:00:00,0.3%,,Medium,French Industrial Production m/m,-0.4%,better,2:45am
2420,0.4%,CHF,2014-06-10 00:00:00,2.2%,worse,Medium,Retail Sales y/y,3.4%,better,3:15am
2421,0.7%,EUR,2014-06-10 00:00:00,0.4%,better,Low,Italian Industrial Production m/m,-0.4%,better,4:00am
2422,0.4%,GBP,2014-06-10 00:00:00,0.4%,,High,Manufacturing Production m/m,0.5%,,4:30am
2423,0.4%,GBP,2014-06-10 00:00:00,0.4%,,Low,Industrial Production m/m,0.1%,better,4:30am
2424,2.82|2.0,GBP,2014-06-10 00:00:00,,,Low,10-y Bond Auction,2.82|1.7,,5:36am
2425,96.6,USD,2014-06-10 00:00:00,96.1,,Low,NFIB Small Business Index,95.2,,7:30am
2426,0.9%,GBP,2014-06-10 00:00:00,,,Medium,NIESR GDP Estimate,1.1%,better,10:00am
2427,4.46M,USD,2014-06-10 00:00:00,4.04M,better,Medium,JOLTS Job Openings,4.17M,better,10:00am
2428,1.1%,USD,2014-06-10 00:00:00,0.6%,worse,Low,Final Wholesale Inventories m/m,1.1%,,10:00am
2429,-13.9,JPY,2014-06-10 00:00:00,14.1,worse,Medium,BSI Manufacturing Index,12.5,,7:50pm
2430,4.4%,JPY,2014-06-10 00:00:00,4.1%,better,Low,PPI y/y,4.2%,,7:50pm
2431,0.2%,AUD,2014-06-10 00:00:00,,,High,Westpac Consumer Sentiment,-6.8%,,8:30pm
2432,,All,2014-06-11 00:00:00,,,Low,OPEC Meetings,,,12:00am
2433,-27.4K,GBP,2014-06-11 00:00:00,-25.0K,better,High,Claimant Count Change,-28.4K,better,4:30am
2434,6.6%,GBP,2014-06-11 00:00:00,6.7%,better,High,Unemployment Rate,6.8%,,4:30am
2435,0.7%,GBP,2014-06-11 00:00:00,1.2%,worse,Medium,Average Earnings Index 3m/y,1.9%,better,4:30am
2436,,GBP,2014-06-11 00:00:00,,,Medium,MPC Member Broadbent Speaks,,,9:45am
2437,-2.6M,USD,2014-06-11 00:00:00,-1.3M,,Medium,Crude Oil Inventories,-3.4M,,10:30am
2438,2.65|2.9,USD,2014-06-11 00:00:00,,,Medium,10-y Bond Auction,2.61|2.6,,1:01pm
2439,-130.0B,USD,2014-06-11 00:00:00,-132.8B,,Medium,Federal Budget Balance,106.9B,,2:00pm
2440,3.25%,NZD,2014-06-11 00:00:00,3.25%,,High,Official Cash Rate,3.00%,,5:00pm
2441,,NZD,2014-06-11 00:00:00,,,High,RBNZ Monetary Policy Statement,,,5:00pm
2442,,NZD,2014-06-11 00:00:00,,,High,RBNZ Press Conference,,,5:00pm
2443,,NZD,2014-06-11 00:00:00,,,High,RBNZ Rate Statement,,,5:00pm
2444,57%,GBP,2014-06-11 00:00:00,52%,better,Low,RICS House Price Balance,55%,better,7:01pm
2445,-9.1%,JPY,2014-06-11 00:00:00,-11.5%,better,Medium,Core Machinery Orders m/m,19.1%,,7:50pm
2446,4.0%,AUD,2014-06-11 00:00:00,,,Medium,MI Inflation Expectations,4.4%,,8:59pm
2447,-4.8K,AUD,2014-06-11 00:00:00,10.3K,worse,High,Employment Change,10.3K,worse,9:30pm
2448,5.8%,AUD,2014-06-11 00:00:00,5.9%,better,High,Unemployment Rate,5.8%,,9:30pm
2449,-0.1%,EUR,2014-06-12 00:00:00,0.3%,worse,Low,German WPI m/m,0.2%,,2:00am
2450,0.0%,EUR,2014-06-12 00:00:00,0.1%,worse,Low,French Final CPI m/m,0.0%,,2:45am
2451,,EUR,2014-06-12 00:00:00,,,Medium,ECB Monthly Bulletin,,,4:00am
2452,871B,CNY,2014-06-12 00:00:00,750B,better,Medium,New Loans,775B,,4:01am
2453,13.4%,CNY,2014-06-12 00:00:00,13.1%,better,Low,M2 Money Supply y/y,13.2%,,4:01am
2454,0.8%,EUR,2014-06-12 00:00:00,0.5%,better,Medium,Industrial Production m/m,-0.4%,worse,5:00am
2455,0.2%,CAD,2014-06-12 00:00:00,0.3%,worse,Medium,NHPI m/m,0.2%,,8:30am
2456,82.5%,CAD,2014-06-12 00:00:00,82.6%,,Low,Capacity Utilization Rate,82.2%,better,8:30am
2457,0.1%,USD,2014-06-12 00:00:00,0.4%,worse,High,Core Retail Sales m/m,0.4%,better,8:30am
2458,0.3%,USD,2014-06-12 00:00:00,0.5%,worse,High,Retail Sales m/m,0.5%,better,8:30am
2459,317K,USD,2014-06-12 00:00:00,306K,worse,High,Unemployment Claims,313K,,8:30am
2460,0.1%,USD,2014-06-12 00:00:00,0.2%,,Medium,Import Prices m/m,-0.5%,,8:30am
2461,0.6%,USD,2014-06-12 00:00:00,0.4%,worse,Medium,Business Inventories m/m,0.4%,,10:00am
2462,,CAD,2014-06-12 00:00:00,,,Low,BOC Financial System Review,,,10:30am
2463,107B,USD,2014-06-12 00:00:00,111B,,Low,Natural Gas Storage,119B,,10:30am
2464,,CAD,2014-06-12 00:00:00,,,High,BOC Gov Poloz Speaks,,,11:15am
2465,3.44|2.7,USD,2014-06-12 00:00:00,,,Low,30-y Bond Auction,3.44|2.1,,1:01pm
2466,,EUR,2014-06-12 00:00:00,,,Medium,German Buba President Weidmann Speaks,,,2:00pm
2467,,GBP,2014-06-12 00:00:00,,,Low,Chancellor Osborne Speaks,,,2:00pm
2468,,GBP,2014-06-12 00:00:00,,,High,BOE Gov Carney Speaks,,,4:00pm
2469,52.7,NZD,2014-06-12 00:00:00,,,Medium,Business NZ Manufacturing Index,54.4,worse,6:30pm
2470,0.6%,NZD,2014-06-12 00:00:00,,,Low,FPI m/m,0.6%,,6:45pm
2471,,JPY,2014-06-12 00:00:00,,,High,Monetary Policy Statement,,,10:41pm
2472,-2.8%,JPY,2014-06-13 00:00:00,-2.5%,worse,Low,Revised Industrial Production m/m,-2.5%,,12:30am
2473,8.8%,CNY,2014-06-13 00:00:00,8.8%,,High,Industrial Production y/y,8.7%,,1:30am
2474,17.2%,CNY,2014-06-13 00:00:00,17.1%,,Medium,Fixed Asset Investment ytd/y,17.3%,,1:30am
2475,12.5%,CNY,2014-06-13 00:00:00,12.3%,,Low,Retail Sales y/y,11.9%,,1:30am
2476,-0.1%,EUR,2014-06-13 00:00:00,-0.1%,,Low,French Final Private Payrolls q/q,-0.1%,,1:30am
2477,-0.1%,EUR,2014-06-13 00:00:00,-0.1%,,Low,German Final CPI m/m,-0.1%,,2:00am
2478,,JPY,2014-06-13 00:00:00,,,High,BOJ Press Conference,,,2:32am
2479,1.2%,GBP,2014-06-13 00:00:00,0.7%,better,Low,Construction Output m/m,-0.2%,better,4:30am
2480,0.1%,EUR,2014-06-13 00:00:00,0.1%,,Low,Employment Change q/q,0.1%,,5:00am
2481,15.8B,EUR,2014-06-13 00:00:00,15.9B,,Low,Trade Balance,15.4B,,5:00am
2482,0.5%,GBP,2014-06-13 00:00:00,,,Low,CB Leading Index m/m,0.3%,,5:00am
2483,-0.1%,CAD,2014-06-13 00:00:00,0.9%,worse,High,Manufacturing Sales m/m,0.3%,,8:30am
2484,-0.2%,USD,2014-06-13 00:00:00,0.1%,worse,High,PPI m/m,0.6%,,8:30am
2485,-0.1%,USD,2014-06-13 00:00:00,0.2%,worse,Medium,Core PPI m/m,0.5%,,8:30am
2486,81.2,USD,2014-06-13 00:00:00,83.2,worse,High,Prelim UoM Consumer Sentiment,81.9,,9:55am
2487,3.0%,USD,2014-06-13 00:00:00,,,Low,Prelim UoM Inflation Expectations,3.3%,,9:55am
2488,,NZD,2014-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2489,49.2,AUD,2014-06-01 00:00:00,,,Low,AIG Manufacturing Index,44.8,,7:30pm
2490,7.4%,JPY,2014-06-01 00:00:00,5.7%,better,Medium,Capital Spending q/y,4.0%,,7:50pm
2491,,CNY,2014-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2492,0.3%,AUD,2014-06-01 00:00:00,,,Low,MI Inflation Gauge m/m,0.4%,,8:30pm
2493,-5.6%,AUD,2014-06-01 00:00:00,2.1%,worse,High,Building Approvals m/m,-4.8%,worse,9:30pm
2494,3.1%,AUD,2014-06-01 00:00:00,2.6%,better,Medium,Company Operating Profits q/q,2.5%,better,9:30pm
2495,49.9,JPY,2014-06-01 00:00:00,49.9,,Low,Final Manufacturing PMI,49.9,,9:35pm
2496,,EUR,2014-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,12:00am
2497,-0.1%,EUR,2014-06-02 00:00:00,0.1%,worse,High,German Prelim CPI m/m,-0.2%,,12:00am
2498,-12.8%,AUD,2014-06-02 00:00:00,,,Low,Commodity Prices y/y,-14.1%,worse,2:30am
2499,52.9,EUR,2014-06-02 00:00:00,52.6,,Medium,Spanish Manufacturing PMI,52.7,,3:15am
2500,52.5,CHF,2014-06-02 00:00:00,55.7,worse,Medium,Manufacturing PMI,55.8,,3:30am
2501,53.2,EUR,2014-06-02 00:00:00,54.3,worse,Medium,Italian Manufacturing PMI,54.0,,3:45am
2502,49.6,EUR,2014-06-02 00:00:00,49.3,,Low,French Final Manufacturing PMI,49.3,,3:50am
2503,52.3,EUR,2014-06-02 00:00:00,52.9,worse,Low,German Final Manufacturing PMI,52.9,,3:55am
2504,52.2,EUR,2014-06-02 00:00:00,52.5,,Low,Final Manufacturing PMI,52.5,,4:00am
2505,57.0,GBP,2014-06-02 00:00:00,57.1,,High,Manufacturing PMI,57.3,,4:30am
2506,2.4B,GBP,2014-06-02 00:00:00,2.7B,worse,Medium,Net Lending to Individuals m/m,2.8B,,4:30am
2507,-0.2%,GBP,2014-06-02 00:00:00,0.3%,worse,Low,M4 Money Supply m/m,-2.3%,,4:30am
2508,63K,GBP,2014-06-02 00:00:00,64K,,Low,Mortgage Approvals,67K,,4:30am
2509,,USD,2014-06-02 00:00:00,,,Medium,Treasury Sec Lew Speaks,,,8:40am
2510,52.2,CAD,2014-06-02 00:00:00,,,Low,Manufacturing PMI,52.9,,9:30am
2511,56.4,USD,2014-06-02 00:00:00,56.2,,Low,Final Manufacturing PMI,56.2,,9:45am
2512,55.4,USD,2014-06-02 00:00:00,55.7,,High,ISM Manufacturing PMI,54.9,,10:00am
2513,0.2%,USD,2014-06-02 00:00:00,0.8%,worse,Low,Construction Spending m/m,0.6%,better,10:00am
2514,60.0,USD,2014-06-02 00:00:00,56.8,better,Low,ISM Manufacturing Prices,56.5,,10:00am
2515,1.8%,NZD,2014-06-02 00:00:00,1.9%,,Medium,Overseas Trade Index q/q,2.5%,better,6:45pm
2516,45.6%,JPY,2014-06-02 00:00:00,51.2%,worse,Low,Monetary Base y/y,48.5%,,7:50pm
2517,55.5,CNY,2014-06-02 00:00:00,,,High,Non-Manufacturing PMI,54.8,,9:00pm
2518,0.2%,AUD,2014-06-02 00:00:00,0.3%,worse,High,Retail Sales m/m,0.1%,,9:30pm
2519,-5.7B,AUD,2014-06-02 00:00:00,-7.1B,better,Medium,Current Account,-11.7B,worse,9:30pm
2520,0.9%,JPY,2014-06-02 00:00:00,0.6%,better,Medium,Average Cash Earnings y/y,0.7%,,9:30pm
2521,49.4,CNY,2014-06-02 00:00:00,49.7,,High,Caixin Manufacturing PMI,49.7,,9:45pm
2522,0.61|3.7,JPY,2014-06-02 00:00:00,,,Low,10-y Bond Auction,0.60|3.5,,11:45pm
2523,2.50%,AUD,2014-06-03 00:00:00,2.50%,,High,Cash Rate,2.50%,,12:30am
2524,,AUD,2014-06-03 00:00:00,,,High,RBA Rate Statement,,,12:30am
2525,0.7%,GBP,2014-06-03 00:00:00,0.7%,,Medium,Nationwide HPI m/m,1.2%,,2:00am
2526,-111.9K,EUR,2014-06-03 00:00:00,-112.3K,,Medium,Spanish Unemployment Change,-111.6K,,3:00am
2527,12.6%,EUR,2014-06-03 00:00:00,12.7%,better,Low,Italian Monthly Unemployment Rate,12.6%,better,4:00am
2528,12.7%,EUR,2014-06-03 00:00:00,12.7%,,Low,Italian Quarterly Unemployment Rate,12.5%,better,4:00am
2529,60.0,GBP,2014-06-03 00:00:00,61.2,worse,High,Construction PMI,60.8,,4:30am
2530,0.5%,EUR,2014-06-03 00:00:00,0.7%,worse,High,CPI Flash Estimate y/y,0.7%,,5:00am
2531,0.7%,EUR,2014-06-03 00:00:00,0.9%,worse,Medium,Core CPI Flash Estimate y/y,1.0%,,5:00am
2532,11.7%,EUR,2014-06-03 00:00:00,11.8%,better,Medium,Unemployment Rate,11.8%,,5:00am
2533,0.7%,USD,2014-06-03 00:00:00,0.6%,,Medium,Factory Orders m/m,1.5%,better,10:00am
2534,47.7,USD,2014-06-03 00:00:00,46.5,better,Low,IBD/TIPP Economic Optimism,45.8,,10:00am
2535,-4.2%,NZD,2014-06-03 00:00:00,,,Medium,GDT Price Index,-1.8%,,10:39am
2536,16.8M,USD,2014-06-03 00:00:00,16.0M,better,Low,Total Vehicle Sales,16.0M,,12:00am
2537,-1.4%,GBP,2014-06-03 00:00:00,,,Low,BRC Shop Price Index y/y,-1.4%,,7:01pm
2538,49.9,AUD,2014-06-03 00:00:00,,,Low,AIG Services Index,48.6,,7:30pm
2539,-2.2%,NZD,2014-06-03 00:00:00,,,Low,ANZ Commodity Prices m/m,-3.7%,better,9:00pm
2540,1.1%,AUD,2014-06-03 00:00:00,0.9%,better,High,GDP q/q,0.8%,,9:30pm
2541,55.7,EUR,2014-06-04 00:00:00,56.1,worse,Medium,Spanish Services PMI,56.5,,3:15am
2542,51.6,EUR,2014-06-04 00:00:00,51.4,,Medium,Italian Services PMI,51.1,,3:45am
2543,49.1,EUR,2014-06-04 00:00:00,49.2,,Low,French Final Services PMI,49.2,,3:50am
2544,56.0,EUR,2014-06-04 00:00:00,56.4,worse,Low,German Final Services PMI,56.4,,3:55am
2545,53.2,EUR,2014-06-04 00:00:00,53.5,,Low,Final Services PMI,53.5,,4:00am
2546,58.6,GBP,2014-06-04 00:00:00,58.3,,High,Services PMI,58.7,,4:30am
2547,-0.1%,EUR,2014-06-04 00:00:00,-0.1%,,Low,PPI m/m,-0.2%,,5:00am
2548,0.2%,EUR,2014-06-04 00:00:00,0.2%,,Low,Revised GDP q/q,0.2%,,5:00am
2549,,All,2014-06-04 00:00:00,,,High,G7 Meetings,,,12:00am
2550,179K,USD,2014-06-04 00:00:00,217K,worse,High,ADP Non-Farm Employment Change,215K,,8:15am
2551,-0.6B,CAD,2014-06-04 00:00:00,-0.2B,worse,High,Trade Balance,0.8B,better,8:30am
2552,-47.2B,USD,2014-06-04 00:00:00,-40.8B,worse,High,Trade Balance,-44.2B,worse,8:30am
2553,-3.2%,USD,2014-06-04 00:00:00,-2.2%,better,Medium,Revised Nonfarm Productivity q/q,-1.7%,,8:30am
2554,5.7%,USD,2014-06-04 00:00:00,4.8%,better,Low,Revised Unit Labor Costs q/q,4.2%,,8:30am
2555,58.1,USD,2014-06-04 00:00:00,58.4,,Low,Final Services PMI,58.4,,9:45am
2556,,CAD,2014-06-04 00:00:00,,,High,BOC Rate Statement,,,10:00am
2557,1.00%,CAD,2014-06-04 00:00:00,1.00%,,High,Overnight Rate,1.00%,,10:00am
2558,56.3,USD,2014-06-04 00:00:00,55.6,better,High,ISM Non-Manufacturing PMI,55.2,,10:00am
2559,-3.4M,USD,2014-06-04 00:00:00,-0.2M,,Medium,Crude Oil Inventories,1.7M,,10:30am
2560,,USD,2014-06-04 00:00:00,,,Medium,Beige Book,,,2:00pm
2561,-0.12B,AUD,2014-06-04 00:00:00,0.40B,worse,High,Trade Balance,0.90B,better,9:30pm
2562,50.7,CNY,2014-06-04 00:00:00,,,Medium,Caixin Services PMI,51.4,,9:45pm
2563,1.71|3.0,JPY,2014-06-04 00:00:00,,,Low,30-y Bond Auction,1.71|4.6,,11:45pm
2564,3.1%,EUR,2014-06-05 00:00:00,1.3%,better,Medium,German Factory Orders m/m,-2.8%,,2:00am
2565,3.9%,GBP,2014-06-05 00:00:00,0.7%,better,Medium,Halifax HPI m/m,-0.3%,,3:00am
2566,49.9,EUR,2014-06-05 00:00:00,,,Low,Retail PMI,51.2,,4:10am
2567,1.96|1.7,EUR,2014-06-05 00:00:00,,,Low,French 10-y Bond Auction,2.00|2.2,,4:58am
2568,0.4%,EUR,2014-06-05 00:00:00,0.1%,better,Medium,Retail Sales m/m,0.1%,worse,5:00am
2569,,All,2014-06-05 00:00:00,,,High,G7 Meetings,,,12:00am
2570,375B,GBP,2014-06-05 00:00:00,375B,,High,Asset Purchase Facility,375B,,7:00am
2571,0.50%,GBP,2014-06-05 00:00:00,0.50%,,High,Official Bank Rate,0.50%,,7:00am
2572,45.5%,USD,2014-06-05 00:00:00,,,Low,Challenger Job Cuts y/y,5.7%,,7:30am
2573,0.15%,EUR,2014-06-05 00:00:00,0.10%,better,High,Main Refinancing Rate,0.25%,,7:45am
2574,1.1%,CAD,2014-06-05 00:00:00,4.1%,worse,High,Building Permits m/m,-3.2%,worse,8:30am
2575,,EUR,2014-06-05 00:00:00,,,High,ECB Press Conference,,,8:30am
2576,312K,USD,2014-06-05 00:00:00,309K,,High,Unemployment Claims,304K,,8:30am
2577,48.2,CAD,2014-06-05 00:00:00,56.3,worse,High,Ivey PMI,54.1,,10:00am
2578,119B,USD,2014-06-05 00:00:00,116B,,Low,Natural Gas Storage,114B,,10:30am
2579,,USD,2014-06-05 00:00:00,,,Medium,FOMC Member Kocherlakota Speaks,,,1:30pm
2580,46.7,AUD,2014-06-05 00:00:00,,,Low,AIG Construction Index,45.9,,7:30pm
2581,106.6%,JPY,2014-06-06 00:00:00,106.2%,,Low,Leading Indicators,107.1%,better,1:00am
2582,17.7B,EUR,2014-06-06 00:00:00,15.1B,better,Medium,German Trade Balance,15.0B,,2:00am
2583,0.2%,EUR,2014-06-06 00:00:00,0.4%,worse,Low,German Industrial Production m/m,-0.6%,,2:00am
2584,-64.2B,EUR,2014-06-06 00:00:00,,,Low,French Gov Budget Balance,-28.0B,,2:45am
2585,-3.9B,EUR,2014-06-06 00:00:00,-5.0B,better,Low,French Trade Balance,-4.9B,,2:45am
2586,444B,CHF,2014-06-06 00:00:00,,,Medium,Foreign Currency Reserves,439B,,3:00am
2587,0.3%,CHF,2014-06-06 00:00:00,0.2%,better,Medium,CPI m/m,0.1%,,3:15am
2588,2.6%,GBP,2014-06-06 00:00:00,,,Medium,Consumer Inflation Expectations,2.8%,,4:30am
2589,-8.9B,GBP,2014-06-06 00:00:00,-8.7B,worse,Medium,Goods Trade Balance,-8.3B,better,4:30am
2590,25.8K,CAD,2014-06-06 00:00:00,24.5K,,High,Employment Change,-28.9K,,8:30am
2591,7.0%,CAD,2014-06-06 00:00:00,6.9%,worse,High,Unemployment Rate,6.9%,,8:30am
2592,-0.1%,CAD,2014-06-06 00:00:00,0.7%,better,Medium,Labor Productivity q/q,1.0%,,8:30am
2593,217K,USD,2014-06-06 00:00:00,214K,,High,Non-Farm Employment Change,282K,,8:30am
2594,6.3%,USD,2014-06-06 00:00:00,6.4%,better,High,Unemployment Rate,6.3%,,8:30am
2595,0.2%,USD,2014-06-06 00:00:00,0.2%,,Medium,Average Hourly Earnings m/m,0.0%,,8:30am
2596,26.8B,USD,2014-06-06 00:00:00,15.3B,better,Low,Consumer Credit m/m,19.5B,better,3:00pm
2597,,JPY,2014-06-07 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,10:45am
2598,35.9B,CNY,2014-06-07 00:00:00,22.6B,better,High,USD-Denominated Trade Balance,18.5B,,10:28pm
2599,,EUR,2014-05-25 00:00:00,,,High,European Parliamentary Elections,,,12:00am
2600,,EUR,2014-05-25 00:00:00,,,High,ECB President Draghi Speaks,,,1:30pm
2601,534M,NZD,2014-05-25 00:00:00,636M,worse,High,Trade Balance,935M,better,6:45pm
2602,,JPY,2014-05-25 00:00:00,,,Medium,Monetary Policy Meeting Minutes,,,7:50pm
2603,8.5,EUR,2014-05-26 00:00:00,8.5,,Medium,German GfK Consumer Climate,8.5,,2:00am
2604,,GBP,2014-05-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2605,,EUR,2014-05-26 00:00:00,,,High,ECB President Draghi Speaks,,,4:00am
2606,,USD,2014-05-26 00:00:00,,,Non-Economic,Bank Holiday,,,12:00am
2607,3.4%,JPY,2014-05-26 00:00:00,3.3%,better,Low,SPPI y/y,0.7%,,7:50pm
2608,2.43B,CHF,2014-05-27 00:00:00,2.43B,,Medium,Trade Balance,2.00B,worse,2:00am
2609,4.19M,CHF,2014-05-27 00:00:00,4.21M,,Medium,Employment Level,4.19M,,3:15am
2610,42.2K,GBP,2014-05-27 00:00:00,45.2K,worse,Medium,High Street Lending,45.0K,worse,4:30am
2611,7.4%,CAD,2014-05-27 00:00:00,,,Low,Corporate Profits q/q,0.8%,,8:30am
2612,0.1%,USD,2014-05-27 00:00:00,0.2%,,High,Core Durable Goods Orders m/m,2.4%,better,8:30am
2613,0.8%,USD,2014-05-27 00:00:00,-0.5%,better,Medium,Durable Goods Orders m/m,2.9%,better,8:30am
2614,12.4%,USD,2014-05-27 00:00:00,11.9%,better,Medium,S&P/CS Composite-20 HPI y/y,12.9%,,9:00am
2615,0.7%,USD,2014-05-27 00:00:00,0.5%,better,Low,HPI m/m,0.6%,,9:05am
2616,,EUR,2014-05-27 00:00:00,,,High,ECB President Draghi Speaks,,,9:30am
2617,58.4,USD,2014-05-27 00:00:00,55.6,better,Low,Flash Services PMI,55.0,better,9:45am
2618,7,USD,2014-05-27 00:00:00,5,better,Low,Richmond Manufacturing Index,7,,9:59am
2619,83.0,USD,2014-05-27 00:00:00,83.2,,High,CB Consumer Confidence,81.7,worse,10:00am
2620,,GBP,2014-05-27 00:00:00,,,High,BOE Gov Carney Speaks,,,3:00pm
2621,,JPY,2014-05-27 00:00:00,,,High,BOJ Gov Kuroda Speaks,,,8:00pm
2622,-0.5%,AUD,2014-05-27 00:00:00,,,Low,MI Leading Index m/m,0.0%,,8:30pm
2623,53.5,NZD,2014-05-27 00:00:00,,,High,ANZ Business Confidence,64.8,,9:00pm
2624,0.3%,AUD,2014-05-27 00:00:00,-0.3%,better,Medium,Construction Work Done q/q,-1.1%,,9:30pm
2625,0.5%,CHF,2014-05-28 00:00:00,0.6%,worse,Low,GDP q/q,0.2%,,1:45am
