,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
1571,2016-06-29 10:30:00,11,-1.87,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,-1,0,15,7,8,14,-4,-11,9,-5,-1,10,-9,-4,15,2,11,22,-8,31,-10,12,2
1572,2016-06-30 08:30:00,32,-0.11,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-8,-7,6,-6,2,13,6,12,7,8,2,9,14,6,7,15,1,41,15,55,-35,6,1
1573,2016-07-01 10:00:00,17,2.22,1,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,-3,10,-2,1,17,-15,-13,8,-10,5,13,-20,-9,6,-17,3,27,-20,34,16,-34,0
1574,2016-07-06 10:00:00,18,2.3,1,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,-10,8,-13,-3,16,-25,-12,15,-23,2,11,-15,8,7,-14,1,38,-15,30,-6,-9,1
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,2,9,11,9,6,9,-2,16,3,-6,6,1,-2,5,3,2,20,1,18,-11,19,2
1576,2016-07-07 08:30:00,32,1.8,1,-3.65,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,-6,6,-8,-2,5,-6,2,6,-5,1,16,5,10,5,5,0,23,5,21,4,10,1
1577,2016-07-07 11:00:00,11,-0.14,1,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,-3,6,1,4,11,-5,-6,9,-9,-4,7,-5,4,7,-7,-2,17,-5,22,-13,-7,1
1578,2016-07-13 10:30:00,11,-0.26,1,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,9,6,11,2,7,10,-1,8,5,-5,9,7,2,13,-3,-10,19,7,37,17,0,1
1579,2016-07-15 10:00:00,28,-1.22,1,-0.71,1,0,0,1,0,0,1,1,2016,28,4,1,8,7,5,7,7,0,4,5,-1,5,4,-1,8,1,-3,5,-3,-4,13,-1,44,-31,-14,0
1580,2016-07-19 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,-2,10,-8,-6,10,-16,-8,6,-14,2,8,-14,0,8,-8,6,19,-14,23,-15,-11,1
1581,2016-07-20 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,-2,5,-5,-3,4,-5,0,4,-5,0,6,-11,-6,5,-12,-1,18,-11,35,22,-11,1
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,1,0,1,0,0,0,1,1,2016,30,1,1,14,-11,-11,8,-6,5,8,-7,-1,4,-8,-1,3,-10,-2,4,-12,-2,15,-10,17,8,-18,0
1583,2016-07-27 08:30:00,8,-0.8,0,-0.41,0,0,0,1,1,0,0,1,2016,30,2,1,8,9,6,6,6,-3,5,3,-3,3,4,1,3,6,2,2,6,0,9,3,16,4,0,1
1584,2016-07-27 10:30:00,11,-5.37,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,1,3,0,-1,3,-2,-2,7,-5,-3,4,-8,-3,11,-17,-9,22,-8,13,7,-8,1
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,-24,21,-18,6,12,-20,-2,20,-7,13,24,10,17,13,4,-5,53,9,39,6,12,2
1586,2016-07-28 08:30:00,32,-0.68,0,-1.12,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,-1,8,3,4,3,1,-2,6,6,5,5,7,1,4,5,-2,14,7,16,13,1,1
1587,2016-07-29 08:30:00,1,-4.8,1,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,17,18,10,19,2,15,34,15,11,39,5,8,45,6,6,41,-4,48,46,34,-2,54,2
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,1,0,3,2,1,3,0,-2,4,2,2,4,4,2,4,5,1,10,3,10,2,4,1
1589,2016-08-03 08:15:00,0,0.27,0,-0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,-9,5,-6,3,3,-4,2,6,-2,2,3,-3,-1,4,-5,-2,13,-3,15,2,-15,0
1590,2016-08-03 10:00:00,18,-0.24,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,-2,8,-7,-5,8,-14,-7,6,-17,-3,5,-15,2,4,-15,0,23,-15,20,-14,-13,0
1591,2016-08-03 10:30:00,11,-1.98,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,1,3,2,1,2,2,0,2,2,0,3,1,-1,7,6,4,11,2,23,-11,9,1
1592,2016-08-04 08:30:00,32,-0.4,0,0.0,1,1,0,0,1,0,0,1,2016,31,3,1,8,8,7,9,6,-2,3,4,-2,4,4,0,5,7,3,2,8,2,11,5,31,16,5,1
1593,2016-08-10 10:30:00,11,-1.42,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,0,5,5,5,6,0,-5,6,-6,-6,4,-7,-1,6,-4,3,15,-7,16,-7,-1,1
1594,2016-08-11 08:30:00,32,0.56,0,-2.24,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,0,5,0,0,4,0,0,3,-2,-2,3,1,3,2,0,-1,7,1,17,8,-2,1
1595,2016-08-12 10:00:00,28,-0.28,0,-0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,1,12,-9,-10,16,-18,-9,7,-20,-1,8,-20,0,5,-22,-2,32,-20,20,0,-21,0
1596,2016-08-17 10:30:00,11,-1.91,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-5,-6,6,-2,3,3,-1,1,5,2,3,2,3,1,6,5,2,13,2,12,-2,-4,1
1597,2016-08-24 10:30:00,11,-2.91,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,1,6,-3,-5,8,4,7,7,-3,-7,5,-3,0,3,-3,0,11,-3,21,-12,-5,1
1598,2016-08-26 08:30:00,26,0.0,0,-0.43,1,1,0,0,1,0,0,1,2016,34,4,1,8,0,0,11,10,10,12,17,7,5,16,-1,4,14,-2,8,11,-3,26,14,12,1,-2,1
1599,2016-08-30 10:00:00,4,1.19,1,-0.64,1,0,1,0,0,0,1,1,2016,35,1,1,5,-3,-3,8,-8,-5,7,-3,5,8,-8,-5,7,-1,7,5,1,2,14,-1,23,-15,3,1
1600,2016-08-31 08:15:00,0,-0.12,0,2.03,1,1,0,0,0,1,0,1,2016,35,2,1,8,0,0,6,-3,-3,3,-2,1,3,1,3,4,-3,-4,5,-1,2,9,-3,12,-4,3,1
1601,2016-08-31 10:30:00,11,-2.35,0,0.0,0,1,0,0,1,0,0,1,2016,35,2,1,6,-5,-5,8,-7,-2,9,-7,0,3,-8,-1,5,-9,-1,9,-5,4,13,-9,18,9,8,1
1602,2016-09-01 08:30:00,32,-0.34,0,0.0,1,1,0,0,1,0,0,1,2016,35,3,1,7,-5,-5,4,-3,2,5,-6,-3,3,-6,0,3,-6,0,3,-3,3,8,-6,16,-5,-5,1
1603,2016-09-01 10:00:00,17,-2.33,1,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,27,18,34,7,12,27,-7,5,29,2,22,50,21,14,47,-3,57,50,38,-1,47,2
1604,2016-09-06 10:00:00,18,-1.93,1,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,49,48,10,46,-3,8,51,5,19,63,12,8,62,-1,10,68,6,69,61,54,0,81,2
1605,2016-09-08 08:30:00,32,0.92,0,0.0,1,0,1,0,1,0,0,1,2016,36,3,1,22,-10,-10,24,-2,8,25,8,10,26,19,11,17,17,-2,12,11,-6,53,17,37,6,20,2
1606,2016-09-08 11:00:00,11,-19.97,3,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,-4,5,-4,0,13,7,11,7,9,2,6,5,-4,7,-2,-7,15,5,24,-11,-14,0
1607,2016-09-14 10:30:00,11,-4.85,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,8,10,7,-1,5,3,-4,2,3,0,4,5,2,11,1,-4,16,5,26,13,29,2
1608,2016-09-16 10:00:00,28,-0.32,0,-0.73,1,0,0,1,0,0,1,1,2016,37,4,1,6,4,4,14,-6,-10,6,-4,2,4,-4,0,3,-5,-1,5,-6,-1,15,-5,17,-12,1,1
1609,2016-09-20 08:30:00,3,-0.65,0,-1.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,4,6,-1,-5,4,-1,0,3,0,1,3,-1,-1,3,0,1,11,-1,13,2,3,1
1610,2016-09-21 10:30:00,11,-10.99,2,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,1,4,3,2,2,4,1,4,2,-2,2,0,-2,5,-3,-3,9,0,8,-2,8,1
1611,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,-6,41,25,31,17,26,1,17,22,-4,18,7,-15,7,8,1,61,7,53,0,8,1
1612,2016-09-22 08:30:00,32,1.85,0,0.0,1,0,1,0,1,0,0,1,2016,38,3,1,8,6,6,3,6,0,8,1,-5,5,6,5,6,11,5,4,8,-3,14,11,12,2,2,1
1613,2016-09-27 10:00:00,4,1.55,1,1.55,0,0,1,0,0,1,0,1,2016,39,1,1,8,4,4,7,-2,-6,6,-2,0,8,-9,-7,5,-11,-2,6,-9,2,20,-11,22,12,-18,0
1614,2016-09-28 08:30:00,8,-0.13,0,-0.91,0,1,0,0,0,0,1,1,2016,39,2,1,16,1,1,7,-3,-4,7,2,5,4,2,0,10,-1,-3,3,1,2,16,-1,31,17,-14,0
1615,2016-09-28 10:30:00,11,-5.07,1,0.0,0,1,0,0,1,0,0,1,2016,39,2,1,4,-1,-1,6,-6,-5,6,-10,-4,6,-12,-2,3,-11,1,14,-21,-10,26,-11,14,0,-19,0
1616,2016-10-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2016,40,0,1,11,-6,-6,5,-11,-5,4,-12,-1,7,-15,-3,3,-13,2,3,-12,1,19,-13,17,-5,-6,1
1617,2016-10-05 08:15:00,0,-0.48,0,-0.2,0,0,0,1,1,0,0,1,2016,40,2,1,11,-4,-3,7,2,6,7,-3,-5,6,-5,-2,3,-7,-2,5,-4,3,16,-6,18,-12,1,1
1618,2016-10-05 10:00:00,18,1.42,1,0.0,0,0,1,0,1,0,0,1,2016,40,2,1,22,-20,-20,10,-25,-5,7,-24,1,5,-27,-3,4,-24,3,8,-19,5,27,-24,24,8,-21,0
1619,2016-10-05 10:30:00,11,-3.41,1,0.0,0,1,0,0,1,0,0,1,2016,40,2,1,6,-3,-3,5,0,3,4,-2,-2,5,-1,1,4,-2,-1,6,2,4,6,-2,29,-10,9,1
1620,2016-10-06 08:30:00,32,1.21,0,0.0,1,0,1,0,1,0,0,1,2016,40,3,1,4,-1,-2,6,2,3,5,3,1,6,0,-3,5,-1,-1,3,0,1,8,-2,13,-6,-2,1
1621,2016-10-13 08:30:00,32,1.47,0,-6.71,0,0,1,0,1,0,0,1,2016,41,3,1,9,1,1,9,-5,-6,6,-5,0,9,-1,4,5,-4,-3,7,1,5,14,-4,18,6,-3,1
1622,2016-10-13 11:00:00,11,-4.47,1,0.0,0,1,0,0,1,0,0,1,2016,41,3,1,3,-1,-1,9,3,4,8,10,6,7,12,2,5,11,-1,5,9,-2,19,11,22,1,14,2
1623,2016-10-14 10:00:00,28,-1.13,1,6.08,0,0,0,1,0,1,0,1,2016,41,4,1,18,19,18,8,16,-3,5,13,-3,9,15,2,7,10,-5,5,11,1,19,9,28,-1,1,1
1624,2016-10-19 08:30:00,3,5.48,1,-1.01,0,0,1,0,1,0,0,1,2016,42,2,1,6,6,4,2,4,-2,4,1,-3,5,4,3,4,3,-1,8,3,0,9,1,20,-10,3,1
1625,2016-10-19 10:30:00,11,-7.91,1,0.0,0,1,0,0,1,0,0,1,2016,42,2,1,4,2,2,4,0,-2,2,-1,-1,7,-8,-7,3,-7,1,12,2,9,14,-7,14,4,-4,1
1626,2016-10-25 10:00:00,4,-0.8,0,-0.98,1,0,0,1,0,0,1,1,2016,43,1,1,7,7,6,5,4,-3,9,-3,-7,3,0,3,3,0,0,2,-1,-1,11,-1,10,0,3,1
1627,2016-10-26 10:30:00,11,-0.7,0,0.0,0,1,0,0,1,0,0,1,2016,43,2,1,7,6,5,6,2,-4,4,6,4,5,10,4,6,7,-3,8,0,-7,13,6,31,-23,-2,1
1628,2016-10-28 08:30:00,1,0.72,1,0.28,0,0,1,0,0,1,0,1,2016,43,4,1,23,-2,-3,10,-8,-7,16,3,11,6,1,-2,8,6,4,7,2,-4,23,5,23,5,-1,1
1629,2016-11-01 10:00:00,17,-0.06,0,0.0,0,1,0,0,1,0,0,1,2016,44,1,1,11,-2,-1,5,0,2,7,5,5,9,10,5,6,10,0,9,16,6,22,11,13,1,16,2
1630,2016-11-02 08:15:00,0,-1.88,0,5.28,2,0,0,1,0,1,0,1,2016,44,2,1,15,-3,-5,6,0,2,7,-5,-5,7,-4,1,7,-3,1,8,4,7,15,-5,21,14,-2,1
1631,2016-11-02 10:30:00,11,-5.92,2,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,7,3,3,7,8,5,5,6,-2,4,7,1,6,6,-1,11,4,-2,13,6,28,20,6,1
1632,2016-11-02 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,26,6,6,12,16,10,16,2,-14,13,-3,-5,15,-9,-6,12,0,9,30,-9,28,-16,-3,1
1633,2016-11-03 08:30:00,32,-1.16,0,0.0,1,0,0,1,1,0,0,1,2016,44,3,1,7,-4,-4,5,-5,-1,10,1,6,7,5,4,6,3,-3,7,-2,-5,14,3,18,-8,1,1
1634,2016-11-03 10:00:00,18,-0.4,1,0.0,0,0,0,1,1,0,0,1,2016,44,3,1,6,5,5,8,-3,-8,8,-10,-7,9,-5,5,5,-2,3,7,2,4,17,-2,17,4,9,1
1635,2016-11-09 10:30:00,11,-0.47,0,0.0,0,1,0,0,1,0,0,1,2016,45,2,1,10,-2,-2,27,-14,-11,7,-14,0,13,-24,-10,5,-20,4,14,-9,11,33,-20,39,-18,-15,0
1636,2016-11-10 08:30:00,32,1.78,1,0.0,1,0,1,0,1,0,0,1,2016,45,3,1,10,-3,-3,6,-3,0,5,-3,0,6,-3,0,8,-8,-5,8,-3,5,10,-8,33,23,-14,0
1637,2016-11-11 10:00:00,28,2.23,1,-0.71,1,0,1,0,0,0,1,1,2016,45,4,1,9,-2,-2,9,-5,-3,6,-2,3,7,1,3,5,-1,-2,5,0,1,11,-1,42,-25,-17,0
1638,2016-11-16 08:30:00,23,-1.07,1,0.0,0,0,0,1,1,0,0,1,2016,46,2,1,11,0,0,12,8,7,8,3,-4,7,7,4,5,4,-3,11,-1,-5,15,4,27,12,-1,1
1639,2016-11-16 10:30:00,11,-1.84,1,0.0,0,1,0,0,1,0,0,1,2016,46,2,1,10,-6,-6,8,-2,4,8,-9,-7,15,-19,-10,6,-20,-1,11,-28,-8,34,-20,26,-9,-23,0
1640,2016-11-23 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2016,47,2,1,10,-3,-3,7,0,4,8,-2,-2,7,-6,-4,7,-2,4,9,-3,-1,14,-2,34,-8,6,1
1641,2016-11-29 08:30:00,26,0.69,0,-1.62,0,0,1,0,1,0,0,1,2016,48,1,1,12,-9,-8,10,0,9,10,6,6,7,7,1,8,11,4,19,-2,-13,29,12,25,-8,10,1
1642,2016-11-29 10:00:00,4,1.71,1,3.9,1,0,1,0,0,1,0,1,2016,48,1,1,10,-3,-4,16,8,11,9,12,4,8,17,4,8,18,1,10,13,-5,31,17,36,16,28,2
1643,2016-11-30 08:15:00,0,4.03,1,-3.35,1,0,1,0,0,0,1,1,2016,48,2,1,21,-15,-15,9,-11,4,9,-8,3,12,-3,5,14,8,11,11,11,3,40,8,32,1,-30,0
1644,2016-11-30 10:30:00,11,-1.03,0,0.0,0,1,0,0,1,0,0,1,2016,48,2,1,9,1,1,19,17,16,6,17,0,14,7,-10,8,0,-7,19,15,15,26,0,25,-14,-27,0
1645,2016-12-01 08:30:00,32,-1.14,1,0.0,1,0,0,1,1,0,0,1,2016,48,3,1,12,10,10,6,12,2,4,11,-1,9,14,3,5,16,2,7,13,-3,19,16,21,-13,-7,1
1646,2016-12-01 10:00:00,17,0.64,0,0.0,0,0,1,0,1,0,0,1,2016,48,3,1,17,5,5,7,4,-1,11,1,-3,9,0,-1,13,-12,-12,12,0,12,24,-12,40,-28,0,1
1647,2016-12-05 10:00:00,18,0.57,1,0.0,0,0,1,0,1,0,0,1,2016,49,0,1,14,6,8,15,-8,-14,13,3,11,6,3,0,11,-4,-7,8,1,5,15,-2,42,34,-1,1
1648,2016-12-07 10:30:00,11,-0.66,0,0.0,0,1,0,0,1,0,0,1,2016,49,2,1,6,-3,-4,7,0,3,6,-4,-4,5,-4,0,4,-5,-1,9,2,7,9,-6,30,25,-8,1
1649,2016-12-08 08:30:00,32,0.0,0,0.0,1,1,0,0,1,0,0,1,2016,49,3,1,56,-36,-36,42,-60,-24,31,-79,-19,21,-80,0,31,-99,-20,29,-73,26,104,-99,186,-52,-119,0
1650,2016-12-09 10:00:00,28,1.08,1,2.38,1,0,1,0,0,1,0,1,2016,49,4,1,8,-6,-7,8,-10,-4,6,-4,5,9,-10,-6,5,-7,3,5,-6,1,15,-8,27,-20,-16,0
1651,2016-12-14 10:30:00,11,-0.74,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,8,-2,-2,5,-5,-3,5,-2,3,8,2,4,7,-3,-5,7,-8,-5,12,-3,23,18,-2,1
1652,2016-12-14 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,-54,22,-70,-16,20,-83,-13,29,-67,16,12,-68,-1,13,-62,6,89,-68,79,-3,-73,0
1653,2016-12-16 08:30:00,3,-1.08,0,1.03,2,0,0,1,0,1,0,1,2016,50,4,1,10,11,10,7,11,0,9,18,7,8,23,5,10,13,-10,5,14,1,25,12,33,-31,-8,1
1654,2016-12-21 10:30:00,11,-2.92,1,0.0,0,1,0,0,1,0,0,1,2016,51,2,1,6,4,4,7,8,4,4,9,1,6,4,-6,2,4,0,11,-6,-10,19,4,15,-5,-6,1
1655,2016-12-27 10:00:00,4,1.34,1,1.85,1,0,1,0,0,1,0,1,2016,52,1,1,3,-1,-1,6,3,4,2,2,-1,5,1,-1,3,3,2,4,4,2,8,2,7,2,3,1
1656,2016-12-29 08:30:00,32,1.35,1,0.0,1,0,1,0,1,0,0,1,2016,52,3,1,7,1,1,4,2,1,5,-2,-4,7,5,7,14,19,14,11,16,-3,22,19,14,-7,4,1
1657,2016-12-29 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2016,52,3,1,11,-4,-4,7,-8,-4,8,-15,-7,11,-6,9,6,-3,3,10,1,4,20,-3,35,31,-2,1
1658,2017-01-03 10:00:00,17,0.66,0,0.0,0,0,1,0,1,0,0,1,2017,1,1,1,30,-29,-29,13,-27,2,22,-44,-17,17,-28,16,12,-34,-6,12,-26,8,50,-34,48,0,-12,0
1659,2017-01-05 08:15:00,0,-0.61,0,-0.07,0,0,0,1,1,0,0,1,2017,1,3,1,15,9,8,19,17,8,7,17,-1,23,28,10,12,32,4,11,40,8,42,31,24,-3,28,2
1660,2017-01-05 08:30:00,32,2.08,1,-3.0,0,0,1,0,1,0,0,1,2017,1,3,1,23,11,10,12,15,4,11,23,8,8,17,-7,9,12,-6,10,13,1,33,11,38,6,26,2
1661,2017-01-05 10:00:00,18,0.2,0,0.0,0,0,1,0,1,0,0,1,2017,1,3,1,19,7,7,12,9,2,8,9,1,8,10,1,12,4,-6,36,23,19,46,4,27,12,57,2
1662,2017-01-05 11:00:00,11,-3.52,1,0.0,0,1,0,0,1,0,0,1,2017,1,3,1,10,2,1,13,7,5,11,6,-1,7,6,0,20,-14,-20,6,-13,0,29,-14,64,51,-5,1
1663,2017-01-11 10:30:00,11,-1.58,0,0.0,0,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,7,8,2,10,14,6,5,14,0,9,17,3,7,18,1,22,17,43,-37,21,2
1664,2017-01-12 08:30:00,32,1.09,1,-2.24,0,0,1,0,1,0,0,1,2017,2,3,1,16,-10,-9,8,-7,3,13,-18,-11,6,-16,2,7,-12,4,8,-11,1,23,-11,35,-11,-25,0
1665,2017-01-13 10:00:00,28,-0.14,0,-0.15,0,1,0,0,1,0,0,1,2017,2,4,1,13,-3,-3,10,2,5,14,9,7,12,1,-8,12,10,9,7,14,4,26,10,54,-45,21,2
1666,2017-01-19 11:00:00,11,-1.25,0,0.0,0,1,0,0,1,0,0,1,2017,3,3,1,25,19,19,10,14,-5,10,18,4,11,13,-4,9,19,6,8,21,2,27,19,46,5,22,2
1667,2017-01-25 10:30:00,11,-0.87,0,0.0,0,1,0,0,1,0,0,1,2017,4,2,1,4,1,0,5,-2,-3,4,-3,-1,6,-2,1,6,-6,-4,10,-2,4,10,-7,24,22,-8,1
1668,2017-01-26 08:30:00,32,-0.66,1,-2.74,0,0,0,1,1,0,0,1,2017,4,3,1,13,10,10,8,2,-8,8,4,2,11,11,7,9,3,-8,6,3,0,13,3,43,-30,-8,1
1669,2017-01-31 10:00:00,4,-0.22,0,-0.28,1,0,0,1,0,0,1,1,2017,5,1,1,10,6,6,12,-5,-11,9,-8,-3,7,-9,-1,9,-4,5,7,-3,0,22,-3,52,43,7,1
1670,2017-02-01 08:15:00,0,2.61,1,-0.13,0,0,1,0,1,0,0,1,2017,5,2,1,19,-14,-9,13,-20,-6,4,-21,-1,6,-19,2,8,-17,2,5,-15,2,27,-12,37,-18,-25,0
1671,2017-02-01 10:00:00,17,0.63,0,0.0,0,0,1,0,1,0,0,1,2017,5,2,1,20,-18,-17,7,-18,0,9,-13,5,6,-16,-3,5,-13,3,6,-18,-5,20,-12,23,-1,-6,1
1672,2017-02-01 10:30:00,11,-2.49,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,7,5,5,7,7,2,6,13,6,5,11,-2,6,11,0,12,18,7,21,11,23,-15,10,1
1673,2017-02-01 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,37,29,29,23,27,-2,30,4,-21,17,14,10,17,27,13,12,32,5,52,27,37,-14,40,2
1674,2017-02-02 08:30:00,32,0.34,0,-0.91,0,0,1,0,1,0,0,1,2017,5,3,1,8,-5,-5,7,-3,2,9,4,7,15,7,3,16,1,-6,10,2,1,27,1,13,8,2,1
1675,2017-02-03 10:00:00,18,-0.16,0,0.0,0,0,0,1,1,0,0,1,2017,5,4,1,11,2,2,9,0,-2,10,9,9,9,15,6,10,20,5,6,18,-3,28,21,25,-4,27,2
1676,2017-02-08 10:30:00,11,-7.2,2,0.0,0,1,0,0,1,0,0,1,2017,6,2,1,6,2,2,8,1,-1,10,-7,-8,8,-1,6,11,7,8,7,11,4,21,7,22,7,4,1
1677,2017-02-09 08:30:00,32,0.98,1,0.0,1,0,1,0,1,0,0,1,2017,6,3,1,9,-1,-1,4,-2,-1,4,-2,0,7,2,4,7,-3,-5,6,0,3,12,-3,23,-1,5,1
1678,2017-02-10 10:00:00,28,-0.62,0,-0.31,0,0,0,1,1,0,0,1,2017,6,4,1,9,3,3,13,15,11,7,10,-5,4,13,2,5,16,3,5,13,-3,20,16,20,2,2,1
1679,2017-02-14 08:30:00,23,1.25,0,0.0,0,0,1,0,1,0,0,1,2017,7,1,1,8,-5,-6,5,-3,3,5,-4,-1,2,-5,-1,4,-4,1,6,-6,-2,10,-5,15,-7,-11,1
1680,2017-02-15 10:30:00,11,-5.76,1,0.0,0,1,0,0,1,0,0,1,2017,7,2,1,3,1,1,6,-2,-3,6,-4,-2,8,-4,0,6,0,5,8,1,1,13,0,41,33,11,1
1681,2017-02-23 08:30:00,32,-0.16,0,-0.77,0,1,0,0,1,0,0,1,2017,8,3,1,7,4,3,8,5,1,13,12,7,7,8,-4,8,11,3,4,9,-2,16,10,18,3,3,1
1682,2017-02-23 11:00:00,11,-1.57,0,0.0,0,1,0,0,1,0,0,1,2017,8,3,1,8,-6,-6,7,-5,1,5,-8,-4,5,-11,-3,4,-12,-1,7,-16,-4,19,-12,19,17,-12,0
1683,2017-02-27 08:30:00,8,-1.91,0,2.43,0,0,0,1,0,1,0,1,2017,9,0,1,7,1,2,5,4,3,4,6,2,7,11,5,5,14,3,4,15,0,19,16,8,0,20,2
1684,2017-02-28 08:30:00,26,-0.8,1,-1.64,0,0,0,1,1,0,0,1,2017,9,1,1,8,8,8,14,-3,-12,6,-3,-1,4,-2,1,3,-2,0,3,-3,-1,17,-2,22,5,2,1
1685,2017-02-28 10:00:00,4,0.87,0,-0.14,0,0,1,0,1,0,0,1,2017,9,1,1,15,8,8,7,10,1,7,11,1,5,13,2,7,16,3,3,17,1,21,16,25,10,5,1
1686,2017-03-01 10:00:00,17,2.9,1,0.0,0,0,1,0,1,0,0,1,2017,9,2,1,18,7,7,7,4,-3,10,12,8,6,11,-1,5,7,-4,5,9,2,22,7,23,9,26,2
1687,2017-03-01 10:30:00,11,0.0,1,0.0,0,1,0,0,1,0,0,1,2017,9,2,1,7,3,3,17,15,12,7,9,-6,7,14,5,5,17,3,4,13,-4,19,17,23,14,16,2
1688,2017-03-02 08:30:00,32,1.97,1,-1.63,0,0,1,0,1,0,0,1,2017,9,3,1,6,-5,-5,3,-6,0,5,-2,4,3,-1,1,3,-3,-2,2,-3,0,8,-3,11,5,-13,0
1689,2017-03-03 10:00:00,18,0.52,0,0.0,0,0,1,0,1,0,0,1,2017,9,4,1,11,-1,-1,5,-1,0,3,-3,-2,3,-3,0,10,-7,-4,7,-11,-4,17,-7,18,-4,8,1
1690,2017-03-08 08:15:00,0,2.42,2,1.29,1,0,1,0,0,1,0,1,2017,10,2,1,21,-15,-15,10,-14,1,6,-13,1,6,-10,3,7,-7,4,5,-8,-1,21,-7,24,1,0,1
1691,2017-03-08 10:30:00,11,-3.32,1,0.0,0,1,0,0,1,0,0,1,2017,10,2,1,5,-2,-2,3,-1,1,4,-1,0,5,-2,-1,5,0,2,6,-2,-2,7,0,10,-1,-6,1
1692,2017-03-09 08:30:00,32,-0.38,0,0.0,1,1,0,0,1,0,0,1,2017,10,3,1,6,-2,-2,33,2,4,15,-6,-8,12,-4,2,44,29,33,22,28,-1,51,29,20,-5,40,2
1693,2017-03-14 08:30:00,23,0.8,0,0.0,0,0,1,0,1,0,0,1,2017,11,1,1,6,-1,-1,5,4,5,2,4,0,5,-1,-5,3,-1,0,3,-1,0,8,-1,11,-4,-2,1
1694,2017-03-15 10:30:00,11,-1.23,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,4,-1,0,2,-1,1,4,-3,-2,5,-4,-1,5,-2,2,4,1,3,7,-1,15,8,10,1
1695,2017-03-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,11,2,1,67,47,46,23,53,6,20,39,-14,12,48,8,12,56,8,7,56,0,74,55,67,-14,80,2
