,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2465,601K,USD,2009-06-11 07:30:00,614K,better,High,Unemployment Claims,625K,,24
2466,-1.1%,USD,2009-06-11 09:00:00,-1.0%,better,Medium,Business Inventories m/m,-1.3%,better,24
2467,106B,USD,2009-06-11 09:30:00,110B,,Low,Natural Gas Storage,124B,,24
2468,4.72|2.7,USD,2009-06-11 12:00:00,,,Low,30-y Bond Auction,4.29|2.1,,24
2469,,USD,2009-06-11 12:05:00,,,Medium,FOMC Member Lockhart Speaks,,,24
2470,,CAD,2009-06-11 12:50:00,,,Medium,BOC Gov Carney Speaks,,,24
2471,-0.1%,NZD,2009-06-11 17:45:00,0.4%,worse,High,Core Retail Sales m/m,0.5%,,24
2472,0.5%,NZD,2009-06-11 17:45:00,0.2%,better,Medium,Retail Sales m/m,-0.2%,better,24
2473,0.3%,NZD,2009-06-11 17:45:00,,,Low,FPI m/m,-0.6%,,24
2474,,GBP,2009-06-11 18:01:00,,,Low,BOE Quarterly Bulletin,,,24
2475,665B,CNY,2009-06-11 20:05:00,,,Medium,New Loans,592B,,24
2476,25.7%,CNY,2009-06-11 20:05:00,25.9%,,Low,M2 Money Supply y/y,26.0%,,24
2477,15.2%,CNY,2009-06-11 21:00:00,15.0%,,Low,Retail Sales y/y,14.8%,,24
2478,5.9%,JPY,2009-06-11 23:30:00,5.2%,better,Low,Revised Industrial Production m/m,5.2%,,24
2479,35.7,JPY,2009-06-12 00:00:00,34.1,better,Low,Consumer Confidence,32.4,,24
2480,0.1%,EUR,2009-06-12 01:00:00,0.1%,,Low,German WPI m/m,0.1%,,24
2481,0.2%,EUR,2009-06-12 01:45:00,0.2%,,Low,French Final CPI m/m,0.2%,,24
2482,-71.9B,EUR,2009-06-12 01:45:00,,,Low,French Gov Budget Balance,-43.7B,,24
2483,,All,2009-06-12 00:00:00,,,Low,G20 Meetings,,,24
2484,,GBP,2009-06-12 03:45:00,,,Medium,MPC Member Fisher Speaks,,,24
2485,-1.9%,EUR,2009-06-12 04:00:00,-0.4%,worse,Medium,Industrial Production m/m,-1.4%,better,24
2486,,EUR,2009-06-12 06:30:00,,,Medium,ECB President Trichet Speaks,,,24
2487,1.3%,USD,2009-06-12 07:30:00,1.3%,,Medium,Import Prices m/m,1.1%,worse,24
2488,,GBP,2009-06-12 08:00:00,,,Medium,MPC Member Dale Speaks,,,24
2489,69.0,USD,2009-06-12 08:55:00,69.5,,Medium,Prelim UoM Consumer Sentiment,68.7,better,24
2490,3.1%,USD,2009-06-12 08:55:00,,,Low,Prelim UoM Inflation Expectations,2.8%,better,24
2491,,EUR,2009-06-12 10:30:00,,,Medium,ECB President Trichet Speaks,,,24
2492,,All,2009-06-13 00:00:00,,,Medium,G8 Meetings,,,24
2493,,USD,2009-06-13 08:30:00,,,Medium,Treasury Sec Geithner Speaks,,,24
2494,,NZD,2009-05-31 00:00:00,,,Non-Economic,Bank Holiday,,,23
2495,37.5,AUD,2009-05-31 18:30:00,,,Low,AIG Manufacturing Index,30.1,,23
2496,-0.3%,AUD,2009-05-31 19:30:00,,,Low,MI Inflation Gauge m/m,0.0%,,23
2497,53.1,CNY,2009-05-31 19:40:00,,,High,Manufacturing PMI,53.5,,23
2498,0.5%,AUD,2009-05-31 20:02:00,,,Medium,HIA New Home Sales m/m,4.2%,,23
2499,0.3%,AUD,2009-05-31 20:30:00,0.5%,worse,High,Retail Sales m/m,2.2%,,23
2500,-7.2%,AUD,2009-05-31 20:30:00,-4.5%,worse,Low,Company Operating Profits q/q,-8.0%,worse,23
2501,-2.5%,JPY,2009-05-31 20:30:00,-4.2%,better,Medium,Average Cash Earnings y/y,-3.9%,worse,23
2502,51.2,CNY,2009-05-31 21:30:00,,,Medium,Caixin Manufacturing PMI,50.1,,23
2503,,CHF,2009-06-01 00:00:00,,,Non-Economic,Bank Holiday,,,23
2504,,EUR,2009-06-01 00:00:00,,,Non-Economic,German Bank Holiday,,,23
2505,,EUR,2009-06-01 00:00:00,,,Non-Economic,French Bank Holiday,,,23
2506,-23.3%,AUD,2009-06-01 01:30:00,,,Medium,Commodity Prices y/y,-16.1%,worse,23
2507,39.8,EUR,2009-06-01 02:15:00,,,Low,Spanish Manufacturing PMI,34.6,,23
2508,41.1,EUR,2009-06-01 02:45:00,39.6,better,Low,Italian Manufacturing PMI,37.2,,23
2509,43.3,EUR,2009-06-01 02:50:00,43.3,,Low,French Final Manufacturing PMI,43.1,,23
2510,39.6,EUR,2009-06-01 02:55:00,39.1,better,Low,German Final Manufacturing PMI,39.1,,23
2511,40.7,EUR,2009-06-01 03:00:00,40.5,,Low,Final Manufacturing PMI,40.5,,23
2512,45.4,GBP,2009-06-01 03:30:00,44.1,better,High,Manufacturing PMI,43.1,,23
2513,-0.3%,CAD,2009-06-01 07:30:00,-0.3%,,High,GDP m/m,-0.1%,,23
2514,-0.5%,CAD,2009-06-01 07:30:00,6.2%,worse,Medium,RMPI m/m,12.1%,,23
2515,-0.5%,CAD,2009-06-01 07:30:00,0.2%,worse,Low,IPPI m/m,0.3%,,23
2516,0.3%,USD,2009-06-01 07:30:00,0.2%,better,Medium,Core PCE Price Index m/m,0.2%,,23
2517,-0.1%,USD,2009-06-01 07:30:00,-0.2%,better,Medium,Personal Spending m/m,-0.3%,worse,23
2518,0.5%,USD,2009-06-01 07:30:00,-0.2%,better,Low,Personal Income m/m,-0.2%,better,23
2519,42.8,USD,2009-06-01 09:00:00,42.2,better,High,ISM Manufacturing PMI,40.1,,23
2520,0.8%,USD,2009-06-01 09:00:00,-1.6%,better,Low,Construction Spending m/m,0.4%,,23
2521,43.5,USD,2009-06-01 09:00:00,35.2,better,Low,ISM Manufacturing Prices,32.0,,23
2522,7.9%,JPY,2009-06-01 18:50:00,8.0%,,Low,Monetary Base y/y,8.2%,,23
2523,5.1%,AUD,2009-06-01 20:30:00,2.1%,better,High,Building Approvals m/m,6.3%,better,23
2524,-4.6B,AUD,2009-06-01 20:30:00,-5.4B,better,Medium,Current Account,-6.4B,,23
2525,1.53|3.4,JPY,2009-06-01 22:45:00,,,Low,10-y Bond Auction,1.45|2.5,,23
2526,3.00%,AUD,2009-06-01 23:30:00,3.00%,,High,Cash Rate,3.00%,,23
2527,,AUD,2009-06-01 23:30:00,,,High,RBA Rate Statement,,,23
2528,-0.8%,CHF,2009-06-02 00:45:00,-1.4%,better,Medium,GDP q/q,-0.6%,worse,23
2529,,EUR,2009-06-02 00:00:00,,,Non-Economic,Italian Bank Holiday,,,23
2530,-24.7K,EUR,2009-06-02 02:00:00,,,Low,Spanish Unemployment Change,39.5K,,23
2531,39.8,CHF,2009-06-02 02:30:00,36.5,better,Medium,Manufacturing PMI,34.7,,23
2532,45.9,GBP,2009-06-02 03:30:00,39.1,better,Medium,Construction PMI,38.1,,23
2533,1.3B,GBP,2009-06-02 03:30:00,1.0B,better,Medium,Net Lending to Individuals m/m,0.7B,worse,23
2534,43K,GBP,2009-06-02 03:30:00,41K,better,Low,Mortgage Approvals,40K,,23
2535,9.2%,EUR,2009-06-02 04:00:00,9.1%,worse,Medium,Unemployment Rate,8.9%,,23
2536,6.7%,USD,2009-06-02 09:00:00,0.4%,better,High,Pending Home Sales m/m,3.2%,,23
2537,-11.8%,NZD,2009-06-02 09:30:00,,,Low,GDT Price Index,-4.1%,,23
2538,9.9M,USD,2009-06-02 00:00:00,9.3M,better,Low,Total Vehicle Sales,9.3M,,23
2539,53,GBP,2009-06-02 18:01:00,52,better,Medium,Nationwide Consumer Confidence,51,better,23
2540,1.3%,GBP,2009-06-02 18:01:00,,,Low,BRC Shop Price Index y/y,1.4%,,23
2541,39.9,AUD,2009-06-02 18:30:00,,,Low,AIG Services Index,39.8,,23
2542,60.9,CNY,2009-06-02 20:00:00,,,Low,Non-Manufacturing PMI,59.0,,23
2543,0.4%,AUD,2009-06-02 20:30:00,-0.1%,better,High,GDP q/q,-0.6%,worse,23
2544,39.1,EUR,2009-06-03 02:15:00,,,Low,Spanish Services PMI,42.3,,23
2545,43.1,EUR,2009-06-03 02:45:00,43.0,,Low,Italian Services PMI,42.0,,23
2546,48.3,EUR,2009-06-03 02:50:00,47.6,better,Low,French Final Services PMI,47.6,,23
2547,45.2,EUR,2009-06-03 02:55:00,46.0,worse,Low,German Final Services PMI,46.0,,23
2548,44.8,EUR,2009-06-03 03:00:00,44.7,,Low,Final Services PMI,44.7,,23
2549,51.7,GBP,2009-06-03 03:30:00,49.4,better,High,Services PMI,48.7,,23
2550,-1.0%,EUR,2009-06-03 04:00:00,-0.9%,worse,Low,PPI m/m,-0.7%,,23
2551,-2.5%,EUR,2009-06-03 04:00:00,-2.5%,,Low,Revised GDP q/q,-2.5%,,23
2552,4.44|2.2,EUR,2009-06-03 04:08:00,,,Low,German 30-y Bond Auction,4.91|1.2,,23
2553,3.79|2.5,GBP,2009-06-03 04:41:00,,,Low,10-y Bond Auction,3.58|2.5,,23
2554,7.4%,USD,2009-06-03 06:30:00,,,Low,Challenger Job Cuts y/y,47.0%,,23
2555,-532K,USD,2009-06-03 07:15:00,-525K,worse,High,ADP Non-Farm Employment Change,-545K,worse,23
2556,,USD,2009-06-03 09:00:00,,,High,Fed Chairman Bernanke Testifies,,,23
2557,44.0,USD,2009-06-03 09:00:00,45.1,worse,High,ISM Non-Manufacturing PMI,43.7,,23
2558,0.7%,USD,2009-06-03 09:00:00,0.9%,worse,Medium,Factory Orders m/m,-1.9%,worse,23
2559,2.9M,USD,2009-06-03 09:30:00,-1.6M,,Medium,Crude Oil Inventories,-5.4M,,23
2560,-25.3%,JPY,2009-06-03 18:50:00,-28.5%,better,Medium,Capital Spending q/y,-17.3%,,23
2561,-0.09B,AUD,2009-06-03 20:30:00,1.60B,worse,High,Trade Balance,2.30B,worse,23
2562,,AUD,2009-06-03 21:30:00,,,Medium,RBA Gov Stevens Speaks,,,23
2563,2.7%,NZD,2009-06-03 22:06:00,,,Low,ANZ Commodity Prices m/m,2.6%,,23
2564,57B,CHF,2009-06-04 02:00:00,,,Low,Foreign Currency Reserves,56B,,23
2565,2.6%,GBP,2009-06-04 03:00:00,-1.0%,better,High,Halifax HPI m/m,-1.8%,,23
2566,0.2%,EUR,2009-06-04 04:00:00,0.0%,better,Medium,Retail Sales m/m,-0.1%,better,23
2567,,EUR,2009-06-04 00:00:00,,,Low,European Parliamentary Elections,,,23
2568,125B,GBP,2009-06-04 06:00:00,125B,,High,Asset Purchase Facility,125B,,23
2569,,GBP,2009-06-04 06:00:00,,,High,MPC Rate Statement,,,23
2570,0.50%,GBP,2009-06-04 06:00:00,0.50%,,High,Official Bank Rate,0.50%,,23
2571,1.00%,EUR,2009-06-04 06:45:00,1.00%,,High,Main Refinancing Rate,1.00%,,23
2572,,USD,2009-06-04 07:05:00,,,Medium,FOMC Member Dudley Speaks,,,23
2573,-5.4%,CAD,2009-06-04 07:30:00,-8.9%,better,High,Building Permits m/m,24.4%,better,23
2574,,EUR,2009-06-04 07:30:00,,,High,ECB Press Conference,,,23
2575,621K,USD,2009-06-04 07:30:00,620K,,High,Unemployment Claims,625K,,23
2576,1.6%,USD,2009-06-04 07:30:00,1.2%,worse,Medium,Revised Nonfarm Productivity q/q,0.8%,,23
2577,3.0%,USD,2009-06-04 07:30:00,3.0%,,Low,Revised Unit Labor Costs q/q,3.3%,,23
2578,,USD,2009-06-04 07:45:00,,,High,Fed Chairman Bernanke Speaks,,,23
2579,,CAD,2009-06-04 08:00:00,,,High,BOC Rate Statement,,,23
2580,0.25%,CAD,2009-06-04 08:00:00,0.25%,,High,Overnight Rate,0.25%,,23
2581,48.4,CAD,2009-06-04 09:00:00,54.3,worse,High,Ivey PMI,53.7,,23
2582,124B,USD,2009-06-04 09:30:00,116B,,Low,Natural Gas Storage,106B,,23
2583,46.9,AUD,2009-06-04 18:30:00,,,Low,AIG Construction Index,36.5,,23
2584,,CHF,2009-06-05 02:05:00,,,High,Gov Board Member Hildebrand Speaks,,,23
2585,0.2%,CHF,2009-06-05 02:15:00,0.2%,,Medium,CPI m/m,0.9%,,23
2586,,EUR,2009-06-05 02:50:00,,,Medium,ECB President Trichet Speaks,,,23
2587,0.4%,GBP,2009-06-05 03:30:00,0.8%,worse,High,PPI Input m/m,-1.7%,worse,23
2588,0.4%,GBP,2009-06-05 03:30:00,0.4%,,Low,PPI Output m/m,0.7%,,23
2589,,EUR,2009-06-05 00:00:00,,,Low,European Parliamentary Elections,,,23
2590,-41.8K,CAD,2009-06-05 06:00:00,-36.4K,worse,High,Employment Change,35.9K,,23
2591,8.4%,CAD,2009-06-05 06:00:00,8.2%,worse,High,Unemployment Rate,8.0%,,23
2592,-345K,USD,2009-06-05 07:30:00,-520K,better,High,Non-Farm Employment Change,-504K,better,23
2593,9.4%,USD,2009-06-05 07:30:00,9.2%,worse,High,Unemployment Rate,8.9%,,23
2594,0.1%,USD,2009-06-05 07:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.1%,,23
2595,,USD,2009-06-05 13:15:00,,,Medium,FOMC Member Kohn Speaks,,,23
2596,-15.7B,USD,2009-06-05 14:00:00,-6.0B,worse,Low,Consumer Credit m/m,-16.6B,worse,23
2597,,EUR,2009-06-06 00:00:00,,,Low,European Parliamentary Elections,,,23
2598,-2.4%,JPY,2009-05-24 18:50:00,-2.3%,,Low,All Industries Activity m/m,-2.3%,worse,22
2599,,JPY,2009-05-24 21:00:00,,,Low,BOJ Gov Shirakawa Speaks,,,22
2600,,JPY,2009-05-25 00:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,22
2601,,JPY,2009-05-25 00:00:00,,,Medium,BOJ Monthly Report,,,22
2602,,GBP,2009-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,22
2603,84.2,EUR,2009-05-25 03:00:00,85.1,worse,High,German Ifo Business Climate,83.7,,22
2604,,EUR,2009-05-25 04:00:00,,,Medium,German Buba President Weber Speaks,,,22
2605,,USD,2009-05-25 00:00:00,,,Non-Economic,Bank Holiday,,,22
2606,276M,NZD,2009-05-25 17:45:00,262M,better,Medium,Trade Balance,447M,better,22
2607,-2.4%,JPY,2009-05-25 18:50:00,-2.3%,worse,Low,SPPI y/y,-2.1%,,22
2608,2.2%,NZD,2009-05-25 22:00:00,,,High,Inflation Expectations q/q,2.3%,,22
2609,0.92,CHF,2009-05-26 01:00:00,,,Medium,UBS Consumption Indicator,0.99,,22
2610,2.5,EUR,2009-05-26 01:00:00,2.5,,Medium,German GfK Consumer Climate,2.5,,22
2611,-3.8%,EUR,2009-05-26 01:00:00,-3.8%,,Low,German Final GDP q/q,-3.8%,,22
2612,-0.8%,EUR,2009-05-26 01:00:00,0.0%,worse,Low,German Import Prices m/m,-0.4%,,22
2613,0.7%,EUR,2009-05-26 01:45:00,-0.4%,better,Medium,French Consumer Spending m/m,0.6%,worse,22
2614,3.96M,CHF,2009-05-26 02:15:00,3.92M,better,Medium,Employment Level,3.96M,,22
2615,-6.5B,EUR,2009-05-26 03:00:00,-7.5B,better,Medium,Current Account,-7.8B,better,22
2616,-0.8%,EUR,2009-05-26 04:00:00,1.0%,worse,Medium,Industrial New Orders m/m,0.0%,better,22
2617,-27.6,EUR,2009-05-26 08:00:00,-27.0,worse,Medium,Belgian NBB Business Climate,-29.4,,22
2618,-18.7%,USD,2009-05-26 08:00:00,-18.4%,worse,Low,S&P/CS Composite-20 HPI y/y,-18.7%,,22
2619,54.9,USD,2009-05-26 09:00:00,42.7,better,High,CB Consumer Confidence,40.8,better,22
2620,4,USD,2009-05-26 09:00:00,-6,better,Low,Richmond Manufacturing Index,-9,,22
2621,,JPY,2009-05-26 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,22
2622,-0.05T,JPY,2009-05-26 18:52:00,-0.03T,,Medium,Trade Balance,-0.51B,worse,22
2623,,JPY,2009-05-26 19:23:00,,,Medium,BOJ Gov Shirakawa Speaks,,,22
2624,0.3%,AUD,2009-05-26 19:30:00,,,Medium,MI Leading Index m/m,-0.5%,worse,22
2625,-3.7%,AUD,2009-05-26 20:30:00,-3.0%,worse,Medium,Construction Work Done q/q,2.3%,better,22
2626,1.9,NZD,2009-05-26 22:00:00,,,High,ANZ Business Confidence,-14.5,,22
2627,-0.1%,EUR,2009-05-27 00:00:00,0.1%,worse,Medium,German Prelim CPI m/m,0.0%,,22
2628,27.7K,GBP,2009-05-27 03:30:00,29.1K,worse,Medium,High Street Lending,26.7K,better,22
2629,-11.8%,CAD,2009-05-27 07:30:00,,,Low,Corporate Profits q/q,-16.3%,,22
2630,-1.1%,USD,2009-05-27 08:46:00,0.2%,worse,Low,HPI m/m,0.2%,worse,22
2631,4.68M,USD,2009-05-27 09:00:00,4.65M,better,High,Existing Home Sales,4.55M,,22
2632,,USD,2009-05-27 11:00:00,,,Medium,Treasury Sec Geithner Speaks,,,22
2633,-2.9%,JPY,2009-05-27 18:50:00,-3.2%,better,Medium,Retail Sales y/y,-3.9%,,22
2634,0.4%,AUD,2009-05-27 19:00:00,,,Medium,CB Leading Index m/m,0.2%,,22
2635,,CNY,2009-05-27 00:00:00,,,Non-Economic,Bank Holiday,,,22
2636,,AUD,2009-05-27 20:10:00,,,Medium,RBA Deputy Gov Battellino Speaks,,,22
2637,,GBP,2009-05-27 20:25:00,,,Medium,MPC Member Tucker Speaks,,,22
2638,-8.9%,AUD,2009-05-27 20:30:00,-6.0%,worse,High,Private Capital Expenditure q/q,7.3%,better,22
2639,,NZD,2009-05-27 21:00:00,,,High,Annual Budget Release,,,22
2640,2.56B,CHF,2009-05-28 01:15:00,0.11B,better,Medium,Trade Balance,0.15B,,22
2641,1K,EUR,2009-05-28 02:55:00,66K,better,Medium,German Unemployment Change,57K,,22
2642,47.1,EUR,2009-05-28 03:00:00,,,Low,Retail PMI,48.4,,22
2643,,All,2009-05-28 00:00:00,,,Low,OPEC Meetings,,,22
2644,-31,EUR,2009-05-28 04:00:00,-30,worse,Low,Consumer Confidence,-31,,22
2645,4.59|1.3,EUR,2009-05-28 04:27:00,,,Low,Italian 10-y Bond Auction,4.39|1.4,,22
2646,-17,GBP,2009-05-28 05:00:00,-10,worse,High,CBI Realized Sales,3,,22
2647,0.8%,USD,2009-05-28 07:30:00,-0.4%,better,High,Core Durable Goods Orders m/m,-2.7%,worse,22
2648,623K,USD,2009-05-28 07:30:00,628K,better,High,Unemployment Claims,636K,worse,22
2649,1.9%,USD,2009-05-28 07:30:00,0.1%,better,Medium,Durable Goods Orders m/m,-2.1%,worse,22
2650,352K,USD,2009-05-28 09:00:00,363K,worse,High,New Home Sales,351K,worse,22
2651,9.12%,USD,2009-05-28 09:00:00,,,Medium,Mortgage Delinquencies,7.88%,,22
2652,,EUR,2009-05-28 09:15:00,,,Medium,German Buba President Weber Speaks,,,22
2653,106B,USD,2009-05-28 09:30:00,114B,,Low,Natural Gas Storage,103B,,22
2654,-5.4M,USD,2009-05-28 10:00:00,-0.1M,,Medium,Crude Oil Inventories,-2.1M,,22
2655,11.2%,NZD,2009-05-28 17:45:00,,,High,Building Consents m/m,-1.7%,better,22
2656,-27,GBP,2009-05-28 18:01:00,-25,worse,Medium,GfK Consumer Confidence,-27,,22
2657,46.6,JPY,2009-05-28 18:15:00,,,Low,Final Manufacturing PMI,41.4,,22
2658,-1.3%,JPY,2009-05-28 18:30:00,-0.7%,worse,Medium,Household Spending y/y,-0.4%,,22
2659,-0.7%,JPY,2009-05-28 18:30:00,-0.6%,worse,Medium,Tokyo Core CPI y/y,0.0%,,22
2660,-0.1%,JPY,2009-05-28 18:30:00,-0.1%,,Low,National Core CPI y/y,-0.1%,,22
2661,5.0%,JPY,2009-05-28 18:30:00,5.0%,,Low,Unemployment Rate,4.8%,,22
2662,5.2%,JPY,2009-05-28 18:50:00,3.3%,better,Medium,Prelim Industrial Production m/m,1.6%,,22
2663,,CNY,2009-05-28 00:00:00,,,Non-Economic,Bank Holiday,,,22
2664,0.1%,AUD,2009-05-28 20:30:00,0.2%,worse,Medium,Private Sector Credit m/m,0.1%,,22
2665,-32.4%,JPY,2009-05-29 00:00:00,-21.8%,worse,Low,Housing Starts y/y,-20.7%,,22
2666,0.5%,EUR,2009-05-29 01:00:00,0.3%,better,Medium,German Retail Sales m/m,-0.4%,better,22
2667,1.2%,GBP,2009-05-29 01:00:00,-0.9%,better,High,Nationwide HPI m/m,-0.3%,,22
2668,4.9%,EUR,2009-05-29 03:00:00,4.5%,better,Medium,M3 Money Supply y/y,5.0%,,22
2669,2.4%,EUR,2009-05-29 03:00:00,2.9%,worse,Low,Private Loans y/y,3.2%,,22
2670,0.0%,EUR,2009-05-29 04:00:00,0.2%,worse,Medium,CPI Flash Estimate y/y,0.6%,,22
2671,0.2%,EUR,2009-05-29 04:00:00,0.2%,,Low,Italian Prelim CPI m/m,0.2%,worse,22
2672,,EUR,2009-05-29 04:15:00,,,Medium,ECB President Trichet Speaks,,,22
2673,-1.86,CHF,2009-05-29 04:30:00,-1.80,,Medium,KOF Economic Barometer,-1.86,,22
2674,-9.1B,CAD,2009-05-29 07:30:00,-10.4B,better,Medium,Current Account,-7.8B,worse,22
2675,-5.7%,USD,2009-05-29 07:30:00,-5.5%,worse,High,Prelim GDP q/q,-6.1%,,22
2676,2.8%,USD,2009-05-29 07:30:00,2.9%,,Low,Prelim GDP Price Index q/q,2.9%,,22
2677,34.9,USD,2009-05-29 08:45:00,42.1,worse,Medium,Chicago PMI,40.1,,22
2678,68.7,USD,2009-05-29 08:55:00,68.0,better,Medium,Revised UoM Consumer Sentiment,67.9,,22
2679,2.8%,USD,2009-05-29 08:55:00,,,Low,Revised UoM Inflation Expectations,2.6%,,22
2680,-2.5%,NZD,2009-05-17 17:45:00,-0.1%,worse,High,PPI Input q/q,-2.2%,,21
2681,-1.4%,NZD,2009-05-17 17:45:00,0.4%,worse,Low,PPI Output q/q,1.4%,,21
2682,2.4%,GBP,2009-05-17 18:01:00,,,Medium,Rightmove HPI m/m,1.8%,,21
2683,32.4,JPY,2009-05-18 00:00:00,32.1,better,Low,Consumer Confidence,28.9,,21
2684,,EUR,2009-05-18 04:00:00,,,Medium,German Buba President Weber Speaks,,,21
2685,-2.1B,EUR,2009-05-18 04:00:00,-3.8B,better,Low,Trade Balance,-2.9B,better,21
2686,,CAD,2009-05-18 00:00:00,,,Non-Economic,Bank Holiday,,,21
2687,,USD,2009-05-18 10:30:00,,,Low,Treasury Sec Geithner Speaks,,,21
2688,16,USD,2009-05-18 12:00:00,16,,Low,NAHB Housing Market Index,14,,21
2689,,AUD,2009-05-18 17:10:00,,,High,RBA Gov Stevens Speaks,,,21
2690,,AUD,2009-05-18 20:30:00,,,High,Monetary Policy Meeting Minutes,,,21
2691,1.6%,JPY,2009-05-18 23:30:00,1.6%,,Low,Revised Industrial Production m/m,1.6%,,21
2692,0.08B,EUR,2009-05-19 03:00:00,0.36B,worse,Low,Italian Trade Balance,-0.90B,,21
2693,2.3%,GBP,2009-05-19 03:30:00,2.4%,worse,High,CPI y/y,2.9%,,21
2694,-1.2%,GBP,2009-05-19 03:30:00,-1.1%,worse,Medium,RPI y/y,-0.4%,,21
2695,1.5%,GBP,2009-05-19 03:30:00,1.7%,worse,Low,Core CPI y/y,1.7%,,21
2696,31.1,EUR,2009-05-19 04:00:00,20.0,better,High,German ZEW Economic Sentiment,13.0,,21
2697,28.5,EUR,2009-05-19 04:00:00,15.0,better,Medium,ZEW Economic Sentiment,11.8,,21
2698,4.44|2.0,GBP,2009-05-19 05:07:00,,,Low,30-y Bond Auction,4.26|1.6,,21
2699,0.49M,USD,2009-05-19 07:30:00,0.53M,worse,High,Building Permits,0.51M,,21
2700,0.46M,USD,2009-05-19 07:30:00,0.52M,worse,Medium,Housing Starts,0.53M,,21
2701,,CAD,2009-05-19 11:00:00,,,Medium,Gov Council Member Murray Speaks,,,21
2702,-4.0%,JPY,2009-05-19 18:50:00,-4.2%,better,High,Prelim GDP q/q,-3.8%,worse,21
2703,1.1%,JPY,2009-05-19 18:50:00,1.8%,worse,Medium,Prelim GDP Price Index y/y,0.7%,worse,21
2704,-4.3%,AUD,2009-05-19 19:30:00,,,Medium,Westpac Consumer Sentiment,8.3%,,21
2705,0.8%,AUD,2009-05-19 20:30:00,0.8%,,Medium,Wage Price Index q/q,1.3%,better,21
2706,-1.4%,EUR,2009-05-20 01:00:00,-0.2%,worse,Medium,German PPI m/m,-0.7%,,21
2707,9-0-0,GBP,2009-05-20 03:30:00,9-0-0,,High,MPC Asset Purchase Facility Votes,0-0-9,,21
2708,0-0-9,GBP,2009-05-20 03:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,21
2709,-3.9,CHF,2009-05-20 04:00:00,,,Medium,Credit Suisse Economic Expectations,-27.7,,21
2710,3.54|1.8,EUR,2009-05-20 04:06:00,,,Low,German 10-y Bond Auction,3.23|2.1,,21
2711,,EUR,2009-05-20 05:00:00,,,Low,German Buba Monthly Report,,,21
2712,-56,GBP,2009-05-20 05:00:00,-50,worse,Medium,CBI Industrial Order Expectations,-57,,21
2713,0.1%,CAD,2009-05-20 06:00:00,0.1%,,High,Core CPI m/m,0.3%,,21
2714,-0.1%,CAD,2009-05-20 06:00:00,0.2%,worse,Medium,CPI m/m,0.2%,,21
2715,-1.1%,CAD,2009-05-20 07:30:00,-0.9%,worse,Low,Leading Index m/m,-1.5%,worse,21
2716,,USD,2009-05-20 08:30:00,,,Medium,Treasury Sec Geithner Speaks,,,21
2717,-2.1M,USD,2009-05-20 09:30:00,-1.3M,,Medium,Crude Oil Inventories,-4.7M,,21
2718,,USD,2009-05-20 13:00:00,,,High,FOMC Meeting Minutes,,,21
2719,,USD,2009-05-20 13:00:00,,,High,Fed Announcement,,,21
2720,2.4%,NZD,2009-05-20 17:45:00,,,Low,Visitor Arrivals m/m,-0.2%,better,21
2721,-4.0%,JPY,2009-05-20 18:50:00,-1.5%,worse,Medium,Tertiary Industry Activity m/m,-1.3%,worse,21
2722,2.3%,AUD,2009-05-20 20:00:00,,,Medium,MI Inflation Expectations,2.4%,,21
2723,0.9%,AUD,2009-05-20 20:30:00,,,Low,New Motor Vehicle Sales m/m,-3.3%,,21
2724,,AUD,2009-05-20 20:30:00,,,Low,RBA Bulletin,,,21
2725,-1.6%,NZD,2009-05-20 22:00:00,,,Low,Credit Card Spending y/y,-4.8%,,21
2726,,CHF,2009-05-21 00:00:00,,,Non-Economic,Bank Holiday,,,21
2727,,EUR,2009-05-21 00:00:00,,,Non-Economic,German Bank Holiday,,,21
2728,,EUR,2009-05-21 00:00:00,,,Non-Economic,French Bank Holiday,,,21
2729,43.1,EUR,2009-05-21 02:00:00,40.9,better,Medium,French Flash Manufacturing PMI,40.1,,21
2730,47.6,EUR,2009-05-21 02:00:00,46.7,better,Medium,French Flash Services PMI,46.5,,21
2731,39.1,EUR,2009-05-21 02:30:00,37.0,better,Medium,German Flash Manufacturing PMI,35.4,better,21
2732,46.0,EUR,2009-05-21 02:30:00,44.3,better,Medium,German Flash Services PMI,43.8,,21
2733,40.5,EUR,2009-05-21 03:00:00,38.4,better,Medium,Flash Manufacturing PMI,36.8,,21
2734,44.7,EUR,2009-05-21 03:00:00,44.6,,Medium,Flash Services PMI,43.8,better,21
2735,0.9%,GBP,2009-05-21 03:30:00,0.5%,better,High,Retail Sales m/m,1.1%,better,21
2736,-5.5%,GBP,2009-05-21 03:30:00,-4.0%,worse,Medium,Prelim Business Investment q/q,-1.5%,better,21
2737,8.5B,GBP,2009-05-21 03:30:00,7.4B,worse,Medium,Public Sector Net Borrowing,18.2B,better,21
2738,0.1%,GBP,2009-05-21 03:30:00,0.5%,worse,Low,M4 Money Supply m/m,0.3%,better,21
